code,nYear,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,ROE,ROE2,D/E,D/E2,P/E mid,EPS,EPS GR min,EY level,DY level,neg Revenue count,neg EPS count,neg OCF count,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health,3G2H,PE Value,EPS GR Value
0011,10,19,24,0.01,0.02,4,17,17.57,7.05,0.44,0.36,18.25,0.05,5.21,4,5,3,4,0,0.5,0.0,1.0,1.0,1.0,3.5,0.91,0.26
7106,10,977,2132,0.06,0.2,62,1304,75.7,39.57,0.02,0.07,68.82,1.2,12.28,5,5,3,5,0,0.5,0.0,1.0,1.0,1.0,3.5,82.58,14.74
5168,10,735,2924,0.07,0.13,185,656,58.06,18.08,0.06,0.08,52.16,0.84,10.05,4,1,1,5,0,0.5,0.0,1.0,1.0,1.0,3.5,43.81,8.44
7113,10,2054,7237,0.02,0.22,172,3456,121.47,40.28,0.02,0.04,135.33,1.04,20.79,5,5,3,5,0,0.5,0.0,1.0,1.0,1.0,3.5,140.74,21.62
0040,10,29,82,0.01,0.02,10,25,15.75,16.43,0.15,0.15,24.12,0.03,8.45,3,3,2,2,1,0.5,0.5,0.5,1.0,1.0,3.5,0.72,0.25
0201,6,23,34,0.04,0.04,12,10,17.0,15.92,0.0,0.0,8.0,0.05,1.14,3,3,1,2,0,0.5,0.5,0.0,1.0,1.0,3.0,0.4,0.06
1295,10,7409,11307,0.18,0.25,-15656,14670,11.07,10.73,0.28,0.29,77.4,0.26,6.34,3,5,0,2,1,1.0,0.5,0.5,0.0,1.0,3.0,20.12,1.65
0215,5,35,253,0.01,0.04,-6,9,12.14,21.3,0.07,0.08,19.12,0.03,55.7,1,0,1,1,1,0.5,0.5,0.5,0.5,1.0,3.0,0.57,1.67
6139,10,363,2507,0.09,0.44,706,278,22.8,26.53,0.0,0.0,15.14,0.43,18.03,4,4,3,2,1,0.5,0.5,0.0,1.0,1.0,3.0,6.51,7.75
7152,10,192,309,0.02,0.13,2,28,19.77,10.71,0.07,0.07,8.68,0.26,2.17,5,5,5,5,0,0.0,0.0,1.0,1.0,1.0,3.0,2.26,0.56
0186,8,64,119,0.02,0.08,10,58,9.59,10.45,0.39,0.42,3.48,0.07,7.08,4,5,3,2,0,0.5,0.5,1.0,0.0,1.0,3.0,0.24,0.5
0198,7,87,363,0.0,0.03,11,19,13.95,20.17,0.0,0.0,15.58,0.03,32.51,3,5,2,3,0,0.5,0.0,1.0,0.5,1.0,3.0,0.47,0.98
9172,10,618,766,0.05,0.21,18,99,18.82,16.28,0.0,0.0,13.39,0.27,8.46,4,5,5,5,0,0.0,0.0,1.0,1.0,1.0,3.0,3.62,2.28
7022,10,265,227,0.04,0.08,70,86,18.23,17.11,0.0,0.0,55.9,0.08,4.69,2,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,4.47,0.38
5277,7,30,51,0.02,0.03,9,23,12.44,18.23,0.0,0.0,21.38,0.02,1.31,0,2,3,3,0,0.5,0.0,1.0,0.5,1.0,3.0,0.43,0.03
5295,5,160,155,0.04,0.03,32,36,15.58,17.86,0.07,0.07,8.84,0.03,0.0,2,3,2,4,0,0.0,0.0,1.0,1.0,1.0,3.0,0.27,0.0
7277,10,1208,2303,0.03,0.11,168,847,12.43,15.91,0.32,0.36,30.0,0.1,15.14,2,1,5,1,0,0.0,0.5,1.0,0.5,1.0,3.0,3.0,1.51
5236,7,456,1283,0.2,0.29,35,52,14.49,16.19,0.11,0.15,7.41,0.31,2.39,5,5,2,3,0,0.5,0.0,1.0,0.5,1.0,3.0,2.3,0.74
7233,10,119,298,-0.01,0.1,14,63,20.17,22.04,0.03,0.04,24.85,0.11,18.47,0,1,4,6,0,0.0,0.0,1.0,1.0,1.0,3.0,2.73,2.03
7216,10,104,255,0.06,0.08,7,52,8.57,8.38,0.01,0.02,36.16,0.08,2.79,2,2,0,5,0,1.0,0.0,1.0,0.0,1.0,3.0,2.89,0.22
8176,9,78,3352,-0.08,0.06,2,107,18.91,11.76,0.15,0.17,28.44,0.12,18.4,2,0,2,7,3,0.5,0.0,0.5,1.0,1.0,3.0,3.41,2.21
7090,10,366,699,0.06,0.11,33,85,11.14,12.55,0.01,0.01,42.68,0.11,5.32,2,2,0,3,0,1.0,0.0,1.0,0.0,1.0,3.0,4.69,0.59
7231,10,137,135,0.03,0.05,11,38,24.14,24.75,0.0,0.0,24.55,0.06,7.18,3,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,1.47,0.43
5160,10,90,155,0.03,0.06,4,22,11.75,14.22,0.0,0.0,11.61,0.06,1.04,4,2,3,2,0,0.5,0.5,1.0,0.0,1.0,3.0,0.7,0.06
0200,6,14,78,0.01,0.02,1,22,7.09,12.7,0.04,0.09,29.5,0.02,9.12,0,0,1,2,0,0.5,0.5,1.0,0.0,1.0,3.0,0.59,0.18
7204,9,192,576,-0.01,0.03,9,68,15.8,30.18,0.2,0.27,49.92,0.06,14.98,0,0,1,4,1,0.5,0.0,0.5,1.0,1.0,3.0,3.0,0.9
2127,10,118,946,-0.07,0.48,-8,263,63.7,62.77,0.02,0.03,12.43,0.84,56.44,5,5,1,6,3,0.5,0.0,0.5,1.0,1.0,3.0,10.44,47.41
5065,10,226,313,0.07,0.2,11,39,8.11,7.95,0.04,0.05,7.76,0.21,12.33,4,3,3,2,0,0.5,0.5,1.0,0.0,1.0,3.0,1.63,2.59
0099,10,141,181,0.04,0.06,19,26,22.6,21.85,0.31,0.02,17.89,0.07,10.08,3,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,1.25,0.71
5238,8,1967,4233,0.1,-0.16,-37,462,93.8,-182.78,0.0,39.19,16.32,-1.56,0.0,0,0,2,8,3,0.5,0.0,0.5,1.0,1.0,3.0,-25.46,-0.0
5209,10,2000,6687,0.18,0.17,262,329,22.09,20.03,0.11,0.11,19.12,0.17,4.26,3,5,1,6,1,0.5,0.0,0.5,1.0,1.0,3.0,3.25,0.72
7247,10,75,210,0.04,0.09,6,29,17.61,10.57,0.23,0.3,-7.29,0.17,7.99,3,1,2,5,1,0.5,0.0,0.5,1.0,1.0,3.0,-1.24,1.36
7178,10,157,297,0.14,0.16,2,9,5.51,6.55,0.08,0.08,13.74,0.14,1.75,3,5,0,5,0,1.0,0.0,1.0,0.0,1.0,3.0,1.92,0.25
0138,10,52,530,0.0,0.07,0,302,24.14,28.85,0.1,0.11,111.66,0.08,25.41,2,0,3,3,2,0.5,0.0,0.5,1.0,1.0,3.0,8.93,2.03
0219,5,10,88,-0.01,0.05,-3,11,14.59,20.1,0.11,0.12,4.8,0.03,134.89,3,2,1,2,2,0.5,0.5,0.5,0.5,1.0,3.0,0.14,4.05
0128,10,198,368,0.0,0.05,25,120,13.24,20.07,0.02,0.02,44.0,0.06,22.83,0,1,3,4,0,0.5,0.0,1.0,0.5,1.0,3.0,2.64,1.37
5105,10,631,2530,0.21,0.4,31,176,6.95,4.36,0.39,0.4,4.76,0.66,6.32,5,1,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,3.14,4.17
5275,6,218,489,0.03,-0.01,8,41,-11.46,-3.53,0.33,0.39,2.5,-0.04,0.0,0,0,2,2,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.1,-0.0
9237,7,57,86,-0.01,0.01,3,2,35.0,6.25,0.1,0.38,29.5,0.12,19.33,5,5,2,6,2,0.5,0.0,0.0,1.0,1.0,2.5,3.54,2.32
6351,10,736,1153,0.55,0.29,93,46,25.41,20.99,0.02,0.02,20.62,0.35,0.0,3,5,3,6,1,0.5,0.0,0.0,1.0,1.0,2.5,7.22,0.0
5835,9,64,12,-0.1,-0.16,5,7,79.56,-159.15,0.19,0.97,13.64,0.07,0.0,5,0,5,8,2,0.0,0.0,0.5,1.0,1.0,2.5,0.95,0.0
3255,10,1359,1762,0.51,0.51,0,226,40.38,41.48,0.01,0.02,33.19,0.57,0.71,1,3,4,4,1,0.0,0.0,0.5,1.0,1.0,2.5,18.92,0.4
3069,10,611,767,0.14,0.35,103,295,7.81,18.56,0.28,0.28,19.77,0.34,10.99,3,5,5,4,0,0.0,0.0,1.0,0.5,1.0,2.5,6.72,3.74
3026,10,811,1101,1.69,1.14,0,0,36.75,47.18,0.02,0.02,28.86,1.05,1.39,1,3,1,4,10,0.5,0.0,0.0,1.0,1.0,2.5,30.3,1.46
8273,10,151,190,0.04,0.14,12,41,10.29,10.43,0.03,0.03,8.31,0.15,12.49,5,0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,1.25,1.87
2658,10,316,462,0.42,0.98,35,68,9.06,12.46,0.13,0.0,15.48,0.76,9.59,2,5,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,11.76,7.29
6963,10,1027,3243,0.01,0.03,94,323,6.25,7.03,0.06,0.03,35.16,0.07,11.07,3,0,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,2.46,0.77
2542,10,28,36,0.28,0.17,12,12,4.81,4.19,0.0,0.0,57.18,0.2,12.42,3,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,11.44,2.48
6033,10,2765,5592,0.55,1.02,0,3492,17.09,15.53,0.25,0.25,20.52,1.09,0.24,3,5,2,3,6,0.5,0.0,0.0,1.0,1.0,2.5,22.37,0.26
5008,10,1275,1811,0.52,0.43,14,104,9.86,9.06,0.18,0.15,10.66,0.5,10.95,4,5,0,5,3,1.0,0.0,0.5,0.0,1.0,2.5,5.33,5.48
9334,9,237,241,0.1,0.0,67,87,1.29,0.03,0.02,0.01,32.12,0.11,0.0,0,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,3.53,0.0
0002,10,113,172,-0.02,0.2,15,50,10.24,16.33,0.05,0.1,17.06,0.13,7.87,3,5,4,3,0,0.0,0.0,1.0,0.5,1.0,2.5,2.22,1.02
0202,6,66,76,0.01,0.0,9,12,5.38,2.48,0.0,0.0,15.75,0.01,0.0,1,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.16,0.0
5143,10,499,726,0.03,0.05,15,48,13.63,14.82,0.0,0.0,20.7,0.06,1.8,3,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.24,0.11
5147,10,507,1053,0.03,0.07,16,55,13.36,23.59,0.05,0.06,31.76,0.1,9.75,4,4,3,4,3,0.5,0.0,0.5,0.5,1.0,2.5,3.18,0.98
5116,10,84,116,0.15,0.02,78,83,1.55,1.32,0.12,0.12,37.79,0.02,0.0,0,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.76,0.0
0185,6,122,170,0.04,0.02,5,20,4.54,4.94,0.21,0.22,16.55,0.02,0.0,2,0,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.33,0.0
5106,10,118,232,0.11,0.1,92,168,6.8,6.76,0.26,0.24,15.36,0.1,2.28,3,5,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.54,0.23
5102,10,1382,3685,0.12,0.21,-85,2,15.06,20.83,0.38,0.4,19.86,0.18,10.07,3,1,3,5,4,0.5,0.0,0.0,1.0,1.0,2.5,3.57,1.81
5100,10,222,317,0.09,0.16,17,59,15.61,14.95,0.0,0.0,12.36,0.18,5.21,4,5,4,6,2,0.0,0.0,0.5,1.0,1.0,2.5,2.22,0.94
5195,10,26,78,0.04,-0.14,0,3,30.52,-77.16,0.0,0.2,7.75,0.05,0.0,4,2,5,10,1,0.0,0.0,0.5,1.0,1.0,2.5,0.39,0.0
0158,10,36,45,0.04,0.01,3,6,2.13,3.47,0.01,0.01,23.85,0.01,0.0,1,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.24,0.0
5212,10,23,499,0.0,0.02,37,250,1.14,1.18,0.31,0.28,45.7,0.01,0.0,0,5,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.46,0.0
5225,10,5191,13400,0.06,0.02,1356,2445,4.52,0.82,0.42,0.43,164.14,0.11,8.76,0,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,18.06,0.96
5227,9,115,465,0.04,0.07,151,287,5.58,6.24,0.32,0.32,21.28,0.06,0.0,2,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.28,0.0
5247,9,189,395,0.01,0.0,5,28,1.16,0.05,0.08,0.05,58.22,0.01,0.0,0,3,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.58,0.0
5248,10,593,1755,0.03,0.09,0,0,23.57,19.49,0.31,0.14,14.06,0.12,21.27,3,5,3,4,10,0.5,0.0,0.0,1.0,1.0,2.5,1.69,2.55
5041,10,236,335,0.14,0.07,88,113,4.42,3.61,0.35,0.36,6.29,0.09,0.0,4,4,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.57,0.0
5276,6,68,119,0.04,0.04,12,13,11.53,11.72,0.06,0.06,20.52,0.05,0.0,3,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.03,0.0
5279,6,756,4529,0.02,0.16,51,221,15.62,21.97,0.86,1.21,17.18,0.16,47.85,5,5,2,2,1,0.5,0.5,0.5,1.0,0.0,2.5,2.75,7.66
5285,6,10286,13063,0.15,0.17,1973,2425,9.25,7.55,0.27,0.29,-69.4,0.18,2.94,2,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-12.49,0.53
5289,6,64,71,0.02,0.02,4,18,7.68,7.98,0.0,0.0,20.38,0.02,2.49,2,0,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.41,0.05
5291,6,69,72,0.03,0.03,10,19,8.47,6.87,0.14,0.14,6.58,0.03,0.0,3,4,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.2,0.0
4324,10,11213,7176,-0.42,0.84,131,435,18.26,12.01,0.22,0.26,24.2,1.3,9.15,5,0,6,7,3,0.0,0.0,0.5,1.0,1.0,2.5,31.46,11.9
4162,10,4127,2315,2.52,0.84,0,196,70.09,63.54,0.05,0.05,17.79,0.89,0.0,3,5,6,6,1,0.0,0.0,0.5,1.0,1.0,2.5,15.83,0.0
0222,5,30,58,0.01,0.02,8,13,12.39,12.59,0.44,0.44,23.25,0.02,0.0,0,0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.46,0.0
0220,5,18,74,0.01,0.02,1,-3,14.23,15.73,0.03,0.03,11.12,0.02,40.09,3,0,1,1,1,0.5,0.5,0.0,0.5,1.0,2.5,0.22,0.8
0112,10,24,50,0.01,0.01,4,10,4.21,4.01,0.09,0.09,24.0,0.01,0.0,2,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.24,0.0
0216,6,36,54,0.02,0.02,4,5,7.67,9.46,0.09,0.1,9.0,0.01,0.0,2,2,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.09,0.0
7197,10,89,196,0.01,0.02,8,16,9.52,2.26,0.47,0.52,20.34,0.09,20.14,3,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.83,1.81
0199,6,79,83,0.02,0.03,8,9,6.72,7.49,0.35,0.34,8.75,0.03,11.25,2,1,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.26,0.34
7084,10,1777,4156,0.06,0.1,131,528,13.47,12.11,0.35,0.39,71.5,0.13,5.39,0,0,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,9.3,0.7
7088,10,359,660,0.02,0.22,8,47,11.96,13.16,0.04,0.03,7.8,0.2,3.87,4,5,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,1.56,0.77
0166,10,155,1057,0.02,0.05,0,347,19.87,13.41,0.0,0.0,43.04,0.08,12.08,1,4,4,5,1,0.0,0.0,0.5,1.0,1.0,2.5,3.44,0.97
7160,10,63,419,0.01,0.1,-4,68,13.31,15.0,0.0,0.01,47.18,0.1,25.37,0,0,3,4,2,0.5,0.0,0.5,0.5,1.0,2.5,4.72,2.54
7103,10,148,308,0.06,0.17,27,71,7.3,8.3,0.0,0.0,14.54,0.16,1.75,3,3,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,2.33,0.28
7237,10,153,386,0.03,0.12,0,89,10.49,21.8,0.0,0.0,37.62,0.07,1.94,3,5,3,6,1,0.5,0.0,0.5,0.5,1.0,2.5,2.63,0.14
8346,10,129,131,0.29,-0.95,21,33,69.0,-68.46,0.36,0.34,-5.4,-0.85,0.0,0,0,4,6,2,0.0,0.0,0.5,1.0,1.0,2.5,4.59,-0.0
0207,6,41,57,0.0,0.01,4,4,7.6,9.73,0.06,0.12,11.0,0.01,23.14,1,0,2,2,1,0.5,0.5,0.5,0.0,1.0,2.5,0.11,0.23
0209,6,44,67,0.0,0.01,3,8,5.57,11.16,0.0,0.0,12.25,0.0,13.56,0,1,3,2,1,0.5,0.5,0.5,0.0,1.0,2.5,0.0,0.0
7107,10,149,267,0.07,0.04,13,28,8.86,5.21,0.03,0.05,15.12,0.08,0.0,3,5,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.21,0.0
0210,6,77,80,0.06,0.01,10,10,0.07,6.97,0.19,0.22,13.5,0.02,0.0,3,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.27,0.0
0146,9,8,27,0.0,0.01,1,5,13.02,23.05,0.02,0.03,219.0,0.02,7.96,0,0,2,5,2,0.5,0.0,0.5,0.5,1.0,2.5,4.38,0.16
7130,7,12,96,-0.01,0.04,3,11,28.63,19.61,0.04,0.02,12.5,0.09,30.19,4,4,3,7,4,0.5,0.0,0.0,1.0,1.0,2.5,1.12,2.72
0225,5,471,563,0.02,0.04,-7,44,7.71,9.59,0.03,0.03,6.06,0.03,23.87,3,0,3,1,2,0.5,0.5,0.5,0.0,1.0,2.5,0.18,0.72
0157,9,131,160,0.02,0.02,10,53,16.84,16.32,0.55,0.63,28.75,0.04,39.59,3,2,1,7,0,0.5,0.0,1.0,1.0,0.0,2.5,1.15,1.58
1724,10,474,582,0.14,0.77,13,94,1.54,31.7,0.47,0.48,7.34,0.04,21.66,3,5,5,4,0,0.0,0.0,1.0,0.5,1.0,2.5,0.29,0.87
0100,9,20,35,0.0,0.01,8,5,18.53,4.42,0.01,0.01,28.75,0.03,2.41,3,5,3,3,1,0.5,0.0,0.0,1.0,1.0,2.5,0.86,0.07
0090,10,13,18,0.01,0.0,1,6,1.0,0.62,0.0,0.0,42.84,0.0,0.0,0,1,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
7210,10,295,552,0.04,0.02,22,44,3.3,4.16,0.2,0.24,29.12,0.04,0.0,3,3,2,8,0,0.5,0.0,1.0,0.0,1.0,2.5,1.16,0.0
7034,10,540,961,0.1,0.19,11,126,11.84,12.33,0.08,0.09,24.28,0.21,3.48,3,2,1,2,1,0.5,0.5,0.5,0.0,1.0,2.5,5.1,0.73
7035,10,377,656,0.03,0.06,27,60,10.98,13.0,0.08,0.08,16.1,0.05,9.74,3,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.81,0.49
0188,8,46,241,0.04,0.03,7,93,18.95,20.68,0.01,0.01,11.75,0.04,0.0,2,0,3,7,4,0.5,0.0,0.0,1.0,1.0,2.5,0.47,0.0
8125,10,222,619,0.07,0.15,0,121,17.92,20.77,0.01,0.02,25.62,0.15,8.72,3,3,3,4,9,0.5,0.0,0.0,1.0,1.0,2.5,3.84,1.31
0023,10,38,81,-0.01,0.01,9,18,9.15,6.94,0.01,0.01,29.5,0.02,0.0,3,2,3,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.59,0.0
7134,9,214,314,0.0,0.01,12,17,2.64,0.46,0.11,0.14,33.03,0.05,22.66,3,0,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.65,1.13
7230,10,505,552,0.23,0.22,-31,21,15.79,13.83,0.02,0.03,10.44,0.3,3.71,5,3,5,6,3,0.0,0.0,0.5,1.0,1.0,2.5,3.13,1.11
7158,10,1642,0,-0.27,-0.22,-115,-21,59.82,0.0,0.0,0.0,2.04,-0.13,0.0,0,0,8,9,3,0.0,0.0,0.5,1.0,1.0,2.5,-0.27,-0.0
0049,10,58,80,0.01,0.02,9,15,3.63,4.36,0.06,0.04,18.57,0.02,8.92,2,2,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.37,0.18
0050,9,7,23,0.01,0.0,2,6,-2.66,-2.73,0.12,0.12,20.75,-0.0,0.0,0,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.0,-0.0
7205,10,174,216,0.08,0.09,2,49,8.24,8.22,0.0,0.0,14.95,0.09,5.48,2,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.35,0.49
0078,10,93,364,0.0,0.0,8,55,5.44,3.85,0.13,0.15,90.25,0.0,8.6,0,0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
0089,10,31,24,0.02,0.01,2,7,5.23,3.11,0.06,0.06,28.95,0.02,0.0,2,0,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.58,0.0
5250,10,1462,2539,0.02,0.02,0,0,35.52,35.29,11.4,13.35,48.3,0.02,1.99,0,1,0,3,10,1.0,0.0,0.0,1.0,0.0,2.0,0.97,0.04
0080,6,14,675,0.0,0.0,-2,-16,2.21,2.53,0.06,0.07,24.0,0.0,0.0,0,0,0,5,5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
7374,10,389,277,0.23,-0.01,80,87,0.05,-0.41,0.09,0.11,-43.8,0.0,0.0,0,5,5,6,0,0.0,0.0,1.0,0.0,1.0,2.0,-0.0,0.0
5263,9,1448,1553,0.04,0.06,51,88,11.63,11.55,0.11,0.11,21.71,0.06,0.0,2,4,4,4,0,0.0,0.0,1.0,0.0,1.0,2.0,1.3,0.0
7161,10,139,811,0.04,0.07,-6,28,8.28,8.32,0.0,0.0,24.2,0.08,0.76,3,4,3,7,3,0.5,0.0,0.5,0.0,1.0,2.0,1.94,0.06
0103,6,13,20,-0.01,0.0,0,8,-10.85,-7.35,0.01,0.01,-26.0,-0.01,0.0,0,0,3,6,3,0.5,0.0,0.5,0.0,1.0,2.0,0.26,-0.0
7167,10,134,502,0.06,0.13,11,48,12.03,11.34,0.0,0.01,11.73,0.14,13.05,3,5,2,4,2,0.5,0.0,0.5,0.0,1.0,2.0,1.64,1.83
7029,10,67,141,0.04,0.21,5,28,9.79,10.29,0.01,0.01,7.28,0.21,9.57,4,5,3,4,1,0.5,0.0,0.5,0.0,1.0,2.0,1.53,2.01
7252,10,207,478,0.07,0.01,23,32,0.48,1.36,0.2,0.21,53.22,0.0,7.53,0,5,4,7,0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
5232,9,437,590,0.1,0.09,9,15,13.93,7.8,0.14,0.16,12.25,0.19,9.02,5,3,3,6,2,0.5,0.0,0.5,0.0,1.0,2.0,2.33,1.71
7248,10,149,147,0.02,0.05,14,18,9.9,9.0,0.0,0.0,22.42,0.06,5.2,3,5,5,5,0,0.0,0.0,1.0,0.0,1.0,2.0,1.35,0.31
0150,9,6,15,-0.14,0.15,2,-40,44.32,98.15,0.01,0.03,-3.25,0.16,36.68,5,0,5,8,8,0.0,0.0,0.0,1.0,1.0,2.0,-0.52,5.87
0153,8,67,52,-0.01,-0.01,2,7,-12.43,-10.66,0.04,0.03,-13.5,-0.01,0.0,0,0,8,8,0,0.0,0.0,1.0,0.0,1.0,2.0,0.14,-0.0
7179,9,139,698,-0.57,0.52,14,218,18.87,41.82,0.25,0.3,2.17,0.19,0.0,4,2,5,8,5,0.0,0.0,0.0,1.0,1.0,2.0,0.41,0.0
5199,7,2,646,-0.02,-0.03,-6,122,-6.39,-4.01,0.01,0.01,-6.43,-0.05,0.0,0,0,2,5,1,0.5,0.0,0.5,0.0,1.0,2.0,0.32,-0.0
