code,nYear,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,ROE,ROE2,D/E,D/E2,P/E mid,EPS,EPS GR min,EY level,DY level,neg Revenue count,neg EPS count,neg OCF count,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health,3G2H,PE Value,EPS GR Value
8621,10,583,1222,0.35,0.81,381,52,18.13,15.62,0.02,0.02,26.28,0.83,2.57,3.0,5.0,1,1,2,0.5,0.5,0.0,1.0,1.0,3.0,21.81,2.13
7022,10,279,215,0.05,0.07,63,111,16.77,14.96,0.0,0.0,55.9,0.07,9.93,1.0,4.0,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,3.91,0.7
0106,10,18,23,0.03,0.04,5,6,23.95,21.5,0.0,0.0,16.14,0.05,0.54,3.0,5.0,4,7,0,0.0,0.0,1.0,1.0,1.0,3.0,0.81,0.03
0097,10,88,340,0.05,0.17,21,86,14.69,17.78,0.08,0.09,31.4,0.16,6.92,0.0,0.0,3,3,0,0.5,0.0,1.0,0.5,1.0,3.0,5.02,1.11
7090,10,314,689,0.07,0.11,27,68,12.44,13.01,0.05,0.06,47.68,0.12,6.56,2.0,1.0,0,3,0,1.0,0.0,1.0,0.0,1.0,3.0,5.72,0.79
6633,5,4701,6043,0.03,0.04,301,671,6.54,10.23,0.49,0.6,11.0,0.03,0.0,2.0,0.0,1,2,0,0.5,0.5,1.0,0.0,1.0,3.0,0.33,0.0
6139,10,214,2773,0.05,0.44,0,-113,25.64,33.07,0.0,0.0,38.46,0.44,20.67,3.0,5.0,3,2,2,0.5,0.5,0.0,1.0,1.0,3.0,16.92,9.09
0099,10,123,161,0.02,0.06,11,22,21.38,19.72,0.02,0.0,19.07,0.06,8.65,3.0,5.0,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,1.14,0.52
0106,10,18,23,0.03,0.04,5,6,23.95,21.5,0.0,0.0,16.14,0.05,0.54,3.0,5.0,4,7,0,0.0,0.0,1.0,1.0,1.0,3.0,0.81,0.03
5181,10,55,0,0.05,0.43,6,8,77.69,69.34,0.0,0.0,27.47,0.42,20.2,5.0,5.0,2,7,0,0.0,0.0,1.0,1.0,1.0,3.0,11.54,8.48
0215,5,35,253,0.01,0.06,-6,9,14.95,21.3,0.08,0.08,6.08,0.03,55.7,0.0,0.0,1,1,1,0.5,0.5,0.5,0.5,1.0,3.0,0.18,1.67
0187,7,35,104,0.0,0.01,3,8,0.0,10.56,0.08,0.09,8.0,0.0,0.0,0.0,0.0,0,2,1,1.0,0.5,0.5,0.0,1.0,3.0,0.0,0.0
7237,10,153,386,0.03,0.12,0,89,19.13,21.8,0.0,0.0,43.16,0.12,1.94,3.0,5.0,2,5,1,0.5,0.0,0.5,1.0,1.0,3.0,5.18,0.23
7178,10,138,296,0.12,0.17,11,33,8.72,7.16,0.09,0.11,12.54,0.21,1.42,3.0,5.0,0,5,0,1.0,0.0,1.0,0.0,1.0,3.0,2.63,0.3
5275,5,218,517,0.03,0.04,8,83,4.2,10.12,0.2,0.2,30.25,0.02,7.19,2.0,2.0,1,1,0,0.5,0.5,1.0,0.0,1.0,3.0,0.6,0.14
5141,10,255,1046,0.09,0.23,70,317,13.04,18.06,0.46,0.48,14.76,0.18,2.09,5.0,0.0,3,4,0,0.5,0.0,1.0,0.5,1.0,3.0,2.66,0.38
7216,10,92,214,0.06,0.03,18,42,6.84,3.78,0.02,0.03,30.42,0.06,0.0,1.0,1.0,0,5,0,1.0,0.0,1.0,0.0,1.0,3.0,1.83,0.0
0138,10,49,371,0.0,0.06,13,85,30.69,42.26,0.16,0.21,161.16,0.07,37.1,3.0,0.0,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,11.28,2.6
5238,8,1967,4233,0.1,-0.16,-37,462,123.74,-182.78,0.0,39.19,8.05,-0.28,0.0,0.0,0.0,2,8,3,0.5,0.0,0.5,1.0,1.0,3.0,-2.25,-0.0
5209,10,1807,6886,0.23,0.15,369,119,19.41,18.39,0.15,0.18,15.0,0.15,2.9,3.0,5.0,0,6,1,1.0,0.0,0.0,1.0,1.0,3.0,2.25,0.44
7199,10,164,197,0.08,0.02,17,26,2.28,2.31,0.13,0.13,1.25,0.02,0.0,2.0,3.0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.02,0.0
0179,7,25,64,0.02,0.01,5,16,-4.07,5.15,0.04,0.06,15.75,-0.01,0.0,0.0,0.0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.16,-0.0
2488,10,1129,1647,0.27,0.27,1268,3184,7.24,7.24,0.29,0.3,10.56,0.29,3.41,4.0,4.0,0,5,3,1.0,0.0,0.5,0.0,1.0,2.5,3.06,0.99
0185,5,122,148,0.04,0.0,5,12,3.89,0.55,0.21,0.25,16.55,0.02,0.0,2.0,0.0,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.33,0.0
7103,10,132,374,0.1,0.15,11,33,6.19,7.77,0.0,0.0,15.99,0.13,8.37,3.0,3.0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.08,1.09
7134,8,214,365,0.0,0.03,12,34,-2.6,2.04,0.15,0.16,20.16,-0.05,47.2,0.0,5.0,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-1.01,-2.36
0193,6,57,160,0.0,0.01,1,2,10.63,17.45,0.09,0.09,48.25,0.01,8.82,0.0,0.0,1,3,1,0.5,0.0,0.5,0.5,1.0,2.5,0.48,0.09
0197,6,39,85,0.01,0.02,5,11,3.06,10.49,0.29,0.23,6.75,0.0,16.36,0.0,2.0,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
1295,10,5958,11101,0.81,1.42,-5615,875,11.41,13.03,0.31,0.31,15.91,1.31,1.75,3.0,5.0,1,1,2,0.5,0.5,0.5,0.0,1.0,2.5,20.84,2.29
7107,10,149,267,0.07,0.04,13,28,6.22,5.21,0.04,0.05,29.7,0.05,0.0,3.0,2.0,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.48,0.0
2127,10,140,511,-0.28,0.06,-13,74,20.9,11.28,0.07,0.09,32.18,0.13,6.59,1.0,0.0,2,7,4,0.5,0.0,0.0,1.0,1.0,2.5,4.18,0.86
0207,5,41,69,0.0,0.0,4,4,4.25,3.71,0.14,0.15,0.0,0.0,0.0,0.0,1.0,1,2,1,0.5,0.5,0.5,0.0,1.0,2.5,0.0,0.0
0210,5,77,101,0.06,0.03,10,16,8.48,13.12,0.23,0.24,4.58,0.02,0.0,4.0,5.0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.09,0.0
2658,10,316,462,0.42,0.98,35,68,11.98,12.46,0.0,0.0,14.57,1.01,9.59,3.0,5.0,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,14.72,9.69
7160,10,84,490,-0.04,0.12,16,139,11.03,20.95,0.01,0.01,26.92,0.11,44.56,0.0,0.0,2,4,2,0.5,0.0,0.5,0.5,1.0,2.5,2.96,4.9
3689,10,3638,4076,1.94,1.12,511,578,14.82,16.95,0.0,0.04,21.86,1.07,2.12,1.0,2.0,4,5,0,0.0,0.0,1.0,0.5,1.0,2.5,23.39,2.27
7088,10,356,701,0.05,0.22,13,71,10.43,14.99,0.0,0.0,13.23,0.17,2.42,4.0,5.0,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,2.25,0.41
5116,10,73,106,0.08,0.1,55,84,7.32,7.99,0.08,0.68,12.56,0.1,0.23,3.0,5.0,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.26,0.02
5276,5,68,81,0.04,0.04,12,18,9.88,11.57,0.01,0.01,14.9,0.04,0.0,3.0,5.0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.6,0.0
5260,6,83,120,0.09,0.0,13,18,-15.69,-1.01,0.49,0.28,34.38,-0.12,0.0,0.0,0.0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-4.13,-0.0
5095,10,363,419,0.07,0.03,17,65,1.95,3.32,0.03,0.03,31.96,0.01,0.0,0.0,5.0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.32,0.0
5247,10,157,378,0.02,0.0,17,32,0.04,0.52,0.04,0.02,50.0,0.0,0.0,0.0,0.0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
5102,10,1160,2942,0.08,0.21,85,-94,20.31,26.96,0.13,0.05,8.25,0.23,30.3,3.0,2.0,3,4,4,0.5,0.0,0.0,1.0,1.0,2.5,1.9,6.97
5106,10,89,222,0.15,0.17,72,141,10.02,11.18,0.23,0.24,20.29,0.15,3.83,3.0,5.0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,3.04,0.57
5227,8,115,552,0.04,0.09,151,392,6.4,8.37,0.32,0.32,23.24,0.07,3.83,2.0,5.0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.63,0.27
3026,10,697,1067,1.0,1.6,0,0,50.93,82.41,0.02,0.0,23.86,1.5,5.52,2.0,4.0,1,3,10,0.5,0.0,0.0,1.0,1.0,2.5,35.79,8.28
5212,9,19,559,0.0,0.09,37,349,4.63,6.6,0.45,0.54,13.37,0.06,0.0,2.0,5.0,1,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.8,0.0
5139,10,270,1599,0.29,1.07,-87,-911,15.23,15.11,3.65,3.21,24.34,0.92,2.05,4.0,5.0,0,2,10,1.0,0.5,0.0,1.0,0.0,2.5,22.39,1.89
5143,10,400,765,0.03,0.04,11,62,11.4,12.71,0.0,0.0,27.5,0.04,5.5,2.0,4.0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.1,0.22
5199,6,2,988,-0.02,0.14,-6,496,-4.03,20.6,0.01,0.0,-13.1,-0.03,0.0,0.0,0.0,1,4,1,0.5,0.0,0.5,0.5,1.0,2.5,0.39,-0.0
5151,10,89,337,0.09,0.0,0,35,19.65,1.96,0.07,0.07,7.48,0.05,0.0,3.0,5.0,5,8,3,0.0,0.0,0.5,1.0,1.0,2.5,0.37,0.0
5159,10,128,256,0.11,0.14,4,44,6.2,10.4,0.04,0.04,7.46,0.09,1.49,4.0,5.0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.67,0.13
5065,10,217,332,0.06,0.17,15,28,0.0,7.79,0.06,0.04,8.16,0.0,6.49,0.0,4.0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
5279,6,756,4529,0.02,0.16,51,221,17.36,21.97,1.03,1.21,14.72,0.16,47.85,3.0,5.0,2,2,1,0.5,0.5,0.5,1.0,0.0,2.5,2.36,7.66
5041,10,199,339,0.08,0.07,90,138,0.91,3.66,0.36,0.42,7.5,0.02,0.32,0.0,5.0,1,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.15,0.01
5286,5,105,191,0.05,0.08,49,32,16.25,16.65,0.01,0.0,16.0,0.08,54.46,0.0,0.0,3,3,0,0.5,0.0,0.0,1.0,1.0,2.5,1.28,4.36
5289,5,64,81,0.04,0.04,4,6,7.77,6.57,0.0,0.0,10.19,0.05,0.0,2.0,0.0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.51,0.0
5014,10,1813,5213,0.27,0.28,297,2129,1.27,5.19,0.41,0.41,22.5,0.07,213.27,0.0,4.0,1,7,0,0.5,0.0,1.0,0.0,1.0,2.5,1.58,14.93
5008,10,1184,1764,0.54,0.39,21,106,6.98,8.58,0.2,0.17,-4.37,0.34,9.31,3.0,5.0,0,5,3,1.0,0.0,0.5,0.0,1.0,2.5,-1.49,3.17
5835,9,64,12,-0.1,-0.16,5,7,216.4,-159.15,0.37,0.97,23.62,-0.11,0.0,0.0,0.0,5,8,2,0.0,0.0,0.5,1.0,1.0,2.5,-2.6,-0.0
6351,10,719,966,0.48,0.31,94,62,22.28,23.3,0.02,0.03,20.49,0.3,0.0,3.0,5.0,3,5,1,0.5,0.0,0.0,1.0,1.0,2.5,6.15,0.0
4065,10,2274,4684,1.32,0.81,240,401,5.74,5.43,0.01,0.01,18.98,0.89,3.29,2.0,2.0,0,5,2,1.0,0.0,0.5,0.0,1.0,2.5,16.89,2.93
7029,10,61,204,0.08,0.29,8,22,12.76,15.94,0.02,0.03,9.81,0.25,14.08,4.0,3.0,2,3,1,0.5,0.0,0.5,0.5,1.0,2.5,2.45,3.52
3883,10,934,1518,0.12,0.13,70,125,3.83,3.78,0.11,0.11,14.68,0.14,0.73,3.0,3.0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,2.06,0.1
7034,10,489,939,0.15,0.37,37,90,11.64,11.55,0.1,0.09,11.34,0.39,3.07,3.0,0.0,1,2,1,0.5,0.5,0.5,0.0,1.0,2.5,4.42,1.2
7035,10,356,651,0.02,0.05,23,51,11.62,12.61,0.06,0.06,46.94,0.05,11.3,3.0,5.0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.35,0.57
0157,8,131,191,0.03,0.05,10,50,8.91,16.57,0.85,0.92,2.25,0.03,58.87,3.0,5.0,0,6,0,1.0,0.0,1.0,0.5,0.0,2.5,0.07,1.77
7060,10,222,276,0.33,0.18,38,49,1.62,3.23,0.01,0.01,12.59,0.09,4.43,2.0,5.0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.13,0.4
3034,10,2715,7096,0.17,0.47,109,366,14.75,16.19,0.52,0.42,15.04,0.43,3.31,3.0,5.0,1,0,4,0.5,1.0,0.0,0.5,0.5,2.5,6.47,1.42
0158,10,19,65,0.06,0.04,2,5,8.84,12.7,0.01,0.01,22.55,0.03,0.0,3.0,5.0,3,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.68,0.0
5225,10,4507,14908,0.01,0.05,399,2447,-0.76,1.9,0.4,0.41,54.7,-0.02,0.0,0.0,0.0,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-1.09,-0.0
0078,10,82,314,0.0,0.01,10,26,3.67,6.99,0.15,0.04,94.75,0.0,3.46,0.0,0.0,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
7233,10,128,249,0.02,0.09,13,29,11.45,22.95,0.05,0.06,1.0,0.1,11.62,1.0,1.0,4,7,0,0.0,0.0,1.0,0.5,1.0,2.5,0.1,1.16
7210,10,266,545,0.08,0.05,15,34,4.14,4.71,0.21,0.2,14.18,0.04,0.0,3.0,5.0,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.57,0.0
8702,9,1084,1134,-0.04,-0.06,47,77,-9.07,-2.9,0.25,0.23,33.66,-0.16,0.0,0.0,0.0,3,8,0,0.5,0.0,1.0,0.0,1.0,2.5,-5.39,-0.0
0127,10,49,257,0.0,0.05,5,26,11.11,15.89,0.17,0.18,30.34,0.04,9.82,0.0,1.0,2,6,1,0.5,0.0,0.5,0.5,1.0,2.5,1.21,0.39
0146,9,11,23,0.01,0.01,4,0,19.71,10.12,0.02,0.02,95.75,0.04,22.78,0.0,0.0,2,5,2,0.5,0.0,0.0,1.0,1.0,2.5,3.83,0.91
0126,9,22,221,0.01,0.06,0,23,28.91,36.16,0.07,0.1,69.18,0.07,11.25,2.0,0.0,3,6,4,0.5,0.0,0.0,1.0,1.0,2.5,4.84,0.79
9334,10,226,307,0.27,0.14,44,88,1.57,1.75,0.02,0.04,31.22,0.13,0.0,0.0,1.0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,4.06,0.0
0023,9,38,86,-0.01,0.01,9,17,5.3,4.98,0.0,0.0,21.0,0.01,121.65,1.0,4.0,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.21,1.22
7205,10,142,254,0.05,0.16,11,22,11.13,14.73,0.0,0.0,29.69,0.13,2.67,3.0,5.0,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,3.86,0.35
8273,10,146,204,0.04,0.13,4,31,7.79,10.07,0.05,0.07,8.98,0.1,10.38,5.0,0.0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.9,1.04
0037,10,159,351,-0.04,0.03,3,79,5.88,16.0,0.09,0.09,7.0,0.01,13.58,3.0,3.0,5,4,0,0.0,0.0,1.0,0.5,1.0,2.5,0.07,0.14
7204,9,171,504,0.0,0.02,-1,51,7.56,31.5,0.3,0.29,14.25,0.02,2.0,0.0,0.0,2,5,2,0.5,0.0,0.5,0.5,1.0,2.5,0.29,0.04
0050,9,6,28,0.0,0.0,3,7,-1.58,1.58,0.11,0.11,20.75,-0.0,0.0,0.0,0.0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.0,-0.0
0011,10,16,28,0.0,0.02,3,7,12.04,9.77,0.38,0.34,14.0,0.03,2.61,3.0,5.0,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.42,0.08
0008,10,54,138,0.02,0.03,15,20,7.06,9.33,0.02,0.02,19.79,0.02,1.84,2.0,5.0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.4,0.04
0049,10,56,89,0.01,0.03,5,10,5.55,8.18,0.05,0.01,11.84,0.02,7.71,0.0,1.0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.24,0.15
0151,10,85,380,0.04,0.08,-3,20,11.68,17.99,0.19,0.17,7.0,0.06,5.79,3.0,2.0,2,5,3,0.5,0.0,0.5,0.5,1.0,2.5,0.42,0.35
5010,10,344,647,0.2,0.13,-40,91,5.57,4.28,0.03,0.04,-41.73,0.18,6.86,3.0,5.0,3,4,2,0.5,0.0,0.5,0.0,1.0,2.0,-7.51,1.23
5533,10,415,245,-0.05,-0.26,14,14,-13.1,-13.28,0.09,0.1,2.8,-0.24,0.0,0.0,0.0,7,8,0,0.0,0.0,1.0,0.0,1.0,2.0,-0.67,-0.0
4898,10,497,882,0.06,0.09,32,64,-7.99,6.06,0.22,0.21,10.2,-0.11,4.08,0.0,2.0,3,6,1,0.5,0.0,0.5,0.0,1.0,2.0,-1.12,-0.45
5878,10,1655,3565,0.03,0.05,188,590,9.51,10.9,1.25,1.4,105.12,0.04,3.27,2.0,3.0,0,5,0,1.0,0.0,1.0,0.0,0.0,2.0,4.2,0.13
5819,10,2057,4571,0.63,1.3,-1942,-1321,8.65,10.79,0.1,0.13,16.02,1.15,2.43,3.0,5.0,3,2,5,0.5,0.5,0.0,0.0,1.0,2.0,18.42,2.79
5016,10,364,440,0.2,-0.1,30,137,-10.53,-2.06,0.04,0.05,137.25,-0.48,0.0,0.0,3.0,6,6,0,0.0,0.0,1.0,0.0,1.0,2.0,-65.88,-0.0
5009,10,530,527,0.28,-0.28,47,62,-13.9,-9.5,0.04,0.05,41.54,-0.37,0.0,0.0,0.0,6,7,0,0.0,0.0,1.0,0.0,1.0,2.0,-15.37,-0.0
5001,10,174,427,0.0,0.0,27,36,-12.26,0.49,0.29,0.28,-0.5,-0.07,0.0,0.0,0.0,3,7,1,0.5,0.0,0.5,0.0,1.0,2.0,0.04,-0.0
0054,10,71,153,0.01,0.01,0,15,5.0,6.72,0.07,0.07,13.25,0.01,4.33,2.0,3.0,2,4,3,0.5,0.0,0.5,0.0,1.0,2.0,0.13,0.04
5007,10,404,681,0.05,0.2,-3,38,0.42,10.28,0.0,0.0,17.62,0.01,8.31,0.0,5.0,3,3,1,0.5,0.0,0.5,0.0,1.0,2.0,0.18,0.08
4715,10,5333,10406,0.22,0.25,1467,2577,-3.51,7.6,0.61,0.5,18.56,-0.1,0.63,0.0,5.0,2,6,0,0.5,0.0,1.0,0.0,0.5,2.0,-1.86,-0.06
5614,9,134,10,0.07,0.08,14,1,22.88,8.23,0.29,0.31,8.25,0.26,33.71,5.0,0.0,5,9,4,0.0,0.0,0.0,1.0,1.0,2.0,2.14,8.76
0155,10,17,28,0.16,-0.04,0,-1,166.7,-21.51,0.0,0.39,5.75,0.17,0.0,5.0,5.0,6,10,7,0.0,0.0,0.0,1.0,1.0,2.0,0.98,0.0
6297,10,196,647,0.17,-0.09,0,0,1.3,-4.32,0.34,0.37,-94.86,0.03,0.0,1.0,0.0,0,7,10,1.0,0.0,0.0,0.0,1.0,2.0,-2.85,0.0
8605,9,40,204,0.0,0.03,0,9,4.14,10.93,0.05,0.05,26.38,0.04,1.86,3.0,0.0,1,4,2,0.5,0.0,0.5,0.0,1.0,2.0,1.06,0.07
6203,10,60,140,0.03,0.04,6,0,1206.0,2.49,0.02,0.01,10.32,-1.21,3.64,0.0,5.0,4,6,4,0.0,0.0,0.0,1.0,1.0,2.0,-12.49,-4.4
7052,10,521,1783,0.09,0.24,94,127,9.85,22.99,0.57,0.0,17.19,0.11,5.24,2.0,5.0,1,4,1,0.5,0.0,0.5,0.5,0.5,2.0,1.89,0.58
7050,8,33,61,0.0,0.05,3,10,7.98,8.63,0.24,0.26,23.08,0.05,100.71,3.0,5.0,3,5,1,0.5,0.0,0.5,0.0,1.0,2.0,1.15,5.04
3476,10,1019,966,0.61,0.25,48,100,1.34,3.93,0.09,0.0,42.02,0.08,0.0,0.0,1.0,4,4,0,0.0,0.0,1.0,0.0,1.0,2.0,3.36,0.0
3514,10,113,150,0.01,0.01,3,8,6.5,7.88,0.02,0.02,10.5,0.01,7.72,3.0,3.0,4,4,0,0.0,0.0,1.0,0.0,1.0,2.0,0.1,0.08
3662,10,1555,2682,0.23,0.03,15,139,0.25,4.52,0.22,0.22,21.32,0.0,0.0,0.0,5.0,2,5,2,0.5,0.0,0.5,0.0,1.0,2.0,0.0,0.0
3719,10,761,1052,1.36,1.93,66,119,10.73,14.15,0.0,0.0,16.96,1.44,3.31,3.0,5.0,4,3,0,0.0,0.0,1.0,0.0,1.0,2.0,24.42,4.77
0080,6,3,663,-0.01,0.01,-1,12,4.7,7.23,0.03,0.03,5.25,0.01,262.76,3.0,0.0,0,5,5,1.0,0.0,0.0,0.0,1.0,2.0,0.05,2.63
8176,9,78,3352,-0.08,0.06,2,107,10.42,11.76,0.18,0.17,4.23,0.06,18.4,2.0,0.0,2,7,3,0.5,0.0,0.5,0.0,1.0,2.0,0.25,1.1
3867,10,1386,1488,0.54,0.68,353,404,10.07,10.45,0.02,0.0,29.48,0.73,23.12,2.0,2.0,4,6,0,0.0,0.0,1.0,0.0,1.0,2.0,21.52,16.88
