code,name,Price,EPS,52w low,52w high,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,P/E mid,DPayout avg,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,Price A5,Price A10,Price B
0022,PARLO BERHAD,0.425,-0.01,0.025,0.46,0.0,0.0,0.0,4.84,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.17
0023,IFCA MSC BERHAD,0.385,0.01,0.165,0.57,121.65,-23.62,0.0,21.0,16.02,0.01,0.44,0.12,0.01,0.33,0.09,0.3
0024,JAG BERHAD,0.195,0.0,0.1,0.4,0.0,0.0,0.0,13.38,10.21,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0025,YBS INTERNATIONAL BERHAD,0.17,0.0,0.075,0.25,-35.92,6.45,-13.83,5.62,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13
0026,NOVA MSC BERHAD,0.095,-0.0,0.015,0.135,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0028,SCOPE INDUSTRIES BERHAD,0.195,-0.04,0.065,0.22,0.0,0.0,0.0,-8.25,17.52,-0.47,-0.47,-0.47,-0.35,-0.35,-0.35,0.12
0029,DIGISTAR CORPORATION BERHAD,0.09,-0.0,0.015,0.21,0.0,0.0,0.0,2.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.08
0034,MMAG HOLDINGS BERHAD,1.49,-0.03,0.12,1.5,0.0,0.0,0.0,2.19,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.58
0036,KEY ALLIANCE GROUP BERHAD,0.095,-0.0,0.01,0.14,0.0,0.0,0.0,-2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0037,RGB INTERNATIONAL BHD,0.135,0.01,0.1,0.215,17.02,13.58,0.0,7.0,13.72,0.05,0.06,0.11,0.04,0.04,0.08,0.14
0038,PLASTRADE TECHNOLOGY BERHAD,0.165,-0.01,0.05,0.245,0.0,0.0,0.0,0.38,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.11
0039,GFM SERVICES BERHAD,0.19,0.0,0.06,0.385,-27.94,0.0,-27.22,14.38,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0040,OPENSYS (M) BERHAD,0.91,0.04,0.26,1.32,22.68,14.66,13.04,12.75,51.75,0.23,0.31,0.33,0.17,0.23,0.25,0.61
0041,MSCM HOLDINGS BERHAD,1.01,-0.02,0.04,1.88,0.0,0.0,0.0,2.79,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.65
0043,METRONIC GLOBAL BERHAD,0.065,-0.01,0.015,0.08,0.0,0.0,0.0,-2.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.04
0045,G NEPTUNE BERHAD,0.07,-0.01,0.03,0.095,0.0,0.0,0.0,-2.75,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.05
0048,ANCOM LOGISTICS BERHAD,0.43,-0.0,0.03,0.7,0.0,0.0,0.0,2.75,138.12,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0049,OCEANCASH PACIFIC BERHAD,0.81,0.02,0.29,1.52,-11.29,7.71,8.06,11.84,21.89,0.53,0.16,0.16,0.4,0.12,0.12,0.7
0050,SYSTECH BHD,0.235,-0.0,0.06,0.355,-35.29,-25.14,0.0,20.75,39.12,0.0,0.0,0.0,0.0,0.0,0.0,0.16
0051,CUSCAPI BERHAD,0.12,-0.02,0.045,0.22,0.0,0.0,0.0,-1.88,73.91,-0.35,-0.35,-0.35,-0.26,-0.26,-0.26,0.1
0053,OSK VENTURES INTERNATIONAL BERHAD,0.405,-0.01,0.3,0.58,-9.65,0.0,0.0,-13.42,5.19,-0.19,-0.11,-0.11,-0.14,-0.08,-0.08,0.39
0054,KARYON INDUSTRIES BERHAD,0.22,0.01,0.085,0.355,-7.34,-4.11,4.33,13.25,12.35,0.24,0.17,0.07,0.18,0.13,0.05,0.17
0055,SERSOL BERHAD,0.2,-0.0,0.05,0.325,0.0,0.0,0.0,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
0056,GRAND-FLO BERHAD,0.245,-0.01,0.16,0.37,0.0,-19.14,-7.26,8.5,22.32,-0.12,-0.42,-0.25,-0.09,-0.32,-0.19,0.23
0058,JCBNEXT BERHAD,1.38,0.06,1.15,1.56,-2.4,-65.05,-10.13,17.52,138.29,1.64,7722.31,2.71,1.23,5791.73,2.03,1.29
0060,VORTEX CONSOLIDATED BERHAD,0.08,-0.01,0.02,0.27,0.0,0.0,0.0,1.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.1
0064,EFFICIENT E-SOLUTIONS BERHAD,0.205,-0.01,0.05,0.295,0.0,0.0,0.0,1.5,8.25,-0.11,-0.11,-0.11,-0.08,-0.08,-0.08,0.13
0065,EXCEL FORCE MSC BERHAD,0.485,0.01,0.23,0.705,0.49,-7.92,-5.89,93.0,85.93,0.18,0.39,0.35,0.14,0.29,0.26,0.39
0066,VSOLAR GROUP BERHAD,0.05,-0.0,0.01,0.14,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0068,ASDION BERHAD,0.22,-0.04,0.06,0.265,0.0,0.0,0.0,-3.88,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.13
0069,VIVOCOM INTL HOLDINGS BERHAD,0.045,0.0,0.015,0.06,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
0070,MQ TECHNOLOGY BERHAD,0.155,-0.02,0.01,0.305,0.0,0.0,0.0,0.75,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.11
0072,AT SYSTEMATIZATION BERHAD,0.085,-0.01,0.015,0.195,0.0,0.0,0.0,-0.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.07
0074,GREEN OCEAN CORPORATION BERHAD,0.27,-0.03,0.08,0.575,81.71,0.0,0.0,-1.0,0.0,-0.04,-0.3,-0.3,-0.03,-0.22,-0.22,0.24
0075,LYC HEALTHCARE BERHAD,0.38,-0.03,0.12,0.68,0.0,0.0,0.0,-5.25,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.3
0078,GD EXPRESS CARRIER BERHAD,0.355,0.0,0.115,0.445,-4.46,3.46,27.62,94.75,34.86,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0079,ORION IXL BERHAD,0.09,-0.01,0.03,0.17,0.0,8.8,-9.61,-15.75,0.0,-0.1,-0.06,-0.19,-0.08,-0.04,-0.14,0.08
0080,STRAITS INTER LOGISTICS BERHAD,0.165,0.01,0.13,0.26,262.76,0.0,0.0,5.25,0.0,0.0,0.1,0.1,0.0,0.08,0.08,0.17
0081,MEGA SUN CITY HOLDINGS BERHAD,0.165,-0.04,0.035,0.23,-39.59,-39.44,21.77,4.97,0.0,-13.9,-13.56,-0.16,-10.42,-10.17,-0.12,0.1
0083,NOTION VTEC BERHAD,1.17,0.02,0.273,2.34,2.33,0.0,-16.7,20.34,13.28,0.18,0.23,0.68,0.14,0.17,0.51,0.96
0084,TECHFAST HOLDINGS BERHAD,0.36,0.02,0.19,0.575,2.62,83.02,0.0,23.12,80.36,0.29,0.04,0.36,0.22,0.03,0.27,0.32
0085,MLABS SYSTEMS BERHAD,0.04,-0.02,0.01,0.08,0.0,0.0,0.0,-6.46,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.03
0086,YGL CONVERGENCE BERHAD,0.155,-0.03,0.09,0.2,0.0,0.0,0.0,-9.0,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.13
0089,TEX CYCLE TECHNOLOGY (M) BERHAD,0.43,0.01,0.14,0.555,-31.08,8.12,-2.67,29.84,17.1,0.83,0.07,0.16,0.62,0.05,0.12,0.28
0090,ELSOFT RESEARCH BERHAD,0.655,0.01,0.385,1.08,-18.76,-3.84,26.08,42.84,59.55,0.48,0.24,0.06,0.36,0.18,0.04,0.61
0091,DAYA MATERIALS BERHAD,0.01,-0.02,0.005,0.025,0.0,0.0,0.0,15.0,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.01
0093,SOLUTION GROUP BERHAD,0.62,-0.0,0.045,0.87,0.0,0.0,0.0,5.5,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.32
0095,MAG HOLDINGS BERHAD,0.25,-0.15,0.155,0.325,0.0,0.0,0.0,-0.49,0.0,-1.5,-1.5,-1.5,-1.12,-1.12,-1.12,0.21
0097,VITROX CORPORATION BERHAD,12.84,0.16,6.09,12.98,6.92,9.85,44.57,31.4,16.15,1.31,1.15,0.41,0.98,0.86,0.31,8.36
0098,BAHVEST RESOURCES BERHAD,0.55,-0.14,0.225,0.845,0.0,0.0,0.0,-4.0,0.0,-1.4,-1.4,-1.4,-1.05,-1.05,-1.05,0.43
0099,SCICOM (MSC) BERHAD,0.87,0.06,0.48,1.3,-21.58,-2.7,8.65,19.07,70.3,5.0,1.21,0.68,3.75,0.91,0.51,0.75
0100,ES CERAMICS TECHNOLOGY BHD,1.15,0.01,0.13,2.07,-28.84,-17.92,2.41,26.0,11.93,0.9,0.29,0.09,0.68,0.22,0.07,0.77
0101,TMC LIFE SCIENCES BERHAD,0.48,0.01,0.365,0.72,24.4,16.41,-11.43,11.25,0.0,0.04,0.05,0.2,0.03,0.04,0.15,0.48
0102,CONNECTCOUNTY HOLDINGS BERHAD,0.125,-0.01,0.045,0.39,0.0,0.0,0.0,0.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.16
0104,GENETEC TECHNOLOGY BERHAD,1.58,-0.03,1.03,1.72,0.0,0.0,0.0,2.78,4.39,-0.31,-0.31,-0.31,-0.23,-0.23,-0.23,1.26
0105,ASIA POLY HOLDINGS BERHAD,0.435,0.0,0.03,0.6,0.0,0.0,0.0,5.5,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0106,REXIT BERHAD,0.67,0.05,0.355,0.72,0.0,16.42,0.54,16.14,78.38,0.89,0.42,0.84,0.67,0.32,0.63,0.48
0106,REXIT BERHAD,0.67,0.05,0.355,0.72,0.0,16.42,0.54,16.14,78.38,0.89,0.42,0.84,0.67,0.32,0.63,0.48
0106,REXIT BERHAD,0.67,0.05,0.355,0.72,0.0,16.42,0.54,16.14,78.38,0.89,0.42,0.84,0.67,0.32,0.63,0.48
0106,REXIT BERHAD,0.67,0.05,0.355,0.72,0.0,16.42,0.54,16.14,78.38,0.89,0.42,0.84,0.67,0.32,0.63,0.48
0107,EDUSPEC HOLDINGS BERHAD,0.03,-0.03,0.02,0.12,0.0,0.0,0.0,12.84,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.05
0108,N2N CONNECT BERHAD,0.74,0.03,0.343,0.995,6.6,12.06,0.0,13.25,47.1,0.31,0.24,0.44,0.23,0.18,0.33,0.56
0111,K-ONE TECHNOLOGY BERHAD,0.4,0.0,0.09,0.705,0.0,-21.57,12.85,6.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.29
0112,MIKRO MSC BERHAD,0.205,0.01,0.13,0.255,-26.67,-7.2,0.8,23.58,55.64,1.11,0.34,0.15,0.83,0.26,0.11,0.17
0113,MMS VENTURES BERHAD,0.68,0.02,0.325,0.935,-6.89,-5.77,0.0,6.69,26.29,0.39,0.34,0.25,0.29,0.26,0.19,0.53
0116,FOCUS DYNAMICS GROUP BERHAD,2.61,0.0,0.335,2.61,0.0,0.0,0.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09
0117,SMRT HOLDINGS BERHAD,0.13,-0.1,0.015,0.175,0.0,0.0,0.0,14.86,4.7,-1.05,-1.05,-1.05,-0.79,-0.79,-0.79,0.07
0118,TRIVE PROPERTY GROUP BERHAD,0.02,-0.0,0.005,0.03,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0119,APPASIA BERHAD,0.67,-0.0,0.08,0.91,0.0,0.0,0.0,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
0120,VISDYNAMICS HOLDINGS BERHAD,0.545,0.02,0.21,0.775,-21.53,8.62,0.0,7.62,7.44,1.02,0.14,0.21,0.76,0.11,0.16,0.4
0122,ADVANCE INFORMATION MARKETING BERHAD,0.17,-0.01,0.15,0.295,0.0,0.0,0.0,-20.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.2
0126,MICROLINK SOLUTIONS BERHAD,1.61,0.07,0.535,2.08,132.21,-9.29,11.25,69.18,16.14,0.06,1.46,0.48,0.04,1.1,0.36,1.04
0127,JHM CONSOLIDATION BERHAD,1.67,0.04,0.5,2.0,9.82,0.0,0.0,30.34,5.55,0.25,0.42,0.42,0.19,0.32,0.32,1.0
0128,FRONTKEN CORPORATION BERHAD,3.6,0.07,0.985,3.95,51.18,28.83,20.52,19.86,7.46,0.14,0.24,0.31,0.11,0.18,0.23,1.96
0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,0.155,-0.01,0.043,0.2,0.0,0.0,0.0,-1.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.09
0132,TECHNODEX BHD,0.16,-0.01,0.02,0.165,0.0,0.0,0.0,-3.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.07
0133,SANICHI TECHNOLOGY BERHAD,0.07,-0.01,0.035,0.125,0.0,0.0,0.0,-2.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.06
0138,MY E.G. SERVICES BERHAD,1.4,0.07,0.765,1.61,58.12,48.84,37.1,161.16,0.0,0.12,0.14,0.18,0.09,0.11,0.14,1.04
0140,MACPIE BERHAD,0.45,-0.02,0.03,0.58,0.0,0.0,0.0,-6.12,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.21
0141,WINTONI GROUP BERHAD,0.035,0.01,0.035,0.035,0.0,0.0,0.0,-2.5,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.04
0143,KEY ASIC BERHAD,0.09,-0.02,0.02,0.135,0.0,0.0,0.0,-1.5,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.06
0145,TFP SOLUTIONS BERHAD,0.2,-0.01,0.022,0.265,0.0,0.0,0.0,16.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.1
0146,JF TECHNOLOGY BERHAD,3.66,0.04,0.735,4.49,42.47,22.78,0.0,95.75,29.43,0.12,0.2,0.52,0.09,0.15,0.39,1.97
0148,SUNZEN BIOTECH BERHAD,0.19,-0.04,0.03,0.235,0.0,0.0,0.0,7.25,44.85,-0.58,-0.58,-0.58,-0.43,-0.43,-0.43,0.1
0149,FIBON BERHAD,0.33,0.02,0.2,0.44,-17.44,-6.79,-16.33,12.0,25.45,0.88,0.38,0.77,0.66,0.29,0.58,0.28
0150,FINTEC GLOBAL BERHAD,0.13,0.26,0.02,0.19,225.48,0.0,36.68,-3.25,0.0,0.12,2.6,0.68,0.09,1.95,0.51,0.08
0151,KELINGTON GROUP BERHAD,1.17,0.06,0.59,1.43,25.46,26.91,5.79,7.0,65.93,0.35,0.34,0.73,0.26,0.26,0.55,0.87
0152,DGB ASIA BERHAD,0.04,-0.01,0.015,0.195,0.0,0.0,0.0,-5.19,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.07
0153,OVERSEA ENTERPRISE BERHAD,0.685,-0.03,0.09,0.93,0.0,0.0,0.0,-0.5,18.75,-0.36,-0.36,-0.36,-0.27,-0.27,-0.27,0.37
0154,EA HOLDINGS BERHAD,0.03,-0.0,0.005,0.05,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
0155,MALAYSIAN GENOMICS RESOURCE CENTRE BERHAD,0.5,0.17,0.117,0.84,0.0,0.0,0.0,5.75,0.0,1.7,1.7,1.7,1.27,1.27,1.27,0.36
0156,MANAGEPAY SYSTEMS BERHAD,0.155,-0.02,0.04,0.22,0.0,0.0,0.0,-13.25,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.1
0157,FOCUS POINT HOLDINGS BERHAD,0.55,0.03,0.29,0.77,0.0,58.87,0.0,2.25,56.49,0.47,0.08,0.47,0.35,0.06,0.35,0.45
0158,SCC HOLDINGS BERHAD,0.37,0.03,0.3,0.525,-7.17,-3.8,0.0,22.55,93.32,0.93,0.71,0.58,0.7,0.53,0.43,0.37
0160,HIAP HUAT HOLDINGS BERHAD,0.115,-0.01,0.04,0.13,25.99,0.0,0.0,12.75,0.0,-0.03,-0.1,-0.1,-0.02,-0.08,-0.08,0.07
0161,SCH GROUP BERHAD,0.12,-0.0,0.035,0.135,33.89,-13.04,0.0,3.12,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07
0163,CAREPLUS GROUP BERHAD,3.24,0.06,0.13,5.83,0.0,0.0,0.0,7.5,4.68,0.63,0.63,0.63,0.47,0.47,0.47,2.01
0166,INARI AMERTRON BERHAD,2.14,0.05,0.9,2.4,5.78,7.82,17.72,50.5,35.76,0.5,0.45,0.31,0.38,0.34,0.23,1.4
0167,MCLEAN TECHNOLOGIES BERHAD,0.205,0.0,0.055,0.385,0.0,0.0,0.0,-5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
0168,BOILERMECH HOLDINGS BERHAD,0.61,0.04,0.3,0.69,0.3,-9.89,0.0,24.58,20.63,0.47,0.93,0.48,0.35,0.7,0.36,0.43
0169,SMTRACK BERHAD,0.28,-0.01,0.04,0.58,0.0,0.0,0.0,-9.35,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.22
0170,KANGER INTERNATIONAL BERHAD,0.3,-0.0,0.06,0.325,-11.61,-15.67,0.0,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0171,PETERLABS HOLDINGS BERHAD,0.27,0.02,0.12,0.32,7.32,4.33,0.0,7.75,22.82,0.17,0.19,0.25,0.13,0.14,0.19,0.19
0174,iDIMENSION CONSOLIDATED BHD,0.09,-0.01,0.015,0.13,0.0,0.0,0.0,-3.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.05
0176,KRONOLOGI ASIA BERHAD,0.58,-0.0,0.315,0.96,12.48,0.0,0.0,11.62,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.53
0177,PASUKHAS GROUP BERHAD,0.115,-0.01,0.01,0.19,0.0,0.0,0.0,3.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.07
0179,BIOALPHA HOLDINGS BERHAD,0.275,-0.01,0.065,0.395,-8.83,-5.86,0.0,15.75,3.09,-0.2,-0.18,-0.1,-0.15,-0.14,-0.08,0.17
0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.155,0.01,0.11,0.245,77.23,0.0,0.0,11.38,0.0,0.01,0.1,0.1,0.01,0.08,0.08,0.15
0181,AEMULUS HOLDINGS BERHAD,0.675,-0.01,0.075,0.785,0.0,0.0,0.0,16.75,26.66,-0.13,-0.13,-0.13,-0.1,-0.1,-0.1,0.31
0182,LKL INTERNATIONAL BERHAD,1.18,0.01,0.085,2.02,-1.61,-11.95,0.0,12.0,41.67,0.16,0.32,0.14,0.12,0.24,0.11,0.72
0183,SALUTICA BERHAD,0.45,-0.02,0.255,1.03,0.0,0.0,0.0,14.69,19.52,-0.24,-0.24,-0.24,-0.18,-0.18,-0.18,0.51
0185,HSS ENGINEERS BERHAD,0.515,0.02,0.25,0.9,-63.21,0.0,0.0,16.55,5.06,660.42,0.21,0.21,495.31,0.16,0.16,0.46
0186,PERAK TRANSIT BERHAD,0.26,0.02,0.124,0.327,20.27,23.36,0.0,7.0,11.91,0.09,0.08,0.22,0.07,0.06,0.16,0.19
0187,BCM ALLIANCE BERHAD,0.29,0.0,0.06,0.455,-17.72,-1.78,0.0,8.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.19
0188,HLT GLOBAL BERHAD,1.63,0.01,0.1,3.33,-29.03,-24.44,0.0,1.75,0.0,0.93,0.49,0.1,0.7,0.37,0.08,1.17
0190,EVERSAFE RUBBER BERHAD,0.215,0.01,0.1,0.355,-53.99,-21.23,0.0,9.5,65.05,47.04,0.54,0.17,35.28,0.4,0.13,0.18
0191,CABNET HOLDINGS BERHAD,0.215,0.0,0.11,0.36,-27.79,-9.95,0.0,11.5,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.19
0193,KEJURUTERAAN ASASTERA BERHAD,0.98,0.01,0.14,1.22,8.82,16.87,0.0,48.25,12.78,0.07,0.05,0.11,0.05,0.04,0.08,0.5
0196,QES GROUP BERHAD,0.29,0.01,0.08,0.405,-29.35,-12.58,0.0,5.38,9.95,0.65,0.27,0.11,0.49,0.2,0.08,0.19
0197,WEGMANS HOLDINGS BERHAD,0.32,0.0,0.1,0.365,-19.61,16.36,0.0,6.75,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.19
0199,TRI-MODE SYSTEM (M) BERHAD,0.39,0.03,0.17,0.45,-18.17,0.0,0.0,8.75,14.7,1.19,0.34,0.34,0.89,0.26,0.26,0.26
0200,REVENUE GROUP BERHAD,1.26,0.02,0.67,1.53,23.24,0.0,0.0,35.5,0.0,0.08,0.2,0.2,0.06,0.15,0.15,0.95
0201,NOVA WELLNESS GROUP BERHAD,0.965,0.04,0.34,1.32,-6.43,0.0,0.0,10.66,127.76,1.38,0.91,0.91,1.03,0.68,0.68,0.66
0202,RADIANT GLOBALTECH BERHAD,0.345,0.01,0.18,0.44,-15.97,0.0,0.0,15.75,0.0,0.23,0.1,0.1,0.17,0.08,0.08,0.27
0203,SECUREMETRIC BERHAD,0.13,-0.0,0.035,0.396,-30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0207,MESTRON HOLDINGS BERHAD,0.18,0.0,0.05,0.235,-14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
0208,GREATECH TECHNOLOGY BERHAD,6.13,0.11,1.34,7.21,32.52,0.0,0.0,10.91,0.0,0.32,1.1,1.1,0.24,0.82,0.82,3.28
0209,I-STONE GROUP BERHAD,0.22,0.01,0.095,0.325,41.45,0.0,0.0,12.25,0.0,0.02,0.1,0.1,0.02,0.08,0.08,0.17
0210,KIM HIN JOO (MALAYSIA) BERHAD,0.2,0.02,0.115,0.33,-33.05,0.0,0.0,4.58,1.28,2.76,0.2,0.2,2.07,0.15,0.15,0.19
0212,SDS GROUP BERHAD,0.22,0.01,0.095,0.335,-8.53,0.0,0.0,6.25,0.0,0.2,0.1,0.1,0.15,0.08,0.08,0.17
0215,SOLARVEST HOLDINGS BERHAD,1.3,0.03,0.51,1.63,55.7,0.0,0.0,6.08,0.0,0.05,0.3,0.3,0.04,0.22,0.22,0.88
0216,SPRING ART HOLDINGS BERHAD,0.23,0.01,0.115,0.275,34.24,0.0,0.0,3.25,0.0,0.03,0.1,0.1,0.02,0.08,0.08,0.17
1015,AMMB HOLDINGS BERHAD,3.0,0.44,2.82,4.22,0.46,-6.9,2.55,10.54,30.66,5.61,8.73,5.01,4.21,6.55,3.76,3.28
1015,AMMB HOLDINGS BERHAD,3.0,0.44,2.82,4.22,0.46,-6.9,2.55,10.54,30.66,5.61,8.73,5.01,4.21,6.55,3.76,3.28
1015,AMMB HOLDINGS BERHAD,3.0,0.44,2.82,4.22,0.46,-6.9,2.55,10.54,30.66,5.61,8.73,5.01,4.21,6.55,3.76,3.28
1015,AMMB HOLDINGS BERHAD,3.0,0.44,2.82,4.22,0.46,-6.9,2.55,10.54,30.66,5.61,8.73,5.01,4.21,6.55,3.76,3.28
1023,CIMB GROUP HOLDINGS BERHAD,3.23,0.27,3.09,5.4,4.64,4.61,1.69,13.44,39.0,2.95,2.96,3.41,2.21,2.22,2.56,3.85
1058,MANULIFE HOLDINGS BERHAD,1.96,0.07,1.65,2.7,-17.45,-6.02,-7.85,16.63,59.29,3.81,1.6,1.77,2.86,1.2,1.33,2.0
1066,RHB BANK BERHAD,4.65,0.55,4.23,5.98,12.39,-3.64,1.72,16.45,28.25,3.92,8.68,6.43,2.94,6.51,4.82,4.81
1082,HONG LEONG FINANCIAL GROUP BERHAD,13.92,1.62,9.75,17.68,10.85,0.96,10.84,11.91,20.62,11.58,18.56,11.59,8.68,13.92,8.69,12.37
1155,MALAYAN BANKING BERHAD,7.5,0.66,7.0,8.96,2.73,-0.16,3.32,13.7,53.14,8.78,10.19,8.48,6.58,7.64,6.36,7.65
1163,ALLIANZ MALAYSIA BERHAD,13.64,2.96,11.4,16.87,16.15,14.73,8.37,14.74,9.87,15.63,16.49,21.46,11.72,12.37,16.1,13.21
1171,MALAYSIA BUILDING SOCIETY BERHAD,0.54,0.06,0.46,0.9,30.82,-21.87,8.1,12.07,42.36,0.26,4.37,0.57,0.2,3.28,0.43,0.61
1198,MAA GROUP BERHAD,0.71,-0.14,0.53,0.85,0.0,0.0,0.0,11.96,67.68,-2.35,-2.35,-2.35,-1.76,-1.76,-1.76,0.64
1201,SUMATEC RESOURCES BERHAD,0.005,-0.0,0.005,0.03,0.0,0.0,0.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
1287,PAN MALAYSIA HOLDINGS BERHAD,0.22,-0.0,0.045,0.375,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
