code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0105,Industrial Products & Services,0.435,0.03,0.6,0.16,3595.0,0.0,0.0,0.0,0.0,0.06
0106,Technology,0.67,0.355,0.72,0.21,13.0,0.05,7.46,0.03,4.48,23.95
0107,Technology,0.03,0.02,0.12,0.018,-1.0,-0.03,-100.0,0.0,0.0,-173.33
0108,Technology,0.74,0.343,0.995,0.46,25.0,0.03,4.05,0.02,2.7,6.5
0109,Construction,0.07,0.015,0.09,0.038,-84.0,-0.0,-0.0,0.0,0.0,-2.11
0111,Technology,0.4,0.09,0.705,0.1478,0.0,0.0,0.0,0.0,0.0,0.0
0112,Technology,0.205,0.13,0.255,0.1647,38.0,0.01,4.88,0.0,1.46,3.22
0113,Technology,0.68,0.325,0.935,0.31,35.0,0.02,2.94,0.02,2.94,6.35
0116,Consumer Products & Services,2.61,0.335,2.61,0.0208,44237.0,0.0,0.0,0.0,0.0,0.48
0117,Technology,0.13,0.015,0.175,0.2526,-1.0,-0.1,-76.92,0.0,0.0,-37.81
0118,Technology,0.02,0.005,0.03,0.02,-12.0,-0.0,-0.0,0.0,0.0,-8.0
0119,Technology,0.67,0.08,0.91,0.0782,-525.0,-0.0,-0.0,0.0,0.0,-1.66
0120,Technology,0.545,0.21,0.775,0.26,22.0,0.02,3.67,0.01,1.83,9.46
0122,Industrial Products & Services,0.17,0.15,0.295,0.0789,-12.0,-0.01,-5.88,0.0,0.0,-17.62
0123,Telecommunications & Media,0.125,0.02,0.145,0.11,-21.0,-0.01,-8.0,0.0,0.0,-5.27
0126,Technology,1.61,0.535,2.08,0.23,24.0,0.07,4.35,0.01,0.62,28.91
0127,Technology,1.67,0.5,2.0,0.37,41.0,0.04,2.4,0.02,1.2,11.11
0128,Technology,3.6,0.985,3.95,0.4,51.0,0.07,1.94,0.02,0.69,17.7
0129,Telecommunications & Media,0.35,0.205,0.45,0.06,-18.0,-0.02,-5.71,0.0,0.0,-32.0
0131,Technology,0.155,0.043,0.2,5.86,-21.0,-0.01,-6.45,0.0,2.58,-0.13
0132,Technology,0.16,0.02,0.165,0.05,-12.0,-0.01,-6.25,0.0,0.0,-26.0
0133,Industrial Products & Services,0.07,0.035,0.125,0.21,-7.0,-0.01,-14.29,0.0,0.0,-4.95
0136,Consumer Products & Services,0.185,0.07,0.245,0.17,27.0,0.01,5.41,0.0,1.08,4.06
0138,Technology,1.4,0.765,1.61,0.2281,20.0,0.07,5.0,0.0,0.36,30.69
0140,Consumer Products & Services,0.45,0.03,0.58,0.11,-20.0,-0.02,-4.44,0.0,0.0,-20.18
0141,Technology,0.035,0.035,0.035,-0.003,5.0,0.01,28.57,0.0,0.0,-256.67
0143,Technology,0.09,0.02,0.135,0.0192,-6.0,-0.02,-22.22,0.0,0.0,-80.21
0145,Technology,0.2,0.022,0.265,0.0248,-29.0,-0.01,-5.0,0.0,0.0,-28.23
0146,Technology,3.66,0.735,4.49,0.1801,103.0,0.04,1.09,0.02,0.41,19.71
0147,Telecommunications & Media,0.35,0.29,0.5,0.2232,-13.0,-0.03,-8.57,0.0,0.0,-12.19
0148,Consumer Products & Services,0.19,0.03,0.235,0.16,-5.0,-0.04,-21.05,0.0,0.0,-24.69
0149,Industrial Products & Services,0.33,0.2,0.44,0.51,15.0,0.02,6.06,0.01,2.18,4.2
0150,Financial Services,0.13,0.02,0.19,0.5549,1.0,0.26,200.0,0.0,0.0,46.01
0151,Industrial Products & Services,1.17,0.59,1.43,0.4967,20.0,0.06,5.13,0.02,1.71,11.68
0152,Technology,0.04,0.015,0.195,0.06,-6.0,-0.01,-25.0,0.0,0.0,-11.5
0153,Consumer Products & Services,0.685,0.09,0.93,0.19,-26.0,-0.03,-4.38,0.0,0.0,-13.95
0154,Technology,0.03,0.005,0.05,0.03,-152.0,-0.0,-0.0,0.0,0.0,-0.67
0155,Health Care,0.5,0.117,0.84,0.0991,3.0,0.17,34.0,0.22,44.0,166.7
0156,Technology,0.155,0.04,0.22,0.11,-9.0,-0.02,-12.9,0.0,0.0,-15.0
0157,Consumer Products & Services,0.55,0.29,0.77,0.3032,20.0,0.03,5.45,0.02,4.55,8.91
0158,Consumer Products & Services,0.37,0.3,0.525,0.3032,14.0,0.03,8.11,0.03,9.19,8.84
0159,Telecommunications & Media,0.1,0.03,0.15,-1.81,-11.0,-0.01,-10.0,0.0,0.0,0.49
0160,Industrial Products & Services,0.115,0.04,0.13,0.19,-18.0,-0.01,-8.7,0.0,0.0,-3.47
0161,Industrial Products & Services,0.12,0.035,0.135,0.1481,-26.0,-0.0,-0.0,0.0,0.0,-3.11
0162,Construction,0.535,0.245,0.61,0.07,351.0,0.0,0.0,0.0,0.0,2.14
0163,Health Care,3.24,0.13,5.83,0.2641,53.0,0.06,1.85,0.0,0.15,23.25
0165,Telecommunications & Media,0.195,0.01,0.395,0.0821,-15.0,-0.01,-5.13,0.0,0.0,-15.35
0166,Technology,2.14,0.9,2.4,0.3707,45.0,0.05,2.34,0.04,2.06,12.84
0167,Industrial Products & Services,0.205,0.055,0.385,0.13,389.0,0.0,0.0,0.0,0.0,0.38
0168,Industrial Products & Services,0.61,0.3,0.69,0.42,16.0,0.04,6.56,0.02,2.87,8.83
0169,Technology,0.28,0.04,0.58,0.1,-34.0,-0.01,-3.57,0.0,0.0,-8.3
0170,Consumer Products & Services,0.3,0.06,0.325,0.1293,-256.0,-0.0,-0.0,0.0,0.0,-0.93
0171,Consumer Products & Services,0.27,0.12,0.32,0.2521,16.0,0.02,7.41,0.0,0.0,6.9
0172,Telecommunications & Media,0.45,0.345,0.665,0.57,15.0,0.03,6.67,0.0,0.0,5.25
0173,Telecommunications & Media,0.2,0.04,0.35,0.04,-23.0,-0.01,-5.0,0.0,0.0,-21.75
0174,Technology,0.09,0.015,0.13,0.05,-9.0,-0.01,-11.11,0.0,0.0,-19.4
0175,Industrial Products & Services,0.355,0.13,1.7,0.095,0.0,-1.22,-343.66,0.0,0.0,-1280.63
0176,Technology,0.58,0.315,0.96,0.45,-1676.0,-0.0,-0.0,0.02,3.45,-0.07
0177,Industrial Products & Services,0.115,0.01,0.19,0.08,-8.0,-0.01,-8.7,0.0,0.0,-17.63
0178,Telecommunications & Media,0.165,0.08,0.275,0.1081,-12.0,-0.01,-6.06,0.0,0.0,-13.04
0179,Consumer Products & Services,0.275,0.065,0.395,0.1694,-40.0,-0.01,-3.64,0.0,0.0,-4.07
0180,Consumer Products & Services,0.155,0.11,0.245,0.17,27.0,0.01,6.45,0.0,0.0,3.41
0181,Technology,0.675,0.075,0.785,0.13,-49.0,-0.01,-1.48,0.0,0.0,-10.62
0182,Health Care,1.18,0.085,2.02,0.14,116.0,0.01,0.85,0.0,0.0,7.21
0183,Consumer Products & Services,0.45,0.255,1.03,0.3669,-22.0,-0.02,-4.44,0.02,5.33,-5.67
0185,Industrial Products & Services,0.515,0.25,0.9,0.44,30.0,0.02,3.88,0.0,0.0,3.89
0186,Consumer Products & Services,0.26,0.124,0.327,0.2418,13.0,0.02,7.69,0.01,2.88,8.31
0187,Industrial Products & Services,0.29,0.06,0.455,0.12,0.0,0.0,0.0,0.0,0.34,0.0
0188,Industrial Products & Services,1.63,0.1,3.33,0.12,120.0,0.01,0.61,0.0,0.0,11.25
0189,Plantations,0.085,0.05,0.11,0.1,96.0,0.0,0.0,0.0,1.76,0.9
0190,Industrial Products & Services,0.215,0.1,0.355,0.265,15.0,0.01,4.65,0.0,0.0,5.43
0191,Technology,0.215,0.11,0.36,0.2632,129.0,0.0,0.0,0.01,3.72,0.65
0192,Construction,0.33,0.15,0.38,0.254,16.0,0.02,6.06,0.01,3.03,8.19
0193,Industrial Products & Services,0.98,0.14,1.22,0.08,115.0,0.01,1.02,0.0,0.41,10.63
0195,Telecommunications & Media,0.375,0.195,0.6,0.3,34.0,0.01,2.67,0.0,0.0,3.7
0196,Industrial Products & Services,0.29,0.08,0.405,0.12,27.0,0.01,3.45,0.0,1.38,8.83
0197,Consumer Products & Services,0.32,0.1,0.365,0.16,65.0,0.0,0.0,0.0,1.56,3.06
0198,Construction,0.615,0.295,0.795,0.2,15.0,0.04,6.5,0.02,3.25,19.85
0199,Transportation & Logistics,0.39,0.17,0.45,0.45,14.0,0.03,7.69,0.0,1.28,6.31
0200,Technology,1.26,0.67,1.53,0.22,66.0,0.02,1.59,0.0,0.0,8.64
0201,Health Care,0.965,0.34,1.32,0.27,24.0,0.04,4.15,0.01,1.14,15.19
0202,Technology,0.345,0.18,0.44,0.1204,56.0,0.01,2.9,0.0,0.29,5.15
0203,Technology,0.13,0.035,0.396,0.0793,-49.0,-0.0,-0.0,0.0,0.0,-3.28
0205,Consumer Products & Services,0.19,0.085,0.265,0.15,15.0,0.01,5.26,0.0,2.11,8.27
0206,Construction,0.25,0.185,0.33,0.59,11.0,0.02,8.0,0.01,4.0,4.0
0207,Industrial Products & Services,0.18,0.05,0.235,0.08,53.0,0.0,0.0,0.0,1.11,4.25
0208,Technology,6.13,1.34,7.21,0.37,57.0,0.11,1.79,0.0,0.0,28.95
0209,Technology,0.22,0.095,0.325,0.06,42.0,0.01,4.55,0.0,0.68,8.83
0210,Consumer Products & Services,0.2,0.115,0.33,0.1945,12.0,0.02,10.0,0.02,7.5,8.48
0211,Industrial Products & Services,0.23,0.095,0.375,0.54,-18.0,-0.01,-4.35,0.0,0.0,-2.33
0212,Consumer Products & Services,0.22,0.095,0.335,0.16,30.0,0.01,4.55,0.0,0.0,4.63
0213,Industrial Products & Services,0.705,0.2,1.22,0.26,16.0,0.04,5.67,0.03,4.26,17.04
0215,Industrial Products & Services,1.3,0.51,1.63,0.21,41.0,0.03,2.31,0.0,0.0,14.95
0216,Consumer Products & Services,0.23,0.115,0.275,0.16,16.0,0.01,4.35,0.0,2.17,9.25
0217,Industrial Products & Services,0.265,0.155,0.435,0.13,158.0,0.0,0.0,0.0,0.0,1.31
0218,Industrial Products & Services,0.435,0.135,0.715,0.2,90.0,0.0,0.0,0.0,0.0,2.4
0219,Energy,0.39,0.375,0.79,0.15,15.0,0.03,7.69,0.0,0.0,16.87
0220,Energy,0.485,0.4,0.78,0.08,23.0,0.02,4.12,0.0,0.0,26.38
0221,Construction,0.44,0.37,0.605,0.18,13.0,0.03,6.82,0.01,2.27,18.72
0222,Health Care,0.77,0.61,0.895,0.12,107.0,0.01,1.3,0.0,0.0,6.0
1007,Property,0.39,0.26,0.5,1.39,-14.0,-0.03,-7.69,0.03,7.69,-1.96
1015,Financial Services,3.0,2.82,4.22,6.38,7.0,0.44,14.67,0.13,4.43,6.84
1023,Financial Services,3.23,3.09,5.4,5.6497,12.0,0.27,8.36,0.26,8.05,4.72
1058,Financial Services,1.96,1.65,2.7,4.21,28.0,0.07,3.57,0.07,3.57,1.67
1066,Financial Services,4.65,4.23,5.98,6.62,8.0,0.55,11.83,0.31,6.67,8.32
1082,Financial Services,13.92,9.75,17.68,18.43,9.0,1.62,11.64,0.42,3.02,8.78
1147,Property,0.715,0.135,0.78,0.54,-9.0,-0.08,-11.19,0.0,0.0,-14.72
1155,Financial Services,7.5,7.0,8.96,7.3019,11.0,0.66,8.8,0.64,8.53,9.06
1163,Financial Services,13.64,11.4,16.87,22.42,5.0,2.96,21.7,0.65,4.77,13.19
1171,Financial Services,0.54,0.46,0.9,1.2812,9.0,0.06,11.11,0.03,5.56,4.93
1198,Financial Services,0.71,0.53,0.85,1.79,-5.0,-0.14,-19.72,0.06,8.45,-7.54
1201,Energy,0.005,0.005,0.03,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83
1287,Consumer Products & Services,0.22,0.045,0.375,0.0327,-54.0,-0.0,-0.0,0.0,0.0,-12.23
1295,Financial Services,16.7,12.58,20.44,11.5139,13.0,1.31,7.84,0.73,4.37,11.41
1368,Industrial Products & Services,2.04,1.88,3.52,1.78,17.0,0.12,5.88,0.14,6.86,6.69
1481,Consumer Products & Services,0.13,0.07,0.24,0.499,2.0,0.07,53.85,0.0,2.69,13.95
1503,Property,0.485,0.37,0.75,1.8306,-6.0,-0.08,-16.49,0.02,4.12,-4.24
1538,Property,0.685,0.25,0.74,1.63,10.0,0.07,10.22,0.02,2.92,4.13
1562,Consumer Products & Services,2.06,1.94,2.7,0.55,21.0,0.1,4.85,0.0,0.0,18.07
1589,Property,0.605,0.275,1.1,0.96,138.0,0.0,0.0,0.0,0.0,0.46
1619,Consumer Products & Services,2.09,0.98,2.59,3.38,-24.0,-0.09,-4.31,0.02,0.96,-2.55
1643,Consumer Products & Services,0.235,0.2,0.52,3.33,-1.0,-0.2,-85.11,0.0,0.0,-5.94
1651,Property,0.485,0.28,0.815,1.031,-11.0,-0.04,-8.25,0.01,2.06,-4.3
1694,Property,0.55,0.2,0.555,0.671,95.0,0.01,1.82,0.0,0.0,0.86
1724,Property,0.775,0.63,1.05,2.32,1.0,0.87,112.26,0.0,0.0,37.37
1818,Financial Services,8.66,4.32,10.98,1.0,29.0,0.3,3.46,0.21,2.4,30.11
1899,Plantation,15.2,11.0,17.68,14.73,14.0,1.07,7.04,0.6,3.95,7.29
1902,Plantation,0.315,0.14,0.545,1.43,0.0,0.64,203.17,0.0,0.0,44.87
1929,Plantation,5.9,4.8,7.15,7.47,19.0,0.32,5.42,0.2,3.39,4.22
1961,Plantation,4.46,3.41,4.82,1.48,47.0,0.1,2.24,0.08,1.79,6.46
1996,Plantation,0.51,0.29,0.56,0.267,45.0,0.01,1.96,0.0,0.0,4.19
2038,Plantation,2.91,2.11,3.65,7.72,1824.0,0.0,0.0,0.05,1.72,0.02
2054,Plantation,0.23,0.11,0.445,0.43,-4.0,-0.06,-26.09,0.0,0.0,-14.02
2062,Transportation & Logistics,0.47,0.42,0.685,1.05,7.0,0.07,14.89,0.01,2.13,6.33
2089,Plantation,14.52,11.121,14.8,6.18,18.0,0.82,5.65,0.0,0.0,13.25
2097,Consumer Products & Services,0.15,0.035,0.23,0.5,-3.0,-0.04,-26.67,0.0,0.0,-8.84
2127,Industrial Products & Services,4.06,0.605,7.28,0.63,31.0,0.13,3.2,0.02,0.37,20.9
2135,Plantation,0.635,0.53,0.71,1.07,-123.0,-0.01,-1.57,0.02,3.94,-0.49
2143,Financial Services,0.23,0.14,0.295,0.41,4.0,0.05,21.74,0.0,0.0,12.66
2186,Financial Services,1.2,0.88,1.85,3.5506,55.0,0.02,1.67,0.01,1.17,0.61
2194,Transportation & Logistics,0.775,0.45,1.11,3.06,9.0,0.09,11.61,0.04,5.81,2.9
2216,Plantation,1.73,1.01,2.48,1.54,65.0,0.03,1.73,0.02,1.16,1.73
2224,Property,0.48,0.325,0.695,1.951,-12.0,-0.04,-8.33,0.02,4.17,-2.07
2259,Property,0.025,0.01,0.04,0.0825,-3.0,-0.01,-40.0,0.0,0.0,-10.06
2283,Construction,0.14,0.03,0.16,0.05,17.0,0.01,7.14,0.0,0.0,16.8
2291,Plantation,9.9,7.99,11.14,5.47,46.0,0.22,2.22,0.13,1.31,3.94
2305,Property,5.35,3.8,6.21,6.98,37.0,0.15,2.8,0.04,0.84,2.08
2429,Property,0.055,0.02,0.08,0.1294,-4.0,-0.01,-18.18,0.0,0.0,-10.36
2445,Plantation,22.78,17.4,25.4,9.97,33.0,0.68,2.99,0.5,2.19,6.85
2453,Plantation,3.2,2.62,3.65,10.1474,-93.0,-0.03,-0.94,0.06,1.88,-0.34
2488,Financial Services,2.17,1.48,3.12,4.03,7.0,0.29,13.36,0.06,2.76,7.24
2542,Plantation,2.7,2.25,3.29,4.15,29.0,0.09,3.33,0.03,1.11,2.26
2569,Plantation,2.8,2.35,3.05,8.5059,-22.0,-0.13,-4.64,0.02,0.71,-1.5
2593,Plantation,4.7,4.0,5.45,6.28,63.0,0.08,1.7,0.08,1.7,1.2
2607,Plantation,0.47,0.44,0.63,1.62,-17.0,-0.03,-6.38,0.01,2.26,-1.72
2658,Consumer Products & Services,16.06,9.96,17.26,8.4,16.0,1.01,6.29,0.49,3.07,11.98
2674,Industrial Products & Services,0.405,0.18,0.6,0.86,-8.0,-0.05,-12.35,0.0,0.0,-5.77
2682,Industrial Products & Services,0.21,0.16,0.33,0.9697,-11.0,-0.02,-9.52,0.0,0.0,-2.0
2739,Energy,0.13,0.035,0.17,0.11,-1.0,-0.2,-153.85,0.0,0.0,-179.91
2755,Consumer Products & Services,0.55,0.55,0.85,0.67,7.0,0.08,14.55,0.1,18.18,11.49
2771,Industrial Products & Services,0.665,0.345,1.12,1.76,-1.0,-0.7,-105.26,0.0,0.0,-40.01
2828,Consumer Products & Services,1.51,0.82,1.67,1.41,8.0,0.19,12.58,0.08,5.3,13.18
2836,Consumer Products & Services,21.08,17.34,39.17,0.62,29.0,0.73,3.46,1.0,4.74,117.0
2852,Industrial Products & Services,1.36,0.83,2.8,2.5,13.0,0.1,7.35,0.03,2.21,4.18
2879,Industrial Products & Services,1.23,0.59,1.79,1.89,28.0,0.04,3.25,0.05,4.07,2.31
2925,Consumer Products & Services,1.39,1.15,2.14,2.28,-3.0,-0.53,-38.13,0.0,0.0,-23.32
2984,Industrial Products & Services,1.3,1.0,1.44,2.7,50.0,0.03,2.31,0.01,0.77,0.96
3018,Consumer Products & Services,0.095,0.05,0.115,0.37,-2.0,-0.05,-52.63,0.0,0.0,-12.22
3026,Consumer Products & Services,39.02,34.0,60.0,2.94,26.0,1.5,3.84,1.0,2.56,50.93
3034,Industrial Products & Services,7.27,6.7,10.26,2.94,17.0,0.43,5.91,0.35,4.81,14.75
3042,Energy,3.3,2.49,5.8,5.9281,-10.0,-0.33,-10.0,0.12,3.64,-5.6
3069,Utilities,7.35,3.1,7.83,3.95,15.0,0.48,6.53,0.06,0.82,12.12
3107,Industrial Products & Services,1.5,1.01,1.83,2.34,35.0,0.04,2.67,0.12,8.33,1.85
3158,Property,2.74,2.34,3.38,2.21,44.0,0.06,2.19,0.0,0.0,2.84
3174,Property,0.1,0.05,0.16,0.3653,17.0,0.01,10.0,0.01,10.0,1.62
3182,Consumer Products & Services,3.4,2.91,6.122,8.89,-157.0,-0.02,-0.59,0.22,6.47,-0.24
3204,Construction,0.74,0.43,1.12,0.9546,14.0,0.05,6.76,0.02,3.38,5.49
3239,Property,0.265,0.245,0.305,0.79,-5.0,-0.05,-18.87,0.0,0.0,-6.25
3247,Industrial Products & Services,0.345,0.16,0.52,1.82,-19.0,-0.02,-5.8,0.0,0.0,-1.01
3255,Consumer Products & Services,20.5,17.3,31.74,1.43,27.0,0.77,3.76,1.08,5.27,53.99
3298,Industrial Products & Services,1.16,0.59,2.26,1.21,15.0,0.08,6.9,0.05,4.31,6.37
3301,Consumer Products & Services,7.42,6.04,11.0,5.34,14.0,0.52,7.01,0.42,5.66,9.67
3336,Construction,1.4,1.15,2.33,2.65,26.0,0.05,3.57,0.03,2.14,2.0
3379,Financial Services,0.76,0.35,0.92,2.64,35.0,0.02,2.63,0.02,2.63,0.81
3395,Industrial Products & Services,0.195,0.17,0.285,1.2673,-8.0,-0.02,-10.26,0.0,0.0,-1.85
3417,Property,0.4,0.3,0.75,1.22,-3.0,-0.14,-35.0,0.01,2.5,-11.3
3441,Financial Services,0.155,0.03,0.27,0.084,-3.0,-0.06,-38.71,0.0,0.0,-71.31
3476,Industrial Products & Services,3.6,3.3,4.82,6.13,44.0,0.08,2.22,0.04,1.11,1.34
3484,Property,0.33,0.15,0.52,0.583,7.0,0.05,15.15,0.0,0.0,7.96
3514,Consumer Products & Services,0.125,0.08,0.185,0.2,10.0,0.01,8.0,0.0,2.4,6.5
3557,Property,0.355,0.295,0.39,0.4283,18.0,0.02,5.63,0.0,0.0,4.69
