code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
3042,PETRON MALAYSIA REFINING & MARKETING BHD,Energy,2019-12-01,10,3.3,2.49,5.8,5.9281,-10.0,-0.33,-10.0,0.12,3.64,-5.6,10.25,0.02,0.02,1.49,-13.04,9.03,-2.0,6.52,1.98,12.28,12.35,12.49,14.97,12.28,3.77,3.2,2.88,3.77,17.84,14.65,1.0,3.61,0.0,1.99,0.0,-9.33,0.0,1.98,0,0,0,1+4+5+6+7,6+7,1+2+5+6+7+8+9,2+9,8427,11457,0.99,0.66,319,868
3069,MEGA FIRST CORPORATION BERHAD,Utilities,2019-12-01,10,7.35,3.1,7.83,3.95,15.0,0.48,6.53,0.06,0.82,12.12,10.64,0.02,0.02,15.4,5.83,14.19,10.01,8.65,1.01,12.37,3.0,8.68,10.7,12.37,2.73,1.01,1.82,2.73,20.79,-8.48,0.85,4.24,17.06,8.88,0.0,1.01,5.58,3.94,1,0,1,1+2+3+5+7,+,2+3+6+8,+,523,702,0.25,0.36,97,42
3107,FIMA CORPORATION BERHAD,Industrial Products & Services,2020-03-01,10,1.5,1.01,1.83,2.34,35.0,0.04,2.67,0.12,8.33,1.85,2.09,0.02,0.02,15.74,7.03,28.1,17.57,16.96,0.0,7.16,3.39,7.7,7.84,7.16,4.52,7.99,7.07,4.52,60.0,-13.23,-8.45,-1.41,-26.78,-15.15,0.0,-32.08,-32.95,-15.09,1,0,0,1+2+3+4+5,+,1+3+4+5+8+9,3,298,243,0.33,0.05,92,18
3182,GENTING BERHAD,Consumer Products & Services,2019-12-01,10,3.4,2.91,6.122,8.89,-157.0,-0.02,-0.59,0.22,6.47,-0.24,5.73,1.07,0.85,9.34,8.52,24.21,16.37,17.21,5.93,6.4,2.22,6.21,6.16,6.4,0.96,1.99,1.38,0.96,17.02,5.58,3.48,9.29,5.93,1.14,0.0,-3.38,5.93,6.28,1,0,1,5+7+8,+,2+3+5+6+7,+,15195,21617,0.59,0.52,6281,6792
3247,GUH HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.345,0.16,0.52,1.82,-19.0,-0.02,-5.8,0.0,0.0,-1.01,0.99,0.07,0.07,5.8,-45.0,25.5,-9.75,14.0,0.0,6.16,5.46,-0.77,1.98,6.16,2.41,0.0,1.69,2.41,34.16,1.98,2.23,2.05,-24.54,-20.6,0.0,-35.67,-24.46,-18.94,0,0,0,1+2+5+8,2+3,1+2+3+5+6+7+9+10,3+4,309,334,0.14,0.02,15,17
3255,HEINEKEN MALAYSIA BERHAD,Consumer Products & Services,2019-12-01,10,20.5,17.3,31.74,1.43,27.0,0.77,3.76,1.08,5.27,53.99,81.8,0.01,0.01,12.5,16.38,27.62,22.0,21.85,5.75,4.67,0.7,4.38,4.4,4.67,4.33,4.41,4.41,4.33,27.48,6.47,5.12,5.94,5.74,8.24,0.0,8.78,5.75,8.23,1,0,0,5+9+10,+,5+9+10,10,1285,2320,0.47,1.04,0,411
3298,HEXZA CORPORATION BERHAD,Industrial Products & Services,2019-06-01,10,1.16,0.59,2.26,1.21,15.0,0.08,6.9,0.05,4.31,6.37,3.62,0.0,0.0,7.06,-6.95,38.67,15.86,16.0,1.09,6.02,7.89,1.62,4.24,6.02,6.15,5.85,5.26,6.15,64.93,-8.98,-6.0,-4.35,-0.72,1.1,0.0,-21.3,-0.51,1.09,0,0,1,2+3+4+7+9+10,2,1+2+6+8+9+10,+,160,107,0.08,0.03,17,1
3301,HONG LEONG INDUSTRIES BERHAD,Consumer Products & Services,2019-06-01,10,7.42,6.04,11.0,5.34,14.0,0.52,7.01,0.42,5.66,9.67,21.19,0.01,0.0,9.61,5.54,34.42,19.98,12.57,9.14,10.08,4.11,8.48,8.01,10.08,4.04,3.78,3.6,4.04,42.55,7.68,6.18,0.18,14.32,15.86,0.0,9.14,13.92,17.04,1,0,1,6+10,+,1+3+8+10,+,1486,2728,0.56,1.04,568,503
3379,INSAS BERHAD,Financial Services,2019-06-01,10,0.76,0.35,0.92,2.64,35.0,0.02,2.63,0.02,2.63,0.81,4.83,0.02,0.04,28.6,2.73,25.0,13.86,7.99,1.88,18.56,9.42,20.43,18.84,18.56,1.01,1.86,1.61,1.01,6.92,-8.07,-5.18,-1.31,-12.59,4.66,0.0,1.88,-12.53,4.04,1,0,0,1+2+4+6+8+9+10,+,1+2+4+5+8+10,1+3+4+5+6+8,426,212,0.07,0.12,51,-45
3395,BERJAYA CORPORATION BERHAD,Industrial Products & Services,2018-04-01,10,0.195,0.17,0.285,1.2673,-8.0,-0.02,-10.26,0.0,0.0,-1.85,-5.16,0.6,0.55,1.12,-80.0,26.0,-27.0,11.35,0.0,5.99,22.23,-10.01,4.0,5.99,2.33,1.11,1.93,2.33,0.0,-3.08,3.27,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+8+9+10,1+3+5,1+2+3+4+5+6+7+9+10,1+2+3+4+5+6+7+8+9+10,6339,8665,-0.01,-0.06,0,0
3441,JOHAN HOLDINGS BERHAD,Financial Services,2020-01-01,10,0.155,0.03,0.27,0.084,-3.0,-0.06,-38.71,0.0,0.0,-71.31,-24.74,6.11,4.84,-22.12,-7.88,-0.56,-4.22,,0.0,-40.9,47.56,-78.88,-57.66,-40.9,0.0,0.0,0.0,0.0,0.0,-19.42,-16.92,-11.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+7+8+10,1+2+3+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9+10,2+4+8+9,295,97,0.0,-0.03,9,117
3476,KECK SENG (MALAYSIA) BERHAD,Industrial Products & Services,2019-12-01,10,3.6,3.3,4.82,6.13,44.0,0.08,2.22,0.04,1.11,1.34,3.93,0.09,0.0,10.67,7.38,76.67,42.02,24.12,0.0,6.03,3.12,3.02,4.72,6.03,2.05,2.25,2.15,2.05,38.63,-2.7,-2.32,0.57,-7.4,-1.29,0.0,-7.85,-7.35,-1.29,1,0,1,2+5+7+8,+,3+4+6+9,+,1019,966,0.61,0.25,48,100
3514,MARCO HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.125,0.08,0.185,0.2,10.0,0.01,8.0,0.0,2.4,6.5,7.88,0.02,0.02,10.56,7.0,14.0,10.5,9.78,7.72,10.94,2.65,8.06,10.08,10.94,6.19,5.16,4.43,6.19,44.63,-6.04,-0.27,4.88,-3.0,11.15,0.0,-3.58,-3.65,7.72,1,0,1,1+2+3+8,+,2+3+4+7,+,113,150,0.01,0.01,3,8
3662,MALAYAN FLOUR MILLS BERHAD,Consumer Products & Services,2019-12-01,10,0.575,0.335,0.74,1.06,216.0,0.0,0.0,0.03,5.22,0.25,4.52,0.22,0.22,2.39,9.64,33.0,21.32,16.75,0.0,6.79,2.25,5.74,6.12,6.79,3.5,5.56,4.83,3.5,94.4,1.84,3.24,8.36,-8.59,-3.67,0.0,-37.99,-22.58,-14.87,1,0,0,3+6,+,2+3+5+8+9,6+8,1555,2682,0.23,0.03,15,139
3689,FRASER & NEAVE HOLDINGS BHD,Consumer Products & Services,2019-09-01,10,32.24,24.12,36.0,7.22,30.0,1.07,3.32,0.6,1.86,14.82,16.95,0.0,0.04,9.53,7.45,36.27,21.86,24.02,2.12,5.0,2.95,3.18,3.61,5.0,2.68,1.82,2.22,2.68,61.34,-0.74,1.31,0.87,9.6,5.38,0.0,2.12,9.5,5.9,1,0,1,1+3+8+10,+,3+6+7+8+9,+,3638,4076,1.94,1.12,511,578
3719,PANASONIC MANUFACTURING MALAYSIA BERHAD,Consumer Products & Services,2020-03-01,10,28.22,22.82,39.92,13.4,20.0,1.44,5.1,1.98,7.02,10.73,14.15,0.0,0.0,10.5,12.26,21.67,16.96,16.48,3.31,6.23,1.0,6.01,6.44,6.23,3.27,5.24,4.28,3.27,53.61,-2.15,2.47,4.46,3.28,6.08,0.0,-2.62,3.31,6.08,1,0,1,1+2+8+9,+,2+4+9,+,761,1052,1.36,1.93,66,119
3778,MELEWAR INDUSTRIAL GROUP BERHAD,Industrial Products & Services,2019-06-01,10,0.235,0.09,0.385,0.91,-58.0,-0.0,-0.0,0.0,0.0,-0.44,10.73,0.09,0.07,-1.6,-2.58,11.0,4.21,4.9,35.2,-65.98,162.2,-48.78,-34.49,-65.98,0.61,0.0,0.0,0.61,15.2,4.54,0.85,1.46,-16.23,0.0,0.0,35.2,-22.88,0.0,0,0,0,1+4+6+10,2+3+5+7+8,1+2+3+4+5+6+7+8+9+10,1+2+3+6+8+10,707,693,0.3,0.09,-65,-7
3794,MALAYAN CEMENT BERHAD,Industrial Products & Services,2018-12-01,10,1.82,1.3,3.85,2.69,-9.0,-0.2,-10.99,0.0,0.0,-7.33,-11.84,0.11,0.11,4.98,-14.48,27.49,6.5,21.86,0.0,1.51,6.79,-5.92,-1.78,1.51,3.86,2.21,3.55,3.86,0.0,-8.28,-5.74,-1.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+9+10,1+2,1+2+3+4+5+9+10,1+2,2483,2122,0.49,-0.38,693,-185
3816,MISC BERHAD,Transportation & Logistics,2019-12-01,10,7.73,6.52,9.373,7.6,-101.0,-0.08,-1.03,0.33,4.27,-1.01,4.07,0.31,0.22,15.6,12.13,47.65,29.89,21.62,0.0,5.37,1.82,4.7,5.54,5.37,2.92,4.53,3.92,2.92,37.07,-2.25,-0.73,-5.12,-8.34,-0.63,0.0,-17.89,-8.32,-1.21,1,0,0,2+4+7+8+9+10,+,2+3+8+10,4+5+6+7+8+9+10,13775,8963,0.17,0.32,0,5579
3859,MAGNUM BERHAD,Consumer Products & Services,2019-12-01,10,2.16,1.683,2.871,1.71,23.0,0.09,4.17,0.0,0.0,5.54,9.71,0.28,0.27,8.41,7.22,27.86,17.54,14.92,8.1,7.66,3.0,6.08,6.12,7.66,7.59,6.68,6.56,7.59,114.86,0.58,-1.29,-2.03,-1.39,-3.1,0.0,8.1,-1.37,-6.0,1,0,1,3+4+5+6+7+8+9,+,2+4+5+6+7+8+10,+,3616,2706,0.28,0.17,556,160
3867,MALAYSIAN PACIFIC INDUSTRIES BERHAD,Technology,2019-06-01,10,17.98,7.39,19.28,7.24,25.0,0.73,4.06,0.27,1.5,10.07,10.45,0.02,0.0,6.48,-25.7,84.67,29.48,22.16,23.12,6.02,4.43,7.83,7.45,6.02,3.3,2.75,2.52,3.3,37.81,0.56,2.87,2.6,23.24,0.0,0.0,-6.62,23.12,0.0,0,0,1,1+2+8+10,8,1+2+7+8+9+10,+,1386,1488,0.54,0.68,353,404
3883,MUDA HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,1.61,0.835,2.36,3.56,12.0,0.14,8.7,0.04,2.48,3.83,3.78,0.11,0.11,3.16,5.18,24.17,14.68,12.52,0.73,10.67,5.12,12.49,9.16,10.67,2.74,2.44,2.16,2.74,33.33,7.63,7.62,8.01,12.57,0.59,0.0,27.87,12.59,0.73,1,0,1,1+7+8,+,1+4+6+8+10,+,934,1518,0.12,0.13,70,125
3891,MALAYAN UNITED INDUSTRIES BERHAD,Consumer Products & Services,2019-06-01,10,0.13,0.05,0.225,0.0661,-2.0,-0.07,-53.85,0.0,0.0,-100.61,-22.61,1.24,0.75,-12.44,-11.25,30.0,9.38,23.5,0.0,-6.52,11.61,-19.47,-11.68,-6.52,0.0,0.0,0.0,0.0,0.0,-3.79,-7.59,-5.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6+7+9+10,1+2+3+4+10,1+2+3+4+5+7+9+10,10,953,392,-0.04,-0.04,0,32
3905,MULPHA INTERNATIONAL BERHAD,Consumer Products & Services,2019-12-01,10,1.43,1.1,2.2,8.81,-3.0,-0.51,-35.66,0.0,0.0,-5.77,-6.92,0.23,0.24,-0.09,-2.93,3.75,0.41,1.55,0.0,25.83,210.79,17.26,74.92,25.83,0.0,0.0,0.0,0.0,0.0,-12.68,-2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+8+9,1+7+8,1+2+3+4+6+7+8+10,2+5+6+8+9+10,794,850,0.54,-0.66,-44,135
4006,ORIENTAL HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,5.24,4.422,6.495,10.3628,18.0,0.29,5.53,0.3,5.73,2.76,5.33,0.01,0.01,6.99,7.52,28.3,17.91,15.55,0.83,7.45,2.68,10.49,8.88,7.45,2.1,3.42,3.1,2.1,27.83,-2.23,8.3,4.15,1.27,0.45,0.0,8.06,1.27,0.83,1,0,1,1+7+8+9+10,+,1+5+7+8+10,+,3230,5162,0.4,0.57,407,478
4065,PPB GROUP BERHAD,Consumer Products & Services,2019-12-01,10,18.7,15.0,19.96,15.47,21.0,0.89,4.76,0.31,1.66,5.74,5.43,0.01,0.01,32.49,13.08,24.87,18.98,21.37,3.29,4.82,0.99,4.48,4.54,4.82,1.31,1.4,1.35,1.31,28.88,3.81,4.82,8.85,4.68,-3.4,0.0,3.29,4.69,-3.3,1,0,0,+,+,2+4+6+8+9,3+9,2274,4684,1.32,0.81,240,401
4081,PAN MALAYSIA CORPORATION BERHAD,Consumer Products & Services,2019-06-01,10,0.14,0.075,0.185,0.3982,-14.0,-0.01,-7.14,0.0,3.57,-2.56,-1.89,0.0,0.0,-0.14,-12.5,22.0,4.75,14.22,0.0,-0.84,7.55,-7.11,-2.16,-0.84,4.21,0.0,8.42,4.21,43.48,-1.17,-2.14,-5.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+6+10,1+2+3+9+10,1+2+3+5+8+9+10,2+3+4+9,73,72,0.0,-0.01,6,2
4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,10.1,9.26,21.5,1.24,10.0,0.99,9.8,1.18,11.68,80.23,85.33,0.06,0.06,17.24,12.46,23.12,17.79,19.55,0.0,5.28,1.04,5.63,5.64,5.28,5.23,6.0,5.76,5.23,98.64,-12.59,-12.16,-4.37,-17.45,-7.41,0.0,-21.73,-17.45,-7.41,1,0,0,1+2+3+4+5,+,1+2+3+4+9+10,9,3965,2509,2.56,1.21,876,331
4197,SIME DARBY BERHAD,Consumer Products & Services,2019-06-01,10,2.34,1.56,2.38,2.21,19.0,0.12,5.13,0.1,4.27,5.46,6.53,0.1,0.01,5.82,6.81,76.92,41.86,21.12,0.0,7.07,3.65,11.2,8.59,7.07,4.36,7.41,5.92,4.36,77.59,-6.31,-3.81,1.55,-22.31,-8.63,0.0,-28.73,-24.21,-9.55,1,0,1,3+5+6+7+10,+,1+2+3+5+6+7+10,+,32844,36156,0.12,0.14,3702,1352
4219,BERJAYA LAND BERHAD,Consumer Products & Services,2018-04-01,10,0.18,0.105,0.215,0.82,-14.0,-0.01,-5.56,0.0,0.0,-1.52,-4.32,0.56,0.44,-0.33,-21.0,74.0,26.5,42.68,0.0,-2.11,15.18,-0.92,-4.8,-2.11,1.74,0.0,1.0,1.74,0.0,2.45,8.42,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+9+10,1+3+4,1+2+3+4+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,4151,6361,-0.04,-0.03,0,0
4235,LION INDUSTRIES CORPORATION BERHAD,Industrial Products & Services,2019-06-01,10,0.3,0.12,0.475,1.82,-1.0,-0.56,-186.67,0.0,0.0,-30.86,-8.93,0.03,0.02,-4.55,-19.6,5.73,-6.94,3.84,0.0,-38.46,76.4,-4.9,-44.44,-38.46,0.98,0.0,0.0,0.98,1.16,7.95,-6.73,-3.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+6+7+9+10,1+4+5+6+7+8,1+3+4+5+6+7+8+9+10,1+8+9,5058,3164,0.51,-0.23,337,-4
4243,WTK HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,9,0.48,0.2,0.64,2.0,-2.0,-0.26,-54.17,0.01,2.08,-13.23,-10.65,0.1,0.11,-1.94,-2.54,12.11,4.78,9.18,0.0,-0.97,27.74,-19.18,-9.69,0.0,2.44,2.29,2.08,0.0,21.19,-5.15,-2.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+4+6+7+9,1+3,1+2+3+4+6+8,+,686,589,0.16,-0.23,78,17
4324,HENGYUAN REFINING COMPANY BERHAD,Energy,2019-12-01,10,2.93,2.2,4.96,7.0304,-13.0,-0.22,-7.51,0.0,0.0,-3.1,1.73,0.3,0.3,0.52,-26.25,46.6,10.18,20.64,0.0,0.5,33.48,8.0,20.54,0.5,1.59,0.14,0.09,1.59,28.83,14.74,-2.39,3.52,0.0,-19.06,0.0,-52.5,0.0,-18.86,0,0,0,2+4+5+6+7,6+7+8+9,2+4+5+6+7+8+9+10,4+7+8,10376,12637,0.35,0.12,181,1317
4359,TURIYA BERHAD,Technology,2020-03-01,8,0.34,0.06,0.395,0.53,105.0,0.0,0.0,0.0,0.0,0.62,0.38,0.28,0.29,-16.06,-20.0,23.0,1.5,19.5,0.0,-12.68,21.49,-4.03,-2.17,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,-7.39,-8.86,-18.05,-33.34,0.0,0.0,-18.02,-33.3,0,0,0,1+4+5+6+7,1+2+3+6+7+8,1+2+3+4+6+7+8,1+3+7+8,39,18,-0.07,0.0,-3,0
4405,TAN CHONG MOTOR HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.03,0.98,1.39,4.48,-9.0,-0.12,-11.65,0.04,3.88,-2.67,1.49,0.2,0.19,2.01,-22.25,23.55,0.65,16.68,0.0,3.82,6.01,2.39,1.39,3.82,2.34,2.22,2.17,2.34,30.06,-8.58,-2.6,3.86,-16.24,-11.81,0.0,0.0,-16.23,-11.78,0,0,0,1+3+4+6,3+4,1+2+3+4+5+6+8+9,4+5+7+10,3505,4172,0.35,0.07,-10,24
4456,DAGANG NEXCHANGE BERHAD,Technology,2019-12-01,10,0.2,0.07,0.295,0.26,-29.0,-0.01,-5.0,0.0,2.5,-2.65,6.5,0.04,0.05,25.22,-30.0,45.0,7.5,16.07,2.3,11.08,15.43,7.48,13.13,11.08,5.15,1.94,1.95,5.15,31.6,17.63,27.33,8.88,19.72,2.43,0.0,-47.11,2.3,-5.28,0,0,0,1+7+9+10,7+8,1+2+3+5+6+7+8+10,1+2+3+4+5+6+7+8+9+10,88,290,0.01,0.02,0,0
4588,UMW HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,2.56,1.65,5.044,3.1553,11.0,0.24,9.38,0.06,2.34,7.5,9.84,0.39,0.45,1.07,-262.33,21.54,-120.4,16.84,1.24,0.12,11.65,1.14,-5.61,0.12,2.59,0.53,1.41,2.59,44.48,2.32,-4.7,0.91,-4.27,-2.09,0.0,0.0,-6.96,1.24,0,0,1,4+5+7,3+4+5,2+3+4+5+6+7+9,+,12820,11739,0.46,0.39,1002,255
4634,POS MALAYSIA BERHAD,Transportation & Logistics,2019-03-01,10,0.84,0.52,1.8,1.77,-2.0,-0.34,-40.48,0.04,4.76,-19.4,-9.06,0.34,0.12,4.06,-7.05,32.62,12.78,19.89,0.0,3.69,6.29,-0.4,1.44,3.69,4.31,5.95,4.61,4.31,10.0,11.1,10.54,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+7+10,1,1+2+4+5+9+10,+,903,2355,0.14,-0.21,107,103
4677,YTL CORPORATION BERHAD,Utilities,2019-06-01,10,0.67,0.6,1.05,1.17,-39.0,-0.02,-2.99,0.0,0.0,-1.47,1.77,3.07,2.32,4.81,10.33,41.5,25.92,19.8,0.0,6.03,2.06,4.06,4.86,6.03,3.54,5.75,5.76,3.54,68.38,4.64,-1.89,6.93,-31.03,-16.09,0.0,-35.64,-31.0,-13.55,1,0,1,3+4+5+6+7+10,+,1+2+3+4+5+10,+,16505,17378,0.09,0.02,3448,2770
4707,NESTLE (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,140.7,120.0,149.9,2.69,58.0,2.44,1.73,2.8,1.99,90.78,102.01,0.26,0.27,11.41,25.95,52.46,39.2,34.26,1.84,3.09,0.65,2.17,2.69,3.09,2.97,2.13,2.75,2.97,93.76,2.91,2.79,3.95,4.1,6.7,0.0,1.84,4.08,6.7,1,0,1,1+8,+,6,+,4026,5518,1.67,2.87,509,726
4715,GENTING MALAYSIA BERHAD,Consumer Products & Services,2019-12-01,10,2.16,1.83,3.263,2.92,-21.0,-0.1,-4.63,0.2,9.26,-3.51,7.6,0.61,0.5,14.23,8.98,28.15,18.56,16.68,0.63,5.89,2.73,3.72,5.46,5.89,2.21,2.92,2.33,2.21,28.24,5.23,4.81,7.62,3.26,0.53,0.0,-21.42,3.29,0.63,0,0,1,6+8,2,1+2+3+6+8+10,+,5333,10406,0.22,0.25,1467,2577
4731,SCIENTEX BERHAD,Industrial Products & Services,2019-07-01,10,9.05,5.96,9.87,4.72,12.0,0.74,8.18,0.2,2.21,15.67,16.73,0.15,0.12,9.89,11.07,23.96,17.52,16.07,7.94,6.6,1.53,7.22,6.15,6.6,2.01,2.25,1.87,2.01,26.23,13.84,15.34,20.34,17.59,24.45,0.0,7.94,14.75,22.59,1,0,1,10,+,10,+,695,3246,0.14,0.67,78,557
4758,ANCOM BERHAD,Industrial Products & Services,2019-05-01,10,0.855,0.38,1.15,1.55,-22.0,-0.04,-4.68,0.0,0.0,-2.47,4.78,0.21,0.16,0.12,-26.33,41.0,7.34,18.52,12.01,0.97,10.76,12.86,7.53,0.97,0.53,0.0,0.57,0.53,0.0,9.59,1.28,1.87,9.61,8.57,0.0,0.0,12.01,0.0,0,0,0,4+5+6+9+10,4+7+8+9,1+3+4+5+6+7+8+9+10,3+7+10,1513,1986,0.01,0.07,0,34
4898,TA ENTERPRISE BERHAD,Financial Services,2019-12-01,10,0.61,0.335,0.665,1.38,-6.0,-0.11,-18.03,0.01,1.64,-7.99,6.06,0.22,0.21,10.62,4.65,15.75,10.2,9.87,4.08,11.98,5.1,14.32,14.95,11.98,3.93,5.46,4.28,3.93,3.74,3.73,-2.24,5.96,7.8,2.91,0.0,10.24,7.78,4.08,1,0,0,1+4+10,+,2+4+5+7+9+10,9,497,882,0.06,0.09,32,64
4944,NYLEX (MALAYSIA) BERHAD,Industrial Products & Services,2019-05-01,10,0.61,0.33,0.985,1.7,-5.0,-0.12,-19.67,0.02,3.28,-7.02,-0.99,0.14,0.12,0.88,-83.5,18.0,-32.75,10.6,0.0,11.09,7.95,10.1,8.43,11.09,2.98,3.29,3.51,2.98,51.16,9.23,-0.07,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+6+10,1,1+2+5+7+9+10,1+3+7+9+10,1222,1560,0.18,-0.01,-15,-2
4952,AMANAH HARTA TANAH PNB,Real Estate Investment Trusts,2019-12-01,10,0.66,0.58,0.805,1.2741,16.0,0.04,6.06,0.06,8.71,3.29,4.53,0.45,0.44,56.96,8.33,97.5,52.92,22.05,8.35,7.57,3.17,8.37,7.63,7.57,6.21,5.15,5.93,6.21,105.24,18.19,23.48,15.8,26.9,5.54,0.0,91.29,8.35,-2.39,1,0,0,1+2+5+6+8,+,2+4+6+7+9,5,10,39,0.1,0.06,8,16
4995,VERSATILE CREATIVE BERHAD,Industrial Products & Services,2020-03-01,8,0.73,0.18,0.9,0.25,-20.0,-0.04,-5.48,0.0,0.0,-14.48,-37.66,0.0,0.01,-12.69,-34.5,12.5,-11.0,12.5,0.0,-14.15,18.03,-31.64,-19.57,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-1.13,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+6,1+2+3+4+5+6+8,1+2+3+4+5+6+7+8,1+2+3+5,61,47,0.02,-0.1,2,-4
5000,HUME INDUSTRIES BERHAD,Industrial Products & Services,2019-06-01,6,0.8,0.655,1.86,0.8,-9.0,-0.09,-11.25,0.0,0.0,-11.53,-23.75,0.21,0.52,-2.99,-21.06,27.0,2.97,23.49,0.0,-3.45,8.74,-8.4,-3.19,0.0,0.69,0.62,0.83,0.0,13.22,1.81,73.45,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+6,1+2+6,1+2+3+4+5+6,1+6,41,637,-0.18,-0.2,-3,-46
5001,MIECO CHIPBOARD BERHAD,Industrial Products & Services,2019-12-01,10,0.36,0.18,0.43,0.57,-5.0,-0.07,-19.44,0.0,0.0,-12.26,0.49,0.29,0.28,0.49,-44.0,43.0,-0.5,19.87,0.0,-4.95,19.33,-12.13,-4.24,-4.95,0.92,3.05,1.83,0.92,2.04,9.65,5.83,8.69,-37.9,0.0,0.0,-73.0,-38.07,0.0,0,0,0,4+7+10,2+7+8,1+2+3+6+7+8+10,3,174,427,0.0,0.0,27,36
5005,UNISEM (M) BERHAD,Technology,2019-12-01,10,3.6,1.53,4.0,1.9113,2476.0,0.0,0.0,0.06,1.67,0.08,-0.69,0.11,0.08,4.51,-216.0,36.33,-89.84,18.0,0.0,2.64,7.88,3.18,5.62,2.64,3.05,2.63,3.35,3.05,35.43,-1.84,3.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+7+8+9,1+7+8,1+2+3+6+7+8+9,+,1395,1251,0.27,-0.01,267,161
5007,CHIN WELL HOLDINGS BERHAD,Industrial Products & Services,2019-06-01,10,0.94,0.68,1.78,1.94,116.0,0.01,1.06,0.08,8.35,0.42,10.28,0.0,0.0,7.77,5.05,30.2,17.62,11.79,8.31,10.6,4.42,13.8,12.56,10.6,3.42,5.67,4.98,3.42,32.0,10.24,7.0,6.35,9.94,35.3,0.0,-2.52,8.31,34.26,1,0,0,7+8+10,+,3+7+10,10,404,681,0.05,0.2,-3,38
5008,HARRISONS HOLDINGS (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,3.74,2.89,3.98,4.81,11.0,0.34,9.09,0.2,5.35,6.98,8.58,0.2,0.17,1.57,-22.5,13.76,-4.37,9.37,9.31,10.02,5.85,9.19,8.84,10.02,5.43,5.79,5.45,5.43,45.48,5.55,4.06,5.26,0.0,-1.22,0.0,9.31,0.0,-1.24,0,0,0,+,6,5+6+7+8+9,3+6+8,1184,1764,0.54,0.39,21,106
5009,WHITE HORSE BERHAD,Industrial Products & Services,2019-12-01,10,0.61,0.565,1.16,2.63,-2.0,-0.37,-60.66,0.0,0.0,-13.9,-9.5,0.04,0.05,1.59,-13.91,97.0,41.54,21.46,0.0,4.13,12.42,-11.29,-4.46,4.13,4.15,1.3,2.65,4.15,42.01,-8.79,-7.17,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+4+5+9,1+2,1+2+3+4+5+8+9,+,530,527,0.28,-0.28,47,62
5010,TONG HERR RESOURCES BERHAD,Industrial Products & Services,2019-12-01,10,2.07,1.23,2.6,3.21,12.0,0.18,8.7,0.1,4.83,5.57,4.28,0.03,0.04,5.1,-101.0,17.54,-41.73,10.98,6.86,9.08,4.72,8.63,8.31,9.08,6.1,7.34,6.96,6.1,75.48,4.09,2.83,11.82,-8.13,8.92,0.0,-28.1,-11.72,6.86,0,0,0,1+4+8,5,1+4+5+8,6+10,344,647,0.2,0.13,-40,91
