code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2
0051,Technology,0.12,0.045,0.22,0.086,-5.0,-0.02,-16.67,0.0,0.0,-26.4,-37.32,0.04,0.0
0053,Financial Services,0.405,0.3,0.58,0.89,-57.0,-0.01,-2.47,0.0,0.0,-0.8,3.46,0.0,0.0
0054,Industrial Products & Services,0.22,0.085,0.355,0.22,20.0,0.01,4.55,0.0,2.05,5.0,6.72,0.07,0.07
0055,Industrial Products & Services,0.2,0.05,0.325,0.07,-76.0,-0.0,-0.0,0.0,0.0,-3.71,-4.14,0.0,0.0
0056,Technology,0.245,0.16,0.37,0.1892,-43.0,-0.01,-4.08,0.0,0.0,-2.96,2.5,0.01,0.01
0058,Industrial Products & Services,1.38,1.15,1.56,2.4,24.0,0.06,4.35,0.04,2.9,2.4,3.15,0.0,0.0
0060,Technology,0.08,0.02,0.27,0.1771,-10.0,-0.01,-12.5,0.0,0.0,-4.69,-15.41,0.01,0.06
0064,Industrial Products & Services,0.205,0.05,0.295,0.18,-26.0,-0.01,-4.88,0.0,0.0,-4.39,-6.19,0.0,0.0
0065,Technology,0.485,0.23,0.705,0.17,40.0,0.01,2.06,0.01,2.06,7.18,9.01,0.0,0.0
0066,Technology,0.05,0.01,0.14,0.033,-22.0,-0.0,-0.0,0.0,0.0,-6.67,-9.72,0.02,0.0
0068,Technology,0.22,0.06,0.265,0.039,-6.0,-0.04,-18.18,0.0,0.0,-93.85,-51.73,0.01,0.19
0069,Technology,0.045,0.015,0.06,0.08,47.0,0.0,0.0,0.0,0.0,1.25,-15.02,0.02,0.02
0070,Technology,0.155,0.01,0.305,0.06,-9.0,-0.02,-12.9,0.0,0.0,-28.33,-12.58,0.0,0.0
0072,Industrial Products & Services,0.085,0.015,0.195,0.0536,-12.0,-0.01,-11.76,0.0,0.0,-13.62,-27.85,0.05,0.25
0074,Consumer Products & Services,0.27,0.08,0.575,0.0385,-9.0,-0.03,-11.11,0.0,0.0,-77.4,9.16,0.0,0.0
0075,Technology,0.38,0.12,0.68,0.05,-13.0,-0.03,-7.89,0.0,0.0,-59.8,-43.73,1.31,1.22
0078,Transportation & Logistics,0.355,0.115,0.445,0.09,106.0,0.0,0.0,0.0,0.7,3.67,6.99,0.15,0.04
0079,Technology,0.09,0.03,0.17,0.1382,-18.0,-0.01,-11.11,0.0,0.0,-3.69,1.74,0.01,0.0
0080,Transportation & Logistics,0.165,0.13,0.26,0.1724,20.0,0.01,6.06,0.0,0.0,4.7,7.23,0.03,0.03
0081,Industrial Products & Services,0.165,0.035,0.23,0.23,-4.0,-0.04,-24.24,0.0,0.0,-16.39,1.63,0.0,0.02
0083,Technology,1.17,0.273,2.34,0.8172,51.0,0.02,1.71,0.0,0.0,2.8,1.83,0.12,0.13
0084,Industrial Products & Services,0.36,0.19,0.575,0.128,21.0,0.02,5.56,0.01,2.78,13.13,13.1,0.0,0.01
0085,Technology,0.04,0.01,0.08,0.064,-2.0,-0.02,-50.0,0.0,0.0,-35.0,-10.94,0.0,0.0
0086,Technology,0.155,0.09,0.2,4.72,-5.0,-0.03,-19.35,0.0,0.0,-0.67,-12.81,0.0,0.0
0089,Industrial Products & Services,0.43,0.14,0.555,0.4187,54.0,0.01,2.33,0.01,1.4,1.91,4.81,0.08,0.08
0090,Technology,0.655,0.385,1.08,0.16,56.0,0.01,1.53,0.03,4.58,7.31,15.49,0.0,0.0
0091,Energy,0.01,0.005,0.025,-0.1003,-1.0,-0.02,-200.0,0.0,0.0,17.25,0.0,0.0,0.0
0093,Technology,0.62,0.045,0.87,0.1215,-222.0,-0.0,-0.0,0.0,0.0,-2.3,-2.34,0.17,0.17
0094,Technology,0.29,0.015,0.89,0.0776,-76.0,-0.0,-0.0,0.0,0.0,-4.9,-50.51,0.0,0.0
0095,Consumer Products & Services,0.25,0.155,0.325,0.8,-2.0,-0.15,-60.0,0.0,0.0,-18.96,-23.36,0.1,0.1
0097,Technology,12.84,6.09,12.98,1.0909,80.0,0.16,1.25,0.04,0.33,14.69,17.78,0.08,0.09
0098,Consumer Products & Services,0.55,0.225,0.845,0.0997,-4.0,-0.14,-25.45,0.0,0.0,-144.73,-86.18,0.1,0.09
0099,Industrial Products & Services,0.87,0.48,1.3,0.29,14.0,0.06,6.9,0.05,5.75,21.38,19.72,0.02,0.0
0100,Industrial Products & Services,1.15,0.13,2.07,0.26,103.0,0.01,0.87,0.01,0.52,4.31,4.42,0.01,0.01
0101,Health Care,0.48,0.365,0.72,0.44,63.0,0.01,2.08,0.0,0.35,1.73,2.78,0.01,0.0
0102,Industrial Products & Services,0.125,0.045,0.39,0.07,-11.0,-0.01,-8.0,0.0,0.0,-16.0,-23.07,0.09,0.17
0104,Technology,1.58,1.03,1.72,1.72,-53.0,-0.03,-1.9,0.05,3.16,-1.72,-0.22,0.12,0.12
0105,Industrial Products & Services,0.435,0.03,0.6,0.16,3595.0,0.0,0.0,0.0,0.0,0.06,-5.65,0.0,0.0
0106,Technology,0.67,0.355,0.72,0.21,13.0,0.05,7.46,0.03,4.48,23.95,21.5,0.0,0.0
0106,Technology,0.67,0.355,0.72,0.21,13.0,0.05,7.46,0.03,4.48,23.95,21.5,0.0,0.0
0107,Technology,0.03,0.02,0.12,0.018,-1.0,-0.03,-100.0,0.0,0.0,-173.33,-102.73,0.66,0.73
0108,Technology,0.74,0.343,0.995,0.46,25.0,0.03,4.05,0.02,2.7,6.5,6.21,0.04,0.06
0111,Technology,0.4,0.09,0.705,0.1478,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0
0112,Technology,0.205,0.13,0.255,0.1647,38.0,0.01,4.88,0.0,1.46,3.22,7.11,0.09,0.15
0113,Technology,0.68,0.325,0.935,0.31,35.0,0.02,2.94,0.02,2.94,6.35,12.73,0.0,0.0
0116,Consumer Products & Services,2.61,0.335,2.61,0.0208,44237.0,0.0,0.0,0.0,0.0,0.48,-4.49,0.09,0.09
0117,Technology,0.13,0.015,0.175,0.2526,-1.0,-0.1,-76.92,0.0,0.0,-37.81,-29.86,2.33,1.94
0118,Technology,0.02,0.005,0.03,0.02,-12.0,-0.0,-0.0,0.0,0.0,-8.0,-8.0,0.78,0.0
0119,Technology,0.67,0.08,0.91,0.0782,-525.0,-0.0,-0.0,0.0,0.0,-1.66,-0.98,0.0,0.0
0120,Technology,0.545,0.21,0.775,0.26,22.0,0.02,3.67,0.01,1.83,9.46,11.93,0.0,0.0
0122,Industrial Products & Services,0.17,0.15,0.295,0.0789,-12.0,-0.01,-5.88,0.0,0.0,-17.62,-18.65,0.08,0.08
0126,Technology,1.61,0.535,2.08,0.23,24.0,0.07,4.35,0.01,0.62,28.91,36.16,0.07,0.1
0127,Technology,1.67,0.5,2.0,0.37,41.0,0.04,2.4,0.02,1.2,11.11,15.89,0.17,0.18
0128,Technology,3.6,0.985,3.95,0.4,51.0,0.07,1.94,0.02,0.69,17.7,19.71,0.03,0.03
0131,Technology,0.155,0.043,0.2,5.86,-21.0,-0.01,-6.45,0.0,2.58,-0.13,-5.18,0.0,0.0
0132,Technology,0.16,0.02,0.165,0.05,-12.0,-0.01,-6.25,0.0,0.0,-26.0,-5.2,0.29,0.01
0133,Industrial Products & Services,0.07,0.035,0.125,0.21,-7.0,-0.01,-14.29,0.0,0.0,-4.95,-8.25,0.16,0.15
0138,Technology,1.4,0.765,1.61,0.2281,20.0,0.07,5.0,0.0,0.36,30.69,42.26,0.16,0.21
0140,Consumer Products & Services,0.45,0.03,0.58,0.11,-20.0,-0.02,-4.44,0.0,0.0,-20.18,-5.69,0.0,0.0
0141,Technology,0.035,0.035,0.035,-0.003,5.0,0.01,28.57,0.0,0.0,-256.67,0.0,0.0,0.0
0143,Technology,0.09,0.02,0.135,0.0192,-6.0,-0.02,-22.22,0.0,0.0,-80.21,-7.26,0.0,0.0
0145,Technology,0.2,0.022,0.265,0.0248,-29.0,-0.01,-5.0,0.0,0.0,-28.23,-39.92,0.0,0.02
0146,Technology,3.66,0.735,4.49,0.1801,103.0,0.04,1.09,0.02,0.41,19.71,10.12,0.02,0.02
0148,Consumer Products & Services,0.19,0.03,0.235,0.16,-5.0,-0.04,-21.05,0.0,0.0,-24.69,-16.39,0.17,0.17
0149,Industrial Products & Services,0.33,0.2,0.44,0.51,15.0,0.02,6.06,0.01,2.18,4.2,5.87,0.0,0.0
0150,Financial Services,0.13,0.02,0.19,0.5549,1.0,0.26,200.0,0.0,0.0,46.01,98.15,0.02,0.03
0151,Industrial Products & Services,1.17,0.59,1.43,0.4967,20.0,0.06,5.13,0.02,1.71,11.68,17.99,0.19,0.17
0152,Technology,0.04,0.015,0.195,0.06,-6.0,-0.01,-25.0,0.0,0.0,-11.5,-23.05,0.01,0.0
0153,Consumer Products & Services,0.685,0.09,0.93,0.19,-26.0,-0.03,-4.38,0.0,0.0,-13.95,-10.66,0.03,0.03
0154,Technology,0.03,0.005,0.05,0.03,-152.0,-0.0,-0.0,0.0,0.0,-0.67,-29.85,0.01,0.01
0155,Health Care,0.5,0.117,0.84,0.0991,3.0,0.17,34.0,0.22,44.0,166.7,-21.51,0.0,0.39
0156,Technology,0.155,0.04,0.22,0.11,-9.0,-0.02,-12.9,0.0,0.0,-15.0,-6.55,0.0,0.0
0157,Consumer Products & Services,0.55,0.29,0.77,0.3032,20.0,0.03,5.45,0.02,4.55,8.91,16.57,0.85,0.92
0158,Consumer Products & Services,0.37,0.3,0.525,0.3032,14.0,0.03,8.11,0.03,9.19,8.84,12.7,0.01,0.01
0160,Industrial Products & Services,0.115,0.04,0.13,0.19,-18.0,-0.01,-8.7,0.0,0.0,-3.47,3.01,0.21,0.22
0161,Industrial Products & Services,0.12,0.035,0.135,0.1481,-26.0,-0.0,-0.0,0.0,0.0,-3.11,6.94,0.56,0.58
0163,Health Care,3.24,0.13,5.83,0.2641,53.0,0.06,1.85,0.0,0.15,23.25,-5.79,0.06,0.19
0166,Technology,2.14,0.9,2.4,0.3707,45.0,0.05,2.34,0.04,2.06,12.84,17.58,0.01,0.01
0167,Industrial Products & Services,0.205,0.055,0.385,0.13,389.0,0.0,0.0,0.0,0.0,0.38,-9.79,0.19,0.16
0168,Industrial Products & Services,0.61,0.3,0.69,0.42,16.0,0.04,6.56,0.02,2.87,8.83,11.16,0.04,0.02
0169,Technology,0.28,0.04,0.58,0.1,-34.0,-0.01,-3.57,0.0,0.0,-8.3,-14.64,0.0,0.0
0170,Consumer Products & Services,0.3,0.06,0.325,0.1293,-256.0,-0.0,-0.0,0.0,0.0,-0.93,5.08,0.26,0.32
0171,Consumer Products & Services,0.27,0.12,0.32,0.2521,16.0,0.02,7.41,0.0,0.0,6.9,8.49,0.02,0.02
0174,Technology,0.09,0.015,0.13,0.05,-9.0,-0.01,-11.11,0.0,0.0,-19.4,-70.91,0.22,0.26
0175,Industrial Products & Services,0.355,0.13,1.7,0.095,0.0,-1.22,-343.66,0.0,0.0,-1280.63,-4.42,0.43,0.22
0176,Technology,0.58,0.315,0.96,0.45,-1676.0,-0.0,-0.0,0.02,3.45,-0.07,9.62,0.03,0.03
0177,Industrial Products & Services,0.115,0.01,0.19,0.08,-8.0,-0.01,-8.7,0.0,0.0,-17.63,-15.85,0.25,0.26
0179,Consumer Products & Services,0.275,0.065,0.395,0.1694,-40.0,-0.01,-3.64,0.0,0.0,-4.07,5.15,0.04,0.06
0180,Consumer Products & Services,0.155,0.11,0.245,0.17,27.0,0.01,6.45,0.0,0.0,3.41,15.87,0.19,0.24
0181,Technology,0.675,0.075,0.785,0.13,-49.0,-0.01,-1.48,0.0,0.0,-10.62,-4.22,0.16,0.06
0182,Health Care,1.18,0.085,2.02,0.14,116.0,0.01,0.85,0.0,0.0,7.21,7.37,0.08,0.08
0183,Consumer Products & Services,0.45,0.255,1.03,0.3669,-22.0,-0.02,-4.44,0.02,5.33,-5.67,-0.34,0.01,0.0
0185,Industrial Products & Services,0.515,0.25,0.9,0.44,30.0,0.02,3.88,0.0,0.0,3.89,0.55,0.21,0.25
0186,Consumer Products & Services,0.26,0.124,0.327,0.2418,13.0,0.02,7.69,0.01,2.88,8.31,12.97,0.79,0.86
0187,Industrial Products & Services,0.29,0.06,0.455,0.12,0.0,0.0,0.0,0.0,0.34,0.0,10.56,0.08,0.09
0188,Industrial Products & Services,1.63,0.1,3.33,0.12,120.0,0.01,0.61,0.0,0.0,11.25,9.61,0.01,0.03
0190,Industrial Products & Services,0.215,0.1,0.355,0.265,15.0,0.01,4.65,0.0,0.0,5.43,2.66,0.13,0.14
0191,Technology,0.215,0.11,0.36,0.2632,129.0,0.0,0.0,0.01,3.72,0.65,5.1,0.1,0.11
0193,Industrial Products & Services,0.98,0.14,1.22,0.08,115.0,0.01,1.02,0.0,0.41,10.63,17.45,0.09,0.09
0196,Industrial Products & Services,0.29,0.08,0.405,0.12,27.0,0.01,3.45,0.0,1.38,8.83,3.74,0.04,0.05
0197,Consumer Products & Services,0.32,0.1,0.365,0.16,65.0,0.0,0.0,0.0,1.56,3.06,10.49,0.29,0.23
0199,Transportation & Logistics,0.39,0.17,0.45,0.45,14.0,0.03,7.69,0.0,1.28,6.31,3.59,0.27,0.28
0200,Technology,1.26,0.67,1.53,0.22,66.0,0.02,1.59,0.0,0.0,8.64,21.66,0.09,0.11
0201,Health Care,0.965,0.34,1.32,0.27,24.0,0.04,4.15,0.01,1.14,15.19,20.93,0.0,0.0
0202,Technology,0.345,0.18,0.44,0.1204,56.0,0.01,2.9,0.0,0.29,5.15,9.15,0.01,0.02
0203,Technology,0.13,0.035,0.396,0.0793,-49.0,-0.0,-0.0,0.0,0.0,-3.28,5.29,0.01,0.01
0205,Consumer Products & Services,0.19,0.085,0.265,0.15,15.0,0.01,5.26,0.0,2.11,8.27,9.51,0.0,0.0
0207,Industrial Products & Services,0.18,0.05,0.235,0.08,53.0,0.0,0.0,0.0,1.11,4.25,3.71,0.14,0.15
0208,Technology,6.13,1.34,7.21,0.37,57.0,0.11,1.79,0.0,0.0,28.95,39.4,0.08,0.1
0209,Technology,0.22,0.095,0.325,0.06,42.0,0.01,4.55,0.0,0.68,8.83,13.43,0.01,0.02
0210,Consumer Products & Services,0.2,0.115,0.33,0.1945,12.0,0.02,10.0,0.02,7.5,8.48,13.12,0.23,0.24
0211,Industrial Products & Services,0.23,0.095,0.375,0.54,-18.0,-0.01,-4.35,0.0,0.0,-2.33,0.21,0.0,0.0
0212,Consumer Products & Services,0.22,0.095,0.335,0.16,30.0,0.01,4.55,0.0,0.0,4.63,6.43,0.63,0.67
0213,Industrial Products & Services,0.705,0.2,1.22,0.26,16.0,0.04,5.67,0.03,4.26,17.04,37.42,0.0,0.06
0215,Industrial Products & Services,1.3,0.51,1.63,0.21,41.0,0.03,2.31,0.0,0.0,14.95,21.3,0.08,0.08
0216,Consumer Products & Services,0.23,0.115,0.275,0.16,16.0,0.01,4.35,0.0,2.17,9.25,16.13,0.09,0.09
0217,Industrial Products & Services,0.265,0.155,0.435,0.13,158.0,0.0,0.0,0.0,0.0,1.31,25.24,0.03,0.0
0218,Industrial Products & Services,0.435,0.135,0.715,0.2,90.0,0.0,0.0,0.0,0.0,2.4,21.77,0.16,0.26
0219,Energy,0.39,0.375,0.79,0.15,15.0,0.03,7.69,0.0,0.0,16.87,25.66,0.0,0.18
0220,Energy,0.485,0.4,0.78,0.08,23.0,0.02,4.12,0.0,0.0,26.38,23.19,0.0,0.04
0222,Health Care,0.77,0.61,0.895,0.12,107.0,0.01,1.3,0.0,0.0,6.0,25.06,0.99,0.47
1015,Financial Services,3.0,2.82,4.22,6.38,7.0,0.44,14.67,0.13,4.43,6.84,7.39,0.31,0.34
1015,Financial Services,3.0,2.82,4.22,6.38,7.0,0.44,14.67,0.13,4.43,6.84,8.8,0.35,0.44
1023,Financial Services,3.23,3.09,5.4,5.6497,12.0,0.27,8.36,0.26,8.05,4.72,8.44,0.82,0.87
1058,Financial Services,1.96,1.65,2.7,4.21,28.0,0.07,3.57,0.07,3.57,1.67,3.15,0.0,0.0
1066,Financial Services,4.65,4.23,5.98,6.62,8.0,0.55,11.83,0.31,6.67,8.32,10.1,0.28,0.29
1082,Financial Services,13.92,9.75,17.68,18.43,9.0,1.62,11.64,0.42,3.02,8.78,10.4,0.21,0.27
1155,Financial Services,7.5,7.0,8.96,7.3019,11.0,0.66,8.8,0.64,8.53,9.06,10.45,0.82,0.79
1163,Financial Services,13.64,11.4,16.87,22.42,5.0,2.96,21.7,0.65,4.77,13.19,12.1,0.01,0.01
1171,Financial Services,0.54,0.46,0.9,1.2812,9.0,0.06,11.11,0.03,5.56,4.93,8.76,0.33,0.35
1198,Financial Services,0.71,0.53,0.85,1.79,-5.0,-0.14,-19.72,0.06,8.45,-7.54,-6.13,0.02,0.03
1201,Energy,0.005,0.005,0.03,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83,-0.51,0.0,0.0
1287,Consumer Products & Services,0.22,0.045,0.375,0.0327,-54.0,-0.0,-0.0,0.0,0.0,-12.23,-2.87,0.45,0.4
1295,Financial Services,16.7,12.58,20.44,11.5139,13.0,1.31,7.84,0.73,4.37,11.41,13.03,0.31,0.31
1368,Industrial Products & Services,2.04,1.88,3.52,1.78,17.0,0.12,5.88,0.14,6.86,6.69,11.83,0.26,0.24
1481,Consumer Products & Services,0.13,0.07,0.24,0.499,2.0,0.07,53.85,0.0,2.69,13.95,16.58,0.18,0.18
1562,Consumer Products & Services,2.06,1.94,2.7,0.55,21.0,0.1,4.85,0.0,0.0,18.07,30.63,1.2,0.73
1619,Consumer Products & Services,2.09,0.98,2.59,3.38,-24.0,-0.09,-4.31,0.02,0.96,-2.55,1.58,0.75,0.46
1643,Consumer Products & Services,0.235,0.2,0.52,3.33,-1.0,-0.2,-85.11,0.0,0.0,-5.94,-5.75,0.07,0.07
1818,Financial Services,8.66,4.32,10.98,1.0,29.0,0.3,3.46,0.21,2.4,30.11,22.72,0.01,0.01
2062,Transportation & Logistics,0.47,0.42,0.685,1.05,7.0,0.07,14.89,0.01,2.13,6.33,6.46,0.1,0.1
2097,Consumer Products & Services,0.15,0.035,0.23,0.5,-3.0,-0.04,-26.67,0.0,0.0,-8.84,-7.39,0.16,0.15
2127,Industrial Products & Services,4.06,0.605,7.28,0.63,31.0,0.13,3.2,0.02,0.37,20.9,11.28,0.07,0.09
2143,Financial Services,0.23,0.14,0.295,0.41,4.0,0.05,21.74,0.0,0.0,12.66,16.11,0.1,0.1
2186,Financial Services,1.2,0.88,1.85,3.5506,55.0,0.02,1.67,0.01,1.17,0.61,0.43,0.0,0.0
2194,Transportation & Logistics,0.775,0.45,1.11,3.06,9.0,0.09,11.61,0.04,5.81,2.9,2.7,1.04,1.01
2488,Financial Services,2.17,1.48,3.12,4.03,7.0,0.29,13.36,0.06,2.76,7.24,7.24,0.29,0.3
2658,Consumer Products & Services,16.06,9.96,17.26,8.4,16.0,1.01,6.29,0.49,3.07,11.98,12.46,0.0,0.0
2674,Industrial Products & Services,0.405,0.18,0.6,0.86,-8.0,-0.05,-12.35,0.0,0.0,-5.77,0.26,0.91,0.89
2682,Industrial Products & Services,0.21,0.16,0.33,0.9697,-11.0,-0.02,-9.52,0.0,0.0,-2.0,-2.02,0.04,0.03
2739,Energy,0.13,0.035,0.17,0.11,-1.0,-0.2,-153.85,0.0,0.0,-179.91,-64.17,0.03,0.02
2755,Consumer Products & Services,0.55,0.55,0.85,0.67,7.0,0.08,14.55,0.1,18.18,11.49,2.22,0.0,0.0
2771,Industrial Products & Services,0.665,0.345,1.12,1.76,-1.0,-0.7,-105.26,0.0,0.0,-40.01,-23.43,0.84,0.81
2828,Consumer Products & Services,1.51,0.82,1.67,1.41,8.0,0.19,12.58,0.08,5.3,13.18,9.03,0.06,0.08
2925,Consumer Products & Services,1.39,1.15,2.14,2.28,-3.0,-0.53,-38.13,0.0,0.0,-23.32,-14.46,0.37,0.48
2984,Industrial Products & Services,1.3,1.0,1.44,2.7,50.0,0.03,2.31,0.01,0.77,0.96,0.55,0.01,0.0
3018,Consumer Products & Services,0.095,0.05,0.115,0.37,-2.0,-0.05,-52.63,0.0,0.0,-12.22,2.95,0.4,0.37
3026,Consumer Products & Services,39.02,34.0,60.0,2.94,26.0,1.5,3.84,1.0,2.56,50.93,82.41,0.02,0.0
3034,Industrial Products & Services,7.27,6.7,10.26,2.94,17.0,0.43,5.91,0.35,4.81,14.75,16.19,0.52,0.42
3042,Energy,3.3,2.49,5.8,5.9281,-10.0,-0.33,-10.0,0.12,3.64,-5.6,10.25,0.02,0.02
3069,Utilities,7.35,3.1,7.83,3.95,15.0,0.48,6.53,0.06,0.82,12.12,10.64,0.02,0.02
3107,Industrial Products & Services,1.5,1.01,1.83,2.34,35.0,0.04,2.67,0.12,8.33,1.85,2.09,0.02,0.02
3182,Consumer Products & Services,3.4,2.91,6.122,8.89,-157.0,-0.02,-0.59,0.22,6.47,-0.24,5.73,1.07,0.85
3247,Industrial Products & Services,0.345,0.16,0.52,1.82,-19.0,-0.02,-5.8,0.0,0.0,-1.01,0.99,0.07,0.07
3255,Consumer Products & Services,20.5,17.3,31.74,1.43,27.0,0.77,3.76,1.08,5.27,53.99,81.8,0.01,0.01
3298,Industrial Products & Services,1.16,0.59,2.26,1.21,15.0,0.08,6.9,0.05,4.31,6.37,3.62,0.0,0.0
3301,Consumer Products & Services,7.42,6.04,11.0,5.34,14.0,0.52,7.01,0.42,5.66,9.67,21.19,0.01,0.0
3379,Financial Services,0.76,0.35,0.92,2.64,35.0,0.02,2.63,0.02,2.63,0.81,4.83,0.02,0.04
3395,Industrial Products & Services,0.195,0.17,0.285,1.2673,-8.0,-0.02,-10.26,0.0,0.0,-1.85,-5.16,0.6,0.55
3441,Financial Services,0.155,0.03,0.27,0.084,-3.0,-0.06,-38.71,0.0,0.0,-71.31,-24.74,6.11,4.84
3476,Industrial Products & Services,3.6,3.3,4.82,6.13,44.0,0.08,2.22,0.04,1.11,1.34,3.93,0.09,0.0
3514,Consumer Products & Services,0.125,0.08,0.185,0.2,10.0,0.01,8.0,0.0,2.4,6.5,7.88,0.02,0.02
3662,Consumer Products & Services,0.575,0.335,0.74,1.06,216.0,0.0,0.0,0.03,5.22,0.25,4.52,0.22,0.22
3689,Consumer Products & Services,32.24,24.12,36.0,7.22,30.0,1.07,3.32,0.6,1.86,14.82,16.95,0.0,0.04
3719,Consumer Products & Services,28.22,22.82,39.92,13.4,20.0,1.44,5.1,1.98,7.02,10.73,14.15,0.0,0.0
3778,Industrial Products & Services,0.235,0.09,0.385,0.91,-58.0,-0.0,-0.0,0.0,0.0,-0.44,10.73,0.09,0.07
3794,Industrial Products & Services,1.82,1.3,3.85,2.69,-9.0,-0.2,-10.99,0.0,0.0,-7.33,-11.84,0.11,0.11
3816,Transportation & Logistics,7.73,6.52,9.373,7.6,-101.0,-0.08,-1.03,0.33,4.27,-1.01,4.07,0.31,0.22
3859,Consumer Products & Services,2.16,1.683,2.871,1.71,23.0,0.09,4.17,0.0,0.0,5.54,9.71,0.28,0.27
3867,Technology,17.98,7.39,19.28,7.24,25.0,0.73,4.06,0.27,1.5,10.07,10.45,0.02,0.0
3883,Industrial Products & Services,1.61,0.835,2.36,3.56,12.0,0.14,8.7,0.04,2.48,3.83,3.78,0.11,0.11
3891,Consumer Products & Services,0.13,0.05,0.225,0.0661,-2.0,-0.07,-53.85,0.0,0.0,-100.61,-22.61,1.24,0.75
3905,Consumer Products & Services,1.43,1.1,2.2,8.81,-3.0,-0.51,-35.66,0.0,0.0,-5.77,-6.92,0.23,0.24
4006,Consumer Products & Services,5.24,4.422,6.495,10.3628,18.0,0.29,5.53,0.3,5.73,2.76,5.33,0.01,0.01
