code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0051,Technology,0.105,0.045,0.19,0.086,-5.0,-0.02,-19.05,0.0,0.0,-26.4
0053,Financial Services,0.4,0.3,0.58,0.89,-57.0,-0.01,-2.5,0.0,0.0,-0.8
0055,Industrial Products & Services,0.18,0.05,0.325,0.07,-69.0,-0.0,-0.0,0.0,0.0,-3.71
0056,Technology,0.24,0.16,0.37,0.1892,-43.0,-0.01,-4.17,0.0,0.0,-2.96
0058,Industrial Products & Services,1.4,1.15,1.56,2.4,24.0,0.06,4.29,0.04,2.86,2.4
0059,Telecommunications & Media,0.175,0.075,0.25,0.379,-27.0,-0.01,-5.71,0.0,0.0,-1.72
0060,Technology,0.05,0.02,0.27,0.1771,-7.0,-0.01,-20.0,0.0,0.0,-4.23
0064,Industrial Products & Services,0.185,0.05,0.295,0.18,-23.0,-0.01,-5.41,0.0,0.0,-4.39
0065,Technology,0.46,0.23,0.67,0.17,38.0,0.01,2.17,0.01,2.17,7.18
0066,Technology,0.04,0.01,0.14,0.033,-22.0,-0.0,-0.0,0.0,0.0,-5.45
0069,Technology,1.06,0.15,1.19,0.08,110.0,0.01,0.94,0.0,0.0,12.0
0070,Technology,0.145,0.01,0.305,0.06,-9.0,-0.02,-13.79,0.0,0.0,-27.67
0072,Industrial Products & Services,0.185,0.015,0.215,0.0536,-35.0,-0.01,-5.41,0.0,0.0,-9.89
0074,Consumer Products & Services,0.185,0.08,0.575,0.0385,-6.0,-0.03,-16.22,0.0,0.0,-77.4
0075,Health Care,0.335,0.12,0.68,0.05,-11.0,-0.03,-8.96,0.0,0.0,-58.8
0078,Transportation & Logistics,0.43,0.115,0.545,0.09,129.0,0.0,0.0,0.0,0.47,3.67
0081,Industrial Products & Services,0.13,0.035,0.23,0.23,-3.0,-0.04,-30.77,0.0,0.0,-16.39
0082,Telecommunications & Media,0.45,0.395,1.65,0.22,-8.0,-0.06,-13.33,0.0,0.0,-26.0
0084,Industrial Products & Services,0.645,0.19,0.69,0.128,38.0,0.02,3.1,0.01,1.55,13.13
0085,Technology,0.215,0.1,0.8,0.064,-1.0,-0.22,-102.33,0.0,0.0,-350.78
0086,Technology,0.135,0.09,0.2,4.72,-4.0,-0.03,-22.22,0.0,0.0,-0.67
0089,Industrial Products & Services,0.4,0.14,0.555,0.4187,50.0,0.01,2.5,0.01,1.5,1.91
0090,Technology,0.645,0.385,0.98,0.16,55.0,0.01,1.55,0.03,4.65,7.31
0091,Energy,0.01,0.005,0.025,-0.1003,-1.0,-0.02,-200.0,0.0,0.0,17.25
0092,Telecommunications & Media,0.05,0.045,0.205,0.0955,-2.0,-0.02,-40.0,0.0,0.0,-25.03
0093,Technology,0.9,0.045,0.91,0.1215,-325.0,-0.0,-0.0,0.0,0.0,-2.3
0094,Technology,0.215,0.015,0.89,0.0777,31.0,0.01,4.65,0.0,0.0,8.88
0095,Consumer Products & Services,0.21,0.155,0.325,0.8,-1.0,-0.15,-71.43,0.0,0.0,-18.65
0096,Telecommunications & Media,0.05,0.005,0.08,0.0342,-2.0,-0.02,-40.0,0.0,0.0,-67.84
0097,Technology,15.3,6.09,15.5,1.1547,79.0,0.19,1.24,0.04,0.28,16.78
0098,Consumer Products & Services,0.495,0.225,0.845,0.0997,-3.0,-0.14,-28.28,0.0,0.0,-144.63
0099,Industrial Products & Services,0.94,0.48,1.3,0.29,15.0,0.06,6.38,0.05,5.32,21.38
0100,Industrial Products & Services,0.575,0.065,1.035,0.29,56.0,0.01,1.74,0.0,0.0,3.55
0101,Health Care,0.49,0.365,0.685,0.44,64.0,0.01,2.04,0.0,0.35,1.73
0102,Industrial Products & Services,0.15,0.045,0.39,0.07,-13.0,-0.01,-6.67,0.0,0.0,-16.0
0103,Telecommunications & Media,0.045,0.01,0.09,0.067,-10.0,-0.0,-0.0,0.0,0.0,-7.01
0104,Technology,1.67,1.03,1.75,1.72,-56.0,-0.03,-1.8,0.05,2.99,-1.72
0105,Industrial Products & Services,0.375,0.03,0.6,0.19,42.0,0.01,2.67,0.0,0.0,4.68
0106,Technology,0.795,0.355,0.82,0.21,16.0,0.05,6.29,0.03,3.77,23.95
0107,Technology,0.02,0.015,0.07,0.042,-1.0,-0.03,-150.0,0.0,0.0,-82.14
0108,Technology,0.72,0.343,0.995,0.46,24.0,0.03,4.17,0.02,2.78,6.5
0109,Construction,0.055,0.015,0.09,0.039,241.0,0.0,0.0,0.0,0.0,0.51
0111,Technology,0.37,0.09,0.705,0.1478,0.0,0.0,0.0,0.0,0.0,0.0
0112,Technology,0.205,0.13,0.255,0.1647,38.0,0.01,4.88,0.0,0.24,3.22
0113,Technology,0.715,0.325,0.935,0.31,36.0,0.02,2.8,0.02,2.8,6.35
0116,Consumer Products & Services,0.815,0.112,0.905,0.0208,0.0,0.0,0.0,0.0,0.0,0.0
0117,Technology,0.11,0.015,0.175,0.2526,-1.0,-0.1,-90.91,0.0,0.0,-37.81
0118,Technology,0.015,0.005,0.03,0.02,-13.0,-0.0,-0.0,0.0,0.0,-6.0
0119,Technology,0.59,0.1,0.91,0.0782,-471.0,-0.0,-0.0,0.0,0.0,-1.66
0120,Technology,0.47,0.21,0.775,0.24,34.0,0.01,2.13,0.01,2.13,5.75
0122,Industrial Products & Services,0.265,0.125,0.38,0.0789,-19.0,-0.01,-3.77,0.0,0.0,-17.62
0123,Telecommunications & Media,0.13,0.02,0.165,0.11,-22.0,-0.01,-7.69,0.0,0.0,-5.27
0126,Technology,1.76,0.565,2.08,0.23,27.0,0.07,3.98,0.01,0.57,28.87
0127,Technology,1.92,0.5,2.0,0.37,47.0,0.04,2.08,0.02,1.04,11.11
0128,Technology,3.57,0.985,3.95,0.4,49.0,0.07,1.96,0.02,0.7,18.25
0129,Telecommunications & Media,0.43,0.23,0.52,0.06,-23.0,-0.02,-4.65,0.0,0.0,-31.83
0131,Technology,0.18,0.043,0.255,5.86,-24.0,-0.01,-5.56,0.0,2.22,-0.13
0132,Technology,0.205,0.02,0.24,0.05,-16.0,-0.01,-4.88,0.0,0.0,-26.0
0138,Technology,1.45,0.765,1.61,0.2281,21.0,0.07,4.83,0.02,1.72,30.21
0140,Consumer Products & Services,0.64,0.03,0.635,0.11,-29.0,-0.02,-3.12,0.0,0.0,-20.18
0141,Technology,0.035,0.035,0.035,-0.003,5.0,0.01,28.57,0.0,0.0,-256.67
0143,Technology,0.085,0.02,0.135,0.0221,-6.0,-0.02,-23.53,0.0,0.0,-68.33
0145,Technology,0.13,0.025,0.265,0.0248,-19.0,-0.01,-7.69,0.0,0.0,-27.82
0146,Technology,4.21,0.91,5.12,0.1801,121.0,0.03,0.71,0.02,0.36,19.27
0147,Telecommunications & Media,0.385,0.29,0.5,0.2232,-14.0,-0.03,-7.79,0.0,0.0,-12.19
0148,Consumer Products & Services,0.155,0.03,0.235,0.16,-4.0,-0.04,-25.81,0.0,0.0,-24.69
0150,Financial Services,0.12,0.02,0.19,0.5549,0.0,0.25,208.33,0.0,0.0,45.11
0151,Industrial Products & Services,1.33,0.59,1.42,0.4967,23.0,0.06,4.51,0.02,1.5,11.68
0152,Technology,0.03,0.015,0.18,0.06,-4.0,-0.01,-33.33,0.0,0.0,-11.5
0154,Technology,0.03,0.005,0.05,0.03,-152.0,-0.0,-0.0,0.0,0.0,-0.67
0155,Health Care,0.645,0.133,0.84,0.0991,4.0,0.17,26.36,0.22,34.11,166.7
0157,Consumer Products & Services,0.6,0.29,0.77,0.3032,22.0,0.03,5.0,0.02,4.17,8.91
0158,Consumer Products & Services,0.375,0.3,0.52,0.3032,14.0,0.03,8.0,0.03,9.07,8.84
0159,Telecommunications & Media,0.11,0.03,0.16,-1.81,-12.0,-0.01,-9.09,0.0,0.0,0.49
0160,Industrial Products & Services,0.1,0.04,0.13,0.19,-15.0,-0.01,-10.0,0.0,0.0,-3.47
0162,Construction,0.64,0.25,0.68,0.07,422.0,0.0,0.0,0.0,0.0,2.14
0163,Health Care,3.18,0.13,5.83,0.3459,22.0,0.15,4.72,0.0,0.16,42.56
0165,Telecommunications & Media,0.12,0.01,0.395,0.0821,-10.0,-0.01,-8.33,0.0,0.0,-14.01
0166,Technology,2.64,0.9,2.77,0.3707,56.0,0.05,1.89,0.04,1.67,12.81
0167,Industrial Products & Services,0.18,0.055,0.385,0.13,342.0,0.0,0.0,0.0,0.0,0.38
0169,Technology,0.18,0.04,0.58,0.7,-188.0,-0.0,-0.0,0.0,0.0,-0.14
0170,Consumer Products & Services,0.2,0.06,0.33,0.1293,-181.0,-0.0,-0.0,0.0,0.0,-0.85
0171,Consumer Products & Services,0.22,0.12,0.32,0.2521,13.0,0.02,9.09,0.01,4.55,6.9
0172,Telecommunications & Media,0.43,0.345,0.655,0.57,14.0,0.03,6.98,0.0,0.0,5.25
0174,Technology,0.07,0.015,0.13,0.05,-7.0,-0.01,-14.29,0.0,0.0,-19.4
0175,Industrial Products & Services,0.365,0.13,0.9,0.095,0.0,-1.22,-334.25,0.0,0.0,-1280.63
0176,Technology,0.585,0.315,0.96,0.46,-149.0,-0.0,-0.0,0.02,3.42,-0.85
0178,Telecommunications & Media,0.145,0.08,0.275,0.1081,-12.0,-0.01,-6.9,0.0,0.0,-10.82
0179,Consumer Products & Services,0.265,0.065,0.395,0.1694,-38.0,-0.01,-3.77,0.0,0.0,-4.07
0180,Consumer Products & Services,0.135,0.11,0.245,0.17,23.0,0.01,7.41,0.0,0.0,3.41
0182,Health Care,1.01,0.085,2.02,0.14,79.0,0.01,0.99,0.0,0.0,9.14
0183,Consumer Products & Services,0.425,0.255,1.03,0.3669,-20.0,-0.02,-4.71,0.02,5.65,-5.67
0186,Consumer Products & Services,0.255,0.124,0.327,0.2418,13.0,0.02,7.84,0.01,2.94,8.02
0189,Plantations,0.085,0.05,0.11,0.1,96.0,0.0,0.0,0.0,1.76,0.9
0190,Industrial Products & Services,0.215,0.1,0.355,0.265,15.0,0.01,4.65,0.0,0.0,5.43
0191,Technology,0.225,0.11,0.36,0.2632,135.0,0.0,0.0,0.01,3.56,0.65
0193,Industrial Products & Services,0.92,0.237,1.22,0.08,108.0,0.01,1.09,0.0,0.43,10.63
0195,Telecommunications & Media,0.34,0.195,0.6,0.3,31.0,0.01,2.94,0.0,0.0,3.7
0196,Industrial Products & Services,0.295,0.08,0.405,0.12,31.0,0.01,3.39,0.0,1.36,8.08
0197,Consumer Products & Services,0.36,0.1,0.39,0.16,74.0,0.0,0.0,0.0,0.0,3.06
0198,Construction,0.7,0.33,0.795,0.2,18.0,0.04,5.71,0.02,2.86,19.85
0199,Transportation & Logistics,0.46,0.17,0.5,0.45,16.0,0.03,6.52,0.0,1.09,6.31
0200,Technology,1.22,0.67,1.53,0.22,64.0,0.02,1.64,0.0,0.0,8.64
0201,Health Care,0.98,0.34,1.32,0.27,24.0,0.04,4.08,0.01,1.46,15.19
0202,Technology,0.38,0.18,0.44,0.1204,61.0,0.01,2.63,0.0,0.26,5.15
0203,Technology,0.125,0.035,0.38,0.0793,-48.0,-0.0,-0.0,0.0,0.0,-3.28
0205,Consumer Products & Services,0.265,0.085,0.315,0.16,17.0,0.02,7.55,0.0,1.51,9.88
0206,Construction,0.25,0.185,0.33,0.59,11.0,0.02,8.0,0.01,4.0,4.0
0207,Industrial Products & Services,0.17,0.05,0.235,0.08,50.0,0.0,0.0,0.0,1.18,4.25
0208,Technology,8.72,1.34,8.84,0.37,81.0,0.11,1.26,0.0,0.0,28.95
0209,Technology,0.22,0.095,0.325,0.06,42.0,0.01,4.55,0.0,0.68,8.83
0210,Consumer Products & Services,0.185,0.115,0.295,0.1945,11.0,0.02,10.81,0.02,8.11,8.48
0211,Industrial Products & Services,0.22,0.095,0.345,0.54,-17.0,-0.01,-4.55,0.0,0.0,-2.33
0212,Consumer Products & Services,0.175,0.095,0.335,0.16,24.0,0.01,5.71,0.0,0.0,4.63
0215,Industrial Products & Services,1.34,0.51,1.63,0.21,43.0,0.03,2.24,0.0,0.0,14.95
0216,Consumer Products & Services,0.295,0.115,0.295,0.16,20.0,0.01,3.39,0.0,1.69,9.25
0217,Industrial Products & Services,0.26,0.155,0.435,0.13,155.0,0.0,0.0,0.0,0.0,1.31
0218,Industrial Products & Services,0.4,0.135,0.715,0.2,52.0,0.01,2.5,0.0,0.75,3.85
0219,Energy,0.36,0.3,0.79,0.15,14.0,0.03,8.33,0.0,0.0,16.87
0221,Construction,0.395,0.32,0.605,0.18,12.0,0.03,7.59,0.01,2.53,18.72
0226,Construction,0.275,0.22,0.35,0.2229,26.0,0.01,3.64,0.0,0.0,4.67
0227,Industrial Products & Services,0.375,0.34,0.435,0.1205,48.0,0.01,2.67,0.0,0.0,6.47
1007,Property,0.42,0.26,0.5,1.39,-15.0,-0.03,-7.14,0.03,7.14,-1.96
1058,Financial Services,2.0,1.65,2.5,4.21,29.0,0.07,3.5,0.07,3.5,1.67
1163,Financial Services,13.66,11.4,16.87,22.42,5.0,2.96,21.67,0.65,4.76,13.19
1171,Financial Services,0.53,0.46,0.89,1.2812,8.0,0.06,11.32,0.03,5.66,4.93
1198,Financial Services,0.675,0.53,0.79,1.85,-17.0,-0.04,-5.93,0.06,8.89,-2.14
1201,Energy,0.005,0.005,0.01,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83
1295,Financial Services,16.84,12.58,20.14,11.5139,13.0,1.31,7.78,0.73,4.33,11.41
1368,Industrial Products & Services,1.92,1.84,3.16,1.78,16.0,0.12,6.25,0.14,7.29,6.69
1481,Consumer Products & Services,0.15,0.07,0.3,0.499,2.0,0.07,46.67,0.0,2.33,13.95
1562,Consumer Products & Services,2.01,1.88,2.653,0.55,20.0,0.1,4.98,0.0,0.0,18.07
1589,Property,0.5,0.275,1.1,0.96,114.0,0.0,0.0,0.0,0.0,0.46
1619,Consumer Products & Services,1.94,0.98,2.5,3.38,-23.0,-0.09,-4.64,0.02,1.03,-2.55
1651,Property,0.425,0.28,0.81,1.031,-10.0,-0.04,-9.41,0.01,2.35,-4.3
1694,Property,0.61,0.2,0.625,0.671,106.0,0.01,1.64,0.0,0.0,0.86
1724,Property,0.705,0.63,1.05,2.32,1.0,0.87,123.4,0.0,0.0,37.37
1818,Financial Services,8.65,4.32,10.98,0.98,22.0,0.39,4.51,0.21,2.4,40.16
1899,Plantation,15.36,11.0,17.68,14.73,14.0,1.07,6.97,0.6,3.91,7.29
1929,Plantation,6.8,4.8,7.15,7.44,17.0,0.39,5.74,0.2,2.94,5.29
1961,Plantation,4.45,3.41,4.82,1.48,47.0,0.1,2.25,0.08,1.8,6.46
1996,Plantation,0.56,0.29,0.56,0.267,50.0,0.01,1.79,0.0,0.0,4.19
2038,Plantation,2.95,2.11,3.65,7.72,1850.0,0.0,0.0,0.05,1.69,0.02
2054,Plantation,0.25,0.11,0.445,0.43,-4.0,-0.06,-24.0,0.0,0.0,-14.02
2062,Transportation & Logistics,0.54,0.42,0.63,1.05,8.0,0.07,12.96,0.01,1.85,6.33
2089,Plantation,14.58,11.121,15.32,6.37,17.0,0.87,5.97,0.67,4.6,13.59
2097,Consumer Products & Services,0.105,0.035,0.23,0.5,-2.0,-0.04,-38.1,0.0,0.0,-8.84
2127,Industrial Products & Services,4.12,0.605,7.28,0.63,31.0,0.13,3.16,0.02,0.36,20.9
2135,Plantation,0.7,0.53,0.7,1.07,-135.0,-0.01,-1.43,0.02,3.57,-0.49
2143,Financial Services,0.215,0.14,0.295,0.41,4.0,0.05,23.26,0.0,0.0,12.66
2186,Financial Services,1.22,0.88,1.74,3.5506,56.0,0.02,1.64,0.01,0.94,0.61
2194,Transportation & Logistics,0.8,0.45,1.05,3.06,9.0,0.09,11.25,0.04,5.63,2.9
2224,Property,0.44,0.325,0.645,1.951,-11.0,-0.04,-9.09,0.02,4.55,-2.07
2259,Property,0.025,0.01,0.04,0.0825,-3.0,-0.01,-40.0,0.0,0.0,-10.06
2283,Construction,0.11,0.03,0.16,0.05,13.0,0.01,9.09,0.0,0.0,16.8
2291,Plantation,9.96,7.99,11.14,5.47,46.0,0.22,2.21,0.13,1.31,3.94
2305,Property,5.7,4.05,6.21,6.98,39.0,0.15,2.63,0.04,0.79,2.08
2429,Property,0.045,0.02,0.08,0.1294,-3.0,-0.01,-22.22,0.0,0.0,-10.36
2445,Plantation,22.8,17.4,25.4,9.97,33.0,0.68,2.98,0.5,2.19,6.85
2453,Plantation,3.08,2.62,3.65,10.1474,-90.0,-0.03,-0.97,0.01,0.32,-0.34
2569,Plantation,2.61,2.35,3.05,8.5059,-20.0,-0.13,-4.98,0.02,0.77,-1.5
2593,Plantation,4.75,4.0,5.45,6.25,-57.0,-0.08,-1.68,0.08,1.68,-1.34
2607,Plantation,0.5,0.44,0.63,1.62,-18.0,-0.03,-6.0,0.01,2.12,-1.72
2674,Industrial Products & Services,0.435,0.18,0.6,0.86,-9.0,-0.05,-11.49,0.0,0.0,-5.77
2682,Property,0.225,0.16,0.33,0.9697,-12.0,-0.02,-8.89,0.0,0.0,-2.0
2739,Energy,0.1,0.035,0.165,0.11,-1.0,-0.19,-190.0,0.0,0.0,-170.36
2755,Consumer Products & Services,0.87,0.55,1.0,0.67,11.0,0.08,9.2,0.1,11.49,11.49
2771,Industrial Products & Services,0.61,0.345,1.07,1.76,-1.0,-0.7,-114.75,0.0,0.0,-40.01
2836,Consumer Products & Services,21.92,17.34,39.17,0.62,30.0,0.73,3.33,1.0,4.56,117.0
2852,Industrial Products & Services,1.26,0.83,2.5,2.5,12.0,0.1,7.94,0.03,2.38,4.18
2879,Industrial Products & Services,2.26,0.59,2.34,1.89,52.0,0.04,1.77,0.05,2.21,2.31
2984,Industrial Products & Services,1.45,1.0,1.53,2.7,56.0,0.03,2.07,0.01,0.69,0.96
3018,Consumer Products & Services,0.09,0.05,0.135,0.37,-2.0,-0.05,-55.56,0.0,0.0,-12.22
3026,Consumer Products & Services,36.0,34.0,58.0,2.94,24.0,1.5,4.17,1.0,2.78,50.93
3034,Industrial Products & Services,7.9,6.7,10.26,2.94,18.0,0.43,5.44,0.35,4.43,14.75
3042,Energy,3.22,2.49,5.3,5.9281,-10.0,-0.33,-10.25,0.12,3.73,-5.6
3069,Utilities,7.22,3.1,7.83,3.95,15.0,0.48,6.65,0.06,0.83,12.12
3107,Industrial Products & Services,1.51,1.01,1.83,2.34,35.0,0.04,2.65,0.12,8.28,1.85
3158,Property,2.74,2.43,3.38,2.21,44.0,0.06,2.19,0.02,0.91,2.84
3174,Property,0.095,0.05,0.145,0.3653,16.0,0.01,10.53,0.01,10.53,1.62
3182,Consumer Products & Services,3.45,2.91,6.102,8.89,-159.0,-0.02,-0.58,0.22,6.38,-0.24
3204,Construction,0.695,0.43,1.05,0.9546,13.0,0.05,7.19,0.02,3.6,5.49
3239,Property,0.285,0.245,0.3,0.79,-6.0,-0.05,-17.54,0.0,0.0,-6.25
3247,Industrial Products & Services,0.34,0.16,0.52,1.82,-19.0,-0.02,-5.88,0.0,0.0,-1.01
3255,Consumer Products & Services,20.46,17.3,31.74,1.43,27.0,0.77,3.76,1.08,5.28,53.99
3298,Industrial Products & Services,1.3,0.59,2.26,1.21,17.0,0.08,6.15,0.08,5.77,6.37
3301,Consumer Products & Services,7.6,6.04,10.8,5.34,15.0,0.52,6.84,0.42,5.53,9.67
3336,Construction,1.45,1.15,2.33,2.65,27.0,0.05,3.45,0.03,2.07,2.0
3379,Financial Services,0.78,0.35,0.92,2.64,36.0,0.02,2.56,0.02,2.56,0.81
3395,Industrial Products & Services,0.19,0.163,0.274,1.2673,-8.0,-0.02,-10.53,0.0,0.0,-1.83
3417,Property,0.375,0.3,0.68,1.22,-3.0,-0.14,-37.33,0.01,2.67,-11.3
3441,Financial Services,0.125,0.03,0.27,0.071,-3.0,-0.04,-32.0,0.0,0.0,-57.46
3484,Property,0.28,0.15,0.52,0.583,6.0,0.05,17.86,0.0,0.0,7.96
3514,Consumer Products & Services,0.12,0.08,0.185,0.2,9.0,0.01,8.33,0.0,2.5,6.5
3557,Property,0.395,0.295,0.4,0.4394,21.0,0.02,5.06,0.0,0.0,4.21
3565,Construction,0.245,0.145,0.45,0.8518,-4.0,-0.06,-24.49,0.0,0.0,-6.53
3573,Property,0.245,0.175,0.31,1.36,-45.0,-0.01,-4.08,0.0,0.0,-0.4
3611,Property,0.575,0.51,0.99,1.29,-55.0,-0.01,-1.74,0.0,0.0,-0.81
3662,Consumer Products & Services,0.605,0.335,0.74,1.06,227.0,0.0,0.0,0.03,4.96,0.25
3689,Consumer Products & Services,32.48,24.12,35.2,7.34,29.0,1.12,3.45,0.6,1.85,15.24
3719,Consumer Products & Services,28.66,22.82,39.92,13.4,20.0,1.44,5.02,1.98,6.91,10.73
3743,Property,0.38,0.35,0.665,1.14,11.0,0.04,10.53,0.0,0.0,3.14
3778,Industrial Products & Services,0.21,0.09,0.385,0.91,-52.0,-0.0,-0.0,0.0,0.0,-0.44
3794,Industrial Products & Services,1.9,1.3,3.85,2.69,-10.0,-0.2,-10.53,0.0,0.0,-7.33
3816,Transportation & Logistics,7.06,6.38,9.373,7.6,-92.0,-0.08,-1.13,0.33,4.67,-1.01
3859,Consumer Products & Services,2.11,1.683,2.752,1.71,22.0,0.09,4.27,0.0,0.0,5.54
3867,Technology,22.88,7.39,24.98,7.24,31.0,0.73,3.19,0.27,1.18,10.07
3883,Industrial Products & Services,1.73,0.835,2.36,3.56,13.0,0.14,8.09,0.04,2.31,3.83
3891,Consumer Products & Services,0.095,0.05,0.22,0.0661,-1.0,-0.07,-73.68,0.0,0.0,-100.61
3905,Consumer Products & Services,1.2,1.1,2.02,8.81,-2.0,-0.51,-42.5,0.0,0.0,-5.77
3913,Property,0.215,0.145,0.525,0.3817,13.0,0.02,9.3,0.0,0.0,4.38
3948,Plantation,0.34,0.275,0.46,1.46,-10.0,-0.03,-8.82,0.01,2.94,-2.25
4006,Consumer Products & Services,5.19,4.422,6.466,10.3628,18.0,0.29,5.59,0.3,5.78,2.76
4022,Property,0.27,0.12,0.405,0.5268,11.0,0.02,7.41,0.0,0.0,4.67
4081,Consumer Products & Services,0.125,0.075,0.195,0.3982,-12.0,-0.01,-8.0,0.0,4.0,-2.56
4162,Consumer Products & Services,11.28,9.26,17.88,1.27,12.0,0.92,8.16,1.18,10.46,72.52
4197,Consumer Products & Services,2.52,1.459,2.5,2.21,21.0,0.12,4.76,0.1,3.97,5.46
4219,Consumer Products & Services,0.195,0.105,0.215,0.82,-16.0,-0.01,-5.13,0.0,0.0,-1.52
4235,Industrial Products & Services,0.27,0.12,0.475,1.82,0.0,-0.56,-207.41,0.0,0.0,-30.86
4243,Industrial Products & Services,0.485,0.2,0.64,2.0,-2.0,-0.26,-53.61,0.01,2.06,-13.23
4251,Property,0.18,0.095,0.275,1.02,20.0,0.01,5.56,0.01,3.89,0.88
4316,Plantation,0.36,0.21,0.59,0.45,8.0,0.05,13.89,0.0,0.0,10.4
4324,Energy,2.91,2.2,4.6,7.0304,-13.0,-0.22,-7.56,0.0,0.0,-3.1
4359,Technology,0.25,0.06,0.395,0.53,77.0,0.0,0.0,0.0,0.0,0.62
4383,Plantation,0.835,0.27,1.12,1.14,-11.0,-0.08,-9.58,0.0,0.0,-6.62
4464,Property,0.025,0.005,0.05,0.0151,-17.0,-0.0,-0.0,0.0,0.0,-9.27
4502,Telecommunications & Media,0.16,0.11,0.335,0.495,-1.0,-0.16,-100.0,0.0,0.0,-32.46
4588,Consumer Products & Services,2.41,1.65,4.7,3.1553,10.0,0.24,9.96,0.06,2.49,7.5
4634,Transportation & Logistics,0.985,0.52,1.67,1.77,-3.0,-0.34,-34.52,0.04,4.06,-19.4
4677,Utilities,0.775,0.581,1.016,1.17,-45.0,-0.02,-2.58,0.0,0.0,-1.47
4707,Consumer Products & Services,141.0,120.0,149.9,2.69,58.0,2.44,1.73,2.8,1.99,90.78
4715,Consumer Products & Services,2.39,1.83,3.263,2.92,-23.0,-0.1,-4.18,0.2,8.37,-3.51
4723,Construction,0.61,0.334,0.845,1.49,28.0,0.02,3.28,0.0,0.0,1.48
4731,Industrial Products & Services,12.08,5.96,12.9,4.97,16.0,0.75,6.21,0.23,1.9,15.19
4758,Industrial Products & Services,0.82,0.38,1.15,1.4,-28.0,-0.03,-3.66,0.0,0.0,-2.06
4847,Consumer Products & Services,0.155,0.025,0.215,-0.14,-1.0,-0.14,-90.32,0.0,0.0,100.93
4863,Telecommunications & Media,4.29,3.09,4.58,1.972,25.0,0.17,3.96,0.07,1.59,8.56
4936,Plantation,0.6,0.42,0.85,2.2,-25.0,-0.02,-3.33,0.0,0.0,-1.09
