code,name,Price,EPS,52w low,52w high,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,P/E mid,DPayout avg,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,Price A5,Price A10,Price B
0049,OCEANCASH PACIFIC BERHAD,0.67,0.02,0.29,1.52,-11.29,7.71,8.06,11.84,21.89,0.53,0.16,0.16,0.4,0.12,0.12,0.7
0051,CUSCAPI BERHAD,0.105,-0.02,0.045,0.19,0.0,0.0,0.0,-1.88,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.09
0053,OSK VENTURES INTERNATIONAL BERHAD,0.4,-0.01,0.3,0.58,-9.65,0.0,0.0,-13.42,5.19,-0.19,-0.11,-0.11,-0.14,-0.08,-0.08,0.39
0055,SERSOL BERHAD,0.18,-0.0,0.05,0.325,0.0,0.0,0.0,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
0056,GRAND-FLO BERHAD,0.24,-0.01,0.16,0.37,0.0,-19.14,-7.26,8.5,22.32,-0.12,-0.42,-0.25,-0.09,-0.32,-0.19,0.23
0058,JCBNEXT BERHAD,1.4,0.06,1.15,1.56,-2.4,-65.05,-10.13,17.52,138.29,1.64,7722.31,2.71,1.23,5791.73,2.03,1.29
0060,VORTEX CONSOLIDATED BERHAD,0.05,-0.01,0.02,0.27,0.0,0.0,0.0,1.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.1
0064,EFFICIENT E-SOLUTIONS BERHAD,0.185,-0.01,0.05,0.295,0.0,0.0,0.0,1.5,8.25,-0.11,-0.11,-0.11,-0.08,-0.08,-0.08,0.13
0065,EXCEL FORCE MSC BERHAD,0.46,0.01,0.23,0.67,0.49,-7.92,-5.89,93.0,85.93,0.18,0.39,0.35,0.14,0.29,0.26,0.38
0066,VSOLAR GROUP BERHAD,0.04,-0.0,0.01,0.14,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0069,VIVOCOM INTL HOLDINGS BERHAD,1.06,0.01,0.15,1.19,0.0,0.0,0.0,3.91,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.49
0070,MQ TECHNOLOGY BERHAD,0.145,-0.02,0.01,0.305,0.0,0.0,0.0,0.75,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.11
0072,AT SYSTEMATIZATION BERHAD,0.185,-0.01,0.015,0.215,0.0,0.0,0.0,-0.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.08
0074,GREEN OCEAN CORPORATION BERHAD,0.185,-0.03,0.08,0.575,81.71,0.0,0.0,-1.0,0.0,-0.04,-0.3,-0.3,-0.03,-0.22,-0.22,0.24
0075,LYC HEALTHCARE BERHAD,0.335,-0.03,0.12,0.68,0.0,0.0,0.0,-5.25,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.3
0078,GD EXPRESS CARRIER BERHAD,0.43,0.0,0.115,0.545,-20.23,-11.2,8.6,90.25,41.61,0.0,0.0,0.0,0.0,0.0,0.0,0.26
0081,MEGA SUN CITY HOLDINGS BERHAD,0.13,-0.04,0.035,0.23,-39.59,-39.44,21.77,4.97,0.0,-13.9,-13.56,-0.16,-10.42,-10.17,-0.12,0.1
0084,TECHFAST HOLDINGS BERHAD,0.645,0.02,0.19,0.69,2.62,83.02,0.0,23.12,80.36,0.29,0.04,0.36,0.22,0.03,0.27,0.36
0085,MLABS SYSTEMS BERHAD,0.215,-0.22,0.1,0.8,0.0,0.0,0.0,-2.8,0.0,-2.2,-2.2,-2.2,-1.65,-1.65,-1.65,0.33
0086,YGL CONVERGENCE BERHAD,0.135,-0.03,0.09,0.2,0.0,0.0,0.0,-9.0,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.13
0089,TEX CYCLE TECHNOLOGY (M) BERHAD,0.4,0.01,0.14,0.555,-31.08,8.12,-2.67,29.84,17.1,0.83,0.07,0.16,0.62,0.05,0.12,0.28
0090,ELSOFT RESEARCH BERHAD,0.645,0.01,0.385,0.98,-18.76,-3.84,26.08,42.84,59.55,0.48,0.24,0.06,0.36,0.18,0.04,0.58
0091,DAYA MATERIALS BERHAD,0.01,-0.02,0.005,0.025,0.0,0.0,0.0,15.0,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.01
0093,SOLUTION GROUP BERHAD,0.9,-0.0,0.045,0.91,0.0,0.0,0.0,5.5,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.33
0095,MAG HOLDINGS BERHAD,0.21,-0.15,0.155,0.325,0.0,0.0,0.0,-0.49,0.0,-1.5,-1.5,-1.5,-1.12,-1.12,-1.12,0.21
0097,VITROX CORPORATION BERHAD,15.3,0.19,6.09,15.5,6.92,9.85,44.57,31.4,16.15,1.55,1.36,0.48,1.16,1.02,0.36,9.2
0098,BAHVEST RESOURCES BERHAD,0.495,-0.14,0.225,0.845,0.0,0.0,0.0,-4.0,0.0,-1.4,-1.4,-1.4,-1.05,-1.05,-1.05,0.43
0099,SCICOM (MSC) BERHAD,0.94,0.06,0.48,1.3,-21.4,-8.68,10.08,15.56,78.21,5.11,1.81,0.66,3.83,1.36,0.5,0.75
0100,ES CERAMICS TECHNOLOGY BHD,0.575,0.01,0.065,1.035,-28.84,-17.92,2.41,28.75,11.93,0.9,0.29,0.09,0.68,0.22,0.07,0.39
0101,TMC LIFE SCIENCES BERHAD,0.49,0.01,0.365,0.685,24.4,16.41,-11.43,11.25,0.0,0.04,0.05,0.2,0.03,0.04,0.15,0.47
0102,CONNECTCOUNTY HOLDINGS BERHAD,0.15,-0.01,0.045,0.39,0.0,0.0,0.0,0.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.16
0105,ASIA POLY HOLDINGS BERHAD,0.375,0.01,0.03,0.6,0.0,0.0,0.0,5.5,19.04,0.12,0.12,0.12,0.09,0.09,0.09,0.22
0106,REXIT BERHAD,0.795,0.05,0.355,0.82,7.72,11.21,3.9,14.98,85.05,0.62,0.55,0.76,0.46,0.41,0.57,0.51
0107,EDUSPEC HOLDINGS BERHAD,0.02,-0.03,0.015,0.07,0.0,0.0,0.0,12.84,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.03
0108,N2N CONNECT BERHAD,0.72,0.03,0.34299999999999997,0.995,6.6,12.06,0.0,13.25,47.1,0.31,0.24,0.44,0.23,0.18,0.33,0.56
0111,K-ONE TECHNOLOGY BERHAD,0.37,0.0,0.09,0.705,0.0,-21.57,12.85,6.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.29
0112,MIKRO MSC BERHAD,0.205,0.01,0.13,0.255,-39.8,-23.51,-5.92,23.88,59.64,4.8,0.73,0.29,3.6,0.55,0.22,0.17
0113,MMS VENTURES BERHAD,0.715,0.02,0.325,0.935,-6.89,-5.77,0.0,6.69,26.29,0.39,0.34,0.25,0.29,0.26,0.19,0.53
0116,FOCUS DYNAMICS GROUP BERHAD,0.815,0.0,0.11199999999999999,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
0117,SMRT HOLDINGS BERHAD,0.11,-0.1,0.015,0.175,0.0,0.0,0.0,14.86,4.7,-1.05,-1.05,-1.05,-0.79,-0.79,-0.79,0.07
0118,TRIVE PROPERTY GROUP BERHAD,0.015,-0.0,0.005,0.03,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0119,APPASIA BERHAD,0.59,-0.0,0.1,0.91,0.0,0.0,0.0,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
0120,VISDYNAMICS HOLDINGS BERHAD,0.47,0.01,0.21,0.775,-21.53,8.62,0.0,7.62,7.44,0.34,0.07,0.11,0.26,0.05,0.08,0.4
0127,JHM CONSOLIDATION BERHAD,1.92,0.04,0.5,2.0,9.82,0.0,0.0,30.34,5.55,0.25,0.42,0.42,0.19,0.32,0.32,1.0
0128,FRONTKEN CORPORATION BERHAD,3.57,0.07,0.985,3.95,51.18,28.83,20.52,19.86,7.46,0.14,0.24,0.31,0.11,0.18,0.23,1.96
0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,0.18,-0.01,0.043,0.255,0.0,0.0,0.0,-3.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.11
0132,TECHNODEX BHD,0.205,-0.01,0.02,0.24,0.0,0.0,0.0,-3.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.09
0138,MY E.G. SERVICES BERHAD,1.45,0.07,0.765,1.61,58.12,48.84,37.1,161.16,0.0,0.12,0.14,0.18,0.09,0.11,0.14,1.04
0140,MACPIE BERHAD,0.64,-0.02,0.03,0.635,0.0,0.0,0.0,-10.27,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.23
0141,WINTONI GROUP BERHAD,0.035,0.01,0.035,0.035,0.0,0.0,0.0,-2.5,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.04
0143,KEY ASIC BERHAD,0.085,-0.02,0.02,0.135,0.0,0.0,0.0,-0.5,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.06
0145,TFP SOLUTIONS BERHAD,0.13,-0.01,0.025,0.265,0.0,0.0,0.0,16.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.1
0146,JF TECHNOLOGY BERHAD,4.21,0.03,0.91,5.12,7.96,21.34,27.52,28.25,28.18,0.26,0.16,0.13,0.2,0.12,0.1,2.3
0148,SUNZEN BIOTECH BERHAD,0.155,-0.04,0.03,0.235,0.0,0.0,0.0,7.25,44.85,-0.58,-0.58,-0.58,-0.43,-0.43,-0.43,0.1
0150,FINTEC GLOBAL BERHAD,0.12,0.25,0.02,0.19,225.48,0.0,36.68,-3.25,0.0,0.11,2.5,0.65,0.08,1.88,0.49,0.08
0151,KELINGTON GROUP BERHAD,1.33,0.06,0.59,1.42,25.46,26.91,5.79,7.0,65.93,0.35,0.34,0.73,0.26,0.26,0.55,0.86
0152,DGB ASIA BERHAD,0.03,-0.01,0.015,0.18,0.0,0.0,0.0,-5.56,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.07
0154,EA HOLDINGS BERHAD,0.03,-0.0,0.005,0.05,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
0155,MALAYSIAN GENOMICS RESOURCE CENTRE BERHAD,0.645,0.17,0.133,0.84,203.66,33.82,0.0,16.75,0.0,0.08,0.48,1.7,0.06,0.36,1.27,0.37
0157,FOCUS POINT HOLDINGS BERHAD,0.6,0.03,0.29,0.77,0.0,58.87,0.0,2.25,56.49,0.47,0.08,0.47,0.35,0.06,0.35,0.45
0158,SCC HOLDINGS BERHAD,0.375,0.03,0.3,0.52,-7.17,-3.8,0.0,22.55,46.98,0.72,0.55,0.44,0.54,0.41,0.33,0.37
0160,HIAP HUAT HOLDINGS BERHAD,0.1,-0.01,0.04,0.13,25.99,0.0,0.0,12.75,0.0,-0.03,-0.1,-0.1,-0.02,-0.08,-0.08,0.07
0163,CAREPLUS GROUP BERHAD,3.18,0.15,0.13,5.83,0.0,0.0,0.0,7.5,4.68,1.57,1.57,1.57,1.18,1.18,1.18,2.01
0166,INARI AMERTRON BERHAD,2.64,0.05,0.9,2.77,-13.79,-3.82,12.08,37.88,44.7,1.81,0.92,0.41,1.36,0.69,0.31,1.52
0167,MCLEAN TECHNOLOGIES BERHAD,0.18,0.0,0.055,0.385,0.0,0.0,0.0,-5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
0169,SMTRACK BERHAD,0.18,-0.0,0.04,0.58,0.0,0.0,0.0,-7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0170,KANGER INTERNATIONAL BERHAD,0.2,-0.0,0.06,0.33,-11.61,-15.67,0.0,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0171,PETERLABS HOLDINGS BERHAD,0.22,0.02,0.12,0.32,7.32,4.33,0.0,7.75,22.82,0.17,0.19,0.25,0.13,0.14,0.19,0.19
0174,iDIMENSION CONSOLIDATED BHD,0.07,-0.01,0.015,0.13,0.0,0.0,0.0,-2.46,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.05
0176,KRONOLOGI ASIA BERHAD,0.585,-0.0,0.315,0.96,12.48,0.0,0.0,11.62,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.53
0179,BIOALPHA HOLDINGS BERHAD,0.265,-0.01,0.065,0.395,-8.83,-5.86,0.0,15.75,3.09,-0.2,-0.18,-0.1,-0.15,-0.14,-0.08,0.17
0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.135,0.01,0.11,0.245,54.75,-7.49,0.0,6.5,0.0,0.02,0.2,0.1,0.02,0.15,0.08,0.15
0182,LKL INTERNATIONAL BERHAD,1.01,0.01,0.085,2.02,-1.61,-11.95,0.0,12.0,41.67,0.16,0.32,0.14,0.12,0.24,0.11,0.72
0183,SALUTICA BERHAD,0.425,-0.02,0.255,1.03,0.0,0.0,0.0,3.38,16.27,-0.23,-0.23,-0.23,-0.17,-0.17,-0.17,0.51
0186,PERAK TRANSIT BERHAD,0.255,0.02,0.124,0.327,20.27,23.36,0.0,7.0,11.91,0.09,0.08,0.22,0.07,0.06,0.16,0.19
0190,EVERSAFE RUBBER BERHAD,0.215,0.01,0.1,0.355,-53.99,-21.23,0.0,9.5,65.05,47.04,0.54,0.17,35.28,0.4,0.13,0.18
0191,CABNET HOLDINGS BERHAD,0.225,0.0,0.11,0.36,-27.79,-9.95,0.0,11.5,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.19
0193,KEJURUTERAAN ASASTERA BERHAD,0.92,0.01,0.237,1.22,8.82,16.87,0.0,48.25,12.78,0.07,0.05,0.11,0.05,0.04,0.08,0.56
0196,QES GROUP BERHAD,0.295,0.01,0.08,0.405,-29.35,-12.58,0.0,5.38,9.95,0.65,0.27,0.11,0.49,0.2,0.08,0.19
0197,WEGMANS HOLDINGS BERHAD,0.36,0.0,0.1,0.39,-19.61,16.36,0.0,6.75,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0199,TRI-MODE SYSTEM (M) BERHAD,0.46,0.03,0.17,0.5,-18.17,0.0,0.0,8.75,14.7,1.19,0.34,0.34,0.89,0.26,0.26,0.28
0200,REVENUE GROUP BERHAD,1.22,0.02,0.67,1.53,9.12,33.75,0.0,29.5,0.0,0.13,0.06,0.2,0.1,0.04,0.15,0.95
0201,NOVA WELLNESS GROUP BERHAD,0.98,0.04,0.34,1.32,-1.77,1.14,0.0,8.0,111.18,0.96,0.75,0.84,0.72,0.56,0.63,0.66
0202,RADIANT GLOBALTECH BERHAD,0.38,0.01,0.18,0.44,-15.97,0.0,0.0,15.75,0.0,0.23,0.1,0.1,0.17,0.08,0.08,0.27
0203,SECUREMETRIC BERHAD,0.125,-0.0,0.035,0.38,-30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0205,DPI HOLDINGS BERHAD,0.265,0.02,0.085,0.315,-13.38,0.0,0.0,8.75,8.02,0.59,0.22,0.22,0.44,0.16,0.16,0.16
0207,MESTRON HOLDINGS BERHAD,0.17,0.0,0.05,0.235,-14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
0208,GREATECH TECHNOLOGY BERHAD,8.72,0.11,1.34,8.84,32.52,0.0,0.0,10.91,0.0,0.32,1.1,1.1,0.24,0.82,0.82,3.82
0209,I-STONE GROUP BERHAD,0.22,0.01,0.095,0.325,41.45,0.0,0.0,12.25,0.0,0.02,0.1,0.1,0.02,0.08,0.08,0.17
0210,KIM HIN JOO (MALAYSIA) BERHAD,0.185,0.02,0.115,0.295,-33.05,0.0,0.0,4.58,1.28,2.76,0.2,0.2,2.07,0.15,0.15,0.17
0212,SDS GROUP BERHAD,0.175,0.01,0.095,0.335,-8.53,0.0,0.0,6.25,0.0,0.2,0.1,0.1,0.15,0.08,0.08,0.17
0215,SOLARVEST HOLDINGS BERHAD,1.34,0.03,0.51,1.63,55.7,0.0,0.0,6.08,0.0,0.05,0.3,0.3,0.04,0.22,0.22,0.88
0216,SPRING ART HOLDINGS BERHAD,0.295,0.01,0.115,0.295,34.24,0.0,0.0,3.25,0.0,0.03,0.1,0.1,0.02,0.08,0.08,0.17
1058,MANULIFE HOLDINGS BERHAD,2.0,0.07,1.65,2.5,-17.45,-6.02,-7.85,16.63,59.29,3.81,1.6,1.77,2.86,1.2,1.33,1.93
1163,ALLIANZ MALAYSIA BERHAD,13.66,2.96,11.4,16.87,16.15,14.73,8.37,14.74,9.87,15.63,16.49,21.46,11.72,12.37,16.1,13.21
1171,MALAYSIA BUILDING SOCIETY BERHAD,0.53,0.06,0.46,0.89,30.82,-21.87,8.1,12.07,42.36,0.26,4.37,0.57,0.2,3.28,0.43,0.6
1198,MAA GROUP BERHAD,0.675,-0.04,0.53,0.79,0.0,0.0,0.0,11.96,67.68,-0.67,-0.67,-0.67,-0.5,-0.5,-0.5,0.62
1201,SUMATEC RESOURCES BERHAD,0.005,-0.0,0.005,0.01,0.0,0.0,0.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
1295,PUBLIC BANK BERHAD,16.84,1.31,12.58,20.14,1.75,2.8,7.82,15.91,49.03,17.76,16.81,13.2,13.32,12.61,9.9,15.07
1368,UEM EDGENTA BERHAD,1.92,0.12,1.84,3.16,31.19,-2.46,-0.39,19.75,69.36,0.61,2.35,2.11,0.46,1.76,1.58,2.28
1481,ADVANCE SYNERGY BERHAD,0.15,0.07,0.07,0.3,168.87,0.0,8.74,2.25,15.13,0.05,0.81,0.53,0.04,0.61,0.4,0.15
1562,BERJAYA SPORTS TOTO BERHAD,2.01,0.1,1.88,2.653,-18.26,-13.69,-9.03,15.57,8.95,3.83,2.7,1.91,2.87,2.03,1.43,2.14
1619,DRB-HICOM BERHAD,1.94,-0.09,0.98,2.5,0.0,-23.09,-18.2,16.3,0.0,-0.9,-4.83,-3.13,-0.68,-3.62,-2.35,1.48
1818,BURSA MALAYSIA BERHAD,8.65,0.39,4.32,10.98,-1.41,-1.39,0.26,40.07,73.12,7.28,7.27,6.66,5.46,5.45,5.0,6.52
2062,HARBOUR-LINK GROUP BERHAD,0.54,0.07,0.42,0.63,-3.28,-12.94,3.04,48.28,23.03,1.05,2.0,0.73,0.79,1.5,0.55,0.49
2097,EASTLAND EQUITY BHD,0.105,-0.04,0.035,0.23,0.0,0.0,0.0,17.38,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.1
2127,COMFORT GLOVES BERHAD,4.12,0.13,0.605,7.28,8.84,42.46,6.59,32.18,5.1,0.89,0.31,0.98,0.67,0.23,0.74,2.81
2143,ECM LIBRA FINANCIAL GROUP BERHAD,0.215,0.05,0.14,0.295,11.98,8.17,24.4,3.9,0.0,0.28,0.33,0.18,0.21,0.25,0.14,0.19
2186,KUCHAI DEVELOPMENT BERHAD,1.22,0.02,0.88,1.74,-60.83,-35.01,-27.87,28.12,0.47,352.85,3.72,1.57,264.64,2.79,1.18,1.16
2194,MMC CORPORATION BERHAD,0.8,0.09,0.45,1.05,-22.58,-12.31,0.74,22.35,32.32,6.33,2.64,1.13,4.75,1.98,0.85,0.65
2674,ALCOM GROUP BERHAD,0.435,-0.05,0.18,0.6,-37.13,0.0,0.0,9.25,0.0,-12.44,-0.5,-0.5,-9.33,-0.38,-0.38,0.32
2739,SINO HUA-AN INTERNATIONAL BERHAD,0.1,-0.19,0.035,0.165,0.0,0.0,0.0,4.5,0.0,-1.9,-1.9,-1.9,-1.42,-1.42,-1.42,0.08
2755,FCW HOLDINGS BERHAD,0.87,0.08,0.55,1.0,185.75,-18.66,20.94,39.25,34.91,0.06,4.02,0.44,0.04,3.01,0.33,0.7
2771,BOUSTEAD HOLDINGS BERHAD,0.61,-0.7,0.345,1.07,0.0,0.0,0.0,212.29,67.91,-11.75,-11.75,-11.75,-8.81,-8.81,-8.81,0.58
2836,CARLSBERG BREWERY MALAYSIA BERHAD,21.92,0.73,17.34,39.17,12.39,6.58,14.35,22.66,31.36,5.33,6.87,4.93,4.0,5.15,3.7,24.54
2852,CAHYA MATA SARAWAK BERHAD,1.26,0.1,0.83,2.5,-1.9,-6.94,13.62,25.81,32.16,1.48,1.97,0.7,1.11,1.48,0.52,1.38
2879,CHEMICAL COMPANY OF MALAYSIA BERHAD,2.26,0.04,0.59,2.34,0.0,0.0,0.0,13.81,97.05,0.79,0.79,0.79,0.59,0.59,0.59,1.17
2984,FACB INDUSTRIES INCORPORATED BERHAD,1.45,0.03,1.0,1.53,-36.17,-14.15,-14.63,37.34,31.64,8.02,1.01,1.07,6.02,0.76,0.8,1.17
3018,OLYMPIA INDUSTRIES BERHAD,0.09,-0.05,0.05,0.135,0.0,0.0,-28.91,0.75,0.0,-0.5,-0.5,-5.16,-0.38,-0.38,-3.87,0.08
3026,DUTCH LADY MILK INDUSTRIES BERHAD,36.0,1.5,34.0,58.0,-11.6,-1.28,5.52,23.86,45.75,45.88,23.48,16.45,34.41,17.61,12.34,41.92
3034,HAP SENG CONSOLIDATED BERHAD,7.9,0.43,6.7,10.26,3.31,6.37,24.7,15.04,63.47,5.9,5.09,2.54,4.43,3.82,1.9,7.87
3042,PETRON MALAYSIA REFINING & MARKETING BHD,3.22,-0.33,2.49,5.3,-9.33,0.0,1.98,-2.0,17.84,-6.92,-3.89,-3.49,-5.19,-2.92,-2.62,3.42
3069,MEGA FIRST CORPORATION BERHAD,7.22,0.48,3.1,7.83,1.01,5.58,3.94,10.01,20.79,5.47,4.35,4.72,4.1,3.26,3.54,4.66
3107,FIMA CORPORATION BERHAD,1.51,0.04,1.01,1.83,-32.08,-32.95,-15.09,17.57,60.0,9.09,10.35,1.64,6.82,7.76,1.23,1.28
3182,GENTING BERHAD,3.45,-0.02,2.91,6.102,-3.38,5.93,6.28,16.37,17.02,-0.31,-0.17,-0.16,-0.23,-0.13,-0.12,3.96
3247,GUH HOLDINGS BERHAD,0.34,-0.02,0.16,0.52,-35.67,-24.46,-18.94,-9.75,34.16,-5.77,-1.49,-0.98,-4.33,-1.12,-0.74,0.28
3255,HEINEKEN MALAYSIA BERHAD,20.46,0.77,17.3,31.74,8.78,5.75,8.23,22.0,27.48,6.36,7.3,6.52,4.77,5.48,4.89,22.07
3298,HEXZA CORPORATION BERHAD,1.3,0.08,0.59,2.26,-11.48,1.92,-0.26,8.28,71.87,2.84,1.22,1.41,2.13,0.92,1.06,1.14
3301,HONG LEONG INDUSTRIES BERHAD,7.6,0.52,6.04,10.8,17.35,-0.82,-0.37,18.19,47.27,3.52,8.01,7.81,2.64,6.01,5.86,7.61
3379,INSAS BERHAD,0.78,0.02,0.35,0.92,-52.24,-30.42,-10.44,17.66,15.46,48.58,2.26,0.45,36.44,1.69,0.34,0.54
3395,BERJAYA CORPORATION BERHAD,0.19,-0.02,0.163,0.27399999999999997,0.0,0.0,0.0,13.58,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.2
