code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0223,Industrial Products & Services,0.825,0.555,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0225,Industrial Products & Services,0.32,0.25,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
