code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
3883,MUDA HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,1.73,0.835,2.36,3.56,13.0,0.14,8.09,0.04,2.31,3.83,3.78,0.11,0.11,3.16,5.18,24.17,14.68,12.52,0.73,10.67,5.12,12.49,9.16,10.67,2.74,2.44,2.16,2.74,33.33,7.63,7.62,8.01,12.57,0.59,0.0,27.87,12.59,0.73,1,0,1,1+7+8,+,1+4+6+8+10,+,934,1518,0.12,0.13,70,125
3891,MALAYAN UNITED INDUSTRIES BERHAD,Consumer Products & Services,2020-06-01,10,0.095,0.05,0.22,0.0661,-1.0,-0.07,-73.68,0.0,0.0,-100.61,-68.46,3.64,3.64,-17.33,-8.75,23.0,7.12,21.17,0.0,-8.33,15.71,-25.29,-19.5,-8.33,0.0,0.0,0.0,0.0,0.0,-10.4,-11.59,-9.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+7+8+10,1+2+3+4+5,1+2+3+4+5+6+8+10,10,908,298,0.0,-0.07,0,22
3905,MULPHA INTERNATIONAL BERHAD,Consumer Products & Services,2019-12-01,10,1.2,1.1,2.02,8.81,-2.0,-0.51,-42.5,0.0,0.0,-5.77,-6.92,0.23,0.24,-0.09,-2.93,3.75,0.41,1.55,0.0,25.83,210.79,17.26,74.92,25.83,0.0,0.0,0.0,0.0,0.0,-12.68,-2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+8+9,1+7+8,1+2+3+4+6+7+8+10,2+5+6+8+9+10,794,850,0.54,-0.66,-44,135
4006,ORIENTAL HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,5.19,4.422,6.466,10.3628,18.0,0.29,5.59,0.3,5.78,2.76,5.33,0.01,0.01,6.99,7.52,28.3,17.91,15.55,0.83,7.45,2.68,10.49,8.88,7.45,2.1,3.42,3.1,2.1,27.83,-2.23,8.3,4.15,1.27,0.45,0.0,8.06,1.27,0.83,1,0,1,1+7+8+9+10,+,1+5+7+8+10,+,3230,5162,0.4,0.57,407,478
4081,PAN MALAYSIA CORPORATION BERHAD,Consumer Products & Services,2020-06-01,10,0.125,0.075,0.195,0.3982,-12.0,-0.01,-8.0,0.0,4.0,-2.56,-2.79,0.0,0.0,-0.75,-14.0,10.0,-2.0,8.53,0.0,0.18,8.53,-5.05,-2.71,0.18,5.65,2.67,11.3,5.65,43.48,-9.13,-4.4,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+7,1+2+3+4+10,1+2+3+4+6+9+10,1+3+4+5+10,79,55,-0.01,-0.01,-3,-7
4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,11.28,9.26,17.88,1.27,12.0,0.92,8.16,1.18,10.46,72.52,85.33,0.05,0.06,17.14,12.46,23.12,17.79,19.55,0.0,5.28,1.04,5.63,5.64,5.28,5.23,6.0,5.76,5.23,98.64,-12.59,-12.16,-4.37,-17.45,-7.41,0.0,-21.73,-17.45,-7.41,1,0,0,1+2+3+4+5,+,1+2+3+4+9+10,9,3965,2509,2.56,1.21,876,331
4197,SIME DARBY BERHAD,Consumer Products & Services,2020-06-01,10,2.52,1.459,2.5,2.21,21.0,0.12,4.76,0.1,3.97,5.46,5.52,0.1,0.1,5.83,8.75,26.39,17.57,17.19,0.01,6.28,1.95,7.73,6.43,6.28,3.61,4.87,4.15,3.61,84.96,5.91,-3.32,1.18,-18.73,-0.41,0.0,-30.92,-20.32,0.01,1,0,1,4+6+7+8,+,1+2+3+4+6+7+8,+,41859,36934,0.61,0.12,3393,3012
4219,BERJAYA LAND BERHAD,Consumer Products & Services,2020-06-01,10,0.195,0.105,0.215,0.82,-16.0,-0.01,-5.13,0.0,0.0,-1.52,-1.58,0.81,0.81,-0.21,-17.0,83.0,33.0,46.62,0.0,-2.15,10.9,-0.35,-6.35,-2.15,1.19,0.0,0.38,1.19,0.0,-4.61,0.44,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+10,1+2+4+5,1+2+3+4+5+7+8+9+10,1+2+3+4+5+6+7+8+9+10,4049,5160,0.02,-0.01,0,0
4235,LION INDUSTRIES CORPORATION BERHAD,Industrial Products & Services,2020-06-01,10,0.27,0.12,0.475,1.82,0.0,-0.56,-207.41,0.0,0.0,-30.86,-26.7,0.05,0.05,-7.12,-24.4,8.0,-8.2,5.77,0.0,-76.06,115.67,-70.29,-110.93,-76.06,0.64,0.0,0.0,0.64,1.16,-4.57,-3.58,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+6+7+8+10,1+2+5+6+7+8+9,1+2+4+5+6+7+8+9+10,2+9+10,4949,2318,0.32,-0.57,-121,16
4243,WTK HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,9,0.485,0.2,0.64,2.0,-2.0,-0.26,-53.61,0.01,2.06,-13.23,-10.65,0.1,0.11,-1.94,-2.54,12.11,4.78,9.18,0.0,-0.97,27.74,-19.18,-9.69,0.0,2.44,2.29,2.08,0.0,21.19,-5.15,-2.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+4+6+7+9,1+3,1+2+3+4+6+8,+,686,589,0.16,-0.23,78,17
4324,HENGYUAN REFINING COMPANY BERHAD,Energy,2019-12-01,10,2.91,2.2,4.6,7.0304,-13.0,-0.22,-7.56,0.0,0.0,-3.1,1.73,0.3,0.3,0.52,-26.25,46.6,10.18,20.64,0.0,0.5,33.48,8.0,20.54,0.5,1.59,0.14,0.09,1.59,28.83,14.74,-2.39,3.52,0.0,-19.06,0.0,-52.5,0.0,-18.86,0,0,0,2+4+5+6+7,6+7+8+9,2+4+5+6+7+8+9+10,4+7+8,10376,12637,0.35,0.12,181,1317
4359,TURIYA BERHAD,Technology,2020-03-01,8,0.25,0.06,0.395,0.53,77.0,0.0,0.0,0.0,0.0,0.62,0.38,0.28,0.29,-16.06,-20.0,23.0,1.5,19.5,0.0,-12.68,21.49,-4.03,-2.17,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,-7.39,-8.86,-18.05,-33.34,0.0,0.0,-18.02,-33.3,0,0,0,1+4+5+6+7,1+2+3+6+7+8,1+2+3+4+6+7+8,1+3+7+8,39,18,-0.07,0.0,-3,0
4588,UMW HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,2.41,1.65,4.7,3.1553,10.0,0.24,9.96,0.06,2.49,7.5,9.84,0.39,0.45,1.07,-262.33,21.54,-120.4,16.84,1.24,0.12,11.65,1.14,-5.61,0.12,2.59,0.53,1.41,2.59,44.48,2.32,-4.7,0.91,-4.27,-2.09,0.0,0.0,-6.96,1.24,0,0,1,4+5+7,3+4+5,2+3+4+5+6+7+9,+,12820,11739,0.46,0.39,1002,255
4634,POS MALAYSIA BERHAD,Transportation & Logistics,2019-03-01,10,0.985,0.52,1.67,1.77,-3.0,-0.34,-34.52,0.04,4.06,-19.4,-9.06,0.34,0.12,4.06,-7.05,32.62,12.78,19.89,0.0,3.69,6.29,-0.4,1.44,3.69,4.31,5.95,4.61,4.31,10.0,11.1,10.54,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+7+10,1,1+2+4+5+9+10,+,903,2355,0.14,-0.21,107,103
4677,YTL CORPORATION BERHAD,Utilities,2020-06-01,10,0.775,0.581,1.016,1.17,-45.0,-0.02,-2.58,0.0,0.0,-1.47,-1.47,2.7,2.7,4.13,-41.5,56.0,7.25,23.26,0.0,4.61,3.04,0.68,2.32,4.61,3.6,4.27,4.87,3.6,155.33,9.77,2.97,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,4+5+6+7+8,1,1+2+3+4+5+6,+,18355,19178,0.1,-0.02,3567,3043
4707,NESTLE (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,141.0,120.0,149.9,2.69,58.0,2.44,1.73,2.8,1.99,90.78,102.01,0.26,0.27,11.41,25.95,52.46,39.2,34.26,1.84,3.09,0.65,2.17,2.69,3.09,2.97,2.13,2.75,2.97,93.76,2.91,2.79,3.95,4.1,6.7,0.0,1.84,4.08,6.7,1,0,1,1+8,+,6,+,4026,5518,1.67,2.87,509,726
4715,GENTING MALAYSIA BERHAD,Consumer Products & Services,2019-12-01,10,2.39,1.83,3.263,2.92,-23.0,-0.1,-4.18,0.2,8.37,-3.51,7.6,0.61,0.5,14.23,8.98,28.15,18.56,16.68,0.63,5.89,2.73,3.72,5.46,5.89,2.21,2.92,2.33,2.21,28.24,5.23,4.81,7.62,3.26,0.53,0.0,-21.42,3.29,0.63,0,0,1,6+8,2,1+2+3+6+8+10,+,5333,10406,0.22,0.25,1467,2577
4731,SCIENTEX BERHAD,Industrial Products & Services,2019-07-01,10,12.08,5.96,12.9,4.97,16.0,0.75,6.21,0.23,1.9,15.19,16.73,0.15,0.12,9.89,13.33,36.29,24.81,19.61,7.94,5.62,1.54,7.07,6.02,5.62,1.68,2.2,1.8,1.68,26.23,13.84,15.34,20.34,17.59,24.45,0.0,7.94,14.75,22.59,1,0,1,10,+,10,+,695,3246,0.14,0.67,78,557
4758,ANCOM BERHAD,Industrial Products & Services,2020-05-01,10,0.82,0.38,1.15,1.4,-28.0,-0.03,-3.66,0.0,0.0,-2.06,-3.09,0.22,0.26,-0.06,-18.62,43.0,12.19,16.55,0.0,-1.28,11.39,7.22,4.39,-1.28,0.23,0.0,0.0,0.23,0.0,-4.82,-1.14,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+6+7+10,1+5+8+9+10,1+2+4+5+6+7+8+9+10,4+8,1507,1466,-0.05,-0.04,27,126
4847,KONSORTIUM TRANSNASIONAL BERHAD,Consumer Products & Services,2019-12-01,10,0.155,0.025,0.215,-0.14,-1.0,-0.14,-90.32,0.0,0.0,100.93,0.0,0.0,0.0,-24.84,-2.7,28.5,12.9,14.67,0.0,-61.2,86.81,-159.23,-104.77,-61.2,0.0,0.0,0.0,0.0,0.0,-9.19,-10.39,-7.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+6+8+9+10,1+2+3+4+9+10,1+2+3+4+5+6+8+9+10,5,265,129,-0.1,-0.22,32,4
4944,NYLEX (MALAYSIA) BERHAD,Industrial Products & Services,2020-05-01,10,0.56,0.33,0.985,1.67,-5.0,-0.12,-21.43,0.0,0.0,-7.27,-7.4,0.12,0.14,0.26,-64.0,18.5,-22.75,11.17,0.0,6.38,8.63,-0.42,4.06,6.38,3.26,3.02,2.97,3.26,51.16,-5.28,-2.24,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+6+7,1+2,1+2+3+6+8+10,2+4+8+10,1227,1136,0.07,-0.13,-6,93
4995,VERSATILE CREATIVE BERHAD,Industrial Products & Services,2020-03-01,8,0.63,0.18,0.9,0.25,-17.0,-0.04,-6.35,0.0,0.0,-14.48,-37.66,0.0,0.01,-12.69,-34.5,12.5,-11.0,12.5,0.0,-14.15,18.03,-31.64,-19.57,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-1.13,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+6,1+2+3+4+5+6+8,1+2+3+4+5+6+7+8,1+2+3+5,61,47,0.02,-0.1,2,-4
5001,MIECO CHIPBOARD BERHAD,Industrial Products & Services,2019-12-01,10,0.615,0.18,0.615,0.57,-9.0,-0.07,-11.38,0.0,0.0,-12.26,0.49,0.29,0.28,0.49,-44.0,43.0,-0.5,19.87,0.0,-4.95,19.33,-12.13,-4.24,-4.95,0.92,3.05,1.83,0.92,2.04,9.65,5.83,8.69,-37.9,0.0,0.0,-73.0,-38.07,0.0,0,0,0,4+7+10,2+7+8,1+2+3+6+7+8+10,3,174,427,0.0,0.0,27,36
5005,UNISEM (M) BERHAD,Technology,2019-12-01,10,5.79,1.53,6.25,1.9758,77.0,0.08,1.38,0.06,1.04,3.8,-0.69,0.09,0.08,4.88,-216.0,36.33,-89.84,18.0,0.0,2.64,7.88,3.18,5.62,2.64,3.05,2.63,3.35,3.05,35.43,-1.84,3.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+7+8+9,1+7+8,1+2+3+6+7+8+9,+,1395,1251,0.27,-0.01,267,161
5007,CHIN WELL HOLDINGS BERHAD,Industrial Products & Services,2020-06-01,10,0.96,0.68,1.65,1.94,119.0,0.01,1.04,0.08,8.18,0.42,0.42,0.0,0.0,7.09,6.9,101.0,53.95,18.98,0.0,9.59,3.5,8.15,9.68,9.59,3.57,4.65,4.79,3.57,39.5,0.86,1.26,2.85,-43.16,-16.07,0.0,-63.59,-43.6,-16.74,1,0,1,1+8+9,+,1+4+8,+,502,535,0.13,0.01,30,37
5008,HARRISONS HOLDINGS (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,3.61,2.89,3.98,4.81,11.0,0.34,9.42,0.2,5.54,6.98,8.58,0.2,0.17,1.57,-22.5,13.76,-4.37,9.37,9.31,10.02,5.85,9.19,8.84,10.02,5.43,5.79,5.45,5.43,45.48,5.55,4.06,5.26,0.0,-1.22,0.0,9.31,0.0,-1.24,0,0,0,+,6,5+6+7+8+9,3+6+8,1184,1764,0.54,0.39,21,106
5009,WHITE HORSE BERHAD,Industrial Products & Services,2019-12-01,10,0.6,0.565,1.12,2.63,-2.0,-0.37,-61.67,0.0,0.0,-13.9,-9.5,0.04,0.05,1.59,-13.91,97.0,41.54,21.46,0.0,4.13,12.42,-11.29,-4.46,4.13,4.15,1.3,2.65,4.15,42.01,-8.79,-7.17,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+4+5+9,1+2,1+2+3+4+5+8+9,+,530,527,0.28,-0.28,47,62
5010,TONG HERR RESOURCES BERHAD,Industrial Products & Services,2019-12-01,10,2.1,1.23,2.57,3.21,12.0,0.18,8.57,0.1,4.76,5.57,4.28,0.03,0.04,5.1,-101.0,17.54,-41.73,10.98,6.86,9.08,4.72,8.63,8.31,9.08,6.1,7.34,6.96,6.1,75.48,4.09,2.83,11.82,-8.13,8.92,0.0,-28.1,-11.72,6.86,0,0,0,1+4+8,5,1+4+5+8,6+10,344,647,0.2,0.13,-40,91
5011,MESINIAGA BERHAD,Technology,2019-12-01,10,1.22,0.55,1.48,1.8702,10.0,0.12,9.84,0.0,0.0,6.34,-0.77,0.01,0.03,-0.68,-123.0,21.0,-51.0,11.58,0.0,-2.35,16.38,2.99,-3.24,-2.35,5.47,3.1,1.86,5.47,59.23,11.27,4.14,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+6+7+9,1+2+5+6+7,1+2+4+5+6+7+8,4+6+8+9,322,314,0.19,-0.01,10,131
5014,MALAYSIA AIRPORTS HOLDINGS BERHAD,Transportation & Logistics,2019-12-01,10,5.3,3.92,8.48,5.492000000000001,76.0,0.07,1.32,0.15,2.83,1.27,5.19,0.41,0.41,9.24,-561.0,606.0,22.5,92.94,213.27,3.6,2.35,3.23,1.94,3.6,1.78,1.55,1.48,1.78,53.58,7.7,9.29,12.28,-6.42,3.56,0.0,213.27,-11.14,-1.17,1,0,1,6,+,1+3+4+5+7+8+10,+,1813,5213,0.27,0.28,297,2129
5015,APM AUTOMOTIVE HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,1.78,1.5,2.37,6.43,-20.0,-0.09,-5.06,0.1,5.62,-1.4,2.17,0.01,0.01,5.79,7.42,17.95,12.68,11.69,0.0,9.3,2.62,6.5,6.85,9.3,4.55,4.89,4.96,4.55,50.92,6.57,4.04,5.01,-22.66,-9.35,0.0,-17.55,-22.68,-9.3,1,0,1,3+5+6,+,1+2+3+4+5+6+8+9,+,1179,1497,0.64,0.14,168,74
5016,WARISAN TC HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.12,1.12,1.88,4.54,-2.0,-0.48,-42.86,0.03,2.68,-10.53,-2.06,0.04,0.05,0.96,-21.5,296.0,137.25,82.67,0.0,1.77,4.6,1.15,-0.08,1.77,3.38,1.73,2.42,3.38,26.79,1.49,-0.86,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+4+5+6+7,1+4,1+3+4+5+6+7,+,364,440,0.2,-0.1,30,137
5021,AYS VENTURES BERHAD,Industrial Products & Services,2020-03-01,10,0.185,0.115,0.305,0.66,-4.0,-0.05,-27.03,0.01,5.41,-7.3,-3.96,0.13,0.13,5.13,-4.5,14.25,4.88,7.62,0.0,38.78,72.53,1.9,6.13,38.78,9.72,4.36,4.53,9.72,24.01,13.16,6.38,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+6+8+10,1,1+2+3+5+6+8+10,1+2+3+6+8+10,226,768,0.27,-0.03,0,-8
5022,PAOS HOLDINGS BERHAD,Consumer Products & Services,2020-05-01,10,0.325,0.2,0.435,0.51,-38.0,-0.01,-3.08,0.02,4.92,-1.71,-1.42,0.0,0.0,1.4,-29.5,63.5,17.0,41.71,0.0,1.68,2.3,-1.13,0.25,1.68,3.37,3.89,3.62,3.37,125.59,5.55,39.32,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+6+7,1,1+2+3+4+6+7+9,3+4+5+6,240,279,0.02,-0.01,19,5
5024,HUP SENG INDUSTRIES BERHAD,Consumer Products & Services,2019-12-01,10,0.925,0.745,1.08,0.19,18.0,0.05,5.41,0.06,6.49,26.95,26.79,0.0,0.0,13.84,16.1,128.4,72.25,45.82,1.7,3.81,2.12,5.44,5.38,3.81,3.14,6.16,5.0,3.14,79.75,2.71,3.37,3.79,1.71,4.45,0.0,-5.65,1.7,11.94,1,0,1,4,+,1+2+3+4+9,+,219,310,0.03,0.05,31,51
5025,NWP HOLDINGS BERHAD,Industrial Products & Services,2019-08-01,10,0.14,0.03,0.23,0.0713,-12.0,-0.01,-7.14,0.0,0.0,-16.27,-18.27,0.0,0.0,-75.84,-35.0,-2.2,-18.6,,0.0,-15.14,11.94,-29.93,-20.2,-15.14,0.0,0.0,0.0,0.0,0.0,-18.35,-5.13,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+5+7+8,23,7,-0.02,-0.02,3,-4
5028,HEITECH PADU BERHAD,Technology,2019-12-01,10,1.37,0.45,1.8,1.1,12.0,0.12,8.76,0.0,0.0,10.56,6.78,0.14,0.13,-0.79,-5.55,65.0,29.72,25.07,1.21,-12.0,24.66,-25.95,-12.78,-12.0,3.1,2.38,2.04,3.1,70.55,-0.16,-4.8,-1.55,0.0,-2.9,0.0,1.21,0.0,-2.97,0,0,0,1+2+4+5+9,2+3+6+7,1+2+3+5+6+7+9+10,1+7+9+10,434,361,0.09,0.07,-29,-22
5035,KNUSFORD BERHAD,Industrial Products & Services,2019-12-01,10,0.595,0.49,0.92,2.2306,7.0,0.09,15.13,0.0,0.0,3.93,7.66,0.03,0.02,1.91,-13.21,70.0,28.4,15.74,9.33,2.86,25.09,-14.31,-11.38,2.86,1.45,0.0,1.1,1.45,13.46,46.95,0.11,7.25,-9.76,9.33,0.0,0.0,-9.75,9.33,0,0,0,4+5+8+9,2+3+4,1+2+3+4+5+8,4+7+8+10,310,412,0.17,0.17,-3,16
5036,EDARAN BERHAD,Technology,2020-06-01,9,0.32,0.115,0.58,0.382,-6.0,-0.06,-18.75,0.0,0.0,-14.55,-13.85,0.23,0.23,-7.02,-32.0,2.92,-14.54,2.92,0.0,-11.29,18.66,-1.64,-9.87,0.0,0.0,0.0,0.0,0.0,0.0,-18.79,-0.35,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+7+8,1+2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,2+5+7+8,50,45,-0.12,-0.06,1,9
5037,COMPUGATES HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.025,0.01,0.05,0.04,-9.0,-0.0,-0.0,0.0,0.0,-7.25,-7.86,0.03,0.0,-50.75,-6.0,4.5,-0.75,4.5,0.0,-2.93,11.38,0.0,0.0,-2.93,0.0,0.0,0.0,0.0,0.0,-61.29,-48.7,-39.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+7+8+9+10,1+2+3+4+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+3+4+5+6+7+8+10,638,5,-0.01,0.0,-15,-3
5041,PBA HOLDINGS BHD,Utilities,2019-12-01,10,0.845,0.725,1.15,2.09,44.0,0.02,2.37,0.04,4.14,0.91,3.66,0.36,0.42,7.91,-3.42,18.43,7.5,11.5,0.32,5.84,12.15,-4.61,2.23,5.84,3.65,3.56,3.45,3.65,33.46,1.29,5.4,6.26,0.32,5.43,0.0,-25.87,0.32,5.44,0,0,1,3,2,1+2+3+6+7+8,+,199,339,0.08,0.07,90,138
5048,YI-LAI BERHAD,Industrial Products & Services,2019-12-01,10,0.895,0.395,1.09,1.29,-12.0,-0.07,-7.82,0.0,0.0,-5.61,-2.91,0.0,0.0,3.06,-38.75,27.0,-5.88,14.14,0.0,4.1,6.04,-4.57,-0.58,4.1,4.13,0.0,0.47,4.13,48.67,-3.12,-6.27,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+8,1+2+3,1+2+3+4+5+9,2,132,117,0.09,-0.04,19,8
5056,ENGTEX GROUP BERHAD,Industrial Products & Services,2019-12-01,10,0.465,0.42,0.865,1.56,-30.0,-0.02,-4.3,0.01,1.33,-0.99,-0.13,0.09,0.09,3.19,7.12,27.5,17.31,10.49,0.0,10.12,4.47,5.76,8.16,10.12,1.09,1.45,1.2,1.09,8.08,1.31,-1.06,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5,1,1+2+3+5+6+8+9,2+3+6+9,680,1117,0.12,0.0,16,110
5060,KINSTEEL BHD,Industrial Products & Services,2019-06-01,10,0.005,0.005,0.005,-0.75,0.0,-0.04,-800.0,0.0,0.0,5.69,0.0,0.0,0.0,-38.8,-2.5,43.5,20.5,21.0,0.0,-1337.74,2483.71,-4266.67,-2588.25,-1337.74,0.74,0.0,0.0,0.74,0.0,-25.98,-34.39,-24.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+9+10,1+2+3+4+6+7+8+9,1+2+3+4+5+6+7+8+10,2+4,1991,121,0.02,-0.01,15,4
5065,ORNAPAPER BERHAD,Industrial Products & Services,2019-12-01,10,1.21,0.7,1.42,2.4,8.0,0.15,12.4,0.03,2.48,6.43,7.79,0.06,0.04,3.24,6.12,10.2,8.16,7.46,6.49,13.76,2.11,15.54,13.41,13.76,1.46,2.83,2.92,1.46,10.26,6.82,3.91,7.8,6.5,11.11,0.0,19.24,6.49,11.27,1,0,1,1+5,+,2+5+10,+,217,332,0.06,0.17,15,28
5066,NTPM HOLDINGS BERHAD,Consumer Products & Services,2020-04-01,10,0.755,0.295,0.815,0.41,41.0,0.02,2.65,0.01,1.06,4.44,1.4,0.14,0.14,6.96,11.0,47.0,29.0,23.16,0.0,5.33,2.15,3.28,3.95,5.33,3.56,4.11,3.14,3.56,61.41,6.45,7.29,7.35,-31.79,-20.09,0.0,-49.85,-31.82,-20.11,1,0,1,+,+,1+2+3+4+6+9+10,+,420,778,0.05,0.01,47,8
5068,LUSTER INDUSTRIES BHD.,Industrial Products & Services,2019-12-01,10,0.195,0.05,0.295,0.09,53.0,0.0,0.0,0.0,0.0,4.11,5.24,0.01,0.01,-3.71,-8.0,7.5,-0.25,5.42,72.63,-51.77,108.2,4.44,-3.83,-51.77,0.0,0.0,0.0,0.0,0.0,17.1,12.44,17.77,72.1,0.0,0.0,0.0,72.63,0.0,0,0,0,4+6+9,4+5+9+10,1+3+4+5+6+7+8+9+10,1+3+4+5+6+9+10,44,183,-0.08,0.0,-4,-10
5071,COASTAL CONTRACTS BHD,Energy,2020-06-01,10,0.6,0.53,1.51,2.0621,-3.0,-0.2,-33.33,0.0,0.0,-9.47,-9.29,0.03,0.03,-29.52,-3.3,30.83,13.76,10.82,0.0,-3.75,40.42,-47.97,-23.42,-3.75,1.77,0.35,1.03,1.77,10.47,-20.52,-22.81,-7.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+7,1+3,1+2+3+4+5+8+9,+,675,211,0.42,-0.2,132,23
5072,HIAP TECK VENTURE BERHAD,Industrial Products & Services,2019-07-01,10,0.21,0.09,0.275,0.64,68.0,0.0,0.0,0.0,2.38,0.48,2.98,0.02,0.02,0.25,-13.0,25.5,6.25,12.14,0.0,0.58,16.96,0.25,-9.11,0.58,1.86,2.15,1.99,1.86,31.68,1.4,1.33,0.23,-11.1,-5.24,0.0,0.0,-23.7,-17.08,0,0,0,3+4+7+9+10,3+4+5,1+2+3+4+5+8+9+10,2+9,1065,1187,0.13,0.02,4,56
5077,MALAYSIAN BULK CARRIERS BERHAD,Transportation & Logistics,2019-12-01,10,0.385,0.18,0.675,0.3526,8.0,0.05,12.99,0.0,0.0,12.85,-1.96,0.86,1.24,-44.93,-55.0,121.0,33.0,35.59,0.0,-16.53,51.17,9.14,-37.73,-16.53,1.95,0.0,0.25,1.95,29.69,4.59,0.18,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+7+8+9,1+3+4+5,1+2+3+4+5+6+7+8+9+10,4+5+6+8,404,258,0.24,-0.01,222,110
5080,POH KONG HOLDINGS BERHAD,Consumer Products & Services,2019-07-01,10,0.825,0.3,1.8,1.39,14.0,0.06,7.27,0.01,1.45,4.28,4.71,0.09,0.08,3.44,3.62,16.67,10.15,9.36,13.71,13.7,6.78,11.08,9.45,13.7,1.99,1.74,1.84,1.99,25.33,8.81,4.6,6.33,13.68,-1.17,0.0,31.97,13.71,-1.17,1,0,0,1+4+6+10,+,2+4+6+7+10,6+8,561,1001,0.08,0.06,29,35
5081,ESTHETICS INTERNATIONAL GROUP BERHAD,Consumer Products & Services,2020-03-01,10,0.42,0.37,0.56,0.73,40.0,0.01,2.38,0.02,4.17,1.44,2.94,0.17,0.14,2.61,-1.55,60.0,29.22,22.96,0.0,-1.1,21.32,3.9,5.84,-1.1,3.2,5.15,4.72,3.2,53.62,1.96,2.5,0.04,-20.41,0.0,0.0,-27.41,-21.96,0.0,0,0,0,3+9+10,10,1+3+4+9+10,5,141,171,-0.31,0.02,1,23
5082,CYMAO HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.23,0.14,0.3,0.58,-2.0,-0.13,-56.52,0.0,0.0,-21.88,-21.07,0.04,0.03,-11.99,-12.0,-1.23,-6.62,,0.0,-37.02,22.94,-35.9,-29.56,-37.02,0.0,0.0,0.0,0.0,0.0,-26.29,-16.89,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+7+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+6+8,124,46,-0.06,-0.15,14,-11
