code,nYear,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,ROE,ROE2,D/E,D/E2,P/E mid,EPS,EPS GR min,EY level,DY level,neg Revenue count,neg EPS count,neg OCF count,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health,3G2H,PE Value,EPS GR Value
5284,6,8611,8438,-0.01,0.19,409,1073,1.74,3.67,0.0,0.0,6.8,0.09,0.0,2,5,5,4,0,0.0,0.0,1.0,0.0,1.0,2.0,0.61,0.0
5071,10,466,156,0.34,0.03,31,172,0.8,1.23,0.0,0.2,14.98,0.02,0.0,1,0,5,7,0,0.0,0.0,1.0,0.0,1.0,2.0,0.3,0.0
4715,10,5333,10406,0.22,0.25,1467,2577,3.78,7.6,0.57,0.5,18.56,0.12,0.63,3,5,2,6,0,0.5,0.0,1.0,0.0,0.5,2.0,2.23,0.08
5026,10,23,343,0.1,0.02,7,31,1.02,1.31,0.25,0.26,26.25,0.01,13.08,0,0,4,6,0,0.0,0.0,1.0,0.0,1.0,2.0,0.26,0.13
8966,10,137,364,0.03,0.03,6,24,2.58,2.67,0.31,0.3,12.65,0.03,12.93,2,0,3,5,1,0.5,0.0,0.5,0.0,1.0,2.0,0.38,0.39
0080,6,3,663,-0.01,0.01,-1,12,6.41,7.23,0.03,0.03,5.25,0.01,262.76,3,0,0,5,5,1.0,0.0,0.0,0.0,1.0,2.0,0.05,2.63
5029,10,352,379,0.12,0.14,64,72,6.92,5.34,0.01,0.0,41.54,0.13,2.19,3,1,6,5,0,0.0,0.0,1.0,0.0,1.0,2.0,5.4,0.28
7152,10,227,322,0.1,0.15,19,31,11.51,12.66,0.05,0.03,17.24,0.14,4.46,5,5,5,4,0,0.0,0.0,1.0,0.0,1.0,2.0,2.41,0.62
8907,10,591,1013,0.04,0.04,3,81,2.5,4.39,0.02,0.03,22.93,0.03,3.83,3,0,3,6,3,0.5,0.0,0.5,0.0,1.0,2.0,0.69,0.11
7249,10,98,199,0.07,0.13,8,-31,15.67,18.2,0.21,0.21,34.12,0.14,5.54,5,0,6,6,5,0.0,0.0,0.0,1.0,1.0,2.0,4.78,0.78
5038,10,186,710,0.13,0.22,110,341,7.92,8.3,0.03,0.05,8.62,0.24,5.51,5,0,3,4,1,0.5,0.0,0.5,0.0,1.0,2.0,2.07,1.32
5237,9,297,550,0.07,0.02,9,20,-0.58,0.91,0.0,0.0,26.25,-0.01,0.0,0,0,3,6,2,0.5,0.0,0.5,0.0,1.0,2.0,-0.26,-0.0
8702,9,1059,1131,0.0,-0.05,21,37,-2.85,-2.44,0.18,0.07,79.0,-0.06,0.0,0,0,4,8,0,0.0,0.0,1.0,0.0,1.0,2.0,-4.74,-0.0
5235SS,10,926,1423,0.55,0.44,621,1041,6.1,15.58,0.45,0.45,9.57,0.45,0.0,3,5,2,6,6,0.5,0.0,0.0,0.5,1.0,2.0,4.31,0.0
5232,7,437,598,0.1,0.08,9,17,1.6,7.62,0.18,0.14,5.99,0.02,12.21,3,5,2,5,2,0.5,0.0,0.5,0.0,1.0,2.0,0.12,0.24
5060,10,1991,121,0.02,-0.01,15,4,22.14,0.0,0.0,0.0,20.82,-0.16,0.0,0,0,8,9,2,0.0,0.0,0.0,1.0,1.0,2.0,-3.33,-0.0
8605,9,40,204,0.0,0.03,0,9,7.47,10.93,0.03,0.05,24.62,0.07,1.86,5,0,1,4,2,0.5,0.0,0.5,0.0,1.0,2.0,1.72,0.13
5016,10,302,460,0.1,0.12,44,80,-2.05,2.25,0.06,0.05,120.0,-0.1,84.87,0,3,6,6,0,0.0,0.0,1.0,0.0,1.0,2.0,-12.0,-8.49
5014,10,1637,4852,0.3,0.4,-306,2029,3.99,7.38,0.42,0.54,136.5,0.22,4.4,2,5,2,7,1,0.5,0.0,0.5,0.0,1.0,2.0,30.03,0.97
5012,10,667,967,0.17,0.17,72,152,3.79,5.54,0.22,0.24,20.2,0.12,6.52,3,5,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,2.42,0.78
5010,10,212,798,0.07,0.39,50,55,4.1,13.76,0.05,0.01,-32.43,0.13,10.61,3,5,3,4,2,0.5,0.0,0.5,0.0,1.0,2.0,-4.22,1.38
5009,10,530,527,0.28,-0.28,47,62,-9.44,-9.5,0.05,0.05,41.54,-0.27,0.0,0,0,6,7,0,0.0,0.0,1.0,0.0,1.0,2.0,-11.22,-0.0
0089,10,16,31,0.02,0.02,3,11,4.79,4.81,0.08,0.08,29.84,0.02,8.12,3,3,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.6,0.16
5268,5,294,308,0.05,-0.05,11,43,-306.63,-14.9,0.16,0.12,13.25,-0.25,0.0,0,0,3,4,3,0.5,0.0,0.5,0.0,1.0,2.0,-3.31,-0.0
5271,5,130,131,0.13,0.09,9,12,9.42,10.22,0.0,0.0,10.06,0.09,0.0,3,5,4,4,0,0.0,0.0,1.0,0.0,1.0,2.0,0.91,0.0
7091,10,120,273,0.1,0.13,15,19,7.75,7.98,0.06,0.06,13.96,0.14,2.38,4,5,2,5,2,0.5,0.0,0.5,0.0,1.0,2.0,1.95,0.33
4898,10,568,2078,0.06,0.04,309,1246,5.78,3.11,0.27,0.28,9.88,0.09,0.0,5,3,3,7,1,0.5,0.0,0.5,0.0,1.0,2.0,0.89,0.0
3476,10,913,939,0.28,0.1,59,95,3.92,1.58,0.09,0.09,37.24,0.24,0.0,3,4,5,5,0,0.0,0.0,1.0,0.0,1.0,2.0,8.94,0.0
5278,7,84,119,0.07,0.05,0,7,7.4,8.17,0.28,0.23,7.04,0.04,0.0,3,2,3,5,2,0.5,0.0,0.5,0.0,1.0,2.0,0.28,0.0
7158,10,1971,704,0.02,-0.23,149,61,1373.0,-53.43,0.0,0.42,8.28,-0.27,0.0,0,0,8,9,2,0.0,0.0,0.0,1.0,1.0,2.0,-2.24,-0.0
9172,10,544,561,0.07,0.15,57,61,12.38,12.88,0.01,0.0,19.6,0.16,7.93,4,5,6,7,0,0.0,0.0,1.0,0.0,1.0,2.0,3.14,1.27
0101,10,47,195,-0.01,0.01,13,30,3.78,2.78,0.01,0.0,22.5,0.02,16.41,2,0,3,7,1,0.5,0.0,0.5,0.0,1.0,2.0,0.45,0.33
7085,10,131,196,0.13,0.16,21,23,-0.52,8.77,0.2,0.22,92.77,-0.01,8.36,0,2,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,-0.93,-0.08
5819,10,2057,4571,0.63,1.3,-1942,-1321,9.64,10.79,0.11,0.13,14.78,1.23,2.43,3,5,3,1,5,0.5,0.5,0.0,0.0,1.0,2.0,18.18,2.99
3514,10,93,151,0.01,0.01,6,15,7.74,7.41,0.01,0.0,12.0,0.01,8.31,4,5,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.12,0.08
5827,10,96,297,0.01,0.37,9,102,9.85,13.65,0.2,0.22,55.5,0.29,9.82,5,5,3,6,3,0.5,0.0,0.5,0.0,1.0,2.0,16.1,2.85
0132,6,8,56,-0.04,0.0,3,4,-24.0,-5.2,0.41,0.01,-3.25,-0.01,0.0,0,0,1,6,1,0.5,0.0,0.5,0.0,1.0,2.0,0.03,-0.0
1902,9,50,1,0.03,-0.19,7,-3,37.49,-37.79,0.0,0.0,-0.33,0.52,0.0,5,0,6,9,3,0.0,0.0,0.0,1.0,1.0,2.0,-0.17,0.0
1996,10,120,509,0.02,-0.02,37,38,-0.12,-5.08,0.01,0.01,82.62,-0.0,0.0,0,0,4,9,0,0.0,0.0,1.0,0.0,1.0,2.0,-0.0,-0.0
0180,5,141,625,0.01,0.02,23,4,7.64,15.87,0.2,0.24,0.62,0.02,77.23,3,0,1,5,3,0.5,0.0,0.0,0.5,1.0,2.0,0.01,1.54
7854,7,26,36,0.0,0.07,2,2,7.7,14.45,0.04,0.0,35.85,0.04,16.7,3,5,2,5,1,0.5,0.0,0.5,0.0,1.0,2.0,1.43,0.67
7206,10,363,3,-0.55,0.0,0,-156,18.33,0.0,0.0,0.0,13.11,0.01,0.0,4,0,8,10,5,0.0,0.0,0.0,1.0,1.0,2.0,0.13,0.0
7140,10,103,129,0.02,0.04,8,16,6.99,6.14,0.0,0.0,21.58,0.05,7.14,3,5,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,1.08,0.36
7811,10,233,229,0.11,0.06,17,19,2.25,3.99,0.24,0.24,10.72,0.03,0.0,3,5,6,6,0,0.0,0.0,1.0,0.0,1.0,2.0,0.32,0.0
5136,10,109,124,-0.01,0.09,14,21,5.95,7.39,0.18,0.09,14.5,0.07,0.0,4,0,5,8,0,0.0,0.0,1.0,0.0,1.0,2.0,1.02,0.0
0054,10,76,152,0.01,0.01,0,9,6.68,4.47,0.07,0.08,13.25,0.01,0.25,3,4,3,5,3,0.5,0.0,0.5,0.0,1.0,2.0,0.13,0.0
6633,5,4701,6043,0.03,0.04,301,671,6.77,10.23,0.51,0.6,11.0,0.03,0.0,2,4,1,2,0,0.5,0.5,1.0,0.0,0.0,2.0,0.33,0.0
0050,9,0,28,-0.02,0.0,-1,6,-1.18,0.77,0.11,0.12,15.0,-0.0,0.0,0,1,2,6,1,0.5,0.0,0.5,0.0,1.0,2.0,-0.0,-0.0
7803,9,343,205,0.03,-0.21,38,44,5.05,-21.21,0.02,0.06,10.22,0.04,0.0,0,0,3,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.41,0.0
0045,9,1,0,-0.02,0.0,0,-1,30.46,0.0,0.0,0.0,-4.12,-0.01,0.0,0,0,7,8,7,0.0,0.0,0.0,1.0,1.0,2.0,0.04,-0.0
8176,9,114,2909,0.0,0.1,8,-46,14.64,21.54,0.17,0.16,4.23,0.08,50.91,3,5,3,7,3,0.5,0.0,0.0,0.5,1.0,2.0,0.34,4.07
0023,9,37,93,0.0,0.02,-1,9,5.5,9.87,0.0,0.0,7.25,0.01,37.39,1,4,1,7,1,0.5,0.0,0.5,0.0,1.0,2.0,0.07,0.37
7201,9,88,100,0.02,0.0,17,18,2.42,2.41,0.01,0.01,3.25,0.0,0.0,0,5,3,6,1,0.5,0.0,0.5,0.0,1.0,2.0,0.0,0.0
5142,10,1523,2494,0.07,0.03,39,207,-4.29,2.49,0.46,0.45,46.36,-0.05,0.0,0,0,5,8,0,0.0,0.0,1.0,0.0,1.0,2.0,-2.32,-0.0
0024,6,136,154,0.01,0.0,-2,7,-7.78,1.13,0.13,0.06,4.88,-0.01,0.0,0,0,2,5,3,0.5,0.0,0.5,0.0,1.0,2.0,-0.05,-0.0
0186,7,64,124,0.01,0.03,10,63,11.91,12.97,0.82,0.86,7.0,0.03,20.27,5,5,2,1,0,0.5,0.5,1.0,0.0,0.0,2.0,0.21,0.61
7183,10,68,59,0.0,-0.12,0,9,24.67,-40.63,0.05,0.42,84.12,0.07,0.0,5,0,6,8,5,0.0,0.0,0.0,1.0,1.0,2.0,5.89,0.0
1066,10,3538,7104,0.62,0.61,285,6205,9.63,10.1,0.29,0.29,16.45,0.62,1.72,4,5,3,3,3,0.5,0.0,0.5,0.0,1.0,2.0,10.2,1.07
7018,6,23,38,0.0,-0.04,-2,6,-50.92,-45.46,0.03,0.04,1.92,-0.03,0.0,0,0,1,5,3,0.5,0.0,0.5,0.0,1.0,2.0,-0.06,-0.0
0126,9,17,191,0.0,0.01,0,11,30.56,3.57,0.02,0.15,69.18,0.05,0.53,3,0,4,6,5,0.0,0.0,0.0,1.0,1.0,2.0,3.46,0.03
1163,10,2173,5572,0.5,1.42,-106,568,13.4,12.1,0.01,0.01,14.74,2.78,8.37,5,5,1,3,2,0.5,0.0,0.5,0.0,1.0,2.0,40.98,23.27
7132,8,110,128,-0.01,-0.12,-5,10,1.48,-7.98,0.07,0.11,10.0,0.02,0.0,3,0,3,7,1,0.5,0.0,0.5,0.0,1.0,2.0,0.2,0.0
7191,9,283,44,0.12,0.0,28,-1,36.27,0.17,0.02,0.28,16.72,0.16,0.0,4,5,3,6,4,0.0,0.0,0.0,1.0,1.0,2.0,2.68,0.0
7889,7,47,236,0.02,0.03,-99,9,8.38,8.85,0.05,0.05,15.5,0.03,2.96,4,0,2,5,3,0.5,0.0,0.5,0.0,1.0,2.0,0.46,0.09
7195,10,297,4,-0.07,-0.18,3,-40,58.66,-47.67,0.0,0.0,-27.45,0.1,0.0,5,0,6,9,4,0.0,0.0,0.0,1.0,1.0,2.0,-2.74,0.0
1481,10,222,276,0.01,0.08,33,15,15.94,16.58,0.18,0.18,2.25,0.08,8.74,5,3,4,9,3,0.0,0.0,0.0,1.0,1.0,2.0,0.18,0.7
0008,10,62,135,0.03,0.02,9,44,8.82,7.34,0.02,0.0,20.43,0.03,3.44,3,4,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.61,0.1
6971,10,82,168,0.01,0.19,0,5,10.98,11.26,0.13,0.1,-11.5,0.2,9.9,4,2,3,6,1,0.5,0.0,0.5,0.0,1.0,2.0,-2.3,1.98
0190,5,81,112,0.05,0.0,6,6,2.77,1.32,0.13,0.02,2.32,0.01,0.0,3,0,2,3,1,0.5,0.0,0.5,0.0,1.0,2.0,0.02,0.0
0189,7,9,10,0.0,0.0,3,3,0.8,0.98,0.0,0.0,0.0,0.0,1.77,0,3,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
0011,10,17,27,0.0,0.02,4,5,12.84,7.67,0.3,0.25,17.5,0.03,5.15,4,5,4,4,0,0.0,0.0,1.0,0.0,1.0,2.0,0.52,0.15
0171,10,8,96,0.03,0.02,0,11,8.15,8.49,0.02,0.02,7.75,0.02,4.33,4,0,2,5,3,0.5,0.0,0.5,0.0,1.0,2.0,0.16,0.09
0176,6,55,236,0.07,0.04,8,34,1.56,9.62,0.02,0.03,11.62,0.01,12.48,0,5,1,5,2,0.5,0.0,0.5,0.0,1.0,2.0,0.12,0.12
7176,9,54,245,-0.01,0.01,1,3,2.41,2.41,0.22,0.22,2.25,0.01,0.0,2,0,2,9,1,0.5,0.0,0.5,0.0,1.0,2.0,0.02,0.0
6114,10,256,1122,0.08,0.14,51,251,4.98,5.22,0.16,0.19,11.8,0.14,1.83,4,5,2,5,1,0.5,0.0,0.5,0.0,1.0,2.0,1.65,0.26
9687,9,23,678,0.0,0.22,0,0,10.49,35.48,0.03,0.0,16.0,0.13,0.0,4,2,3,6,9,0.5,0.0,0.0,0.5,1.0,2.0,2.08,0.0
0037,10,170,379,-0.06,0.02,105,47,15.12,15.81,0.02,0.03,11.75,0.03,16.76,5,3,6,5,0,0.0,0.0,0.0,1.0,1.0,2.0,0.35,0.5
7060,10,203,257,0.27,0.17,39,51,3.21,3.17,0.01,0.02,13.48,0.18,0.0,3,5,4,6,0,0.0,0.0,1.0,0.0,1.0,2.0,2.43,0.0
7148,10,131,576,0.07,0.08,40,67,10.05,10.94,0.27,0.27,31.54,0.08,0.44,2,5,1,5,1,0.5,0.0,0.5,0.0,1.0,2.0,2.52,0.04
9792,10,218,244,0.04,0.04,65,78,49.14,48.55,1.35,1.35,44.69,0.04,7.52,3,5,4,3,0,0.0,0.0,1.0,1.0,0.0,2.0,1.79,0.3
5109,10,110,491,0.03,0.06,88,222,4.31,3.84,0.38,0.37,-47.84,0.07,0.0,3,5,4,7,0,0.0,0.0,1.0,0.0,1.0,2.0,-3.35,0.0
9822,10,303,755,0.37,0.58,44,33,15.35,15.75,0.09,0.05,12.45,0.65,7.26,4,5,4,5,1,0.0,0.0,0.0,1.0,1.0,2.0,8.09,4.72
0160,7,39,53,0.01,0.01,1,8,2.85,3.42,0.24,0.26,12.5,0.01,0.0,4,0,3,6,1,0.5,0.0,0.5,0.0,1.0,2.0,0.12,0.0
6025,10,47,26,-0.02,-0.07,5,0,129.75,-187.92,0.0,0.0,-10.5,-0.05,0.0,0,0,7,10,8,0.0,0.0,0.0,1.0,1.0,2.0,0.52,-0.0
5195,9,26,63,0.04,0.0,10,16,-0.15,0.53,0.12,0.12,16.38,-0.0,0.0,0,0,4,8,0,0.0,0.0,1.0,0.0,1.0,2.0,-0.0,-0.0
6297,10,196,647,0.17,-0.09,0,0,-4.44,-4.32,0.37,0.37,-94.86,-0.09,0.0,0,0,0,7,10,1.0,0.0,0.0,0.0,1.0,2.0,8.54,-0.0
8346,10,95,193,0.12,-1.05,36,74,-2553.67,-31.43,0.11,0.38,2.75,-0.77,0.0,0,0,3,5,2,0.5,0.0,0.5,0.0,1.0,2.0,-2.12,-0.0
7050,8,33,61,0.0,0.05,3,10,8.4,8.63,0.25,0.26,23.08,0.05,100.71,4,5,3,5,1,0.5,0.0,0.5,0.0,1.0,2.0,1.15,5.04
5062,10,104,273,0.03,-0.06,41,96,-4.05,-3.86,0.36,0.55,21.54,-0.07,0.0,0,0,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,-1.51,-0.0
5123,10,69,161,0.14,0.03,49,110,2.26,2.16,0.38,0.38,20.63,0.03,0.0,2,5,4,7,0,0.0,0.0,1.0,0.0,1.0,2.0,0.62,0.0
5126,10,533,3604,0.22,0.11,168,378,6.72,2.95,0.35,0.35,21.2,0.27,0.0,3,2,2,5,2,0.5,0.0,0.5,0.0,1.0,2.0,5.72,0.0
6238,10,488,684,0.13,0.1,54,98,6.36,6.93,0.06,0.06,12.03,0.09,0.0,3,3,2,5,1,0.5,0.0,0.5,0.0,1.0,2.0,1.08,0.0
5176,10,331,580,0.13,0.13,0,0,9.1,8.45,0.0,0.0,7.54,0.14,5.67,3,5,3,7,10,0.5,0.0,0.0,0.0,1.0,1.5,1.06,0.79
5204,8,59,220,0.04,0.0,10,-7,-28.23,11.2,0.25,0.13,36.0,-0.06,0.0,0,0,3,4,2,0.5,0.0,0.0,0.0,1.0,1.5,-2.16,-0.0
5202,10,2169,2007,0.33,-0.43,134,306,-20.25,-16.56,0.37,0.37,-15.0,-0.47,0.0,0,0,4,6,2,0.0,0.0,0.5,0.0,1.0,1.5,7.05,-0.0
5200,10,375,1104,0.31,0.21,-13,569,7.87,8.2,0.0,0.0,5.05,0.2,2.69,4,5,4,5,2,0.0,0.0,0.5,0.0,1.0,1.5,1.01,0.54
7133,10,139,204,0.11,0.02,30,18,-0.53,1.0,0.03,0.02,25.02,-0.01,0.0,0,0,3,6,1,0.5,0.0,0.0,0.0,1.0,1.5,-0.25,-0.0
5165,9,43,31,0.03,0.0,-2,7,-10.38,0.24,0.37,0.41,28.08,-0.07,0.0,0,0,5,7,1,0.0,0.0,0.5,0.0,1.0,1.5,-1.97,-0.0
5211,10,3134,4780,0.19,0.15,462,828,8.3,7.91,0.24,0.24,16.11,0.14,6.12,3,5,5,5,1,0.0,0.0,0.5,0.0,1.0,1.5,2.26,0.86
5228,8,39,123,0.15,0.1,4,-54,8.79,8.15,0.41,0.16,6.95,0.12,7.16,3,5,1,4,5,0.5,0.0,0.0,0.0,1.0,1.5,0.83,0.86
5180,10,191,342,0.1,0.04,0,191,2.34,2.76,0.49,0.48,17.88,0.03,0.0,2,5,5,8,1,0.0,0.0,0.5,0.0,1.0,1.5,0.54,0.0
5162,10,1272,1802,0.17,0.17,29,47,9.61,9.93,0.0,0.0,6.8,0.16,0.12,4,5,4,7,1,0.0,0.0,0.5,0.0,1.0,1.5,1.09,0.02
7579,10,185,333,0.05,0.07,42,20,5.34,11.81,0.12,0.08,15.0,0.04,2.59,3,5,3,4,4,0.5,0.0,0.0,0.0,1.0,1.5,0.6,0.1
7149,10,97,49,0.18,0.01,11,11,1.75,1.09,0.0,0.0,53.92,0.02,0.0,0,0,7,6,1,0.0,0.0,0.5,0.0,1.0,1.5,1.08,0.0
5182,9,256,436,7.67,0.11,39,187,4.67,9.58,0.19,0.2,7.48,0.03,0.06,5,0,5,5,1,0.0,0.0,0.5,0.0,1.0,1.5,0.22,0.0
5230,10,198,337,0.04,0.07,8,30,6.26,9.33,0.01,0.0,10.84,0.05,10.54,5,5,4,3,2,0.0,0.0,0.5,0.0,1.0,1.5,0.54,0.53
7595,7,22,751,-0.09,0.05,0,-63,2.95,8.15,0.19,0.24,20.93,0.03,0.0,3,0,3,7,6,0.5,0.0,0.0,0.0,1.0,1.5,0.63,0.0
7146,10,50,63,-0.03,0.0,1,16,-1.3,-1.51,0.01,0.01,-0.75,-0.0,0.0,0,0,5,10,3,0.0,0.0,0.5,0.0,1.0,1.5,0.0,-0.0
5171,10,435,1012,0.19,0.19,75,-138,8.11,9.61,0.25,0.12,7.17,0.17,4.84,5,5,3,5,4,0.5,0.0,0.0,0.0,1.0,1.5,1.22,0.82
5191,9,40,179,0.93,0.13,-10,115,7.58,9.32,0.19,0.06,5.37,0.11,0.0,5,5,5,5,3,0.0,0.0,0.5,0.0,1.0,1.5,0.59,0.0
5207,9,113,146,0.09,0.05,3,9,4.49,3.14,0.07,0.08,-28.82,0.07,4.16,5,4,4,5,3,0.0,0.0,0.5,0.0,1.0,1.5,-2.02,0.29
5183,10,14586,16370,0.4,0.35,0,5544,8.29,9.31,0.1,0.08,17.96,0.31,2.52,3,4,5,4,2,0.0,0.0,0.5,0.0,1.0,1.5,5.57,0.78
7128,9,71,197,0.02,0.0,3,14,0.09,0.09,0.17,0.17,18.92,0.0,0.0,0,0,4,5,1,0.0,0.0,0.5,0.0,1.0,1.5,0.0,0.0
7115,8,62,66,0.02,0.08,6,3,2.95,3.92,0.48,0.5,-17.75,0.06,2.39,5,0,3,6,1,0.5,0.0,0.0,0.0,1.0,1.5,-1.06,0.14
5212,9,23,585,0.0,0.09,37,349,6.81,6.6,0.54,0.54,13.37,0.09,0.0,3,5,1,6,0,0.5,0.0,1.0,0.0,0.0,1.5,1.2,0.0
5223,10,15,16,0.09,0.05,4,11,1.67,2.74,0.15,0.12,27.5,0.04,15.79,3,0,4,5,1,0.0,0.0,0.5,0.0,1.0,1.5,1.1,0.63
7117,10,271,492,0.11,-0.02,36,1,-2.94,-2.36,0.49,0.51,4.84,-0.02,0.0,0,3,3,7,0,0.5,0.0,0.0,0.0,1.0,1.5,-0.1,-0.0
5185,10,1365,1924,0.31,0.23,2468,-5786,5.23,5.42,0.4,0.4,10.29,0.25,0.48,5,0,2,4,5,0.5,0.0,0.0,0.0,1.0,1.5,2.57,0.12
7130,6,12,13,-0.05,0.01,3,-2,14.64,2.0,0.08,0.1,36.75,0.05,0.0,1,0,3,6,4,0.5,0.0,0.0,0.0,1.0,1.5,1.84,0.0
7528,10,276,218,0.17,0.06,7,21,1.46,1.4,0.12,0.14,16.46,0.06,0.0,2,0,6,4,1,0.0,0.0,0.5,0.0,1.0,1.5,0.99,0.0
5190,8,211,116,0.14,0.0,2,7,-8.35,-0.03,0.32,0.29,28.86,-0.06,0.0,0,0,6,5,3,0.0,0.0,0.5,0.0,1.0,1.5,-1.73,-0.0
5210,10,1241,2071,0.09,0.01,255,734,1.82,1.78,2.17,2.17,15.68,0.01,0.0,2,0,3,8,0,0.5,0.0,1.0,0.0,0.0,1.5,0.16,0.0
7668,10,511,325,0.24,0.16,69,29,10.67,15.45,0.01,0.0,19.71,0.11,3.79,3,5,5,5,0,0.0,0.0,0.0,0.5,1.0,1.5,2.17,0.42
5208,9,164,305,0.15,0.16,6,25,14.08,12.26,0.1,0.09,7.4,0.19,10.02,5,5,4,5,1,0.0,0.0,0.5,0.0,1.0,1.5,1.41,1.9
5291,5,69,79,0.03,0.03,10,9,6.64,6.69,0.18,0.18,6.5,0.02,0.0,3,5,2,3,0,0.5,0.0,0.0,0.0,1.0,1.5,0.13,0.0
7108,10,606,190,0.07,-0.05,29,77,-2.58,-8.57,0.2,0.0,-71.93,-0.01,0.0,0,0,5,9,1,0.0,0.0,0.5,0.0,1.0,1.5,0.72,-0.0
6033,10,3525,5458,0.72,0.97,0,3357,13.77,14.76,0.16,0.29,21.76,0.9,0.99,3,5,2,3,7,0.5,0.0,0.0,0.0,1.0,1.5,19.58,0.89
7221,10,151,160,0.08,0.01,8,6,-0.52,1.24,0.08,0.07,-6.0,-0.01,0.0,0,0,3,10,1,0.5,0.0,0.0,0.0,1.0,1.5,0.06,-0.0
6181,10,347,992,0.05,0.05,131,-147,3.17,2.88,0.11,0.14,7.57,0.06,10.13,5,5,3,5,5,0.5,0.0,0.0,0.0,1.0,1.5,0.45,0.61
6203,10,60,140,0.03,0.04,6,0,-101.32,2.49,0.02,0.01,12.3,-0.67,3.64,0,5,3,5,4,0.5,0.0,0.0,0.0,1.0,1.5,-8.24,-2.44
7174,10,508,1752,0.02,0.02,24,45,-0.78,2.78,0.6,0.56,2.38,-0.01,14.45,0,0,1,5,0,0.5,0.0,1.0,0.0,0.0,1.5,-0.02,-0.14
7219,10,141,135,-0.02,-0.02,0,5,-12.75,-20.73,0.16,0.22,2.25,-0.01,0.0,0,0,6,10,3,0.0,0.0,0.5,0.0,1.0,1.5,-0.02,-0.0
7218,6,28,23,-0.01,0.0,1,5,-14.94,0.13,0.0,0.01,-3.75,-0.13,0.0,0,0,4,5,1,0.0,0.0,0.5,0.0,1.0,1.5,0.49,-0.0
6262,10,28,114,0.06,0.02,19,35,5.74,2.92,0.01,0.0,82.58,0.04,19.89,3,2,4,5,1,0.0,0.0,0.5,0.0,1.0,1.5,3.3,0.8
7178,10,131,289,0.14,0.22,22,20,7.13,10.04,0.1,0.1,14.05,0.17,0.37,3,5,1,5,0,0.5,0.0,0.0,0.0,1.0,1.5,2.39,0.06
7214,10,364,482,0.04,0.07,-2,47,8.26,8.62,0.01,0.0,10.02,0.07,2.94,5,5,5,3,2,0.0,0.0,0.5,0.0,1.0,1.5,0.7,0.21
7212,9,46,418,0.0,0.0,4,67,-79.82,0.35,0.23,0.23,12.94,-0.19,0.0,0,0,3,6,5,0.5,0.0,0.0,0.0,1.0,1.5,-2.46,-0.0
6521,10,255,275,0.16,0.15,215,104,4.19,4.77,0.0,0.0,11.02,0.14,0.0,4,5,3,7,0,0.5,0.0,0.0,0.0,1.0,1.5,1.54,0.0
6556,10,1303,2320,0.05,0.25,285,-59,-7.2,11.72,0.01,0.0,15.88,-0.16,1.86,0,5,3,7,4,0.5,0.0,0.0,0.0,1.0,1.5,-2.54,-0.3
6599,10,2894,4539,0.12,0.08,368,689,5.03,5.88,1.35,1.39,55.94,0.06,11.06,3,5,1,3,0,0.5,0.0,1.0,0.0,0.0,1.5,3.36,0.66
6602,10,91,425,0.53,0.1,28,45,9.75,8.32,0.42,0.51,12.26,0.12,4.99,5,0,3,4,5,0.5,0.0,0.0,0.0,1.0,1.5,1.47,0.6
7036,10,20,93,-0.02,0.0,0,8,-0.77,-0.97,0.02,0.02,-39.75,-0.0,0.0,0,0,5,7,3,0.0,0.0,0.5,0.0,1.0,1.5,0.0,-0.0
7209,9,124,141,0.09,0.0,11,12,-0.5,0.25,0.01,0.0,14.3,-0.01,0.0,0,1,5,9,2,0.0,0.0,0.5,0.0,1.0,1.5,-0.14,-0.0
7208,9,88,100,-0.01,-0.02,-2,10,-20.37,-5.71,0.17,0.21,-8.75,-0.05,0.0,0,0,5,8,3,0.0,0.0,0.5,0.0,1.0,1.5,0.44,-0.0
7207,10,185,325,0.1,0.06,0,24,4.88,4.84,0.01,0.05,18.19,0.07,0.0,4,5,4,5,1,0.0,0.0,0.5,0.0,1.0,1.5,1.27,0.0
7205,10,133,254,0.12,0.14,10,2,13.21,12.72,0.0,0.0,28.26,0.15,7.0,3,5,3,5,0,0.5,0.0,0.0,0.0,1.0,1.5,4.24,1.05
6815,10,109,360,0.03,0.24,0,0,9.62,9.92,0.33,0.32,5.63,0.26,17.32,5,4,3,6,10,0.5,0.0,0.0,0.0,1.0,1.5,1.46,4.5
6939,10,201,337,0.06,0.06,14,0,6.44,5.79,0.13,0.1,17.15,0.07,2.57,4,5,3,4,5,0.5,0.0,0.0,0.0,1.0,1.5,1.2,0.18
