code,name,Price,EPS,52w low,52w high,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,P/E mid,DPayout avg,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,Price A5,Price A10,Price B
0089,TEX CYCLE TECHNOLOGY (M) BERHAD,0.275,0.02,0.14,0.49,-31.08,8.12,-2.67,29.84,17.1,2.48,0.16,0.3,1.86,0.12,0.22,0.26
0091,DAYA MATERIALS BERHAD,0.005,-0.01,0.005,0.015,0.0,0.0,0.0,4.25,6.95,-0.11,-0.11,-0.11,-0.08,-0.08,-0.08,0.01
0092,MTOUCHE TECHNOLOGY BERHAD,0.065,-0.04,0.05,0.205,0.0,0.0,0.0,-4.0,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.1
0093,SOLUTION GROUP BERHAD,0.075,-0.0,0.045,0.13,0.0,0.0,0.0,3.25,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.07
0098,BAHVEST RESOURCES BERHAD,0.405,0.01,0.225,0.73,0.0,0.0,-4.88,-4.0,0.0,0.1,0.1,0.16,0.08,0.08,0.12,0.39
0100,ES CERAMICS TECHNOLOGY BHD,0.415,0.02,0.13,0.595,-53.61,-24.41,0.0,5.25,8.09,64.99,1.31,0.22,48.74,0.98,0.16,0.28
0101,TMC LIFE SCIENCES BERHAD,0.52,0.02,0.365,0.75,24.4,16.41,-11.43,22.5,4.38,0.07,0.1,0.47,0.05,0.08,0.35,0.49
0103,M N C WIRELESS BERHAD,0.03,-0.0,0.01,0.125,0.0,0.0,0.0,-17.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0105,ASIA POLY HOLDINGS BERHAD,0.06,-0.01,0.03,0.085,0.0,0.0,0.0,8.75,19.04,-0.12,-0.12,-0.12,-0.09,-0.09,-0.09,0.05
0106,REXIT BERHAD,0.56,0.05,0.355,0.7,0.0,16.42,0.54,14.98,88.64,0.94,0.45,0.89,0.7,0.34,0.67,0.47
0107,EDUSPEC HOLDINGS BERHAD,0.025,0.0,0.01,0.075,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
0108,N2N CONNECT BERHAD,0.815,0.03,0.34299999999999997,0.905,8.42,6.1,26.14,1.75,39.41,0.27,0.31,0.15,0.2,0.23,0.11,0.53
0109,SC ESTATE BUILDER BERHAD,0.02,-0.0,0.015,0.05,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
0112,MIKRO MSC BERHAD,0.175,0.01,0.13,0.245,-26.67,-7.2,0.8,23.88,65.05,1.11,0.36,0.16,0.83,0.27,0.12,0.17
0113,MMS VENTURES BERHAD,0.605,0.04,0.325,0.935,-6.89,-5.77,0.0,6.69,26.29,0.76,0.71,0.51,0.57,0.53,0.38,0.53
0118,TRIVE PROPERTY GROUP BERHAD,0.005,-0.0,0.005,0.02,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0120,VISDYNAMICS HOLDINGS BERHAD,0.5,0.02,0.21,0.775,-21.53,8.62,0.0,7.62,7.44,1.02,0.14,0.21,0.76,0.11,0.16,0.4
0127,JHM CONSOLIDATION BERHAD,0.875,0.05,0.5,1.78,73.48,71.76,81.64,84.84,2.34,0.07,0.07,0.06,0.05,0.05,0.04,0.92
0136,GREENYIELD BERHAD,0.12,0.01,0.07,0.165,0.0,0.0,0.0,15.38,50.52,0.15,0.15,0.15,0.11,0.11,0.11,0.1
0138,MY E.G. SERVICES BERHAD,1.3,0.07,0.765,1.7,58.12,48.84,37.1,161.16,0.0,0.12,0.14,0.18,0.09,0.11,0.14,1.07
0141,WINTONI GROUP BERHAD,0.035,0.0,0.035,0.035,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
0143,KEY ASIC BERHAD,0.105,-0.01,0.02,0.135,0.0,0.0,0.0,-0.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.06
0146,JF TECHNOLOGY BERHAD,1.79,0.02,0.7,1.95,42.47,22.78,0.0,28.25,29.43,0.06,0.1,0.26,0.04,0.08,0.2,1.11
0147,INNITY CORPORATION BERHAD,0.495,0.01,0.29,0.5,-20.76,-9.81,10.13,42.0,0.0,0.31,0.2,0.06,0.23,0.15,0.04,0.36
0150,FINTEC GLOBAL BERHAD,0.05,0.17,0.02,0.095,0.0,0.0,0.0,-3.25,0.0,1.7,1.7,1.7,1.27,1.27,1.27,0.04
0151,KELINGTON GROUP BERHAD,1.11,0.08,0.59,1.43,0.0,54.95,-15.99,2.75,62.03,1.3,0.23,3.88,0.98,0.17,2.91,0.87
0152,DGB ASIA BERHAD,0.025,-0.02,0.015,0.195,0.0,0.0,0.0,-5.19,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.07
0153,OVERSEA ENTERPRISE BERHAD,0.13,-0.01,0.09,0.15,0.0,0.0,0.0,-0.5,21.43,-0.12,-0.12,-0.12,-0.09,-0.09,-0.09,0.11
0154,EA HOLDINGS BERHAD,0.02,-0.01,0.005,0.02,0.0,0.0,0.0,5.75,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.01
0155,MALAYSIAN GENOMICS RESOURCE CENTRE BERHAD,0.355,0.2,0.10400000000000001,0.6,0.0,0.0,0.0,16.75,0.0,2.0,2.0,2.0,1.5,1.5,1.5,0.27
0159,ASIA MEDIA GROUP BERHAD,0.05,-0.01,0.03,0.09,0.0,0.0,0.0,5.62,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.05
0160,HIAP HUAT HOLDINGS BERHAD,0.085,0.01,0.04,0.155,0.0,-5.26,0.0,12.5,0.0,0.1,0.17,0.1,0.08,0.13,0.08,0.08
0161,SCH GROUP BERHAD,0.09,0.0,0.035,0.14,33.89,-13.04,0.0,3.12,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07
0162,WIDAD GROUP BERHAD,0.49,0.0,0.215,0.61,0.0,-2.04,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
0163,CAREPLUS GROUP BERHAD,0.97,-0.01,0.13,1.18,0.0,0.0,0.0,21.88,6.71,-0.11,-0.11,-0.11,-0.08,-0.08,-0.08,0.48
0166,INARI AMERTRON BERHAD,1.4,0.05,0.9,2.09,5.78,7.82,17.72,37.88,35.76,0.5,0.45,0.31,0.38,0.34,0.23,1.29
0167,MCLEAN TECHNOLOGIES BERHAD,0.185,-0.01,0.055,0.385,0.0,0.0,0.0,-5.34,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.16
0168,BOILERMECH HOLDINGS BERHAD,0.545,0.05,0.3,0.79,-4.75,-3.04,0.0,24.58,18.76,0.8,0.71,0.59,0.6,0.53,0.44,0.46
0171,PETERLABS HOLDINGS BERHAD,0.195,0.02,0.12,0.245,7.32,4.33,0.0,7.75,22.82,0.17,0.19,0.25,0.13,0.14,0.19,0.16
0172,OCK GROUP BERHAD,0.54,0.03,0.345,0.665,-15.11,-0.91,0.0,22.08,8.84,0.98,0.36,0.33,0.74,0.27,0.25,0.45
0176,KRONOLOGI ASIA BERHAD,0.525,0.01,0.315,0.96,12.48,-9.69,0.0,11.62,7.23,0.06,0.22,0.11,0.04,0.16,0.08,0.53
0178,SEDANIA INNOVATOR BERHAD,0.155,0.0,0.08,0.275,0.0,-36.65,0.0,7.25,23.82,0.0,0.0,0.0,0.0,0.0,0.0,0.14
0179,BIOALPHA HOLDINGS BERHAD,0.135,0.01,0.065,0.225,-8.83,-5.86,0.0,15.75,3.09,0.2,0.18,0.1,0.15,0.14,0.08,0.12
0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.215,0.02,0.11,0.245,77.23,0.0,0.0,0.62,0.0,0.03,0.2,0.2,0.02,0.15,0.15,0.15
0181,AEMULUS HOLDINGS BERHAD,0.2,-0.02,0.075,0.325,0.0,0.0,0.0,16.75,26.66,-0.25,-0.25,-0.25,-0.19,-0.19,-0.19,0.16
0182,LKL INTERNATIONAL BERHAD,0.5,-0.0,0.085,0.74,0.0,0.0,0.0,7.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0186,PERAK TRANSIT BERHAD,0.19,0.03,0.125,0.27,20.27,23.36,0.0,7.0,11.91,0.14,0.13,0.34,0.11,0.1,0.26,0.17
0187,BCM ALLIANCE BERHAD,0.22,0.01,0.06,0.3,10.27,32.55,0.0,9.0,3.27,0.06,0.03,0.1,0.04,0.02,0.08,0.14
0189,MATANG BERHAD,0.075,0.0,0.05,0.1,1.77,-1.69,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.07
0190,EVERSAFE RUBBER BERHAD,0.17,0.01,0.1,0.245,-47.53,-42.62,0.0,2.32,78.06,25.29,10.34,0.18,18.97,7.76,0.14,0.15
0192,INTA BINA GROUP BERHAD,0.205,0.04,0.15,0.31,13.69,0.0,0.0,6.08,0.0,0.22,0.4,0.4,0.16,0.3,0.3,0.2
0193,KEJURUTERAAN ASASTERA BERHAD,0.8,0.01,0.08,1.047,8.82,16.87,0.0,48.25,12.78,0.07,0.05,0.11,0.05,0.04,0.08,0.4
0195,BINASAT COMMUNICATIONS BERHAD,0.41,0.01,0.195,0.6,-23.14,-0.71,0.0,7.88,2.67,0.42,0.11,0.1,0.32,0.08,0.08,0.33
0196,QES GROUP BERHAD,0.185,0.0,0.08,0.25,-29.35,-12.58,0.0,5.38,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.14
0197,WEGMANS HOLDINGS BERHAD,0.165,0.02,0.1,0.37,-7.17,0.0,0.0,4.5,2.1,0.29,0.2,0.2,0.22,0.15,0.15,0.19
0198,GDB HOLDINGS BERHAD,0.605,0.05,0.28,0.795,26.92,58.98,0.0,6.15,7.9,0.18,0.09,0.54,0.14,0.07,0.4,0.45
0199,TRI-MODE SYSTEM (M) BERHAD,0.305,0.03,0.17,0.4,-18.17,0.0,0.0,8.75,14.7,1.19,0.34,0.34,0.89,0.26,0.26,0.25
0200,REVENUE GROUP BERHAD,1.18,0.03,0.67,1.53,23.24,0.0,0.0,35.5,0.0,0.12,0.3,0.3,0.09,0.22,0.22,0.95
0201,NOVA WELLNESS GROUP BERHAD,0.735,0.04,0.34,0.83,-6.43,0.0,0.0,7.34,127.76,1.38,0.91,0.91,1.03,0.68,0.68,0.5
1007,AMCORP PROPERTIES BERHAD,0.34,0.03,0.26,0.58,-32.4,-34.29,-4.16,22.16,32.84,5.52,7.33,0.5,4.14,5.5,0.38,0.37
1015,AMMB HOLDINGS BERHAD,2.98,0.52,2.82,4.55,4.91,-3.33,4.7,11.77,28.9,5.2,8.1,5.24,3.9,6.07,3.93,3.39
1023,CIMB GROUP HOLDINGS BERHAD,3.42,0.39,3.09,5.45,4.64,4.61,1.69,13.44,39.0,4.28,4.28,4.95,3.21,3.21,3.71,3.87
1058,MANULIFE HOLDINGS BERHAD,1.91,0.14,1.65,2.85,-9.61,-14.74,-5.66,14.48,51.97,3.85,5.62,2.94,2.89,4.22,2.2,2.05
1066,RHB BANK BERHAD,4.7,0.62,4.23,5.98,12.39,-3.64,1.72,16.45,28.25,4.42,9.81,7.24,3.32,7.36,5.43,4.81
1082,HONG LEONG FINANCIAL GROUP BERHAD,13.4,1.68,9.75,19.08,10.85,0.96,10.84,10.54,23.43,12.29,19.69,12.29,9.22,14.77,9.22,12.83
1147,GLOBAL ORIENTAL BERHAD,0.245,-0.11,0.135,0.29,0.0,0.0,0.0,10.71,0.0,-1.1,-1.1,-1.1,-0.82,-0.82,-0.82,0.19
1155,MALAYAN BANKING BERHAD,7.4,0.75,7.0,9.09,2.73,-0.16,3.32,13.7,53.14,9.95,11.59,9.62,7.46,8.69,7.22,7.69
1163,ALLIANZ MALAYSIA BERHAD,13.9,2.78,11.4,16.87,16.15,14.73,8.37,14.74,9.87,14.69,15.49,20.15,11.02,11.62,15.11,13.21
1171,MALAYSIA BUILDING SOCIETY BERHAD,0.66,0.11,0.46,0.985,4.99,-21.92,8.89,16.76,35.53,1.15,7.36,0.96,0.86,5.52,0.72,0.63
1198,MAA GROUP BERHAD,0.69,-0.11,0.53,1.0,0.0,0.0,0.0,12.35,67.68,-1.84,-1.84,-1.84,-1.38,-1.38,-1.38,0.69
1201,SUMATEC RESOURCES BERHAD,0.005,-0.0,0.005,0.045,0.0,0.0,0.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1287,PAN MALAYSIA HOLDINGS BERHAD,0.195,-0.0,0.045,0.21,0.0,0.0,0.0,-21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1295,PUBLIC BANK BERHAD,15.24,1.4,12.58,23.9,1.75,2.8,7.82,15.91,49.03,18.98,17.99,14.12,14.24,13.49,10.59,16.32
1368,UEM EDGENTA BERHAD,2.15,0.19,1.88,3.52,31.19,-2.46,-0.39,19.75,69.36,0.96,3.72,3.3,0.72,2.79,2.47,2.42
1481,ADVANCE SYNERGY BERHAD,0.115,0.08,0.07,0.24,168.87,0.0,8.74,2.25,15.13,0.05,0.92,0.59,0.04,0.69,0.44,0.13
1503,GUOCOLAND (MALAYSIA) BERHAD,0.55,-0.07,0.37,0.75,0.0,0.0,0.0,16.2,32.52,-0.93,-0.93,-0.93,-0.7,-0.7,-0.7,0.5
1538,SYMPHONY LIFE BERHAD,0.38,0.18,0.25,0.465,68.5,3.65,14.59,14.88,36.24,0.36,2.03,1.26,0.27,1.52,0.94,0.32
1562,BERJAYA SPORTS TOTO BERHAD,2.27,0.12,1.94,2.82,-13.85,-9.8,-3.29,12.96,0.0,3.02,2.22,1.44,2.26,1.66,1.08,2.23
1589,ISKANDAR WATERFRONT CITY BERHAD,0.66,-0.01,0.275,1.19,0.0,0.0,0.0,6.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.58
1619,DRB-HICOM BERHAD,1.57,0.25,0.98,3.0,0.0,-23.09,-18.2,16.3,14.01,2.85,15.74,10.06,2.14,11.8,7.54,1.65
1643,LANDMARKS BERHAD,0.25,-0.19,0.2,0.63,0.0,0.0,0.0,-54.76,0.0,-1.9,-1.9,-1.9,-1.42,-1.42,-1.42,0.34
1651,MALAYSIAN RESOURCES CORPORATION BERHAD,0.555,0.01,0.28,1.01,-64.47,-41.37,-15.95,25.75,63.29,623.85,6.25,0.4,467.89,4.69,0.3,0.52
1694,MENANG CORPORATION (M) BERHAD,0.245,0.02,0.2,0.385,-58.73,-40.01,-4.44,17.75,0.0,209.3,6.63,0.27,156.98,4.97,0.2,0.26
1724,PARAMOUNT CORPORATION BERHAD,0.76,0.17,0.63,1.3019999999999998,9.27,6.83,4.72,11.44,42.49,1.54,1.71,1.9,1.16,1.28,1.42,0.85
1818,BURSA MALAYSIA BERHAD,7.8,0.25,4.32,8.05,-1.41,-1.39,0.26,40.07,73.12,4.69,4.68,4.25,3.52,3.51,3.19,5.55
1899,BATU KAWAN BERHAD,14.1,0.6,11.0,17.68,-23.32,-6.29,1.48,13.36,44.41,48.95,12.58,8.0,36.71,9.44,6.0,13.2
1902,PINEHILL PACIFIC BERHAD,0.325,0.52,0.14,0.545,0.0,0.0,0.0,-0.33,0.0,5.2,5.2,5.2,3.9,3.9,3.9,0.27
1929,CHIN TECK PLANTATIONS BERHAD,5.6,0.34,4.8,7.15,21.84,-2.28,-3.6,25.18,61.8,2.17,6.26,6.72,1.63,4.7,5.04,5.58
1961,IOI CORPORATION BERHAD,4.5,0.07,3.41,4.82,0.2,-28.24,-4.58,207.73,84.66,1.26,12.15,1.71,0.94,9.11,1.28,3.88
1996,KRETAM HOLDINGS BERHAD,0.37,-0.0,0.29,0.475,0.0,0.0,0.0,82.62,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2038,NEGRI SEMBILAN OIL PALMS BERHAD,2.36,-0.04,2.11,3.65,0.0,0.0,0.0,14.34,50.33,-0.6,-0.6,-0.6,-0.45,-0.45,-0.45,2.62
2054,TDM BERHAD,0.245,-0.05,0.11,0.445,0.0,0.0,0.0,34.5,49.6,-0.75,-0.75,-0.75,-0.56,-0.56,-0.56,0.22
2062,HARBOUR-LINK GROUP BERHAD,0.505,0.06,0.42,0.71,-23.65,-5.62,-0.47,48.28,23.33,4.61,1.03,0.78,3.46,0.77,0.58,0.52
2089,UNITED PLANTATIONS BERHAD,13.8,0.68,22.243000000000002,27.2,-5.08,0.3,0.07,23.36,29.24,11.84,8.64,8.73,8.88,6.48,6.55,23.88
2097,EASTLAND EQUITY BHD,0.075,-0.04,0.035,0.115,0.0,0.0,0.0,20.38,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.06
2127,COMFORT GLOVES BERHAD,3.08,0.06,0.605,2.91,-2.26,0.0,0.0,34.03,2.46,0.69,0.61,0.61,0.52,0.46,0.46,1.37
2143,ECM LIBRA FINANCIAL GROUP BERHAD,0.225,0.06,0.14,0.295,11.98,8.17,24.4,3.9,0.0,0.34,0.4,0.22,0.26,0.3,0.16,0.19
2186,KUCHAI DEVELOPMENT BERHAD,1.3,0.05,0.88,2.15,0.0,-47.43,0.0,28.12,0.49,0.5,62.03,0.5,0.38,46.52,0.38,1.3
2194,MMC CORPORATION BERHAD,0.835,0.09,0.45,1.25,-22.58,-12.31,0.74,22.35,32.32,6.33,2.64,1.13,4.75,1.98,0.85,0.71
2216,IJM PLANTATIONS BERHAD,1.65,0.03,1.01,2.48,0.0,0.0,0.0,40.04,54.35,0.46,0.46,0.46,0.34,0.34,0.34,1.5
2224,SELANGOR DREDGING BERHAD,0.47,0.05,0.325,0.695,-17.24,-17.05,3.53,10.0,32.28,2.12,2.07,0.55,1.59,1.55,0.41,0.45
2259,TALAM TRANSFORM BERHAD,0.025,0.01,0.01,0.045,0.0,0.0,0.0,-2.75,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.02
2283,ZELAN BERHAD,0.07,0.0,0.03,0.11,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
2291,GENTING PLANTATIONS BERHAD,9.71,0.21,7.99,11.14,-28.21,-18.84,-6.04,38.54,32.1,26.13,10.32,3.97,19.6,7.74,2.98,9.03
2305,AYER HOLDINGS BERHAD,5.55,0.16,3.8,6.21,9.82,-22.2,-5.5,30.12,17.37,1.16,9.85,2.61,0.87,7.39,1.96,4.6
2429,TANCO HOLDINGS BERHAD,0.045,-0.01,0.02,0.08,0.0,0.0,0.0,10.38,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.04
2445,KUALA LUMPUR KEPONG BERHAD,21.84,0.39,17.4,25.4,-27.07,-9.03,0.08,29.07,55.9,50.27,10.56,6.03,37.7,7.92,4.52,20.04
2453,KLUANG RUBBER COMPANY (MALAYA) BERHAD,3.1,-0.0,2.62,3.65,0.0,0.0,0.0,45.44,8.38,0.0,0.0,0.0,0.0,0.0,0.0,2.96
2488,ALLIANCE BANK MALAYSIA BERHAD,2.09,0.28,1.48,3.9,0.49,-1.33,8.89,13.07,38.29,3.77,4.17,2.49,2.83,3.13,1.87,2.28
2542,RIVERVIEW RUBBER ESTATES BERHAD,2.8,0.05,2.25,3.07,-6.83,-13.85,-8.27,24.08,59.28,1.24,2.0,1.35,0.93,1.5,1.01,2.52
2569,SUNGEI BAGAN RUBBER COMPANY (MALAYA) BERHAD,2.6,0.06,2.35,3.15,0.0,0.0,0.0,-29.66,11.35,0.67,0.67,0.67,0.5,0.5,0.5,2.61
2607,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,0.53,-0.02,0.45,0.63,0.0,0.0,0.0,-1.0,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.51
2674,ALCOM GROUP BERHAD,0.42,-0.0,0.18,0.6,-37.13,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2682,AMALGAMATED INDUSTRIAL STEEL BERHAD,0.19,-0.02,0.16,0.33,0.0,0.0,0.0,-1.06,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.22
2739,SINO HUA-AN INTERNATIONAL BERHAD,0.09,-0.16,0.035,0.2,0.0,14.07,49.11,4.0,0.0,-1.6,-0.83,-0.32,-1.2,-0.62,-0.24,0.09
2755,FCW HOLDINGS BERHAD,0.56,0.05,0.56,0.7,0.0,0.0,0.0,39.25,20.0,0.6,0.6,0.6,0.45,0.45,0.45,0.61
