code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0109,Construction,0.055,0.015,0.095,0.038,196.0,0.0,0.0,0.0,0.0,0.79
0111,Technology,0.35,0.09,0.705,0.1486,-296.0,-0.0,-0.0,0.0,0.0,-0.81
0112,Technology,0.25,0.13,0.27,0.167,37.0,0.01,4.0,0.0,0.2,4.01
0113,Technology,1.16,0.325,1.44,0.3,65.0,0.02,1.72,0.02,1.72,5.93
0116,Consumer Products & Services,0.64,0.165,0.905,0.0228,908.0,0.0,0.0,0.0,0.0,3.07
0117,Technology,0.14,0.015,0.21,0.2497,-2.0,-0.07,-50.0,0.0,0.0,-28.59
0118,Technology,0.17,0.075,0.452,0.02,-37.0,-0.0,-0.0,0.0,0.0,-23.0
0119,Technology,0.665,0.1,0.91,0.0796,-551.0,-0.0,-0.0,0.0,0.0,-1.51
0120,Technology,1.58,0.21,1.74,0.27,111.0,0.01,0.63,0.01,0.63,5.26
0122,Industrial Products & Services,0.295,0.125,0.38,0.0751,-21.0,-0.01,-3.39,0.0,0.0,-18.38
0123,Telecommunications & Media,0.155,0.02,0.195,0.11,-33.0,-0.0,-0.0,0.0,0.0,-4.36
0126,Technology,2.52,0.565,2.71,0.25,46.0,0.06,2.38,0.01,0.4,22.04
0127,Technology,2.4,0.5,2.67,0.38,63.0,0.04,1.67,0.02,0.83,9.95
0128,Technology,4.91,0.985,5.14,0.4,67.0,0.07,1.43,0.02,0.51,18.25
0129,Telecommunications & Media,0.76,0.3,0.79,0.05,-76.0,-0.01,-1.32,0.0,0.0,-20.0
0131,Technology,0.16,0.043,0.255,5.71,-19.0,-0.01,-6.25,0.0,2.5,-0.15
0132,Technology,0.24,0.02,0.335,0.04,-18.0,-0.01,-4.17,0.0,0.0,-32.75
0133,Industrial Products & Services,0.035,0.03,0.125,0.19,-8.0,-0.0,-0.0,0.0,0.0,-2.16
0136,Consumer Products & Services,0.21,0.07,0.245,0.174,18.0,0.01,4.76,0.0,0.95,6.78
0138,Technology,2.14,0.765,2.25,0.2474,30.0,0.07,3.27,0.02,1.17,28.82
0140,Consumer Products & Services,0.32,0.03,0.73,0.11,-12.0,-0.03,-9.38,0.0,0.0,-24.45
0141,Technology,0.035,0.035,0.035,0.0001,3.0,0.01,28.57,0.0,0.0,10300.0
0143,Technology,0.145,0.02,0.135,0.0225,-9.0,-0.02,-13.79,0.0,0.0,-69.78
0145,Technology,0.19,0.025,0.265,0.0369,-25.0,-0.01,-5.26,0.0,0.0,-20.6
0146,Technology,1.62,0.228,2.41,0.4957,117.0,0.01,0.62,0.0,0.31,2.8
0147,Telecommunications & Media,0.43,0.29,0.5,0.2269,-17.0,-0.03,-6.98,0.0,0.0,-11.41
0148,Consumer Products & Services,0.195,0.03,0.255,0.16,-6.0,-0.03,-15.38,0.0,0.0,-20.31
0149,Industrial Products & Services,0.47,0.2,0.48,0.52,27.0,0.02,4.26,0.01,1.15,3.29
0150,Financial Services,0.075,0.018,0.167,0.9176,0.0,0.32,426.67,0.0,0.0,34.87
0151,Industrial Products & Services,2.45,0.59,2.7,0.5018,46.0,0.05,2.04,0.02,0.82,10.72
0153,Consumer Products & Services,0.525,0.09,0.93,0.21,-28.0,-0.02,-3.81,0.0,0.0,-9.0
0154,Technology,0.045,0.005,0.05,0.02,-5.0,-0.01,-22.22,0.0,0.0,-50.0
0155,Health Care,1.25,0.14,1.25,0.076,-14.0,-0.09,-7.2,0.22,17.6,-120.53
0156,Technology,0.24,0.04,0.235,0.11,-16.0,-0.02,-8.33,0.0,0.0,-13.82
0157,Consumer Products & Services,0.835,0.213,0.98,0.3303,28.0,0.03,3.59,0.01,1.59,9.11
0158,Consumer Products & Services,0.38,0.3,0.49,0.3011,25.0,0.02,5.26,0.0,0.0,5.11
0159,Telecommunications & Media,0.145,0.03,0.205,-1.77,-74.0,-0.0,-0.0,0.0,0.0,0.11
0160,Industrial Products & Services,0.115,0.04,0.13,0.19,-17.0,-0.01,-8.7,0.0,0.0,-3.47
0161,Industrial Products & Services,0.095,0.035,0.135,0.1415,-7.0,-0.01,-10.53,0.0,0.0,-9.47
0162,Construction,0.45,0.25,0.82,0.07,-726.0,-0.0,-0.0,0.0,0.0,-0.86
0163,Health Care,2.04,0.15,5.83,0.3459,14.0,0.15,7.35,0.0,0.25,42.56
0165,Telecommunications & Media,0.085,0.01,0.395,0.0852,-6.0,-0.01,-11.76,0.0,0.0,-16.31
0166,Technology,3.4,0.9,3.63,0.3844,63.0,0.05,1.47,0.04,1.29,13.97
0167,Industrial Products & Services,0.53,0.055,0.515,0.14,119.0,0.0,0.0,0.0,0.0,3.14
0168,Industrial Products & Services,1.04,0.3,1.13,0.42,27.0,0.04,3.85,0.02,1.68,9.31
0169,Technology,0.195,0.04,0.58,0.104,-43.0,-0.0,-0.0,0.0,0.0,-4.42
0170,Consumer Products & Services,0.105,0.06,0.33,0.1078,-40.0,-0.0,-0.0,0.0,0.0,-2.41
0171,Consumer Products & Services,0.235,0.12,0.32,0.2429,15.0,0.02,8.51,0.01,4.26,6.26
0172,Telecommunications & Media,0.515,0.326,0.595,0.56,20.0,0.03,5.83,0.0,0.0,4.54
0173,Telecommunications & Media,0.27,0.04,0.35,0.04,-32.0,-0.01,-3.7,0.0,0.0,-20.75
0174,Technology,0.075,0.015,0.13,0.05,-7.0,-0.01,-13.33,0.0,0.0,-20.8
0175,Industrial Products & Services,0.47,0.13,0.61,0.088,-1.0,-0.44,-93.62,0.0,0.0,-502.5
0176,Technology,0.89,0.315,0.925,0.46,-226.0,-0.0,-0.0,0.0,0.0,-0.85
0177,Industrial Products & Services,0.05,0.01,0.19,0.09,-6.0,-0.01,-20.0,0.0,0.0,-9.44
0178,Telecommunications & Media,0.16,0.08,0.21,0.1284,-11.0,-0.02,-12.5,0.0,0.0,-11.76
0179,Consumer Products & Services,0.26,0.065,0.395,0.1573,-14.0,-0.02,-7.69,0.0,0.0,-11.51
0180,Consumer Products & Services,0.16,0.11,0.245,0.18,25.0,0.01,6.25,0.0,0.0,3.5
0181,Technology,0.945,0.075,1.04,0.19,-5250.0,-0.0,-0.0,0.0,0.0,-0.11
0182,Health Care,0.76,0.085,2.02,0.14,94.0,0.01,1.32,0.0,0.0,5.79
0183,Consumer Products & Services,0.63,0.255,0.895,0.3572,-26.0,-0.02,-3.17,0.02,2.86,-6.8
0185,Industrial Products & Services,0.51,0.25,0.84,0.45,24.0,0.02,3.92,0.0,0.0,4.67
0186,Consumer Products & Services,0.87,0.372,0.981,0.3114,14.0,0.06,6.9,0.03,3.44,20.13
0187,Industrial Products & Services,0.25,0.06,0.455,0.13,38.0,0.01,4.0,0.0,0.4,5.0
0188,Industrial Products & Services,1.07,0.1,3.33,0.14,87.0,0.01,0.93,0.0,0.0,8.86
0189,Plantations,0.085,0.05,0.11,0.1,58.0,0.0,0.0,0.0,1.76,1.5
0190,Industrial Products & Services,0.275,0.1,0.355,0.275,15.0,0.02,7.27,0.01,3.64,6.87
0191,Technology,0.265,0.11,0.36,0.2633,-78.0,-0.0,-0.0,0.0,0.0,-1.29
0192,Construction,0.3,0.15,0.4,0.263,17.0,0.02,6.67,0.01,3.33,6.84
0193,Industrial Products & Services,1.72,0.523,1.8,0.08,249.0,0.01,0.58,0.0,0.23,8.63
0195,Telecommunications & Media,0.47,0.195,0.555,0.3,44.0,0.01,2.13,0.0,0.0,3.53
0196,Industrial Products & Services,0.59,0.08,0.665,0.13,59.0,0.01,1.69,0.0,0.0,7.69
0197,Consumer Products & Services,0.335,0.1,0.395,0.16,33.0,0.01,2.99,0.0,1.49,6.25
0198,Construction,0.915,0.33,1.08,0.2,23.0,0.04,4.37,0.02,2.19,20.1
0199,Transportation & Logistics,0.55,0.17,0.64,0.46,18.0,0.03,5.45,0.01,1.18,6.57
0200,Technology,2.1,0.67,2.07,0.2,126.0,0.02,0.95,0.0,0.0,8.35
0201,Health Care,0.9,0.34,1.32,0.29,20.0,0.05,5.56,0.02,2.0,15.59
0202,Technology,0.37,0.18,0.44,0.1206,118.0,0.0,0.0,0.0,0.0,2.57
0203,Technology,0.175,0.035,0.21,0.0782,-70.0,-0.0,-0.0,0.0,0.0,-3.2
0205,Consumer Products & Services,0.32,0.084,0.342,0.16,18.0,0.02,6.25,0.01,2.03,11.0
0206,Construction,0.295,0.185,0.33,0.59,20.0,0.01,3.39,0.01,3.39,2.49
0207,Industrial Products & Services,0.235,0.05,0.245,0.08,44.0,0.01,4.26,0.0,0.64,6.63
0208,Technology,6.22,0.67,6.75,0.4581,85.0,0.07,1.13,0.0,0.0,15.89
0209,Technology,0.27,0.095,0.325,0.06,61.0,0.0,0.0,0.0,0.93,7.33
0210,Consumer Products & Services,0.265,0.115,0.28,0.2015,14.0,0.02,7.55,0.02,5.66,9.48
0211,Industrial Products & Services,0.4,0.095,0.48,0.55,204.0,0.0,0.0,0.0,0.0,0.36
0212,Consumer Products & Services,0.285,0.095,0.335,0.17,23.0,0.01,3.51,0.0,0.0,7.35
0213,Industrial Products & Services,0.855,0.2,1.22,0.28,17.0,0.05,5.85,0.03,3.51,18.07
0215,Industrial Products & Services,2.73,0.51,3.31,0.22,92.0,0.03,1.1,0.01,0.37,13.55
0216,Consumer Products & Services,0.415,0.115,0.49,0.17,28.0,0.01,2.41,0.0,0.0,8.65
0217,Industrial Products & Services,0.255,0.155,0.435,0.13,-56.0,-0.0,-0.0,0.0,0.0,-3.46
0218,Industrial Products & Services,0.325,0.135,0.715,0.21,30.0,0.01,3.08,0.0,0.92,5.1
0219,Energy,0.575,0.3,0.79,0.2,29.0,0.02,3.48,0.01,1.3,9.9
0220,Energy,0.395,0.355,0.78,0.12,25.0,0.02,5.06,0.0,0.0,13.08
0221,Construction,0.645,0.32,0.665,0.19,16.0,0.04,6.2,0.01,1.55,21.79
0222,Health Care,1.33,0.61,1.5,0.17,76.0,0.02,1.5,0.0,0.0,10.35
0223,Industrial Products & Services,1.79,0.555,2.1,0.1055,92.0,0.02,1.12,0.0,0.0,18.39
0225,Industrial Products & Services,0.555,0.25,0.6,0.33,15.0,0.04,7.21,0.0,0.0,11.12
0226,Construction,0.295,0.22,0.38,0.246,85.0,0.0,0.0,0.0,0.0,1.42
0227,Industrial Products & Services,0.58,0.34,0.67,0.1547,49.0,0.01,1.72,0.0,0.0,7.69
0228,Industrial Products & Services,0.665,0.51,0.92,0.25,16.0,0.04,6.02,0.0,0.0,16.44
1007,Property,0.41,0.26,0.495,1.4,-14.0,-0.03,-7.32,0.03,7.32,-2.04
1015,Financial Services,3.23,2.8,3.93,6.42,8.0,0.41,12.69,0.13,4.12,6.37
1023,Financial Services,4.25,2.9,5.0,5.5499,23.0,0.18,4.24,0.26,6.12,3.32
1058,Financial Services,2.07,1.65,2.44,4.25,15.0,0.14,6.76,0.07,3.38,3.3
1066,Financial Services,5.42,4.17,5.98,6.81,10.0,0.55,10.15,0.31,5.72,8.11
1082,Financial Services,16.34,9.75,18.7,19.01,10.0,1.7,10.4,0.38,2.33,8.96
1147,Property,0.335,0.135,0.78,0.56,-4.0,-0.08,-23.88,0.0,0.0,-13.91
1155,Financial Services,8.03,6.96,9.01,7.4092,12.0,0.65,8.09,0.64,7.97,8.74
1163,Financial Services,13.68,11.4,15.8,23.3,5.0,2.88,21.05,0.65,4.75,12.36
1171,Financial Services,0.655,0.46,0.795,1.2695,9.0,0.08,12.21,0.03,4.58,5.98
1198,Financial Services,0.72,0.53,0.85,1.85,-18.0,-0.04,-5.56,0.0,0.0,-2.22
1201,Energy,0.005,0.005,0.01,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83
1287,Consumer Products & Services,0.095,0.045,0.375,0.0326,-21.0,-0.0,-0.0,0.0,0.0,-14.11
1295,Financial Services,4.13,2.516,4.97,11.8701,16.0,0.26,6.3,0.15,3.54,2.23
1368,Industrial Products & Services,1.51,1.49,2.73,1.75,20.0,0.08,5.3,0.14,9.27,4.31
1481,Consumer Products & Services,0.15,0.07,0.3,0.48,3.0,0.06,40.0,0.0,2.33,12.46
1503,Property,0.61,0.37,0.83,1.8264,-13.0,-0.05,-8.2,0.0,0.0,-2.52
1538,Property,0.575,0.25,0.74,1.58,8.0,0.07,12.17,0.02,3.48,4.34
1562,Consumer Products & Services,2.08,1.88,2.634,0.57,21.0,0.1,4.81,0.08,3.81,17.54
1589,Property,0.465,0.275,0.78,0.96,137.0,0.0,0.0,0.0,0.0,0.35
1619,Consumer Products & Services,1.76,0.98,2.32,3.39,-21.0,-0.08,-4.55,0.02,1.14,-2.43
1643,Consumer Products & Services,0.34,0.2,0.44,3.29,-2.0,-0.19,-55.88,0.0,0.0,-5.7
1651,Property,0.415,0.28,0.71,1.031,-9.0,-0.04,-9.64,0.01,2.41,-4.34
1694,Property,0.515,0.2,0.625,0.6731,58.0,0.01,1.94,0.0,0.0,1.32
1724,Property,0.855,0.63,1.042,2.31,1.0,0.85,99.42,0.0,0.0,36.79
1818,Financial Services,8.95,4.32,10.98,1.11,19.0,0.47,5.25,0.51,5.7,42.06
1899,Plantation,17.92,11.0,18.26,14.77,17.0,1.04,5.8,0.55,3.07,7.07
1902,Plantation,0.58,0.14,0.65,1.38,-7.0,-0.09,-15.52,0.0,0.0,-6.45
1929,Plantation,6.6,4.779,7.169,7.7,14.0,0.48,7.27,0.11,1.67,6.25
1961,Plantation,4.26,3.41,4.64,1.47,37.0,0.12,2.82,0.08,1.88,7.9
1996,Plantation,0.63,0.29,0.665,0.275,32.0,0.02,3.17,0.01,1.59,7.09
2038,Plantation,3.2,2.104,3.39,7.65,76.0,0.04,1.25,0.06,1.88,0.55
2054,Plantation,0.3,0.11,0.38,0.43,-13.0,-0.02,-6.67,0.0,0.0,-5.49
2062,Transportation & Logistics,0.915,0.42,1.03,1.07,14.0,0.07,7.65,0.01,1.09,6.31
2089,Plantation,14.24,11.083,15.268,6.37,16.0,0.87,6.11,0.67,4.69,13.59
2097,Consumer Products & Services,0.15,0.035,0.23,0.5,-4.0,-0.04,-26.67,0.0,0.0,-8.34
2127,Industrial Products & Services,2.56,0.605,7.28,0.77,9.0,0.27,10.55,0.02,0.59,35.58
2135,Plantation,0.71,0.53,0.73,1.04,-73.0,-0.01,-1.41,0.02,3.52,-0.94
2143,Financial Services,0.235,0.14,0.275,0.39,-7.0,-0.03,-12.77,0.0,0.0,-8.82
2186,Financial Services,1.53,0.88,1.7,3.4019,26.0,0.06,3.92,0.01,0.75,1.72
2194,Transportation & Logistics,0.82,0.45,0.96,3.08,9.0,0.09,10.98,0.02,1.83,2.82
2216,Plantation,1.74,1.01,2.05,1.46,62.0,0.03,1.72,0.02,1.15,1.92
2224,Property,0.535,0.325,0.58,1.9531,-11.0,-0.05,-9.35,0.0,0.0,-2.4
2259,Property,0.025,0.01,0.04,0.0802,-2.0,-0.01,-40.0,0.0,0.0,-13.22
2283,Construction,0.1,0.03,0.16,0.06,17.0,0.01,10.0,0.0,0.0,10.0
2291,Plantation,9.5,7.99,10.4,5.31,36.0,0.26,2.74,0.13,1.37,4.97
2305,Property,5.65,4.95,6.21,7.0,34.0,0.16,2.83,0.04,0.8,2.34
2429,Property,0.045,0.02,0.075,0.1241,-4.0,-0.01,-22.22,0.0,0.0,-9.35
2445,Plantation,23.3,17.4,25.22,10.11,26.0,0.89,3.82,0.5,2.15,8.81
2453,Plantation,3.37,2.62,3.61,10.0054,19.0,0.17,5.04,0.01,0.3,1.73
2488,Financial Services,2.65,1.48,3.06,4.14,9.0,0.28,10.57,0.0,0.0,6.87
2542,Plantation,2.99,2.194,3.208,4.21,24.0,0.12,4.01,0.11,3.68,2.92
2569,Plantation,3.02,2.35,3.15,8.3746,23.0,0.13,4.3,0.02,0.66,1.6
2593,Plantation,5.05,4.0,5.3,6.26,-23.0,-0.22,-4.36,0.08,1.58,-3.58
2607,Plantation,0.495,0.44,0.605,1.61,-12.0,-0.04,-8.08,0.01,2.14,-2.59
2658,Consumer Products & Services,15.72,9.96,17.26,8.13,16.0,0.98,6.23,0.49,3.14,12.06
2674,Industrial Products & Services,0.545,0.18,0.75,0.84,-8.0,-0.07,-12.84,0.0,0.0,-8.18
2682,Property,0.27,0.16,0.4,0.9591,-10.0,-0.03,-11.11,0.0,0.0,-2.69
2739,Energy,0.18,0.035,0.23,0.1,-1.0,-0.16,-88.89,0.0,0.0,-163.2
2755,Consumer Products & Services,1.01,0.55,1.03,0.68,15.0,0.07,6.93,0.0,0.0,10.16
2771,Industrial Products & Services,0.57,0.345,0.855,1.74,-1.0,-0.65,-114.04,0.0,0.0,-37.55
2828,Consumer Products & Services,2.27,0.82,2.6,1.5,10.0,0.22,9.69,0.1,4.41,14.89
2836,Consumer Products & Services,23.38,17.34,39.17,0.57,44.0,0.53,2.27,0.4,1.71,93.05
2852,Industrial Products & Services,2.4,0.83,2.45,2.51,30.0,0.08,3.33,0.03,1.25,3.19
2925,Consumer Products & Services,1.64,1.15,1.9,2.35,-5.0,-0.34,-20.73,0.0,0.0,-14.42
2984,Industrial Products & Services,1.41,1.0,1.6,2.71,49.0,0.03,2.13,0.0,0.0,1.05
3018,Consumer Products & Services,0.095,0.05,0.135,0.37,-2.0,-0.05,-52.63,0.0,0.0,-12.78
3026,Consumer Products & Services,34.7,34.0,48.48,2.69,28.0,1.25,3.6,0.8,2.31,46.39
3034,Industrial Products & Services,7.75,6.7,9.6,3.01,18.0,0.43,5.55,0.25,3.23,14.42
3042,Energy,5.1,2.49,6.75,6.2897,-52.0,-0.1,-1.96,0.12,2.35,-1.55
3069,Utilities,7.82,3.1,8.1,3.98,12.0,0.63,8.06,0.06,0.77,15.83
3107,Industrial Products & Services,1.82,1.01,1.88,2.28,32.0,0.06,3.3,0.12,6.87,2.46
3158,Property,2.75,2.42,3.38,2.36,63.0,0.04,1.45,0.02,0.91,1.84
3174,Property,0.115,0.05,0.14,0.37,11.0,0.01,8.7,0.0,0.0,2.7
3182,Consumer Products & Services,4.35,2.91,5.447,8.63,-32.0,-0.13,-2.99,0.22,5.06,-1.56
3204,Construction,0.765,0.43,1.0,0.9635,14.0,0.05,6.54,0.02,3.27,5.51
3239,Property,0.395,0.245,0.46,0.78,-7.0,-0.05,-12.66,0.0,0.0,-6.83
3247,Industrial Products & Services,0.53,0.16,0.6,1.73,-5.0,-0.12,-22.64,0.0,0.0,-6.71
3255,Consumer Products & Services,23.5,17.3,31.74,1.16,46.0,0.51,2.17,1.08,4.6,44.0
3298,Industrial Products & Services,1.16,0.59,2.26,1.32,14.0,0.08,6.9,0.08,6.47,6.3
3301,Consumer Products & Services,8.15,6.04,9.98,5.54,17.0,0.48,5.89,0.42,5.15,8.63
3336,Construction,1.52,1.15,2.28,2.67,25.0,0.06,3.95,0.03,1.97,2.28
3379,Financial Services,0.925,0.35,1.02,2.73,10.0,0.09,9.73,0.02,2.16,3.29
3395,Industrial Products & Services,0.18,0.163,0.274,1.2483,-7.0,-0.02,-11.11,0.0,0.0,-1.93
3417,Property,0.415,0.3,0.59,1.23,-3.0,-0.13,-31.33,0.01,2.41,-10.28
3441,Financial Services,0.175,0.03,0.27,0.0609,-8.0,-0.02,-11.43,0.0,0.0,-35.96
3476,Industrial Products & Services,3.66,3.3,4.62,6.06,450.0,0.01,0.27,0.0,0.0,0.13
3484,Property,0.4,0.15,0.475,0.567,21.0,0.02,5.0,0.0,0.0,3.32
