code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
0187,BCM ALLIANCE BERHAD,Industrial Products & Services,2018-12-01,6,0.255,0.06,0.365,0.12,21.0,0.01,3.92,0.0,0.78,10.17,19.7,0.1,0.11,6.89,0.0,18.0,9.0,12.44,10.27,9.69,4.05,10.96,0.0,0.0,0.0,0.0,0.0,0.0,3.27,12.89,21.21,0.0,33.34,0.0,0.0,10.27,32.55,0.0,1,0,0,+,+,2,2,35,93,0.0,0.02,3,11
0188,HLT GLOBAL BERHAD,Industrial Products & Services,2019-12-01,7,0.765,0.1,1.01,0.1,84.0,0.01,1.31,0.0,0.0,9.2,9.61,0.03,0.03,4.85,-14.5,18.0,1.75,18.0,0.0,-10.2,14.41,-10.2,0.0,0.0,1.15,1.15,0.0,0.0,0.0,22.55,27.09,0.0,-10.8,0.0,0.0,-29.03,-24.44,0.0,0,0,0,3+6+7,2+3,1+2+3+4+5+6+7,2+3+4+6,46,144,0.04,0.01,7,8
0188,HLT GLOBAL BERHAD,Industrial Products & Services,2019-12-01,7,0.765,0.1,1.01,0.1,84.0,0.01,1.31,0.0,0.0,9.2,9.61,0.03,0.03,4.85,-14.5,18.0,1.75,18.0,0.0,-10.2,14.41,-10.2,0.0,0.0,1.15,1.15,0.0,0.0,0.0,22.55,27.09,0.0,-10.8,0.0,0.0,-29.03,-24.44,0.0,0,0,0,3+6+7,2+3,1+2+3+4+5+6+7,2+3+4+6,46,144,0.04,0.01,7,8
0190,EVERSAFE RUBBER BERHAD,Industrial Products & Services,2018-12-01,5,0.16,0.1,0.24,0.256,22.0,0.01,6.25,0.0,0.0,2.77,1.32,0.13,0.02,5.72,0.0,4.64,2.32,4.64,0.0,7.18,10.15,7.18,0.0,0.0,3.34,3.34,0.0,0.0,78.06,14.24,6.79,0.0,-33.58,0.0,0.0,-47.53,-36.55,0.0,1,0,0,3+4,+,2+4+5,2,81,112,0.03,0.0,6,6
0191,CABNET HOLDINGS BERHAD,Technology,2019-12-01,6,0.17,0.11,0.255,0.2685,13.0,0.01,5.88,0.0,2.76,5.03,5.1,0.11,0.11,10.45,0.0,23.0,11.5,15.53,0.0,8.05,4.02,8.05,0.0,0.0,2.97,2.97,0.0,0.0,10.73,10.65,15.12,0.0,-9.88,0.0,0.0,-27.79,-9.95,0.0,1,0,0,2+6,+,1+2+3+6,3,34,69,0.02,0.01,3,1
0191,CABNET HOLDINGS BERHAD,Technology,2019-12-01,6,0.17,0.11,0.255,0.2685,13.0,0.01,5.88,0.0,2.76,5.03,10.45,0.05,0.05,10.45,0.0,23.0,11.5,15.53,0.0,8.05,4.02,8.05,0.0,0.0,2.97,2.97,0.0,0.0,10.73,10.65,15.12,0.0,-9.88,0.0,0.0,-27.79,-9.95,0.0,1,0,0,2+6,+,1+2+3+6,3,34,69,0.02,0.01,3,1
0192,INTA BINA GROUP BERHAD,Construction,2019-12-01,6,0.225,0.15,0.31,0.256,5.0,0.04,17.78,0.01,4.44,16.37,17.41,0.06,0.06,4.98,0.0,9.12,4.56,7.62,11.06,13.35,1.71,13.35,0.0,0.0,1.23,1.23,0.0,0.0,2.68,16.98,10.86,0.0,16.21,0.0,0.0,21.24,11.06,0.0,1,0,1,4+6,+,4+6,+,246,412,0.02,0.04,12,20
0193,KEJURUTERAAN ASASTERA BERHAD,Industrial Products & Services,2019-12-01,6,0.79,0.08,1.047,0.21,69.0,0.01,1.27,0.01,1.27,5.43,17.45,0.09,0.09,6.28,0.0,96.5,48.25,48.67,8.82,3.17,1.67,3.17,0.0,0.0,0.0,0.0,0.0,0.0,12.78,19.68,22.89,0.0,21.92,0.0,0.0,8.82,16.87,0.0,1,0,0,6,+,1+2+6,5,57,160,0.0,0.01,1,2
0195,BINASAT COMMUNICATIONS BERHAD,Telecommunications & Media,2019-06-01,6,0.395,0.195,0.6,0.3,28.0,0.01,2.53,0.0,0.0,4.63,6.7,0.25,0.1,13.53,0.0,15.75,7.88,13.07,0.0,8.0,1.65,0.0,0.0,0.0,2.79,0.0,0.0,0.0,2.67,5.6,11.44,0.0,7.65,0.0,0.0,-23.14,-0.71,0.0,1,0,0,1+6,+,1+3+6,1+5,32,55,0.02,0.02,13,0
0196,QES GROUP BERHAD,Industrial Products & Services,2019-12-01,6,0.18,0.08,0.25,0.12,34.0,0.01,5.56,0.0,2.22,4.33,3.74,0.04,0.05,5.77,0.0,10.75,5.38,10.75,0.0,4.65,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,5.54,8.9,0.0,-8.76,0.0,0.0,-29.35,-12.58,0.0,1,0,1,1+6,+,1+2+3+6,+,105,161,0.01,0.0,10,8
0197,WEGMANS HOLDINGS BERHAD,Consumer Products & Services,2018-12-01,5,0.19,0.1,0.37,0.16,12.0,0.02,10.53,0.0,2.63,9.94,23.11,0.21,0.24,18.37,0.0,9.0,4.5,8.62,0.0,11.61,0.5,0.0,0.0,0.0,1.85,0.0,0.0,0.0,2.1,12.78,0.0,0.0,0.0,0.0,0.0,-7.17,0.0,0.0,1,0,1,5,+,1+3+5,+,39,95,0.01,0.03,5,14
0198,GDB HOLDINGS BERHAD,Construction,2019-12-01,6,0.58,0.285,0.795,0.19,12.0,0.05,8.62,0.02,3.45,24.53,25.91,0.0,0.0,6.26,0.0,12.3,6.15,8.45,26.92,14.93,6.8,0.0,0.0,0.0,3.8,0.0,0.0,0.0,7.9,5.24,30.09,0.0,66.25,0.0,0.0,26.92,58.98,0.0,1,0,1,2+6,+,1+6,+,87,323,0.0,0.05,11,17
0199,TRI-MODE SYSTEM (M) BERHAD,Transportation & Logistics,2019-12-01,5,0.34,0.17,0.4,0.45,13.0,0.03,8.82,0.0,1.47,5.71,3.59,0.28,0.28,5.02,0.0,17.5,8.75,17.5,0.0,5.71,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,14.7,4.65,0.0,0.0,0.0,0.0,0.0,-18.17,0.0,0.0,1,0,1,1+4+5,+,1+2+5,+,79,82,0.02,0.02,8,3
0200,REVENUE GROUP BERHAD,Technology,2019-06-01,5,1.19,0.67,1.53,0.22,52.0,0.02,1.68,0.0,0.0,10.41,21.66,0.09,0.11,18.5,0.0,71.0,35.5,71.0,23.24,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11,0.0,0.0,0.0,0.0,0.0,23.24,0.0,0.0,1,0,1,5,+,2+5,+,14,58,0.01,0.02,1,2
0201,NOVA WELLNESS GROUP BERHAD,Health Care,2019-06-01,5,0.69,0.34,0.83,0.26,16.0,0.04,5.8,0.01,1.59,16.65,20.93,0.0,0.0,47.01,0.0,14.67,7.34,14.67,0.0,6.82,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,127.76,6.96,0.0,0.0,0.0,0.0,0.0,-6.43,0.0,0.0,1,0,1,5,+,2+5,+,23,30,0.04,0.03,12,12
0206,GAGASAN NADI CERGAS BERHAD,Construction,2018-12-01,5,0.265,0.185,0.31,0.59,8.0,0.03,11.32,0.01,3.77,5.69,8.9,0.66,0.84,20.41,0.0,7.12,3.56,7.12,0.0,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,-4.82,0.0,0.0,1,0,0,2+4+5,+,1+2+4+5,2+3+5,324,300,0.07,0.04,-21,50
0206,GAGASAN NADI CERGAS BERHAD,Construction,2018-12-01,5,0.265,0.185,0.31,0.59,8.0,0.03,11.32,0.01,3.77,5.69,8.9,0.66,0.84,20.41,0.0,7.12,3.56,7.12,0.0,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,-4.82,0.0,0.0,1,0,0,2+4+5,+,1+2+4+5,2+3+5,324,300,0.07,0.04,-21,50
0208,GREATECH TECHNOLOGY BERHAD,Technology,2019-12-01,5,3.62,0.755,3.88,0.342,38.0,0.1,2.76,0.0,0.0,28.13,39.4,0.09,0.1,22.14,0.0,21.82,10.91,21.82,32.52,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.88,0.0,0.0,0.0,0.0,0.0,32.52,0.0,0.0,1,0,1,1+5,+,1+5,+,21,216,0.05,0.11,8,104
0216,SPRING ART HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,5,0.175,0.115,0.275,0.16,9.0,0.02,11.43,0.0,2.86,12.0,16.13,0.1,0.09,15.92,0.0,6.5,3.25,6.5,34.24,15.38,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,14.16,0.0,0.0,0.0,0.0,0.0,34.24,0.0,0.0,1,0,1,5,+,2+5,+,36,61,0.02,0.04,4,12
1007,AMCORP PROPERTIES BERHAD,Property,2019-03-01,10,0.34,0.26,0.58,1.45,12.0,0.03,8.82,0.03,8.82,2.01,2.49,0.27,0.36,45.05,2.56,41.75,22.16,10.44,0.0,19.26,11.93,12.89,11.55,19.26,2.68,5.13,3.75,2.68,32.84,-4.37,-2.87,-1.8,-23.94,9.45,0.0,-32.4,-34.29,-4.16,1,0,0,2+4+6+7+9+10,+,1+3+5+7+10,1+2+4,241,147,0.07,0.04,20,-25
1015,AMMB HOLDINGS BERHAD,Financial Services,2019-03-01,10,3.23,2.82,4.48,6.08,6.0,0.52,16.1,0.2,6.19,8.47,8.8,0.35,0.44,31.3,9.12,14.42,11.77,11.62,4.7,8.79,1.27,10.06,9.92,8.79,3.28,3.63,3.93,3.28,28.9,0.58,-3.36,3.64,-3.32,5.54,0.0,4.91,-3.33,4.7,1,0,0,1+4+5+10,+,2+4+10,2+3+8+10,3577,4679,0.35,0.5,-3729,10755
1023,CIMB GROUP HOLDINGS BERHAD,Financial Services,2019-12-01,10,3.81,3.09,5.45,5.5121,10.0,0.39,10.24,0.26,6.82,7.09,8.44,0.83,0.87,27.81,9.52,17.35,13.44,12.95,1.69,7.92,1.27,9.1,8.77,7.92,3.32,4.42,3.84,3.32,39.0,3.93,5.02,5.09,7.98,4.11,0.0,4.64,4.61,1.69,1,0,0,2,+,1+5+6,5+10,11811,17522,0.49,0.47,-2999,862
1058,MANULIFE HOLDINGS BERHAD,Financial Services,2019-12-01,10,1.98,1.65,2.85,4.13,14.0,0.14,7.07,0.07,3.54,3.41,3.15,0.0,0.0,4.94,9.69,23.57,16.63,16.04,0.0,6.62,1.68,4.89,5.69,6.62,3.94,3.02,3.09,3.94,59.29,8.34,5.43,31.09,-6.02,-7.84,0.0,-17.45,-6.02,-7.85,1,0,0,2+5+9,+,1+2+3+5+6+8,3+9,696,1364,0.32,0.13,27,13
1066,RHB BANK BERHAD,Financial Services,2019-12-01,10,5.0,4.23,5.98,6.5,8.0,0.6,12.0,0.31,6.2,9.3,10.1,0.31,0.29,32.84,9.28,23.62,16.45,12.04,1.72,8.91,1.84,10.31,8.86,8.91,2.76,3.37,2.96,2.76,28.25,6.23,2.4,6.79,4.02,7.46,0.0,12.39,-3.64,1.72,1,0,0,4+5+10,+,4+5+7,3+5+7,3538,7104,0.62,0.61,285,6205
1082,HONG LEONG FINANCIAL GROUP BERHAD,Financial Services,2019-06-01,10,15.0,9.75,18.96,17.8,10.0,1.57,10.47,0.42,2.8,8.82,10.4,0.21,0.27,35.12,8.34,12.73,10.54,10.61,0.96,9.53,1.05,8.7,8.9,9.53,2.32,2.25,2.36,2.32,23.43,4.72,2.4,8.63,2.37,7.15,0.0,10.85,0.96,10.84,1,0,0,1+5,+,4+5+8,1+5+8+10,2438,5116,0.82,1.67,-1069,-11704
1147,GLOBAL ORIENTAL BERHAD,Property,2019-03-01,10,0.215,0.135,0.29,0.64,-2.0,-0.11,-51.16,0.0,0.0,-16.48,-30.08,0.49,0.49,-16.21,-3.08,24.5,10.71,10.45,0.0,-9.87,43.5,-55.7,-25.13,-9.87,0.22,0.74,0.44,0.22,0.0,-43.15,-15.82,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+7+10,1+2+10,1+2+3+4+5+7+9+10,2+3+5+6+7+9,75,149,-0.13,-0.22,42,40
1155,MALAYAN BANKING BERHAD,Financial Services,2019-12-01,10,7.91,7.0,8.98,6.9374,11.0,0.75,9.48,0.64,8.09,10.82,10.45,0.91,0.79,28.85,11.67,15.74,13.7,13.01,2.73,7.75,0.64,7.86,8.09,7.75,5.23,5.73,6.02,5.23,53.14,8.06,8.16,10.29,4.07,7.93,0.0,2.73,-0.16,3.32,1,0,0,8,+,1+4+5+6+8,1+5+8,12872,32681,0.54,0.73,7278,-9968
1163,ALLIANZ MALAYSIA BERHAD,Financial Services,2019-12-01,10,14.4,11.4,16.87,20.77,5.0,2.78,19.31,0.65,4.51,13.4,12.1,0.01,0.01,6.82,8.98,20.51,14.74,12.93,8.37,8.11,1.63,7.75,8.13,8.11,0.81,1.35,1.04,0.81,9.87,9.2,8.33,11.42,10.73,15.28,0.0,16.15,14.73,8.37,1,0,0,2,+,3+9+10,8+10,2173,5572,0.5,1.42,-106,568
1171,MALAYSIA BUILDING SOCIETY BERHAD,Financial Services,2019-12-01,10,0.705,0.46,0.985,1.3144,7.0,0.11,15.6,0.05,7.09,8.13,8.76,0.35,0.35,39.44,6.14,18.0,12.07,10.65,8.1,10.67,3.6,10.28,8.56,10.67,4.4,4.78,4.95,4.4,42.36,-0.5,0.43,16.36,-6.72,28.77,0.0,30.82,-21.87,8.1,1,0,0,2+6,+,4+5,2+6+8+9,442,1387,0.13,0.11,35,3058
1198,MAA GROUP BERHAD,Financial Services,2019-12-01,10,0.695,0.53,0.99,1.79,-6.0,-0.11,-15.83,0.06,8.63,-6.38,-6.13,0.03,0.03,4.94,-7.09,31.0,11.96,9.42,0.0,23.92,39.69,-7.54,17.98,23.92,5.27,8.48,7.73,5.27,67.68,86.97,-23.54,-1.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+9,1+2,1+2+3+4+7+8+10,2+3+8,341,136,0.09,-0.11,116,69
1201,SUMATEC RESOURCES BERHAD,Energy,2018-12-01,10,0.005,0.005,0.045,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83,-0.51,0.0,0.0,-82.68,-3.75,20.5,8.38,11.76,0.0,-32.02,45.23,-28.89,-14.76,-32.02,0.0,0.0,0.0,0.0,0.0,-63.73,0.0,-34.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+7+8+10,1+2+3+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6,60,3,-0.19,0.0,70,-1
1287,PAN MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,2019-06-01,9,0.165,0.045,0.21,0.0373,-477.0,-0.0,-0.0,0.0,0.0,-0.8,-2.87,0.41,0.4,-43.93,-48.5,6.0,-21.25,6.0,0.0,-4.73,19.28,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,-3.19,-4.74,-9.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+8+9,1+2+3+4+5+9,1+2+3+4+5+6+7+8+9,1,18,8,0.01,0.0,4,0
1295,PUBLIC BANK BERHAD,Financial Services,2019-12-01,10,16.8,12.58,23.42,11.1451,12.0,1.4,8.33,0.73,4.35,12.55,13.03,0.32,0.31,49.86,13.69,18.13,15.91,15.39,1.75,6.55,0.55,6.65,6.77,6.55,3.02,3.04,3.0,3.02,49.03,3.7,5.06,6.13,4.05,8.01,0.0,1.75,2.8,7.82,1,0,0,10,+,1,9+10,5958,11101,0.81,1.42,-5615,875
1368,UEM EDGENTA BERHAD,Industrial Products & Services,2019-12-01,10,2.09,1.88,3.52,1.83,11.0,0.19,9.09,0.14,6.7,10.53,11.83,0.26,0.24,8.66,5.0,34.5,19.75,13.31,31.19,9.94,5.34,11.19,8.68,9.94,4.05,4.9,4.11,4.05,69.36,-6.3,-4.84,11.59,-2.12,8.2,0.0,31.19,-2.46,-0.39,1,0,0,3+4+7+9,+,2+4+5+7+9+10,1+2+3+4+5+6+7+8+9+10,889,2411,0.22,0.22,0,0
1481,ADVANCE SYNERGY BERHAD,Consumer Products & Services,2019-12-01,10,0.155,0.07,0.24,0.51,2.0,0.08,51.61,0.0,1.61,15.94,16.58,0.18,0.18,1.41,-14.5,19.0,2.25,13.21,8.74,0.44,23.46,17.48,7.29,0.44,1.38,0.0,0.0,1.38,15.13,-0.15,0.05,1.97,0.0,9.23,0.0,168.87,0.0,8.74,0,0,0,1+3+5+10,2+3+5+6+7+8,1+2+3+4+5+6+7+8+10,2+4+8,222,276,0.01,0.08,33,15
1503,GUOCOLAND (MALAYSIA) BERHAD,Property,2019-06-01,10,0.53,0.37,0.75,1.8596,-8.0,-0.07,-13.21,0.02,3.77,-3.58,-2.47,0.75,0.68,30.61,-14.6,47.0,16.2,19.67,0.0,8.19,8.61,3.81,9.42,8.19,1.96,2.22,1.97,1.96,32.52,9.52,11.84,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+5+6+8+9,1,1+2+4+10,2+6+8,161,414,0.02,-0.05,4,21
1538,SYMPHONY LIFE BERHAD,Property,2019-03-01,10,0.375,0.25,0.465,1.65,2.0,0.18,48.0,0.01,2.67,10.86,10.75,0.33,0.42,16.84,2.0,27.75,14.88,8.95,3.65,18.85,12.94,25.52,19.92,18.85,2.8,2.02,3.6,2.8,36.24,11.29,-12.65,-3.77,8.73,15.6,0.0,68.5,3.65,14.59,1,0,0,2+4+5+6+9+10,+,4+5+6+9+10,1+2+3+5+7+8+9,257,199,0.09,0.21,87,-48
1562,BERJAYA SPORTS TOTO BERHAD,Consumer Products & Services,2018-04-01,10,2.28,1.94,2.82,0.59,23.0,0.1,4.39,0.16,7.02,17.08,30.63,1.2,0.73,8.28,9.13,16.8,12.96,13.19,0.0,7.84,1.49,8.15,8.39,7.84,6.2,6.53,6.48,6.2,0.0,2.29,9.3,5.62,-10.1,-4.36,0.0,-13.85,-9.8,-3.29,1,0,0,1+9+10,+,1+2+3+5+6+8+9+10,1+2+3+4+5+6+7+8+9+10,3696,5661,0.31,0.17,0,0
1589,ISKANDAR WATERFRONT CITY BERHAD,Property,2018-12-01,10,0.625,0.275,1.19,0.96,-109.0,-0.01,-1.6,0.0,0.0,-0.59,-0.81,0.32,0.29,13.45,-88.0,101.0,6.5,57.91,0.0,2.56,4.07,4.85,3.36,2.56,0.0,0.0,0.0,0.0,0.0,-12.41,-13.57,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+5+9+10,1+3,1+2+3+5+8+9+10,1+2+3+5+6+7+8+10,16,122,0.02,-0.01,-21,-64
1619,DRB-HICOM BERHAD,Consumer Products & Services,2019-03-01,10,1.78,0.98,3.0,3.62,7.0,0.25,14.04,0.03,1.69,6.96,1.58,0.48,0.46,3.6,-7.08,39.67,16.3,14.36,0.0,7.16,15.25,-0.01,-1.9,7.16,1.95,0.99,1.78,1.95,14.01,0.83,-2.55,7.42,-15.03,-11.99,0.0,0.0,-23.09,-18.2,0,0,0,1+3+4+5+9+10,3+4,1+2+3+4+5+6+7+9+10,1+4+6,6314,12477,0.12,0.06,3646,-763
1643,LANDMARKS BERHAD,Consumer Products & Services,2019-12-01,10,0.255,0.2,0.63,3.34,-1.0,-0.19,-74.51,0.0,0.0,-5.75,-5.75,0.07,0.07,-26.82,-107.0,-2.53,-54.76,,0.0,-7.89,11.54,-20.84,-14.84,-7.89,0.06,0.0,0.0,0.06,0.0,11.93,16.82,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+9+10,41,117,0.0,-0.19,-1,-20
1651,MALAYSIAN RESOURCES CORPORATION BERHAD,Property,2019-12-01,10,0.51,0.28,1.01,1.086,95.0,0.01,1.96,0.01,1.96,0.5,0.49,0.22,0.22,5.96,-21.5,73.0,25.75,29.97,0.0,4.28,4.59,3.33,6.6,4.28,1.39,2.59,2.17,1.39,63.29,-18.17,-2.72,3.65,-31.08,-4.46,0.0,-64.47,-41.37,-15.95,0,0,0,1+2+7,7,1+2+3+4+6+7+8,1+3+6+8,1068,1319,0.05,0.01,237,-246
1694,MENANG CORPORATION (M) BERHAD,Property,2019-06-01,9,0.355,0.2,0.385,0.6676,23.0,0.02,5.63,0.0,0.0,2.34,0.73,0.0,0.65,1.36,-11.0,46.5,17.75,19.89,0.0,4.31,6.06,2.99,6.12,0.0,0.0,0.0,0.0,0.0,0.0,-38.26,-31.18,11.75,-39.95,-4.38,0.0,-58.73,-40.01,-4.44,0,0,0,1+2+3+4+8+9,9,1+3+4+8+9,5+6+7+8+9,11,42,-0.02,0.0,-41,98
1724,PARAMOUNT CORPORATION BERHAD,Property,2019-12-01,10,0.92,0.63,1.302,2.61,1.0,0.92,100.0,0.08,9.24,35.22,7.82,0.37,0.52,15.22,7.18,15.27,11.22,12.16,2.91,8.72,2.37,11.24,9.78,8.72,3.73,3.75,3.71,3.73,46.83,6.82,6.49,5.61,13.19,7.27,0.0,10.19,7.46,2.91,1,0,1,1+4+6+8,+,2+5+7+8+10,+,432,699,0.11,0.17,49,239
1818,BURSA MALAYSIA BERHAD,Financial Services,2019-12-01,10,8.19,4.32,8.55,0.9,33.0,0.25,3.05,0.21,2.54,28.0,22.72,0.01,0.01,39.53,24.43,55.71,40.07,35.46,0.26,2.95,0.61,3.55,3.27,2.95,2.71,3.29,3.05,2.71,73.12,0.52,0.37,4.9,-1.28,0.45,0.0,-1.41,-1.39,0.26,1,0,1,1+4,+,1+4+5+10,+,331,480,0.14,0.23,154,187
1899,BATU KAWAN BERHAD,Plantation,2019-09-01,10,14.4,11.0,17.68,13.94,22.0,0.67,4.65,0.6,4.17,4.79,5.94,1.03,1.0,86.47,8.04,18.68,13.36,13.26,1.48,8.14,2.35,6.27,7.41,8.14,3.59,3.31,3.25,3.59,44.41,-1.85,6.89,52.35,-6.97,0.62,0.0,-23.32,-6.29,1.48,1,0,1,1+2+10,+,1+2+3+5+7+8,+,224,16046,1.34,0.92,38,1241
1902,PINEHILL PACIFIC BERHAD,Plantation,2019-06-01,9,0.315,0.14,0.545,1.37,1.0,0.59,187.3,0.0,0.0,43.38,-37.79,0.0,0.0,-45.29,-14.33,13.67,-0.33,13.67,0.0,-39.29,36.47,-78.58,-62.89,0.0,0.0,0.0,0.0,0.0,0.0,-72.21,-56.55,-36.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+7+8,1+2+3+4+5+6+7+9,1+2+3+4+5+6+7+8+9,1+2+7,50,1,0.03,-0.19,7,-3
1929,CHIN TECK PLANTATIONS BERHAD,Plantation,2019-08-01,10,5.8,4.8,7.15,7.47,17.0,0.34,5.86,0.2,3.45,4.49,4.69,0.0,0.0,34.07,9.72,40.63,25.18,20.94,21.84,5.78,2.51,7.15,5.61,5.78,3.23,2.53,2.33,3.23,61.8,2.88,0.54,0.84,-2.28,-3.6,0.0,21.84,-2.28,-3.6,1,0,1,1+5+7+8+10,+,1+4+5+7+8,+,111,122,0.51,0.35,37,28
1961,IOI CORPORATION BERHAD,Plantation,2019-06-01,10,4.4,3.41,4.82,1.42,68.0,0.07,1.59,0.08,1.82,4.58,6.85,0.51,0.48,14.8,9.46,406.0,207.73,61.72,0.2,5.16,3.2,5.21,3.63,5.16,2.64,2.03,2.43,2.64,84.66,-14.32,-9.03,-6.59,-28.47,-4.33,0.0,0.2,-28.24,-4.58,1,0,1,1+2+5+6+7+8+10,+,1+5+8,+,12543,7383,0.3,0.1,2009,1213
1996,KRETAM HOLDINGS BERHAD,Plantation,2018-12-01,10,0.37,0.29,0.475,0.26,-1307.0,-0.0,-0.0,0.0,0.0,-0.12,-5.08,0.01,0.01,10.35,-21.75,187.0,82.62,90.7,0.0,0.24,1.79,-0.92,-0.55,0.24,0.58,1.43,0.86,0.58,7.09,7.63,7.04,13.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+10,1+4,1+2+3+4+5+6+7+8+10,+,120,509,0.02,-0.02,37,38
2038,NEGRI SEMBILAN OIL PALMS BERHAD,Plantation,2018-12-01,10,2.75,2.11,3.65,7.77,-75.0,-0.04,-1.45,0.08,2.91,-0.47,-0.3,0.0,0.0,14.62,-66.33,95.0,14.34,31.79,0.0,39.24,131.5,120.98,72.64,39.24,3.22,1.45,1.62,3.22,50.33,-9.86,-3.59,-5.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+7+10,1+5,1+4+5+7+10,1+4,79,62,0.34,-2.4,23,-1
2054,TDM BERHAD,Plantation,2018-12-01,10,0.24,0.11,0.445,0.44,-5.0,-0.05,-20.83,0.0,0.0,-10.75,-5.88,0.67,0.57,12.92,-10.5,79.5,34.5,34.32,0.0,5.57,11.15,9.69,7.56,5.57,1.63,1.53,1.5,1.63,49.6,2.05,1.77,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+6+7+10,1,1+3+6+7+10,1,337,405,0.04,-0.04,24,-14
2062,HARBOUR-LINK GROUP BERHAD,Transportation & Logistics,2019-06-01,10,0.525,0.42,0.685,1.03,9.0,0.06,11.43,0.01,1.9,5.76,6.46,0.1,0.1,5.92,6.57,90.0,48.28,22.98,0.0,7.47,4.17,10.59,10.38,7.47,1.45,1.93,1.89,1.45,23.33,0.03,5.26,6.08,-5.65,-0.48,0.0,-23.65,-5.62,-0.47,1,0,0,1+3+7+10,+,1+3+7+9+10,7,309,591,0.05,0.06,34,28
2089,UNITED PLANTATIONS BERHAD,Plantation,2019-12-01,10,13.38,11.121,14.0,12.68,20.0,0.68,5.08,1.35,10.09,5.39,11.05,0.0,0.0,27.16,10.83,35.88,23.36,21.48,0.07,5.37,2.15,3.34,3.66,5.37,1.62,0.8,0.92,1.62,29.24,-1.52,2.8,3.69,0.38,0.09,0.0,-5.08,0.3,0.07,1,0,0,1+2+5+7+8,+,1+2+7+8+10,1+2+3+4+5+6+7+8+9+10,969,1173,0.64,0.68,0,0
2097,EASTLAND EQUITY BHD,Consumer Products & Services,2018-12-01,10,0.06,0.035,0.115,0.58,-2.0,-0.04,-66.67,0.0,0.0,-6.9,-3.98,0.16,0.16,3.01,-6.75,47.5,20.38,14.3,0.0,1.67,21.59,-27.96,-10.52,1.67,0.0,0.0,0.0,0.0,0.0,-12.37,-11.54,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+5+7+9+10,1+2+3,1+2+3+7+9+10,1+3+4+5+6+7+9+10,54,21,0.05,-0.03,-16,-4
2127,COMFORT GLOVES BERHAD,Industrial Products & Services,2020-01-01,10,2.93,0.605,4.22,0.56,42.0,0.07,2.39,0.02,0.51,12.59,11.28,0.08,0.09,-4.68,-5.14,69.5,32.18,24.94,6.59,-20.3,36.99,5.98,6.3,-20.3,0.23,0.76,0.45,0.23,5.1,24.76,26.9,13.26,50.78,20.26,0.0,8.84,42.46,6.59,0,0,0,9+10,7+8+9+10,2+4+6+7+8+9+10,6+7+9+10,140,511,-0.28,0.06,-13,74
