code,nYear,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,ROE,ROE2,D/E,D/E2,P/E mid,EPS,EPS GR min,EY level,DY level,neg Revenue count,neg EPS count,neg OCF count,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health,3G2H,PE Value,EPS GR Value
0040,10,27,103,0.0,0.02,10,13,18.47,18.29,0.17,0.21,23.0,0.03,13.04,3,2,2,2,1,0.5,0.5,0.5,1.0,1.0,3.5,0.69,0.39
7113,10,2054,7237,0.02,0.07,172,3456,73.0,40.28,0.02,0.04,230.22,0.5,8.22,3,5,3,5,0,0.5,0.0,1.0,1.0,1.0,3.5,115.11,4.11
7277,10,1208,2303,0.03,0.11,168,847,14.31,15.91,0.36,0.36,60.21,0.11,15.14,2,0,4,0,0,0.0,1.0,1.0,0.5,1.0,3.5,6.62,1.67
5277,7,30,51,0.02,0.03,9,23,15.22,18.23,0.0,0.0,21.38,0.03,1.31,1,0,3,3,0,0.5,0.0,1.0,1.0,1.0,3.5,0.64,0.04
0163,8,55,365,0.01,-0.01,-2,48,42.56,-5.79,0.04,0.19,7.5,0.15,0.0,3,0,0,5,2,1.0,0.0,0.5,1.0,1.0,3.5,1.12,0.0
5024,10,219,310,0.03,0.05,31,51,26.67,26.79,0.0,0.0,72.25,0.05,1.7,3,5,2,6,0,0.5,0.0,1.0,1.0,1.0,3.5,3.61,0.08
7106,10,977,2132,0.06,0.2,62,1304,67.67,39.57,0.02,0.07,68.71,0.85,12.28,4,0,3,5,0,0.5,0.0,1.0,1.0,1.0,3.5,58.4,10.44
7100,10,101,157,0.13,0.17,49,84,40.26,48.53,0.0,0.0,14.89,0.16,7.82,3,5,2,5,0,0.5,0.0,1.0,1.0,1.0,3.5,2.38,1.25
0106,10,15,25,0.02,0.05,6,9,22.96,24.38,0.0,0.0,14.98,0.05,3.9,2,5,3,6,0,0.5,0.0,1.0,1.0,1.0,3.5,0.75,0.2
1818,10,331,480,0.14,0.23,154,187,42.06,22.72,0.01,0.01,34.8,0.47,0.26,3,5,3,4,0,0.5,0.0,1.0,1.0,1.0,3.5,16.36,0.12
8621,10,663,1220,0.39,0.85,-12,257,16.29,16.64,0.02,0.02,24.78,0.85,0.96,3,5,2,1,2,0.5,0.5,0.5,1.0,1.0,3.5,21.06,0.82
5105,10,449,2284,0.13,3.72,31,191,36.08,55.86,0.43,0.43,5.56,3.3,33.65,5,3,3,6,0,0.5,0.0,1.0,1.0,1.0,3.5,18.35,111.04
7089,10,261,837,0.1,0.44,6,132,19.41,22.48,0.02,0.03,12.24,0.44,2.48,4,5,2,5,0,0.5,0.0,1.0,1.0,1.0,3.5,5.39,1.09
0213,5,127,166,0.02,0.05,18,45,18.07,21.6,0.0,0.0,5.1,0.05,14.62,3,5,2,3,0,0.5,0.0,1.0,1.0,1.0,3.5,0.26,0.73
7153,10,1047,2217,0.04,0.09,138,275,15.71,16.4,0.07,0.12,81.24,0.24,9.07,3,0,2,3,0,0.5,0.0,1.0,1.0,1.0,3.5,19.5,2.18
0216,5,36,61,0.02,0.04,4,12,8.65,16.13,0.08,0.09,3.25,0.01,34.24,0,0,1,2,0,0.5,0.5,1.0,0.5,1.0,3.5,0.03,0.34
0200,6,14,78,0.01,0.02,1,22,8.89,12.7,0.08,0.09,29.5,0.02,9.12,0,0,1,2,0,0.5,0.5,1.0,0.0,1.0,3.0,0.59,0.18
0128,10,147,340,0.01,0.07,21,115,18.25,19.71,0.03,0.03,19.86,0.07,20.52,0,0,4,5,0,0.0,0.0,1.0,1.0,1.0,3.0,1.39,1.44
0186,7,64,124,0.02,0.08,10,63,20.13,12.97,0.57,0.86,2.34,0.06,20.27,3,5,2,1,0,0.5,0.5,1.0,1.0,0.0,3.0,0.14,1.22
7231,10,137,135,0.03,0.05,11,38,24.28,24.75,0.0,0.0,36.52,0.06,7.18,3,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,2.19,0.43
7084,10,1777,4156,0.06,0.1,131,528,7.37,12.11,0.37,0.39,61.36,0.1,5.39,0,0,0,4,0,1.0,0.0,1.0,0.0,1.0,3.0,6.14,0.54
0215,5,35,253,0.01,0.06,-6,9,13.55,21.3,0.07,0.08,6.08,0.03,55.7,0,0,1,1,1,0.5,0.5,0.5,0.5,1.0,3.0,0.18,1.67
9172,10,510,766,0.15,0.17,49,71,15.15,13.85,0.01,0.01,15.6,0.2,1.08,3,5,5,6,0,0.0,0.0,1.0,1.0,1.0,3.0,3.12,0.22
0187,7,35,104,0.0,0.01,3,8,5.0,10.56,0.08,0.09,8.0,0.01,0.0,2,0,0,2,1,1.0,0.5,0.5,0.0,1.0,3.0,0.08,0.0
3255,10,1285,2320,0.47,1.04,0,411,64.58,81.8,0.02,0.01,22.0,0.63,5.75,1,5,3,3,1,0.5,0.0,0.5,1.0,1.0,3.0,13.86,3.62
0097,10,88,340,0.05,0.17,21,86,16.78,17.78,0.07,0.09,31.4,0.19,6.92,0,0,4,4,0,0.0,0.0,1.0,1.0,1.0,3.0,5.97,1.31
7022,10,279,215,0.05,0.07,63,111,16.45,14.96,0.0,0.0,55.9,0.07,9.93,0,3,5,4,0,0.0,0.0,1.0,1.0,1.0,3.0,3.91,0.7
6139,10,214,2839,0.05,0.44,0,-113,22.25,33.07,0.0,0.0,38.46,0.4,20.67,3,4,3,2,2,0.5,0.5,0.0,1.0,1.0,3.0,15.38,8.27
0138,10,49,371,0.0,0.06,13,85,28.82,42.26,0.14,0.21,161.16,0.07,37.1,2,1,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,11.28,2.6
6633,5,4701,6043,0.03,0.04,301,671,5.38,10.23,0.47,0.6,11.0,0.02,0.0,1,0,1,2,0,0.5,0.5,1.0,0.0,1.0,3.0,0.22,0.0
0201,6,23,34,0.04,0.04,12,10,15.03,15.92,0.0,0.0,8.0,0.04,1.14,2,2,1,2,0,0.5,0.5,0.0,1.0,1.0,3.0,0.32,0.05
0090,10,11,34,0.01,0.03,2,14,7.25,15.49,0.0,0.0,42.84,0.01,26.08,0,5,2,3,0,0.5,0.0,1.0,0.5,1.0,3.0,0.43,0.26
5275,5,218,517,0.03,0.04,8,83,-3.21,10.12,0.26,0.2,47.28,-0.01,7.19,0,0,1,1,0,0.5,0.5,1.0,0.0,1.0,3.0,-0.47,-0.07
5160,10,90,155,0.03,0.06,4,22,9.08,14.22,0.0,0.0,11.48,0.06,1.04,3,3,3,2,0,0.5,0.5,1.0,0.0,1.0,3.0,0.69,0.06
7252,10,168,546,0.05,0.2,21,101,6.27,20.13,0.19,0.2,53.22,0.07,4.32,3,5,3,6,0,0.5,0.0,1.0,0.5,1.0,3.0,3.73,0.3
7233,10,128,249,0.02,0.09,13,29,21.13,22.95,0.04,0.06,1.0,0.1,11.62,0,0,5,7,0,0.0,0.0,1.0,1.0,1.0,3.0,0.1,1.16
0002,10,113,172,-0.02,0.2,15,50,13.88,16.33,0.08,0.1,44.5,0.18,7.87,3,5,3,3,0,0.5,0.0,1.0,0.5,1.0,3.0,8.01,1.42
5238,8,1967,4233,0.1,-0.16,-37,462,108.43,-182.78,0.0,39.19,8.05,-0.3,0.0,0,0,2,8,3,0.5,0.0,0.5,1.0,1.0,3.0,-2.42,-0.0
7237,10,153,386,0.03,0.12,0,89,16.56,21.8,0.0,0.0,43.16,0.11,1.94,3,5,2,5,1,0.5,0.0,0.5,1.0,1.0,3.0,4.75,0.21
7247,10,75,210,0.04,0.09,6,29,15.88,10.57,0.25,0.3,-0.93,0.15,7.99,3,2,1,5,1,0.5,0.0,0.5,1.0,1.0,3.0,-0.14,1.2
0078,10,93,364,0.0,0.0,8,55,4.22,3.85,0.1,0.15,90.25,0.0,8.6,0,0,0,3,0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
7204,9,171,504,0.0,0.02,-1,51,8.54,31.5,0.27,0.29,14.25,0.03,2.0,0,0,2,5,2,0.5,0.0,0.5,0.5,1.0,2.5,0.43,0.06
5209,10,1807,6886,0.23,0.15,369,119,19.93,18.39,0.15,0.18,15.0,0.16,2.9,3,5,1,7,1,0.5,0.0,0.0,1.0,1.0,2.5,2.4,0.46
5212,9,23,585,0.0,0.09,37,349,1.22,6.6,0.45,0.54,13.6,0.02,0.0,0,4,1,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.27,0.0
5141,10,255,1046,0.09,0.23,70,317,8.14,18.06,0.45,0.48,14.76,0.12,2.09,4,0,4,5,0,0.0,0.0,1.0,0.5,1.0,2.5,1.77,0.25
0210,5,77,101,0.06,0.03,10,16,9.48,13.12,0.2,0.24,4.58,0.02,0.0,3,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.09,0.0
5225,10,4507,14908,0.01,0.05,399,2447,-0.42,1.9,0.43,0.41,54.7,-0.01,0.0,0,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.55,-0.0
0207,5,41,69,0.0,0.0,4,4,6.63,3.71,0.13,0.15,0.0,0.01,0.0,3,0,1,2,1,0.5,0.5,0.5,0.0,1.0,2.5,0.0,0.0
5289,6,64,71,0.04,0.05,4,18,7.38,7.98,0.0,0.0,9.81,0.04,2.49,0,0,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.39,0.1
5151,10,89,337,0.09,0.0,0,35,20.71,1.96,0.06,0.07,7.48,0.05,0.0,3,5,6,8,3,0.0,0.0,0.5,1.0,1.0,2.5,0.37,0.0
5143,10,400,765,0.03,0.04,11,62,12.81,12.71,0.0,0.0,27.5,0.05,5.5,3,4,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.38,0.28
5147,10,471,1057,0.06,0.09,-17,88,17.21,15.72,0.07,0.08,46.94,0.11,5.82,3,4,3,5,4,0.5,0.0,0.0,1.0,1.0,2.5,5.16,0.64
5227,8,115,552,0.04,0.09,151,392,6.22,8.37,0.32,0.32,22.16,0.07,3.83,2,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.55,0.27
0197,6,39,85,0.01,0.02,5,11,6.25,10.49,0.28,0.23,6.75,0.01,16.36,1,2,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.07,0.16
0193,6,57,160,0.0,0.01,1,2,8.75,17.45,0.08,0.09,48.25,0.01,8.82,0,0,1,3,1,0.5,0.0,0.5,0.5,1.0,2.5,0.48,0.09
7029,10,61,204,0.08,0.29,8,22,9.34,15.94,0.02,0.03,9.81,0.19,14.08,4,5,3,4,1,0.5,0.0,0.5,0.5,1.0,2.5,1.86,2.68
5159,10,141,202,0.11,0.09,11,31,6.79,6.29,0.01,0.02,7.32,0.1,0.0,4,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.73,0.0
0185,5,122,148,0.04,0.0,5,12,4.67,0.55,0.22,0.25,16.55,0.02,0.0,2,0,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.33,0.0
7035,10,356,651,0.02,0.05,23,51,11.91,12.61,0.07,0.06,46.94,0.05,11.3,3,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.35,0.57
0179,7,25,64,0.02,0.01,5,16,-11.51,5.15,0.05,0.06,15.75,-0.02,0.0,0,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.32,-0.0
7199,10,164,197,0.08,0.02,17,26,4.59,2.31,0.19,0.13,1.25,0.05,0.0,3,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.06,0.0
5116,10,73,106,0.08,0.1,55,84,7.07,7.99,0.08,0.68,12.56,0.09,0.23,3,5,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.13,0.02
9474,10,166,306,0.04,-0.07,28,40,413.8,-241.68,0.0,0.18,5.0,-0.21,0.0,0,0,5,8,3,0.0,0.0,0.5,1.0,1.0,2.5,-1.05,-0.0
7205,10,142,254,0.05,0.16,11,22,11.13,14.73,0.0,0.0,29.69,0.13,2.67,3,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,3.86,0.35
3026,10,697,1067,1.0,1.6,0,0,46.39,82.41,0.02,0.0,23.86,1.25,5.52,2,3,2,4,10,0.5,0.0,0.0,1.0,1.0,2.5,29.82,6.9
5007,10,502,535,0.13,0.01,30,37,0.15,0.42,0.0,0.0,53.95,0.0,0.0,0,1,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
5279,6,756,4529,0.02,0.16,51,221,16.29,21.97,1.07,1.21,14.72,0.15,47.85,3,5,2,2,1,0.5,0.5,0.5,1.0,0.0,2.5,2.21,7.18
5014,10,1813,5213,0.27,0.28,297,2129,-4.56,5.19,0.42,0.41,22.5,-0.24,213.27,0,4,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,-5.4,-51.18
5835,9,64,12,-0.1,-0.16,5,7,74.08,-159.15,0.2,0.97,23.62,0.1,0.0,5,0,5,8,2,0.0,0.0,0.5,1.0,1.0,2.5,2.36,0.0
5276,5,68,81,0.04,0.04,12,18,11.07,11.57,0.07,0.01,14.9,0.05,0.0,3,4,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.75,0.0
3867,10,1415,1564,0.3,0.8,269,423,10.7,11.55,0.02,0.02,6.46,0.82,4.06,0,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,5.3,3.33
6033,10,3525,5458,0.72,0.97,0,3357,15.95,14.76,0.16,0.29,21.76,1.01,0.99,3,5,2,3,7,0.5,0.0,0.0,1.0,1.0,2.5,21.98,1.0
8346,10,103,150,0.18,-0.83,40,60,165.05,-35.49,0.42,0.39,0.4,-0.71,0.0,0,0,4,6,2,0.0,0.0,0.5,1.0,1.0,2.5,-0.28,-0.0
5041,10,199,339,0.08,0.07,90,138,1.63,3.66,0.35,0.42,7.5,0.03,0.32,2,5,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.22,0.01
5065,10,217,332,0.06,0.17,15,28,7.13,7.79,0.06,0.04,8.16,0.17,6.49,3,2,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,1.39,1.1
5106,10,89,222,0.15,0.17,72,141,6.69,11.18,0.23,0.24,21.06,0.1,3.83,3,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,2.11,0.38
8273,10,146,204,0.04,0.13,4,31,7.56,10.07,0.04,0.07,8.98,0.11,10.38,4,0,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.99,1.14
8125,10,222,619,0.07,0.15,0,121,18.63,20.77,0.02,0.02,44.76,0.15,8.72,3,2,3,4,9,0.5,0.0,0.0,1.0,1.0,2.5,6.71,1.31
7216,10,92,214,0.06,0.03,18,42,7.84,3.78,0.02,0.03,30.42,0.07,0.0,2,1,1,6,0,0.5,0.0,1.0,0.0,1.0,2.5,2.13,0.0
2658,10,316,462,0.42,0.98,35,68,12.06,12.46,0.0,0.0,14.57,0.98,9.59,3,5,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,14.28,9.4
2488,10,1129,1647,0.27,0.27,1268,3184,6.87,7.24,0.29,0.3,10.56,0.28,3.41,4,0,0,5,3,1.0,0.0,0.5,0.0,1.0,2.5,2.96,0.95
6963,10,1027,3243,0.02,0.06,94,323,7.41,7.03,0.02,0.03,45.42,0.07,11.07,0,0,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,3.18,0.77
5247,9,189,395,0.01,0.0,5,28,0.96,0.05,0.04,0.05,41.0,0.0,0.0,0,1,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.0
6971,10,111,197,0.06,0.23,7,13,12.23,12.73,0.12,0.11,-26.62,0.24,17.36,2,1,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-6.39,4.17
1295,10,5958,11101,0.16,0.28,-5615,875,2.23,13.03,0.3,0.31,80.9,0.26,1.75,3,5,1,2,2,0.5,0.5,0.5,0.0,1.0,2.5,21.03,0.46
0049,10,56,89,0.01,0.03,5,10,4.05,8.18,0.04,0.01,11.84,0.02,7.71,2,2,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.24,0.15
7210,10,295,552,0.09,0.04,22,44,4.44,4.16,0.22,0.24,15.0,0.05,0.0,2,1,1,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.75,0.0
7134,8,214,365,0.0,0.03,12,34,-2.93,2.04,0.15,0.16,20.16,-0.05,47.2,0,0,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-1.01,-2.36
7107,10,149,267,0.07,0.04,13,28,6.77,5.21,0.04,0.05,29.7,0.06,0.0,3,2,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.78,0.0
7090,10,314,689,0.07,0.11,27,68,12.2,13.01,0.05,0.06,47.68,0.12,6.56,2,1,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,5.72,0.79
0011,10,16,28,0.0,0.02,3,7,14.04,9.77,0.42,0.34,14.0,0.03,2.61,3,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.42,0.08
2127,10,140,511,-0.28,0.06,-13,74,35.58,11.28,0.06,0.09,32.18,0.27,6.59,3,0,2,7,4,0.5,0.0,0.0,1.0,1.0,2.5,8.69,1.78
7178,10,138,296,0.12,0.17,11,33,6.38,7.16,0.1,0.11,12.54,0.15,1.42,3,5,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.88,0.21
0112,10,24,50,0.01,0.01,4,10,4.01,4.01,0.08,0.09,23.88,0.01,0.0,2,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.24,0.0
9334,9,237,241,0.1,0.0,67,87,-1.03,0.03,0.01,0.01,32.12,-0.09,0.0,0,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,-2.89,-0.0
0127,10,49,257,0.0,0.05,5,26,9.95,15.89,0.16,0.18,30.34,0.04,9.82,0,0,3,6,1,0.5,0.0,0.5,0.5,1.0,2.5,1.21,0.39
7088,10,356,701,0.05,0.22,13,71,10.25,14.99,0.0,0.0,13.18,0.19,2.42,4,5,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.5,0.46
0008,10,54,138,0.02,0.03,15,20,6.76,9.33,0.02,0.02,19.79,0.02,1.84,2,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.4,0.04
7158,10,1642,0,-0.27,-0.22,-115,-21,112.18,0.0,0.0,0.0,8.28,-0.25,0.0,0,0,8,9,3,0.0,0.0,0.5,1.0,1.0,2.5,-2.07,-0.0
0146,9,8,27,0.0,0.01,1,5,2.79,23.05,0.03,0.03,219.0,0.01,7.96,0,0,2,5,2,0.5,0.0,0.5,0.5,1.0,2.5,2.19,0.08
8702,9,1084,1134,-0.04,-0.06,47,77,-5.55,-2.9,0.22,0.23,33.66,-0.1,0.0,0,0,3,8,0,0.5,0.0,1.0,0.0,1.0,2.5,-3.37,-0.0
0151,10,85,380,0.04,0.08,-3,20,10.72,17.99,0.2,0.17,7.0,0.05,5.79,0,0,3,6,3,0.5,0.0,0.5,0.5,1.0,2.5,0.35,0.29
7160,10,84,490,-0.04,0.12,16,139,14.6,20.95,0.01,0.01,26.92,0.1,44.56,0,0,3,4,2,0.5,0.0,0.5,0.5,1.0,2.5,2.69,4.46
3034,10,2715,7096,0.17,0.47,109,366,14.42,16.19,0.5,0.42,15.04,0.43,3.31,3,5,2,1,4,0.5,0.5,0.0,0.5,1.0,2.5,6.47,1.42
0037,10,159,351,-0.04,0.03,3,79,-3.27,16.0,0.09,0.09,7.0,-0.0,13.58,0,3,5,4,0,0.0,0.0,1.0,0.5,1.0,2.5,-0.0,-0.0
0158,10,19,65,0.06,0.04,2,5,5.11,12.7,0.01,0.01,22.55,0.02,0.0,3,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.45,0.0
0050,9,6,28,0.0,0.0,3,7,-4.17,1.58,0.11,0.11,20.75,-0.01,0.0,0,1,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.21,-0.0
7103,10,132,374,0.1,0.15,11,33,6.46,7.77,0.0,0.0,15.99,0.13,8.37,3,3,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.08,1.09
0157,8,131,191,0.02,0.04,10,50,9.11,16.57,0.76,0.92,17.16,0.03,58.87,2,3,0,6,0,1.0,0.0,1.0,0.5,0.0,2.5,0.51,1.77
0023,9,38,86,-0.01,0.01,9,17,7.42,4.98,0.0,0.0,21.0,0.01,121.65,1,4,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.21,1.22
7248,10,156,167,0.03,0.07,15,46,8.82,11.76,0.0,0.0,20.54,0.05,10.63,3,5,5,5,0,0.0,0.0,1.0,0.0,1.0,2.0,1.03,0.53
0091,10,188,282,0.02,-0.08,7,3,19.66,0.0,0.0,0.0,15.0,-0.02,0.0,0,0,6,9,4,0.0,0.0,0.0,1.0,1.0,2.0,-0.3,-0.0
4715,10,5333,10406,0.22,0.25,1467,2577,-10.71,7.6,0.65,0.5,18.56,-0.29,0.63,0,5,3,6,0,0.5,0.0,1.0,0.0,0.5,2.0,-5.38,-0.18
7115,8,52,67,-0.06,-0.02,6,6,-0.42,-1.17,0.49,0.5,-22.45,-0.01,0.0,0,0,3,7,1,0.5,0.0,0.5,0.0,1.0,2.0,0.22,-0.0
7155,10,257,1827,0.03,0.06,40,68,13.04,12.21,0.0,0.01,11.96,0.07,4.52,1,1,2,3,1,0.5,0.0,0.5,0.0,1.0,2.0,0.84,0.32
9121,10,375,954,0.1,0.04,-11,32,0.2,2.42,0.11,0.14,-13.56,0.0,0.0,0,0,2,7,3,0.5,0.0,0.5,0.0,1.0,2.0,-0.0,0.0
5819,10,2542,4707,0.72,1.22,2966,10213,8.53,9.47,0.1,0.1,14.78,1.17,5.17,3,3,2,2,4,0.5,0.5,0.0,0.0,1.0,2.0,17.29,6.05
7225,10,97,202,-0.22,0.01,0,10,16.15,7.82,0.01,0.01,1.0,0.01,0.0,0,0,4,9,5,0.0,0.0,0.0,1.0,1.0,2.0,0.01,0.0
4847,10,265,129,-0.1,-0.22,32,4,76.18,0.0,0.0,0.0,12.9,-0.08,0.0,0,0,8,9,1,0.0,0.0,0.0,1.0,1.0,2.0,-1.03,-0.0
9997,10,298,280,0.03,0.02,6,36,8.92,2.5,0.31,0.35,1.34,0.09,0.0,4,2,5,8,0,0.0,0.0,1.0,0.0,1.0,2.0,0.12,0.0
0080,6,3,663,-0.01,0.01,-1,12,3.97,7.23,0.03,0.03,5.25,0.01,262.76,3,0,0,5,5,1.0,0.0,0.0,0.0,1.0,2.0,0.05,2.63
0089,10,16,31,0.02,0.02,3,11,1.48,4.81,0.08,0.08,29.84,0.01,8.12,0,0,4,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.3,0.08
5216,10,32,248,0.0,0.02,0,130,17.46,23.22,0.22,0.23,128.5,0.02,18.93,2,5,5,5,4,0.0,0.0,0.0,1.0,1.0,2.0,2.57,0.38
5001,10,174,427,0.0,0.0,27,36,-9.95,0.49,0.28,0.28,-0.5,-0.06,0.0,0,0,3,7,1,0.5,0.0,0.5,0.0,1.0,2.0,0.03,-0.0
4006,10,3230,5162,0.4,0.57,407,478,1.43,5.33,0.01,0.01,17.91,0.15,0.83,1,5,5,5,0,0.0,0.0,1.0,0.0,1.0,2.0,2.69,0.12
8966,10,184,341,0.05,0.1,3,47,11.17,7.42,0.25,0.28,12.45,0.17,11.86,5,0,3,5,1,0.5,0.0,0.5,0.0,1.0,2.0,2.12,2.02
5371,9,267,379,0.09,-0.23,13,35,-6.01,-7.65,0.08,0.09,60.22,-0.17,0.0,0,4,3,8,1,0.5,0.0,0.5,0.0,1.0,2.0,-10.24,-0.0
4065,10,2274,4684,1.32,0.81,240,401,5.82,5.43,0.01,0.01,18.98,0.9,3.29,2,2,1,6,2,0.5,0.0,0.5,0.0,1.0,2.0,17.08,2.96
7803,9,374,219,0.01,0.04,21,39,9.0,12.64,0.01,0.01,31.28,0.09,2.8,3,0,3,5,0,0.0,0.0,1.0,0.0,1.0,2.0,2.82,0.25
0025,8,25,68,0.0,0.0,4,5,-0.48,1.05,0.08,0.04,5.62,-0.0,6.45,0,0,5,7,0,0.0,0.0,1.0,0.0,1.0,2.0,-0.0,-0.0
5286,5,105,191,0.05,0.08,49,32,14.66,16.65,0.01,0.0,16.0,0.08,54.46,0,0,3,3,0,0.5,0.0,0.0,0.5,1.0,2.0,1.28,4.36
5533,10,415,245,-0.05,-0.26,14,14,-10.35,-13.28,0.08,0.1,2.8,-0.19,0.0,0,0,7,8,0,0.0,0.0,1.0,0.0,1.0,2.0,-0.53,-0.0
7060,10,222,276,0.33,0.18,38,49,1.8,3.23,0.0,0.01,12.59,0.1,4.43,2,5,4,6,0,0.0,0.0,1.0,0.0,1.0,2.0,1.26,0.44
5614,9,134,10,0.07,0.08,14,1,22.43,8.23,0.27,0.31,8.25,0.25,33.71,5,0,5,9,4,0.0,0.0,0.0,1.0,1.0,2.0,2.06,8.43
7167,10,96,580,0.03,0.15,4,44,12.28,14.5,0.01,0.01,18.93,0.14,3.13,3,5,2,4,2,0.5,0.0,0.5,0.0,1.0,2.0,2.65,0.44
5009,10,530,527,0.28,-0.28,47,62,-12.62,-9.5,0.04,0.05,41.54,-0.33,0.0,0,0,7,8,0,0.0,0.0,1.0,0.0,1.0,2.0,-13.71,-0.0
7181,10,72,103,-0.17,0.1,2,-12,21.19,52.96,0.0,0.0,-29.58,0.08,0.0,5,0,5,9,1,0.0,0.0,0.0,1.0,1.0,2.0,-2.37,0.0
7235,10,66,102,0.01,0.05,1,14,7.43,6.82,0.05,0.06,28.05,0.06,5.33,3,5,4,6,0,0.0,0.0,1.0,0.0,1.0,2.0,1.68,0.32
