code,nYear,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,ROE,ROE2,D/E,D/E2,P/E mid,EPS,EPS GR min,EY level,DY level,neg Revenue count,neg EPS count,neg OCF count,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health,3G2H,PE Value,EPS GR Value
5275,5,218,517,0.03,0.04,8,83,7.47,10.12,0.21,0.2,30.25,0.03,7.19,0,1,1,1,0,0.5,0.5,1.0,0.0,1.0,3.0,0.91,0.22
0192,5,246,383,0.02,0.04,12,7,16.37,19.37,0.07,0.08,6.08,0.04,13.69,0,5,2,2,0,0.5,0.5,0.0,1.0,1.0,3.0,0.24,0.55
0193,6,57,160,0.0,0.01,1,2,5.43,17.45,0.09,0.09,48.25,0.01,8.82,0,1,1,3,0,0.5,0.0,1.0,0.5,1.0,3.0,0.48,0.09
5279,5,756,3283,0.02,0.13,51,83,18.63,22.55,1.33,0.53,17.18,0.15,31.75,0,5,2,2,0,0.5,0.5,1.0,1.0,0.0,3.0,2.58,4.76
3034,10,2464,6247,0.05,0.46,1161,-448,15.83,17.91,0.48,0.4,28.18,0.47,5.41,0,5,2,1,0,0.5,0.5,0.0,1.0,1.0,3.0,13.24,2.54
2852,10,943,1741,0.07,0.15,92,246,6.07,6.15,0.28,0.28,25.81,0.15,13.62,0,3,1,2,0,0.5,0.5,1.0,0.0,1.0,3.0,3.87,2.04
5105,10,406,1227,0.2,0.24,87,96,41.54,5.74,1.31,0.34,7.44,3.75,7.87,0,1,3,6,0,0.5,0.0,1.0,1.0,0.5,3.0,27.9,29.51
0127,10,30,265,0.0,0.07,0,26,15.17,23.27,0.17,0.14,84.84,0.05,71.76,0,3,2,6,2,0.5,0.0,0.5,1.0,1.0,3.0,4.24,3.59
0158,9,19,66,0.06,0.05,2,5,12.37,17.32,0.01,0.0,22.18,0.04,6.55,0,5,2,6,0,0.5,0.0,1.0,0.5,1.0,3.0,0.89,0.26
5007,10,404,681,0.05,0.2,-3,38,5.95,10.28,0.0,0.0,13.95,0.12,8.31,0,5,2,2,0,0.5,0.5,1.0,0.0,1.0,3.0,1.67,1.0
6645,10,311,516,0.17,0.45,221,372,24.23,26.94,0.53,0.83,17.4,0.5,8.04,0,5,3,2,0,0.5,0.5,1.0,1.0,0.0,3.0,8.7,4.02
7252,10,168,546,0.05,0.2,21,101,12.39,20.13,0.19,0.2,53.22,0.13,4.32,0,5,3,6,0,0.5,0.0,1.0,0.5,1.0,3.0,6.92,0.56
5819,10,2057,4571,0.63,1.3,-1942,-1321,9.64,10.79,0.11,0.13,14.78,1.23,2.43,0,5,3,1,0,0.5,0.5,1.0,0.0,1.0,3.0,18.18,2.99
0197,5,39,95,0.01,0.03,5,14,9.94,23.11,0.21,0.24,4.5,0.02,0.0,0,4,1,3,0,0.5,0.0,1.0,0.5,1.0,3.0,0.09,0.0
5216,10,28,220,0.01,0.03,0,67,20.99,13.77,0.22,0.3,101.0,0.04,1.58,0,2,5,6,0,0.0,0.0,1.0,1.0,1.0,3.0,4.04,0.06
8621,10,583,1222,0.35,0.81,381,52,18.84,15.62,0.03,0.02,26.28,0.81,2.57,0,5,1,1,0,0.5,0.5,0.0,1.0,1.0,3.0,21.29,2.08
7155,10,196,1654,0.01,0.08,20,152,14.53,16.91,0.0,0.0,11.96,0.07,3.41,0,5,3,3,0,0.5,0.0,1.0,0.5,1.0,3.0,0.84,0.24
7022,10,279,215,0.05,0.07,63,111,18.23,14.96,0.0,0.0,55.9,0.08,9.93,0,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,4.47,0.79
9598,10,106,316,0.13,0.16,13,27,15.43,8.12,0.07,0.06,22.1,0.31,8.18,0,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,6.85,2.54
5250,9,1314,2217,0.02,0.04,0,0,49.05,61.69,6.06,0.48,37.5,0.04,0.7,0,2,1,3,0,0.5,0.0,1.0,1.0,0.5,3.0,1.5,0.03
6139,10,214,2773,0.05,0.44,0,-113,28.14,33.07,0.0,0.0,38.46,0.45,20.67,0,5,3,2,0,0.5,0.5,0.0,1.0,1.0,3.0,17.31,9.3
3689,10,3638,4076,1.94,1.12,511,578,15.77,16.95,0.04,0.04,21.86,1.13,2.12,0,2,4,5,0,0.0,0.0,1.0,1.0,1.0,3.0,24.7,2.4
5235SS,10,926,1423,0.55,0.44,621,1041,6.1,15.58,0.45,0.45,9.57,0.45,0.0,0,5,2,6,0,0.5,0.0,1.0,0.5,1.0,3.0,4.31,0.0
1295,10,5958,11101,0.81,1.42,-5615,875,12.55,13.03,0.32,0.31,15.91,1.4,1.75,0,5,1,1,0,0.5,0.5,1.0,0.0,1.0,3.0,22.27,2.45
0002,10,102,173,0.09,0.16,3,37,15.52,13.64,0.12,0.18,44.5,0.19,7.78,0,5,2,3,1,0.5,0.0,0.5,1.0,1.0,3.0,8.46,1.48
5197,9,120,203,0.14,0.27,18,23,-4.06,16.04,0.0,0.0,10.96,-0.07,13.32,0,0,2,5,0,0.5,0.0,1.0,0.5,1.0,3.0,-0.77,-0.93
0151,10,64,350,0.05,0.07,4,8,15.44,19.19,0.13,0.01,2.75,0.08,54.95,0,2,3,6,3,0.5,0.0,0.5,1.0,1.0,3.0,0.22,4.4
5277,6,30,45,0.02,0.02,9,10,0.0,15.64,0.0,0.0,21.38,0.0,2.54,0,2,3,3,0,0.5,0.0,1.0,0.5,1.0,3.0,0.0,0.0
4065,10,2274,4684,1.32,0.81,240,401,5.38,5.43,0.01,0.01,18.98,0.81,3.29,0,2,0,5,0,1.0,0.0,1.0,0.0,1.0,3.0,15.37,2.66
7090,10,283,653,0.06,12.43,33,40,12.67,16.07,0.05,0.06,43.42,0.12,77.77,0,0,1,3,0,0.5,0.0,1.0,0.5,1.0,3.0,5.21,9.33
5209,10,1807,6886,0.23,0.15,369,119,19.61,18.39,0.15,0.18,15.0,0.16,2.9,0,5,0,6,0,1.0,0.0,0.0,1.0,1.0,3.0,2.4,0.46
0099,10,123,161,0.02,0.06,11,22,20.83,19.72,0.01,0.0,16.75,0.06,8.65,0,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.52
6033,10,3525,5458,0.72,0.97,0,3357,13.77,14.76,0.16,0.29,21.76,0.9,0.99,0,5,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,19.58,0.89
9296,10,200,263,0.29,0.28,-60,9,15.44,17.33,1.79,1.76,14.46,0.28,1.54,0,5,3,4,0,0.5,0.0,1.0,1.0,0.0,2.5,4.05,0.43
5289,5,64,81,0.04,0.04,4,6,6.75,6.57,0.0,0.0,9.81,0.04,0.0,0,0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.39,0.0
5159,10,128,256,0.11,0.14,4,44,6.9,10.4,0.05,0.04,7.32,0.1,1.49,0,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.73,0.15
3883,10,703,1544,0.12,0.25,65,99,3.72,7.8,0.13,0.13,17.53,0.13,4.74,0,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,2.28,0.62
5143,10,400,765,0.03,0.04,11,62,12.35,12.71,0.0,0.0,27.5,0.04,5.5,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.1,0.22
7084,10,1476,3619,0.07,0.13,172,292,11.63,11.63,0.3,0.3,38.82,0.15,3.84,0,0,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,5.82,0.58
7134,7,214,352,0.0,0.08,12,24,2.12,4.93,0.05,0.05,28.05,0.04,18.55,0,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.12,0.74
0049,10,55,85,0.01,0.02,6,10,7.22,7.35,0.0,0.0,14.38,0.03,29.24,0,2,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.43,0.88
5095,10,363,419,0.07,0.03,17,65,3.22,3.32,0.03,0.03,31.96,0.02,0.0,0,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.64,0.0
5126,10,533,3604,0.22,0.11,168,378,6.72,2.95,0.35,0.35,21.2,0.27,0.0,0,2,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,5.72,0.0
7126,10,138,309,0.1,0.06,0,-13,621.76,3.54,0.2,0.26,6.19,-1.55,0.0,0,0,3,8,0,0.5,0.0,0.0,1.0,1.0,2.5,-9.59,-0.0
5199,6,2,988,-0.02,0.14,-6,496,8.84,20.6,0.01,0.0,-33.43,0.08,0.0,0,0,1,4,1,0.5,0.0,0.5,0.5,1.0,2.5,-2.67,0.0
5246,10,943,1742,0.09,0.17,481,960,24.16,23.75,0.53,0.52,13.74,0.18,2.9,0,5,3,3,0,0.5,0.0,1.0,1.0,0.0,2.5,2.47,0.52
2658,10,285,448,0.39,0.93,32,65,11.61,12.54,0.0,0.0,14.57,0.92,11.52,0,5,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,13.4,10.6
7107,10,126,287,0.1,0.06,13,17,6.15,7.59,0.06,0.08,29.7,0.05,0.0,0,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.48,0.0
8273,10,132,197,0.05,0.1,20,25,9.56,8.91,0.07,0.07,9.94,0.13,10.23,0,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.29,1.33
7189,10,137,287,0.11,0.31,24,-80,19.71,23.72,0.2,0.35,-45.12,0.35,8.82,0,5,3,6,4,0.5,0.0,0.0,1.0,1.0,2.5,-15.79,3.09
6238,10,488,684,0.13,0.1,54,98,6.36,6.93,0.06,0.06,12.03,0.09,0.0,0,3,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.08,0.0
5106,10,89,222,0.15,0.17,72,141,10.07,11.18,0.24,0.24,20.29,0.15,3.83,0,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,3.04,0.57
5065,10,156,350,0.06,0.13,16,34,7.44,5.89,0.04,0.04,8.82,0.18,3.29,0,4,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.59,0.59
8966,10,137,364,0.03,0.03,6,24,2.58,2.67,0.31,0.3,12.65,0.03,12.93,0,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.38,0.39
9334,10,226,307,0.27,0.14,44,88,2.64,1.75,0.03,0.04,31.22,0.22,0.0,0,1,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,6.87,0.0
0176,6,55,236,0.07,0.04,8,34,1.56,9.62,0.02,0.03,11.62,0.01,12.48,0,5,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.12,0.12
1163,10,2173,5572,0.5,1.42,-106,568,13.4,12.1,0.01,0.01,14.74,2.78,8.37,0,5,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,40.98,23.27
7204,9,171,504,0.0,0.02,-1,51,9.72,31.5,0.29,0.29,14.25,0.03,2.0,0,1,2,5,2,0.5,0.0,0.5,0.5,1.0,2.5,0.43,0.06
7169,10,310,730,0.09,0.16,1,30,5.65,9.75,0.05,0.01,11.23,0.1,2.21,0,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1.12,0.22
7233,10,128,249,0.04,0.18,13,29,22.75,22.95,0.05,0.06,-4.0,0.21,11.62,0,2,4,7,1,0.0,0.0,0.5,1.0,1.0,2.5,-0.84,2.44
5584,10,703,1122,0.11,0.2,18,59,3.66,6.04,0.04,0.03,10.07,0.12,0.67,0,2,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.21,0.08
8524,10,172,360,0.02,0.04,50,643,7.94,7.29,0.4,0.43,37.48,0.04,4.44,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.5,0.18
7091,10,120,273,0.1,0.13,15,19,7.75,7.98,0.06,0.06,13.96,0.14,2.38,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.95,0.33
5014,10,1637,4852,0.3,0.4,-306,2029,3.99,7.38,0.42,0.54,136.5,0.22,4.4,0,5,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,30.03,0.97
7148,10,131,576,0.07,0.08,40,67,10.05,10.94,0.27,0.27,31.54,0.08,0.44,0,5,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,2.52,0.04
5134,10,453,604,0.09,0.16,19,66,3.87,3.62,0.02,0.0,16.76,0.17,7.11,0,1,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,2.85,1.21
8605,9,40,204,0.0,0.03,0,9,7.47,10.93,0.03,0.05,24.62,0.07,1.86,0,0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.72,0.13
5278,7,84,119,0.07,0.05,0,7,7.4,8.17,0.28,0.23,7.04,0.04,0.0,0,2,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.28,0.0
7103,10,108,348,0.06,0.12,18,34,7.52,6.33,0.0,0.01,21.53,0.15,3.52,0,2,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,3.23,0.53
1066,10,3538,7104,0.62,0.61,285,6205,9.63,10.1,0.29,0.29,16.45,0.62,1.72,0,5,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,10.2,1.07
5141,10,197,939,0.06,0.16,50,310,16.37,15.37,0.08,0.02,22.32,0.22,0.0,0,0,4,5,1,0.0,0.0,0.5,1.0,1.0,2.5,4.91,0.0
3662,10,1555,2682,0.23,0.03,15,139,0.63,4.52,0.22,0.22,21.32,0.01,0.0,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.21,0.0
0179,6,25,70,0.02,0.01,5,10,4.97,7.91,0.06,0.03,15.75,0.01,2.02,0,0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.16,0.02
5147,10,294,1095,0.05,0.08,20,-26,15.35,15.47,0.05,0.06,75.66,0.09,5.82,0,0,2,5,0,0.5,0.0,0.0,1.0,1.0,2.5,6.81,0.52
5276,5,68,81,0.04,0.04,12,18,11.17,11.57,0.01,0.01,14.9,0.05,0.0,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.75,0.0
0065,10,12,23,0.03,0.01,2,13,6.63,14.2,0.0,0.0,86.84,0.01,0.0,0,2,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.87,0.0
8125,10,217,389,0.02,0.08,0,0,11.23,13.3,0.04,0.1,55.5,0.08,0.97,0,1,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,4.44,0.08
7106,10,804,1538,0.12,0.09,226,235,11.27,11.53,0.09,0.05,34.35,0.1,0.17,0,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,3.44,0.02
5139,10,270,1599,0.29,1.07,-87,-911,18.75,15.11,3.21,3.21,24.34,1.15,2.05,0,5,0,2,0,1.0,0.5,0.0,1.0,0.0,2.5,27.99,2.36
3743,10,20,534,0.01,0.16,0,27,4.22,14.47,0.17,0.17,41.58,0.05,41.05,0,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.08,2.05
2488,10,1065,1622,0.2,0.34,-1907,134,7.41,9.61,0.3,0.29,13.07,0.28,0.49,0,5,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,3.66,0.14
7113,10,2079,4801,0.1,0.14,213,526,9.59,14.84,0.34,0.54,63.78,0.15,7.1,0,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,9.57,1.06
9326,10,347,533,0.05,0.05,14,26,5.15,4.14,0.12,0.0,17.32,0.06,4.62,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.04,0.28
7081,10,1296,2385,0.23,0.16,0,0,-41.84,8.19,0.01,0.0,28.78,-0.56,0.0,0,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,-16.12,-0.0
5227,8,115,552,0.04,0.09,151,392,7.95,8.37,0.32,0.32,23.24,0.08,3.83,0,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.86,0.31
5225,10,4507,14908,0.01,0.05,399,2447,2.46,1.9,0.41,0.41,54.7,0.06,0.0,0,0,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,3.28,0.0
6602,10,91,425,0.53,0.1,28,45,9.75,8.32,0.42,0.51,12.26,0.12,4.99,0,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.47,0.6
7167,10,107,501,0.03,0.12,22,42,14.23,11.99,0.0,0.01,25.22,0.16,7.11,0,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,4.04,1.14
5031,10,321,1114,0.21,0.53,0,0,11.01,11.88,0.05,0.05,16.75,0.52,11.86,0,4,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,8.71,6.17
5038,10,186,710,0.13,0.22,110,341,7.92,8.3,0.03,0.05,8.62,0.24,5.51,0,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.07,1.32
9288,10,360,461,0.17,0.09,50,69,5.07,4.41,0.27,0.09,11.68,0.1,0.0,0,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1.17,0.0
5080,10,561,1001,0.08,0.06,29,35,6.12,4.71,0.1,0.08,10.18,0.08,13.71,0,4,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,0.81,1.1
0171,10,8,96,0.03,0.02,0,11,8.15,8.49,0.02,0.02,7.75,0.02,4.33,0,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.16,0.09
5181,10,55,79,0.07,0.03,13,8,78.09,3.96,0.0,0.08,25.6,0.43,9.49,0,5,2,7,0,0.5,0.0,0.0,1.0,1.0,2.5,11.01,4.08
8907,10,591,1013,0.04,0.04,3,81,2.5,4.39,0.02,0.03,22.93,0.03,3.83,0,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.69,0.11
7088,10,356,701,0.05,0.22,13,71,12.02,14.99,0.0,0.0,13.23,0.19,2.42,0,0,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,2.51,0.46
5148,10,403,2044,0.03,0.05,0,0,3.06,4.19,0.37,0.34,46.54,0.05,10.35,0,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,2.33,0.52
5398,10,2455,4565,0.16,0.28,416,485,8.46,9.03,0.37,0.37,17.66,0.28,4.24,0,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,4.94,1.19
0190,5,81,112,0.05,0.0,6,6,2.77,1.32,0.13,0.02,2.32,0.01,0.0,0,0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.02,0.0
7210,10,266,545,0.08,0.05,15,34,4.4,4.71,0.22,0.2,14.08,0.05,0.0,0,5,1,6,0,0.5,0.0,1.0,0.0,1.0,2.5,0.7,0.0
1562,10,3696,5661,0.31,0.17,0,0,19.78,30.63,1.2,0.73,12.96,0.12,0.0,0,5,3,8,0,0.5,0.0,1.0,1.0,0.0,2.5,1.56,0.0
7162,10,335,584,0.07,0.09,-46,47,6.32,6.37,0.05,0.0,11.03,0.09,10.32,0,2,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.99,0.93
6114,10,256,1122,0.08,0.14,51,251,4.98,5.22,0.16,0.19,11.8,0.14,1.83,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,1.65,0.26
5237,9,297,550,0.07,0.02,9,20,-0.58,0.91,0.0,0.0,26.25,-0.01,0.0,0,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.26,-0.0
5108,10,2861615,3525600,126.16,404.28,247736,464456,0.85,12.52,0.3,0.2,0.02,0.03,1.07,0,0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,0.03
5257,6,246,441,0.13,0.12,5,35,16.12,19.05,0.17,0.24,7.75,0.12,99.94,0,5,4,6,2,0.0,0.0,0.5,1.0,1.0,2.5,0.93,11.99
5232,7,437,598,0.1,0.08,9,17,1.6,7.62,0.18,0.14,5.99,0.02,12.21,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,0.12,0.24
5022,10,144,323,0.01,0.0,-3,2,-1.1,0.76,0.0,0.0,53.58,-0.01,0.0,0,5,3,7,0,0.5,0.0,1.0,0.0,1.0,2.5,-0.54,-0.0
4898,10,568,2078,0.06,0.04,309,1246,5.78,3.11,0.27,0.28,9.88,0.09,0.0,0,3,3,7,0,0.5,0.0,1.0,0.0,1.0,2.5,0.89,0.0
5517,10,367,551,0.08,0.16,138,151,6.0,6.64,0.0,0.0,30.13,0.14,3.66,0,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,4.22,0.51
7035,10,329,639,0.02,0.04,20,32,12.11,10.21,0.02,0.02,54.95,0.05,16.88,0,4,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,2.75,0.84
6399,10,3242,5479,0.12,0.09,521,1895,76.6,74.73,3.91,5.29,18.25,0.13,0.91,0,5,3,4,0,0.5,0.0,1.0,1.0,0.0,2.5,2.37,0.12
5286,5,105,191,0.05,0.08,49,32,17.04,16.65,0.0,0.0,16.0,0.08,54.46,0,2,3,3,0,0.5,0.0,0.0,1.0,1.0,2.5,1.28,4.36
