code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
5130,Real Estate Investment Trusts,1.01,0.805,1.241,1.2786,59.0,0.02,0.02,0.05,5.13,1.34
7099,Industrial Products & Services,0.445,0.375,0.59,1.64,4.0,0.11,0.25,0.0,0.0,6.77
8885,Consumer Products & Services,0.065,0.02,0.18,0.2338,-2.0,-0.04,-0.62,0.0,0.0,-15.23
7579,Industrial Products & Services,0.44,0.195,0.755,0.698,12.0,0.04,0.09,0.02,3.41,5.34
6888,Telecommunications & Media,3.7,3.01,5.28,1.7,40.0,0.09,0.02,0.1,2.57,5.42
5106,Real Estate Investment Trusts,1.99,1.66,2.06,1.4587,14.0,0.15,0.08,0.09,4.65,10.07
2305,Property,5.55,3.8,6.21,6.99,35.0,0.16,0.03,0.05,0.9,2.29
5021,Industrial Products & Services,0.18,0.115,0.33,0.69,-9.0,-0.02,-0.11,0.01,5.56,-2.75
7005,Industrial Products & Services,0.27,0.17,0.43,0.56,-18.0,-0.01,-0.04,0.0,0.0,-2.66
7251,Energy,0.02,0.01,0.08,-22.1,0.0,-0.37,-18.5,0.0,0.0,1.66
1899,Plantation,13.96,11.0,17.68,14.32,19.0,0.74,0.05,0.6,4.3,5.2
6602,Property,0.265,0.19,0.395,1.18,2.0,0.12,0.45,0.0,0.0,9.75
5190,Construction,0.115,0.045,0.205,0.66,-2.0,-0.06,-0.52,0.0,0.0,-8.35
3239,Property,0.28,0.245,0.315,0.85,-9.0,-0.03,-0.11,0.0,0.0,-3.52
3395,Industrial Products & Services,0.19,0.17,0.275,1.2031,-5.0,-0.04,-0.21,0.0,0.0,-3.22
5196,Consumer Products & Services,1.1,1.0,1.8,1.0423,25.0,0.04,0.04,0.04,3.64,4.24
4219,Consumer Products & Services,0.18,0.105,0.24,0.82,12.0,0.02,0.11,0.0,0.0,1.89
6025,Telecommunications & Media,0.105,0.075,0.27,-0.04,-2.0,-0.05,-0.48,0.0,0.0,129.75
1562,Consumer Products & Services,2.31,1.94,2.82,0.59,20.0,0.12,0.05,0.16,6.93,19.78
5248,Consumer Products & Services,1.31,0.935,2.78,0.4118,10.0,0.14,0.11,0.21,16.22,33.0
9814,Property,0.11,0.11,0.285,0.82,-1.0,-0.08,-0.73,0.0,0.0,-9.63
5258,Financial Services,3.58,2.79,4.72,3.34,8.0,0.44,0.12,0.16,4.47,13.14
6173,Property,0.295,0.19,0.43,1.53,18.0,0.02,0.07,0.0,0.0,1.09
5932,Construction,0.07,0.03,0.181,0.3757,90.0,0.0,0.0,0.0,0.0,0.21
6998,Industrial Products & Services,0.11,0.04,0.15,0.29,12.0,0.01,0.09,0.0,0.0,3.03
5032,Transportation & Logistics,4.2,3.27,5.06,2.9391,16.0,0.26,0.06,0.14,3.33,8.94
5069,Plantation,5.2,5.0,6.78,5.99,-66.0,-0.08,-0.02,0.0,0.0,-1.32
0168,Industrial Products & Services,0.535,0.3,0.79,0.41,10.0,0.05,0.09,0.02,3.74,13.0
9288,Consumer Products & Services,0.525,0.32,1.44,1.9295,5.0,0.1,0.19,0.02,3.81,5.07
7036,Industrial Products & Services,0.03,0.01,0.05,0.13,-30.0,-0.0,-0.0,0.0,0.0,-0.77
8133,Transportation & Logistics,0.64,0.56,1.36,0.47,-1.0,-0.47,-0.73,0.0,0.0,-99.87
2771,Industrial Products & Services,0.51,0.345,1.26,1.85,-1.0,-0.63,-1.24,0.0,0.0,-34.1
5254,Plantation,0.335,0.2,0.775,1.14,-5.0,-0.06,-0.18,0.07,20.9,-5.64
6297,Industrial Products & Services,1.17,0.815,1.28,1.97,-13.0,-0.09,-0.08,0.0,0.0,-4.44
5100,Industrial Products & Services,1.08,0.61,1.15,1.03,9.0,0.12,0.11,0.06,5.56,11.9
9474,Consumer Products & Services,0.14,0.07,0.39,-0.09,-2.0,-0.08,-0.57,0.0,0.0,83.78
8761,Construction,0.685,0.52,0.8,1.7,7.0,0.1,0.15,0.04,5.84,6.01
9938,Industrial Products & Services,0.19,0.095,0.56,0.57,27.0,0.01,0.05,0.0,0.0,1.25
4162,Consumer Products & Services,11.72,9.26,33.44,1.23,11.0,1.07,0.09,1.18,10.07,87.32
7221,Industrial Products & Services,0.19,0.08,0.39,1.12,-33.0,-0.01,-0.05,0.0,0.0,-0.52
7188,Industrial Products & Services,0.105,0.05,0.23,0.16,-2.0,-0.04,-0.38,0.0,0.0,-26.31
5210,Energy,0.215,0.11,0.555,0.55,22.0,0.01,0.05,0.0,0.0,1.82
1818,Financial Services,7.8,4.32,8.05,0.9,31.0,0.25,0.03,0.21,2.67,28.0
2828,Consumer Products & Services,1.22,0.82,1.55,1.36,8.0,0.16,0.13,0.08,6.56,11.48
7174,Consumer Products & Services,0.3,0.195,0.55,0.67,-58.0,-0.01,-0.03,0.0,0.83,-0.78
7154,Consumer Products & Services,0.4,0.185,0.575,0.52,-31.0,-0.01,-0.02,0.0,0.0,-2.5
2852,Industrial Products & Services,1.5,0.83,3.25,2.46,10.0,0.15,0.1,0.03,2.0,6.07
7128,Consumer Products & Services,0.2,0.17,0.305,0.58,386.0,0.0,0.0,0.0,0.0,0.09
5105,Industrial Products & Services,2.85,1.6,3.99,9.019,1.0,3.75,1.32,0.04,1.4,41.54
5180,Real Estate Investment Trusts,0.805,0.735,1.12,1.237,28.0,0.03,0.04,0.06,7.76,2.34
5257,Energy,0.7,0.325,1.47,0.7183,6.0,0.12,0.17,0.03,4.29,16.12
2836,Consumer Products & Services,27.06,17.38,39.26,0.51,28.0,0.95,0.04,1.0,3.7,186.65
7076,Industrial Products & Services,0.955,0.68,1.25,1.44,14.0,0.07,0.07,0.04,4.19,4.58
7035,Consumer Products & Services,0.5,0.3,0.6,0.44,9.0,0.05,0.1,0.01,2.5,12.11
5195,Technology,0.115,0.035,0.15,0.2609,-287.0,-0.0,-0.0,0.0,0.0,-0.15
8052,Industrial Products & Services,0.38,0.3,0.595,0.53,-56.0,-0.01,-0.03,0.0,0.0,-1.28
8982,Plantation,0.46,0.285,0.74,1.11,334.0,0.0,0.0,0.02,3.26,0.13
7209,Consumer Products & Services,0.3,0.18,0.33,1.07,-56.0,-0.01,-0.03,0.0,1.33,-0.5
2879,Industrial Products & Services,1.3,0.59,2.14,191.0,20.0,0.07,0.05,0.09,6.92,0.03
5273,Industrial Products & Services,0.61,0.4,0.92,0.77,18.0,0.03,0.05,0.02,3.28,4.45
7187,Transportation & Logistics,0.35,0.235,0.41,0.4,38.0,0.01,0.03,0.0,0.0,2.3
1929,Plantation,5.85,4.8,7.15,7.47,17.0,0.34,0.06,0.2,3.42,4.49
5007,Industrial Products & Services,0.965,0.68,1.9,1.96,8.0,0.12,0.12,0.08,8.13,5.95
5229,Industrial Products & Services,0.01,0.01,0.01,-0.002,-12.0,-0.0,-0.0,0.0,0.0,40.0
5188,Consumer Products & Services,0.035,0.02,0.045,0.19,142.0,0.0,0.0,0.0,0.0,0.11
5797,Industrial Products & Services,0.87,0.7,1.58,3.83,-103.0,-0.01,-0.01,0.05,5.75,-0.22
7016,Industrial Products & Services,0.285,0.18,0.5,1.81,-10.0,-0.03,-0.11,0.01,3.86,-1.61
1023,Financial Services,3.47,3.09,5.45,5.5121,9.0,0.39,0.11,0.26,7.49,7.09
7117,Transportation & Logistics,0.35,0.205,0.47,0.8,-15.0,-0.02,-0.06,0.01,2.14,-2.94
7202,Consumer Products & Services,0.675,0.57,1.08,0.77,13.0,0.05,0.07,0.05,7.41,6.74
7018,Industrial Products & Services,0.03,0.02,0.04,0.0654,-1.0,-0.03,-1.0,0.0,0.0,-50.92
7986,Industrial Products & Services,0.37,0.32,0.5,0.82,-7.0,-0.05,-0.14,0.0,0.0,-6.3
5104,Consumer Products & Services,0.055,0.03,0.095,0.1,-7.0,-0.01,-0.18,0.0,5.45,-7.7
5071,Energy,0.675,0.53,1.51,2.2505,37.0,0.02,0.03,0.0,0.0,0.8
7205,Consumer Products & Services,1.94,1.39,2.22,1.09,12.0,0.16,0.08,0.1,5.15,14.89
2127,Industrial Products & Services,2.86,0.605,2.91,0.53,50.0,0.06,0.02,0.02,0.52,10.74
7195,Industrial Products & Services,0.125,0.05,0.31,0.172,1.0,0.1,0.8,0.0,0.0,58.66
5136,Transportation & Logistics,0.545,0.39,0.97,1.1,8.0,0.07,0.13,0.0,0.0,5.95
5037,Industrial Products & Services,0.015,0.01,0.03,0.04,-5.0,-0.0,-0.0,0.0,0.0,-8.25
8044,Industrial Products & Services,1.06,1.06,1.2,1.1,-22.0,-0.05,-0.05,0.0,0.0,-4.47
8435,Industrial Products & Services,0.57,0.4,0.885,1.27,-4.0,-0.14,-0.25,0.0,0.0,-10.85
5738,Property,0.955,0.8,1.58,3.0,-8.0,-0.13,-0.14,0.0,0.0,-4.21
5049,Property,1.07,0.92,1.5,4.06,4.0,0.25,0.23,0.03,2.8,6.16
6718,Property,0.89,0.77,1.3,3.23,9.0,0.1,0.11,0.06,6.74,3.08
8591,Construction,0.77,0.555,1.14,3.02,7.0,0.11,0.14,0.04,5.84,3.61
5094,Industrial Products & Services,0.79,0.54,1.19,2.25,9.0,0.09,0.11,0.07,8.35,4.12
0051,Technology,0.125,0.045,0.235,0.1,-12.0,-0.01,-0.08,0.0,0.0,-10.4
9423,Consumer Products & Services,0.3,0.24,0.51,0.67,12.0,0.03,0.1,0.02,5.0,3.76
2925,Consumer Products & Services,1.43,1.15,2.14,2.38,-3.0,-0.44,-0.31,0.0,0.0,-18.58
7157,Industrial Products & Services,0.32,0.27,0.475,0.6378,168.0,0.0,0.0,0.0,1.56,0.3
5082,Industrial Products & Services,0.18,0.18,0.36,0.73,-3.0,-0.06,-0.33,0.0,0.0,-8.55
5184,Industrial Products & Services,0.875,0.605,1.61,1.66,4.0,0.2,0.23,0.0,0.0,11.96
7204,Technology,0.68,0.43,0.925,0.3178,22.0,0.03,0.04,0.01,1.47,9.72
7179,Consumer Products & Services,0.03,0.02,0.035,0.02,11.0,0.0,0.0,0.0,0.0,13.5
4456,Technology,0.185,0.07,0.31,0.27,11.0,0.02,0.11,0.0,2.7,6.33
8125,Industrial Products & Services,2.43,1.45,2.6,0.71,31.0,0.08,0.03,0.03,1.38,11.23
3484,Property,0.415,0.15,0.52,0.61,6.0,0.08,0.19,0.0,0.0,12.34
5276,Industrial Products & Services,0.39,0.23,0.61,0.42,8.0,0.05,0.13,0.02,4.49,11.17
8338,Technology,0.15,0.06,0.28,0.04,-6.0,-0.03,-0.2,0.0,0.0,-63.75
5216,Technology,1.55,0.43,1.69,0.2106,35.0,0.04,0.03,0.02,1.61,20.99
0091,Energy,0.005,0.005,0.015,-0.0844,0.0,-0.01,-2.0,0.0,0.0,12.32
5141,Energy,1.31,0.71,3.01,1.36,6.0,0.22,0.17,0.0,0.0,16.37
7119,Consumer Products & Services,1.08,0.76,1.13,1.94,33.0,0.03,0.03,1.1,101.85,1.7
5132,Energy,0.72,0.34,1.11,0.85,9.0,0.08,0.11,0.04,6.11,9.52
7212,Industrial Products & Services,0.145,0.055,0.285,0.2398,-1.0,-0.19,-1.31,0.0,0.0,-79.82
7277,Energy,3.59,2.7,3.69,0.722,33.0,0.11,0.03,0.04,1.06,15.08
6947,Telecommunications & Media,4.45,3.82,5.1,0.08,24.0,0.18,0.04,0.18,4.09,228.88
0029,Technology,0.055,0.015,0.07,0.09,-16.0,-0.0,-0.0,0.0,0.0,-3.67
7528,Construction,1.53,1.38,1.9,4.32,24.0,0.06,0.04,0.0,0.0,1.46
5908,Consumer Products & Services,2.64,1.68,2.99,3.9344,11.0,0.25,0.09,0.1,3.79,6.3
7114,Industrial Products & Services,0.255,0.185,0.66,0.47,134.0,0.0,0.0,0.0,0.0,0.4
5835,Industrial Products & Services,0.07,0.025,0.28,0.04,-1.0,-0.11,-1.57,0.0,0.0,-264.25
5265,Industrial Products & Services,0.07,0.025,0.18,9.8,-81.0,-0.0,-0.0,0.0,0.0,-0.01
7169,Industrial Products & Services,0.705,0.69,1.3,1.69,7.0,0.1,0.14,0.07,9.93,5.65
7198,Property,0.065,0.035,0.09,0.21,3.0,0.02,0.31,0.0,0.0,9.9
1619,Consumer Products & Services,1.57,0.98,3.0,3.62,6.0,0.25,0.16,0.03,1.91,6.96
7233,Industrial Products & Services,4.67,1.381,5.0,0.91,23.0,0.21,0.04,0.08,1.71,22.75
7148,Health Care,1.71,1.05,1.82,0.79,22.0,0.08,0.05,0.06,3.22,10.05
3948,Plantation,0.38,0.275,0.475,1.5,75.0,0.01,0.03,0.05,13.16,0.34
3026,Consumer Products & Services,45.48,34.0,64.5,2.26,28.0,1.61,0.04,1.0,2.2,71.18
7165,Industrial Products & Services,0.325,0.1,0.73,0.4743,-10.0,-0.03,-0.09,0.0,0.0,-6.98
5178,Industrial Products & Services,0.055,0.025,0.095,0.1019,-3.0,-0.02,-0.36,0.0,0.0,-17.66
5259,Transportation & Logistics,0.33,0.2,0.485,0.52,5.0,0.07,0.21,0.0,0.0,13.19
3417,Property,0.395,0.3,0.845,1.38,12.0,0.03,0.08,0.03,7.59,2.3
2097,Consumer Products & Services,0.07,0.035,0.115,0.58,-2.0,-0.04,-0.57,0.0,0.0,-6.9
2143,Financial Services,0.235,0.14,0.295,0.41,4.0,0.06,0.26,0.0,0.0,14.17
8206,Property,0.4,0.295,0.9,1.55,6.0,0.07,0.18,0.0,0.0,4.53
5283,Property,0.43,0.31,1.14,1.11,6.0,0.07,0.16,0.0,0.0,6.36
0059,Telecommunications & Media,0.135,0.075,0.235,0.3537,19.0,0.01,0.07,0.0,0.0,2.04
3557,Property,0.325,0.295,0.39,0.4355,11.0,0.03,0.09,0.0,0.0,6.61
5253,Construction,0.56,0.3,0.88,0.3,12.0,0.05,0.09,0.0,0.89,15.57
5036,Technology,0.365,0.115,0.605,0.4352,-3.0,-0.1,-0.27,0.0,0.0,-24.08
7471,Utilities,0.18,0.09,0.375,0.78,13.0,0.01,0.06,0.0,0.0,1.83
0064,Industrial Products & Services,0.135,0.05,0.205,0.17,-12.0,-0.01,-0.07,0.0,0.0,-6.76
8907,Industrial Products & Services,0.32,0.195,0.5,1.33,10.0,0.03,0.09,0.0,0.0,2.5
5208,Industrial Products & Services,1.22,1.02,1.6,1.38,6.0,0.19,0.16,0.06,4.92,14.08
7182,Consumer Products & Services,0.04,0.02,0.065,-0.11,-4.0,-0.01,-0.25,0.0,0.0,8.18
8877,Construction,0.55,0.285,0.95,0.96,10.0,0.05,0.09,0.01,1.82,5.69
9016,Industrial Products & Services,0.53,0.385,0.795,2.68,-27.0,-0.02,-0.04,0.0,0.0,-0.73
5228,Financial Services,1.37,1.09,1.77,1.41,11.0,0.12,0.09,0.07,5.11,8.79
0090,Technology,0.665,0.385,1.08,0.15,34.0,0.02,0.03,0.03,4.51,12.93
9091,Consumer Products & Services,0.15,0.08,0.25,0.43,6.0,0.02,0.13,0.0,0.0,5.47
6076,Property,0.2,0.185,0.4,1.18,-1.0,-0.15,-0.75,0.0,0.0,-12.83
7149,Consumer Products & Services,0.85,0.72,1.12,1.01,48.0,0.02,0.02,0.0,0.0,1.75
5056,Industrial Products & Services,0.62,0.46,0.865,1.58,-311.0,-0.0,-0.0,0.01,1.0,-0.13
8613,Property,0.98,0.9,1.46,0.9,-6.0,-0.16,-0.16,0.01,1.28,-18.17
7217,Industrial Products & Services,0.275,0.155,0.53,1.31,16.0,0.02,0.07,0.0,0.0,1.35
7773,Industrial Products & Services,0.3,0.21,0.37,1.66,-3.0,-0.09,-0.3,0.0,0.0,-5.54
5081,Consumer Products & Services,0.49,0.39,0.675,0.75,15.0,0.03,0.06,0.03,6.12,4.45
6815,Property,0.53,0.38,0.72,2.75,2.0,0.26,0.49,0.02,2.83,9.62
7208,Consumer Products & Services,0.88,0.08,0.98,0.2322,-19.0,-0.05,-0.06,0.0,0.0,-20.37
7094,Consumer Products & Services,0.435,0.32,0.5,0.964,-8.0,-0.05,-0.11,0.0,0.0,-5.33
5101,Industrial Products & Services,0.17,0.09,0.34,1.38,-3.0,-0.05,-0.29,0.0,2.82,-3.6
5205,Construction,0.265,0.14,0.49,1.18,15.0,0.02,0.08,0.0,0.0,1.48
7249,Property,0.33,0.185,0.73,0.88,2.0,0.14,0.42,0.0,0.0,15.67
0065,Technology,0.54,0.23,0.745,0.16,51.0,0.01,0.02,0.01,1.85,6.63
2984,Industrial Products & Services,1.25,1.0,1.44,2.69,123.0,0.01,0.01,0.01,0.8,0.38
7047,Construction,0.29,0.14,0.45,0.8336,4.0,0.07,0.24,0.02,5.17,8.58
5029,Plantation,2.29,2.0,2.79,1.95,17.0,0.13,0.06,0.02,1.09,6.92
6041,Property,0.265,0.165,0.36,1.03,-7.0,-0.04,-0.15,0.0,0.0,-3.83
7229,Industrial Products & Services,2.26,1.71,3.02,3.19,6.0,0.36,0.16,0.14,5.97,11.39
2755,Consumer Products & Services,0.56,0.56,0.7,0.63,11.0,0.05,0.09,0.1,17.86,7.92
8605,Consumer Products & Services,0.365,0.1,0.5,0.9857,5.0,0.07,0.19,0.0,0.0,7.47
5222,Plantation,1.19,0.715,1.59,1.15,-18.0,-0.07,-0.06,0.0,0.0,-5.77
6939,Consumer Products & Services,0.5,0.35,0.54,1.04,7.0,0.07,0.14,0.02,4.0,6.44
0149,Industrial Products & Services,0.3,0.2,0.44,0.5,10.0,0.03,0.1,0.01,2.4,5.94
3107,Industrial Products & Services,1.42,1.01,1.96,2.32,17.0,0.08,0.06,0.12,8.8,3.64
9318,Industrial Products & Services,0.22,0.155,0.422,0.8246,23.0,0.01,0.05,0.0,0.0,1.16
5197,Industrial Products & Services,0.76,0.61,1.53,1.61,-12.0,-0.07,-0.09,0.0,0.0,-4.06
9172,Consumer Products & Services,1.39,1.08,1.8,1.25,8.0,0.17,0.12,0.11,7.91,13.5
5277,Industrial Products & Services,0.76,0.3,1.01,0.1692,0.0,0.0,0.0,0.01,1.58,0.0
3689,Consumer Products & Services,31.6,24.12,36.0,7.15,28.0,1.13,0.04,0.6,1.9,15.77
7210,Transportation & Logistics,0.49,0.38,0.69,1.04,11.0,0.05,0.1,0.04,7.14,4.4
0128,Technology,2.34,0.985,2.68,0.37,35.0,0.07,0.03,0.02,1.07,18.16
9377,Technology,0.11,0.03,0.11,0.04,-34.0,-0.0,-0.0,0.0,0.0,-8.0
7184,Consumer Products & Services,2.54,1.13,3.72,0.09,-69.0,-0.04,-0.02,0.0,0.0,-40.67
5226,Construction,0.915,0.595,1.54,1.04,12.0,0.08,0.09,0.05,5.36,7.49
9261,Construction,0.44,0.225,0.94,1.12,10.0,0.04,0.09,0.01,2.73,3.96
5398,Construction,3.7,2.36,4.3,3.34,13.0,0.28,0.08,0.12,3.24,8.46
5209,Utilities,2.77,2.3,2.96,0.7997,18.0,0.16,0.06,0.14,5.09,19.61
0078,Transportation & Logistics,0.37,0.115,0.39,0.09,80.0,0.0,0.0,0.0,0.68,5.11
0198,Construction,0.605,0.275,0.795,0.19,13.0,0.05,0.08,0.02,3.31,24.53
7197,Industrial Products & Services,0.44,0.28,0.65,1.24,-6.0,-0.08,-0.18,0.0,0.0,-6.37
3182,Consumer Products & Services,3.99,2.91,6.924,9.1,12.0,0.34,0.09,0.22,5.39,3.69
4715,Consumer Products & Services,2.29,1.83,3.862,3.16,19.0,0.12,0.05,0.19,8.3,3.78
2291,Plantation,9.83,7.99,11.14,5.26,46.0,0.21,0.02,0.13,1.32,4.06
3204,Construction,0.7,0.43,1.27,0.9256,9.0,0.07,0.1,0.07,10.0,7.97
5079,Consumer Products & Services,0.09,0.035,0.275,0.31,-2.0,-0.04,-0.44,0.0,0.0,-11.68
0021,Technology,2.0,1.04,2.1,0.6039,52.0,0.04,0.02,0.0,0.0,6.34
1147,Property,0.245,0.135,0.29,0.64,-2.0,-0.11,-0.45,0.0,0.0,-16.48
5220,Industrial Products & Services,0.345,0.18,0.515,0.876,-4.0,-0.08,-0.23,0.0,0.0,-9.52
7022,Technology,1.85,1.29,2.453,0.43,24.0,0.08,0.04,0.08,4.05,18.23
5020,Property,0.28,0.24,0.395,1.42,7.0,0.04,0.14,0.01,2.86,2.75
7382,Plantation,0.375,0.3,0.52,1.96,-3.0,-0.11,-0.29,0.0,0.0,-5.86
5649,Industrial Products & Services,0.155,0.1,0.305,0.47,-2.0,-0.06,-0.39,0.01,8.19,-13.4
7192,Industrial Products & Services,0.16,0.115,0.24,0.11,-1.0,-0.2,-1.25,0.0,0.0,-183.27
2135,Plantation,0.7,0.53,0.72,1.07,64.0,0.01,0.01,0.02,3.57,1.03
7096,Industrial Products & Services,0.08,0.07,0.145,0.11,1270.0,0.0,0.0,0.0,0.0,0.09
5592,Consumer Products & Services,0.325,0.3,0.5,1.08,-10.0,-0.03,-0.09,0.0,0.0,-3.15
7010,Property,0.5,0.345,0.635,1.08,-8.0,-0.07,-0.14,0.0,0.0,-6.08
0056,Technology,0.25,0.165,0.3,0.2,44.0,0.01,0.04,0.0,2.0,2.85
0082,Telecommunications & Media,0.975,0.31,1.65,0.29,-21.0,-0.05,-0.05,0.0,0.0,-16.1
0136,Consumer Products & Services,0.12,0.07,0.165,0.162,12.0,0.01,0.08,0.0,1.67,6.23
9962,Property,0.23,0.17,0.35,0.95,8.0,0.03,0.13,0.0,2.17,2.95
5102,Consumer Products & Services,2.72,1.5,4.197,0.9433,13.0,0.22,0.08,0.04,1.47,23.05
3247,Industrial Products & Services,0.37,0.16,0.52,1.83,20.0,0.02,0.05,0.0,0.0,0.99
7676,Transportation & Logistics,0.565,0.255,0.655,0.386,-16.0,-0.03,-0.05,0.0,0.0,-8.89
1503,Property,0.56,0.37,0.75,1.8596,-8.0,-0.07,-0.12,0.02,3.57,-3.58
