code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0086,Technology,0.195,0.095,0.24,0.0511,-9.0,-0.02,-10.26,0.0,0.0,-41.49
0089,Industrial Products & Services,0.415,0.23,0.555,0.4322,31.0,0.01,2.41,0.0,0.0,3.1
0090,Technology,0.72,0.56,1.04,0.15,698.0,0.0,0.0,0.03,4.17,0.67
0091,Energy,0.025,0.005,0.025,-0.1039,-1.0,-0.02,-80.0,0.0,0.0,18.0
0092,Telecommunications & Media,0.025,0.025,0.14,0.072,-1.0,-0.02,-80.0,0.0,0.0,-31.67
0093,Technology,1.14,0.065,2.0,0.1939,-480.0,-0.0,-0.0,0.0,0.0,-1.24
0094,Technology,0.165,0.025,0.89,0.0906,36.0,0.0,0.0,0.0,0.0,5.08
0095,Consumer Products & Services,0.19,0.175,0.325,0.73,17.0,0.01,5.26,0.0,0.0,1.52
0096,Telecommunications & Media,0.045,0.01,0.08,0.045,-2.0,-0.02,-44.44,0.0,0.0,-50.0
0097,Technology,15.82,7.86,18.16,1.2054,71.0,0.22,1.39,0.04,0.27,18.56
0098,Consumer Products & Services,0.5,0.29,0.845,8.44,-3.0,-0.16,-32.0,0.0,0.0,-1.86
0099,Industrial Products & Services,1.22,0.72,1.39,0.3,19.0,0.07,5.74,0.05,4.1,21.73
0100,Industrial Products & Services,0.84,0.122,1.035,0.1651,26.0,0.03,3.57,0.0,0.6,19.44
0101,Health Care,0.74,0.47,0.82,0.45,110.0,0.01,1.35,0.0,0.23,1.49
0102,Industrial Products & Services,0.2,0.075,0.39,0.07,-43.0,-0.0,-0.0,0.0,0.0,-6.71
0103,Telecommunications & Media,0.045,0.015,0.09,0.06,-13.0,-0.0,-0.0,0.0,0.0,-5.83
0104,Technology,4.46,1.12,6.55,1.79,-32.0,-0.14,-3.14,0.0,0.0,-7.81
0105,Industrial Products & Services,0.395,0.045,0.6,0.18,20.0,0.02,5.06,0.0,0.0,11.0
0106,Technology,0.965,0.505,1.23,0.21,18.0,0.05,5.18,0.04,4.15,25.81
0107,Technology,0.02,0.015,0.07,0.027,-1.0,-0.03,-150.0,0.0,0.0,-111.11
0108,Technology,0.73,0.515,0.995,0.47,16.0,0.05,6.85,0.02,3.42,9.64
0109,Construction,0.095,0.015,0.105,0.039,247.0,0.0,0.0,0.0,0.0,1.03
0111,Technology,0.28,0.18,0.705,0.1405,-26.0,-0.01,-3.57,0.0,0.0,-7.69
0112,Technology,0.255,0.155,0.275,0.1701,40.0,0.01,3.92,0.0,0.2,3.76
0113,Technology,0.92,0.51,1.44,0.3,103.0,0.01,1.09,0.02,2.17,3.0
0116,Consumer Products & Services,0.15,0.173,0.905,0.0281,56.0,0.0,0.0,0.0,0.0,9.61
0117,Technology,0.165,0.045,0.21,0.2609,-7.0,-0.02,-12.12,0.0,0.0,-8.51
0118,Technology,0.085,0.075,0.452,0.02,-14.0,-0.01,-11.76,0.0,0.0,-29.5
0119,Technology,0.615,0.155,0.91,0.0807,330.0,0.0,0.0,0.0,0.0,2.35
0120,Technology,1.43,0.39,1.74,0.28,37.0,0.04,2.8,0.01,0.7,13.71
0122,Industrial Products & Services,0.275,0.125,0.38,0.0809,-19.0,-0.01,-3.64,0.0,0.0,-17.68
0123,Telecommunications & Media,0.15,0.03,0.195,0.1,-15.0,-0.01,-6.67,0.0,0.0,-10.1
0126,Technology,2.59,0.685,2.71,0.53,39.0,0.07,2.7,0.01,0.39,12.62
0127,Technology,1.99,0.785,2.67,0.39,52.0,0.04,2.01,0.02,1.01,9.85
0128,Technology,5.32,2.03,5.95,0.42,68.0,0.08,1.5,0.04,0.75,18.52
0129,Telecommunications & Media,0.93,0.3,1.01,0.05,-77.0,-0.01,-1.08,0.0,0.0,-24.2
0131,Technology,0.15,0.057,0.255,5.51,-13.0,-0.01,-6.67,0.0,2.67,-0.21
0132,Technology,0.19,0.035,0.335,0.04,-20.0,-0.01,-5.26,0.0,0.0,-23.25
0133,Industrial Products & Services,0.16,0.155,1.25,0.14,-4.0,-0.04,-25.0,0.0,0.0,-27.43
0136,Consumer Products & Services,0.215,0.095,0.285,0.178,13.0,0.02,9.3,0.0,0.93,9.1
0138,Technology,1.98,1.09,2.27,0.3128,27.0,0.07,3.54,0.02,1.26,23.34
0140,Consumer Products & Services,0.09,0.032,0.85,0.11,-11.0,-0.01,-11.11,0.0,0.0,-7.55
0143,Technology,0.15,0.035,0.175,0.0225,-10.0,-0.02,-13.33,0.0,0.0,-69.33
0145,Technology,0.18,0.039,0.265,0.0348,-24.0,-0.01,-5.56,0.0,0.0,-21.26
0146,Technology,1.23,0.355,2.41,0.4957,89.0,0.01,0.81,0.0,0.41,2.8
0147,Telecommunications & Media,0.47,0.305,0.825,0.2534,-199.0,-0.0,-0.0,0.0,0.0,-0.95
0148,Consumer Products & Services,0.215,0.07,0.255,0.17,-9.0,-0.02,-9.3,0.0,0.0,-14.47
0149,Industrial Products & Services,0.44,0.245,0.5,0.52,26.0,0.02,4.55,0.01,1.23,3.29
0150,Financial Services,0.05,0.031,0.167,0.4658,0.0,0.25,500.0,0.0,0.0,53.82
0151,Industrial Products & Services,2.34,0.95,2.7,0.5212,44.0,0.05,2.14,0.02,0.85,10.17
0152,Technology,0.065,0.06,0.54,0.387,-6.0,-0.01,-15.38,0.0,0.0,-2.87
0153,Consumer Products & Services,0.13,0.04,0.31,0.19,-15.0,-0.01,-7.69,0.0,0.0,-4.63
0154,Technology,0.03,0.01,0.05,0.02,-3.0,-0.01,-33.33,0.0,0.0,-50.0
0155,Health Care,1.26,0.185,1.33,0.076,-16.0,-0.08,-6.35,0.22,17.46,-105.26
0156,Technology,0.19,0.07,0.32,0.08,-4.0,-0.05,-26.32,0.0,0.0,-62.5
0157,Consumer Products & Services,0.835,0.247,0.98,0.3105,26.0,0.03,3.59,0.01,1.59,10.37
0158,Consumer Products & Services,0.415,0.33,0.515,0.3162,37.0,0.01,2.41,0.0,0.0,3.57
0159,Telecommunications & Media,0.135,0.04,0.205,-1.82,-106.0,-0.0,-0.0,0.0,0.0,0.07
0160,Industrial Products & Services,0.12,0.07,0.15,0.19,-21.0,-0.01,-8.33,0.0,0.0,-3.0
0161,Industrial Products & Services,0.275,0.18,0.54,0.1415,-7.0,-0.04,-14.55,0.0,0.0,-28.2
0162,Construction,0.52,0.325,0.82,0.07,355.0,0.0,0.0,0.0,0.0,2.14
0163,Health Care,2.08,0.305,5.759,0.4876,9.0,0.22,10.58,0.02,1.2,45.67
0165,Telecommunications & Media,0.06,0.025,0.395,0.0897,-5.0,-0.01,-16.67,0.0,0.0,-13.38
0166,Technology,3.4,1.34,3.75,0.399,49.0,0.07,2.06,0.04,1.29,17.29
0167,Industrial Products & Services,0.46,0.115,0.715,0.15,37.0,0.01,2.17,0.0,0.0,8.27
0168,Industrial Products & Services,1.37,0.43,1.56,0.43,32.0,0.04,2.92,0.02,1.28,9.93
0169,Technology,0.09,0.06,0.58,0.099,-14.0,-0.01,-11.11,0.0,0.0,-6.57
0170,Consumer Products & Services,0.06,0.055,0.33,0.1058,-5.0,-0.01,-16.67,0.0,0.0,-11.53
0171,Consumer Products & Services,0.225,0.15,0.32,0.2469,16.0,0.01,4.44,0.01,4.44,5.67
0172,Telecommunications & Media,0.505,0.363,0.581,0.56,21.0,0.02,3.96,0.0,0.0,4.34
0173,Telecommunications & Media,0.25,0.07,0.35,0.03,-14.0,-0.02,-8.0,0.0,0.0,-58.67
0174,Technology,0.07,0.015,0.13,0.05,-4.0,-0.02,-28.57,0.0,0.0,-39.6
0175,Industrial Products & Services,0.52,0.139,0.785,0.41,-2.0,-0.28,-53.85,0.0,0.0,-67.54
0176,Technology,0.695,0.495,0.945,0.46,29.0,0.02,2.88,0.0,0.0,5.26
0177,Industrial Products & Services,0.025,0.025,0.19,0.07,-1.0,-0.02,-80.0,0.0,0.0,-33.71
0178,Telecommunications & Media,0.155,0.125,0.195,0.1049,-4.0,-0.04,-25.81,0.0,0.0,-37.85
0179,Consumer Products & Services,0.21,0.1,0.395,0.1464,-6.0,-0.03,-14.29,0.0,0.0,-22.81
0180,Consumer Products & Services,0.165,0.125,0.245,0.18,25.0,0.01,6.06,0.0,0.0,3.67
0181,Technology,0.88,0.175,1.04,0.19,-4889.0,-0.0,-0.0,0.0,0.0,-0.11
0182,Health Care,0.315,0.215,2.02,0.24,47.0,0.01,3.17,0.0,0.0,2.79
0183,Consumer Products & Services,0.58,0.395,0.75,0.3471,-17.0,-0.03,-5.17,0.02,3.1,-9.91
0185,Industrial Products & Services,0.595,0.385,0.695,0.45,28.0,0.02,3.36,0.0,0.0,4.78
0186,Consumer Products & Services,0.79,0.505,0.981,0.2959,12.0,0.06,7.59,0.03,3.78,21.9
0187,Industrial Products & Services,0.205,0.11,0.455,0.14,49.0,0.0,0.0,0.0,0.49,3.0
0188,Industrial Products & Services,1.07,0.19,3.33,0.16,48.0,0.02,1.87,0.0,0.0,14.06
0189,Plantations,0.125,0.055,0.14,0.1,68.0,0.0,0.0,0.0,1.2,1.8
0190,Industrial Products & Services,0.235,0.14,0.355,0.26,17.0,0.01,4.26,0.01,4.26,5.42
0191,Technology,0.25,0.135,0.36,0.2434,-10.0,-0.03,-12.0,0.0,0.0,-10.35
0192,Construction,0.305,0.18,0.4,0.261,20.0,0.02,6.56,0.01,2.79,5.79
0193,Industrial Products & Services,1.03,0.417,1.172,0.09,321.0,0.0,0.0,0.0,0.21,3.56
0195,Telecommunications & Media,0.42,0.285,0.515,0.31,41.0,0.01,2.38,0.0,0.0,3.32
0196,Industrial Products & Services,0.605,0.125,0.665,0.14,58.0,0.01,1.65,0.0,0.0,7.43
0197,Consumer Products & Services,0.325,0.14,0.395,0.17,20.0,0.02,6.15,0.0,1.54,9.35
0198,Construction,0.92,0.5,1.08,0.21,22.0,0.04,4.35,0.02,2.17,19.57
0199,Transportation & Logistics,0.5,0.25,0.65,0.46,15.0,0.03,6.0,0.01,2.0,7.17
0200,Technology,2.31,1.01,2.42,0.2,141.0,0.02,0.87,0.0,0.0,8.2
0201,Health Care,0.845,0.508,1.302,0.29,19.0,0.05,5.92,0.02,2.13,15.59
0202,Technology,0.365,0.26,0.465,0.1242,119.0,0.0,0.0,0.0,0.0,2.5
0203,Technology,0.15,0.095,0.225,0.0755,-17.0,-0.01,-6.67,0.0,0.0,-12.05
0205,Consumer Products & Services,0.655,0.124,0.66,0.16,30.0,0.02,3.05,0.01,1.3,13.56
0206,Construction,0.3,0.215,0.34,0.6,18.0,0.02,6.67,0.01,3.33,2.77
0207,Industrial Products & Services,0.31,0.075,0.325,0.08,46.0,0.01,3.23,0.0,0.48,8.5
0208,Technology,5.95,1.3,6.75,0.4581,82.0,0.07,1.18,0.0,0.0,15.89
0209,Technology,0.255,0.14,0.335,0.06,41.0,0.01,3.92,0.0,0.98,10.33
0210,Consumer Products & Services,0.265,0.17,0.29,20.38,19.0,0.01,3.77,0.02,5.66,0.07
0211,Industrial Products & Services,0.52,0.15,0.55,0.57,20.0,0.03,5.77,0.0,0.0,4.67
0212,Consumer Products & Services,0.445,0.125,0.445,0.18,23.0,0.02,4.49,0.0,0.0,10.56
0213,Industrial Products & Services,0.765,0.325,1.22,0.28,15.0,0.05,6.54,0.03,3.92,18.0
0215,Industrial Products & Services,1.53,0.56,2.207,0.3,71.0,0.02,1.31,0.01,0.44,7.17
0216,Consumer Products & Services,0.335,0.16,0.49,0.18,21.0,0.02,5.97,0.0,0.0,8.67
0217,Industrial Products & Services,0.25,0.23,0.415,0.13,-30.0,-0.01,-4.0,0.0,0.0,-6.54
0218,Industrial Products & Services,0.315,0.22,0.715,0.21,30.0,0.01,3.17,0.0,0.95,5.05
0219,Energy,0.82,0.3,0.855,0.25,20.0,0.04,4.88,0.01,0.91,16.52
0220,Energy,0.365,0.345,0.78,0.12,21.0,0.02,5.48,0.0,0.0,14.83
0221,Construction,0.56,0.32,0.76,0.21,12.0,0.04,7.14,0.02,3.57,21.38
0222,Health Care,1.57,0.61,1.87,0.18,75.0,0.02,1.27,0.0,0.0,11.61
0223,Industrial Products & Services,1.72,0.555,2.1,0.2187,58.0,0.03,1.74,0.0,0.0,13.49
0225,Industrial Products & Services,0.465,0.25,0.6,0.33,15.0,0.03,6.45,0.0,0.0,9.18
0226,Construction,0.295,0.22,0.38,0.246,85.0,0.0,0.0,0.0,0.0,1.42
0227,Industrial Products & Services,0.48,0.34,0.695,0.1547,40.0,0.01,2.08,0.0,0.0,7.69
0228,Industrial Products & Services,0.62,0.505,0.92,0.25,15.0,0.04,6.45,0.0,0.0,16.44
0229,Consumer Products & Services,0.385,0.36,0.76,0.09,13.0,0.03,7.79,0.0,0.0,32.22
0230,Property,0.675,0.535,0.68,0.57,17.0,0.04,5.93,0.0,0.0,6.95
0231,UNKNOWN,0.475,0.365,0.72,0.0012,18.0,0.03,6.32,0.0,0.0,2141.67
0232,UNKNOWN,0.525,0.44,0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,Property,0.43,0.315,0.49,1.4,-15.0,-0.03,-6.98,0.03,6.98,-2.04
1015,Financial Services,3.03,2.63,3.79,6.5,9.0,0.34,11.22,0.13,4.39,5.17
1023,Financial Services,4.29,2.9,4.75,5.636,36.0,0.12,2.8,0.26,6.06,2.14
1058,Financial Services,2.21,1.76,2.44,4.38,12.0,0.19,8.6,0.07,3.17,4.28
1066,Financial Services,5.3,4.17,5.98,6.74,10.0,0.51,9.62,0.31,5.85,7.52
1082,Financial Services,16.74,12.34,18.7,19.21,10.0,1.72,10.27,0.38,2.27,8.98
1147,Property,0.335,0.19,0.78,0.57,-5.0,-0.07,-20.9,0.0,0.0,-12.28
1155,Financial Services,8.28,6.96,9.01,7.5112,15.0,0.57,6.88,0.64,7.73,7.56
1163,Financial Services,13.4,13.02,15.5,22.79,5.0,2.94,21.94,0.65,4.85,12.89
1171,Financial Services,0.645,0.485,0.77,1.2732,17.0,0.04,6.2,0.03,4.65,3.03
1198,Financial Services,0.85,0.585,1.09,2.02,6.0,0.15,17.65,0.0,0.0,7.47
1201,Energy,0.005,0.005,0.01,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83
1287,Consumer Products & Services,0.1,0.08,0.375,0.0334,-24.0,-0.0,-0.0,0.0,0.0,-12.28
1295,Financial Services,4.2,2.9,4.97,2.4341,17.0,0.25,5.95,0.15,3.48,10.31
1368,Industrial Products & Services,1.7,1.47,2.73,1.8,105.0,0.02,1.18,0.14,8.24,0.9
1481,Consumer Products & Services,0.155,0.105,0.3,0.483,-4.0,-0.04,-25.81,0.0,2.26,-7.64
1503,Property,0.77,0.41,0.925,1.8264,-17.0,-0.05,-6.49,0.0,0.0,-2.52
1538,Property,0.735,0.35,0.89,1.62,18.0,0.04,5.44,0.02,2.72,2.56
1562,Consumer Products & Services,2.07,1.88,2.416,0.59,20.0,0.1,4.83,0.06,3.14,17.34
1589,Property,0.465,0.44,0.73,0.95,-232.0,-0.0,-0.0,0.0,0.0,-0.21
1619,Consumer Products & Services,1.9,1.36,2.25,3.92,7.0,0.29,15.26,0.02,1.05,7.31
1643,Consumer Products & Services,0.455,0.21,0.655,3.21,4.0,0.12,26.37,0.0,0.0,3.6
1651,Property,0.485,0.355,0.595,1.038,-12.0,-0.04,-8.25,0.01,2.06,-3.84
1694,Property,0.49,0.23,0.625,0.6767,54.0,0.01,2.04,0.0,0.0,1.34
1724,Property,0.835,0.69,0.995,2.33,1.0,0.79,94.61,0.06,7.78,33.73
1818,Financial Services,8.5,5.631,10.885,1.11,18.0,0.47,5.53,0.51,6.0,42.05
1899,Plantation,18.22,12.1,18.26,15.02,14.0,1.26,6.92,0.55,3.02,8.42
1902,Plantation,0.48,0.25,0.65,1.38,-35.0,-0.01,-2.08,0.0,0.0,-1.01
1929,Plantation,6.9,5.377,7.2,7.7,14.0,0.48,6.96,0.11,1.59,6.25
1961,Plantation,4.07,3.71,4.64,1.53,29.0,0.14,3.44,0.08,1.97,9.07
1996,Plantation,0.69,0.355,0.695,0.27,35.0,0.02,2.9,0.01,1.45,7.37
2038,Plantation,3.19,2.104,3.4,7.65,178.0,0.02,0.63,0.06,1.88,0.23
2054,Plantation,0.27,0.175,0.38,0.43,-33.0,-0.01,-3.7,0.0,1.07,-1.91
2062,Transportation & Logistics,0.805,0.445,1.03,1.1,12.0,0.07,8.7,0.01,1.24,6.19
2089,Plantation,14.52,12.095,15.268,6.37,17.0,0.87,5.99,0.85,5.85,13.59
2097,Consumer Products & Services,0.13,0.05,0.23,0.49,-4.0,-0.03,-23.08,0.0,0.0,-7.06
2127,Industrial Products & Services,2.76,1.013,7.159,1.01,6.0,0.49,17.75,0.06,2.36,48.8
2135,Plantation,0.92,0.53,1.59,1.15,-37.0,-0.02,-2.17,0.02,2.72,-2.17
2143,Financial Services,0.22,0.2,0.265,0.37,-5.0,-0.05,-22.73,0.0,0.0,-12.19
2186,Financial Services,1.6,1.16,1.7,3.5642,23.0,0.07,4.38,0.01,0.72,1.99
2194,Transportation & Logistics,1.03,0.62,1.26,3.12,8.0,0.12,11.65,0.05,4.85,3.95
2216,Plantation,1.81,1.31,2.05,1.57,22.0,0.08,4.42,0.02,1.1,5.15
2224,Property,0.54,0.415,0.57,1.9547,-10.0,-0.05,-9.26,0.0,0.0,-2.8
2259,Property,0.035,0.015,0.04,0.067,-3.0,-0.01,-28.57,0.0,0.0,-16.27
2283,Construction,0.12,0.055,0.16,0.1,3.0,0.04,33.33,0.0,0.0,41.8
2291,Plantation,8.93,8.87,10.278,5.48,32.0,0.28,3.14,0.21,2.35,5.17
2305,Property,5.8,5.1,6.0,7.01,56.0,0.1,1.72,0.04,0.71,1.49
2429,Property,0.055,0.035,0.075,0.1222,-5.0,-0.01,-18.18,0.0,0.0,-9.0
2445,Plantation,22.16,19.54,25.22,10.11,25.0,0.89,4.02,0.5,2.26,8.81
2453,Plantation,3.68,3.04,3.72,10.2656,15.0,0.25,6.79,0.01,0.27,2.39
2488,Financial Services,2.62,1.89,3.06,4.16,10.0,0.26,9.92,0.0,0.0,6.32
2542,Plantation,3.1,2.272,3.208,4.18,19.0,0.17,5.48,0.11,3.55,4.0
2569,Plantation,3.1,2.4,3.15,8.6558,12.0,0.25,8.06,0.02,0.65,2.87
2593,Plantation,5.16,4.22,5.3,6.31,-30.0,-0.17,-3.29,0.08,1.55,-2.76
2607,Plantation,0.495,0.44,0.54,1.61,-13.0,-0.04,-8.08,0.01,2.14,-2.34
2658,Consumer Products & Services,15.9,13.5,17.26,8.33,17.0,0.93,5.85,0.49,3.1,11.15
2674,Industrial Products & Services,1.15,0.35,1.25,0.92,117.0,0.01,0.87,0.0,0.0,1.07
2682,Property,0.21,0.14,0.329,0.9522,-15.0,-0.01,-4.76,0.0,0.0,-1.49
2739,Energy,0.13,0.06,0.23,0.03,-1.0,-0.1,-76.92,0.0,0.0,-327.67
2755,Consumer Products & Services,1.04,0.55,1.09,0.7,15.0,0.07,6.73,0.0,0.0,10.23
2771,Industrial Products & Services,0.59,0.43,0.825,1.54,-2.0,-0.27,-45.76,0.0,0.0,-17.65
2828,Consumer Products & Services,2.34,1.15,2.6,1.47,10.0,0.23,9.83,0.1,4.27,15.35
2836,Consumer Products & Services,23.1,18.22,29.732,0.57,44.0,0.53,2.29,0.4,1.73,93.05
2852,Industrial Products & Services,2.09,1.06,2.52,2.62,12.0,0.18,8.61,0.03,1.44,6.92
2925,Consumer Products & Services,2.42,1.31,2.48,2.34,-19.0,-0.13,-5.37,0.0,0.0,-5.51
2984,Industrial Products & Services,1.3,1.11,1.6,2.71,75.0,0.02,1.54,0.0,0.0,0.64
3018,Consumer Products & Services,0.095,0.07,0.135,0.37,-3.0,-0.03,-31.58,0.0,0.0,-7.51
3026,Consumer Products & Services,35.48,34.12,48.48,2.6,31.0,1.15,3.24,0.8,2.25,44.09
3034,Industrial Products & Services,8.27,6.92,9.6,3.01,27.0,0.3,3.63,0.25,3.02,10.01
3042,Energy,4.67,3.0,6.75,6.4504,-95.0,-0.05,-1.07,0.12,2.57,-0.76
3069,Utilities,7.17,4.55,8.1,4.08,11.0,0.65,9.07,0.12,1.74,15.94
3107,Industrial Products & Services,1.86,1.25,1.88,2.25,29.0,0.06,3.23,0.12,6.72,2.86
3158,Property,2.81,2.42,3.38,2.33,208.0,0.01,0.36,0.02,0.89,0.58
3174,Property,0.125,0.08,0.145,0.3728,10.0,0.01,8.0,0.0,0.0,3.41
3182,Consumer Products & Services,4.88,2.901,5.53,8.56,-18.0,-0.26,-5.33,0.22,4.51,-3.09
3204,Construction,0.775,0.6,1.0,0.9942,12.0,0.07,9.03,0.02,3.23,6.68
3239,Property,0.31,0.25,0.48,0.78,-5.0,-0.06,-19.35,0.0,0.0,-7.59
3247,Industrial Products & Services,0.44,0.305,0.6,1.68,-3.0,-0.16,-36.36,0.0,0.0,-9.63
3255,Consumer Products & Services,25.3,17.86,27.34,1.16,50.0,0.51,2.02,1.08,4.27,44.0
3298,Industrial Products & Services,1.1,0.755,2.26,1.28,12.0,0.09,8.18,0.08,6.82,7.17
3301,Consumer Products & Services,9.45,7.35,10.2,5.73,17.0,0.55,5.82,0.42,4.44,9.52
3336,Construction,2.01,1.2,2.02,2.7,23.0,0.09,4.48,0.03,1.49,3.22
3379,Financial Services,0.85,0.55,1.02,2.83,5.0,0.16,18.82,0.02,2.35,5.77
3395,Industrial Products & Services,0.38,0.168,0.505,1.2147,-48.0,-0.01,-2.63,0.0,0.0,-0.66
