code,name,Price,EPS,52w low,52w high,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,P/E mid,DPayout avg,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,Price A5,Price A10,Price B
0025,YBS INTERNATIONAL BERHAD,0.405,0.0,0.1,0.47,-35.92,6.45,-13.83,5.62,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0026,NOVA MSC BERHAD,0.1,-0.01,0.04,0.135,0.0,0.0,0.0,2.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.07
0028,SCOPE INDUSTRIES BERHAD,0.265,-0.03,0.095,0.365,0.0,0.0,0.0,-4.0,17.52,-0.35,-0.35,-0.35,-0.26,-0.26,-0.26,0.18
0029,DIGISTAR CORPORATION BERHAD,0.07,-0.01,0.03,0.21,0.0,0.0,0.0,-4.84,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.09
0034,MMAG HOLDINGS BERHAD,0.3,-0.02,0.195,1.97,0.0,0.0,0.0,-3.18,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.78
0036,KEY ALLIANCE GROUP BERHAD,0.035,0.01,0.021,0.12,0.0,0.0,0.0,-2.5,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.05
0037,RGB INTERNATIONAL BHD,0.13,-0.02,0.11,0.185,17.02,13.58,0.0,16.34,13.72,-0.1,-0.12,-0.23,-0.08,-0.09,-0.17,0.13
0038,PLASTRADE TECHNOLOGY BERHAD,0.5,-0.04,0.12,1.08,0.0,0.0,0.0,-11.5,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.44
0039,GFM SERVICES BERHAD,0.32,0.02,0.13,0.5,-27.94,0.0,-27.22,10.62,10.88,1.85,0.22,1.68,1.39,0.16,1.26,0.25
0040,OPENSYS (M) BERHAD,0.525,0.02,0.217,0.88,22.68,14.66,13.04,23.0,42.78,0.11,0.15,0.16,0.08,0.11,0.12,0.44
0041,HONG SENG CONSOLIDATED BERHAD,1.55,-0.0,0.075,1.88,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
0043,METRONIC GLOBAL BERHAD,0.06,-0.01,0.02,0.2,0.0,0.0,0.0,0.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.08
0045,G NEPTUNE BERHAD,0.015,-0.01,0.015,0.095,0.0,0.0,0.0,-4.12,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.04
0048,ANCOM LOGISTICS BERHAD,0.355,-0.0,0.045,0.7,0.0,0.0,0.0,-3.42,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.26
0049,OCEANCASH PACIFIC BERHAD,0.57,0.02,0.4,1.52,-11.29,7.71,8.06,14.03,19.42,0.53,0.16,0.16,0.4,0.12,0.12,0.77
0050,SYSTECH BHD,0.21,-0.01,0.11,0.355,-35.29,-25.14,0.0,20.75,39.13,-2.33,-0.72,-0.14,-1.75,-0.54,-0.11,0.19
0051,CUSCAPI BERHAD,0.28,-0.02,0.08,0.345,0.0,0.0,0.0,-5.51,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.17
0053,OSK VENTURES INTERNATIONAL BERHAD,0.5,0.02,0.335,0.55,-49.73,0.0,0.0,10.45,5.19,38.81,0.21,0.21,29.11,0.16,0.16,0.41
0054,KARYON INDUSTRIES BERHAD,0.22,0.01,0.135,0.355,-7.34,-4.11,4.33,13.38,12.35,0.24,0.17,0.07,0.18,0.13,0.05,0.21
0055,SERSOL BERHAD,0.255,0.0,0.07,0.325,0.0,0.0,0.0,-16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0056,GRAND-FLO BERHAD,0.61,0.01,0.218,0.73,-25.24,-15.2,-5.13,11.75,22.32,0.73,0.31,0.2,0.55,0.23,0.15,0.39
0058,JCBNEXT BERHAD,1.3,0.05,1.16,1.48,-2.4,-65.05,-10.13,19.52,133.94,1.34,6986.86,2.18,1.01,5240.14,1.64,1.27
0060,VORTEX CONSOLIDATED BERHAD,0.135,-0.01,0.135,0.428,0.0,0.0,0.0,3.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.23
0064,EFFICIENT E-SOLUTIONS BERHAD,0.195,-0.01,0.08,0.295,0.0,0.0,0.0,1.5,6.66,-0.11,-0.11,-0.11,-0.08,-0.08,-0.08,0.15
0065,EXCEL FORCE MSC BERHAD,0.48,0.02,0.34,0.67,0.49,-7.92,-5.89,103.0,78.48,0.34,0.57,0.5,0.26,0.43,0.38,0.45
0066,VSOLAR GROUP BERHAD,0.03,-0.01,0.021,0.14,0.0,0.0,0.0,-9.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.06
0068,ASDION BERHAD,0.45,-0.03,0.065,0.845,0.0,0.0,0.0,-6.82,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.32
0069,VIVOCOM INTL HOLDINGS BERHAD,0.645,0.0,0.15,2.05,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
0070,MQ TECHNOLOGY BERHAD,0.095,-0.01,0.015,0.305,0.0,0.0,0.0,-3.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.11
0072,AT SYSTEMATIZATION BERHAD,0.095,-0.01,0.03,0.3,0.0,0.0,0.0,-4.42,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.12
0074,GREEN OCEAN CORPORATION BERHAD,0.045,-0.0,0.045,0.431,81.71,0.0,0.0,-9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0075,LYC HEALTHCARE BERHAD,0.275,-0.04,0.24,0.68,0.0,0.0,0.0,-15.58,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.39
0078,GD EXPRESS CARRIER BERHAD,0.375,0.0,0.2,0.545,-20.23,-11.2,8.6,90.25,41.61,0.0,0.0,0.0,0.0,0.0,0.0,0.31
0079,ORION IXL BERHAD,0.07,-0.01,0.045,0.17,0.0,0.0,0.0,-12.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.09
0080,STRAITS INTER LOGISTICS BERHAD,0.22,0.0,0.15,0.285,262.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
0081,MEGA SUN CITY HOLDINGS BERHAD,0.155,-0.02,0.07,0.23,-39.59,-39.44,21.77,5.83,0.0,-6.18,-6.03,-0.08,-4.64,-4.52,-0.06,0.12
0083,NOTION VTEC BERHAD,0.805,-0.01,0.55,2.34,-25.22,0.0,-18.45,55.62,14.21,-0.55,-0.11,-0.38,-0.41,-0.08,-0.29,1.14
0084,TECHFAST HOLDINGS BERHAD,0.33,0.01,0.285,0.69,2.62,83.02,0.0,38.25,80.36,0.14,0.02,0.18,0.11,0.02,0.14,0.42
0085,MLABS SYSTEMS BERHAD,0.04,-0.03,0.035,0.371,0.0,0.0,0.0,-2.98,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.15
0089,TEX CYCLE TECHNOLOGY (M) BERHAD,0.415,0.01,0.23,0.555,-31.08,8.12,-2.67,24.0,15.2,0.83,0.07,0.16,0.62,0.05,0.12,0.34
0090,ELSOFT RESEARCH BERHAD,0.72,0.0,0.56,1.04,-18.76,-3.84,26.08,33.92,54.94,0.0,0.0,0.0,0.0,0.0,0.0,0.72
0091,DAYA MATERIALS BERHAD,0.025,-0.02,0.005,0.025,0.0,0.0,0.0,-3.79,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.01
0093,SOLUTION GROUP BERHAD,1.14,-0.0,0.065,2.0,0.0,0.0,0.0,15.75,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.7
0095,MAG HOLDINGS BERHAD,0.19,0.01,0.175,0.325,0.0,0.0,0.0,-0.94,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.22
0097,VITROX CORPORATION BERHAD,15.82,0.22,7.86,18.16,6.92,9.85,44.57,60.7,13.99,1.78,1.55,0.55,1.34,1.16,0.41,11.26
0098,BAHVEST RESOURCES BERHAD,0.5,-0.16,0.29,0.845,0.0,0.0,0.0,-4.0,0.0,-1.6,-1.6,-1.6,-1.2,-1.2,-1.2,0.47
0099,SCICOM (MSC) BERHAD,1.22,0.07,0.72,1.39,-21.4,-8.68,10.08,17.89,78.21,5.89,2.08,0.76,4.42,1.56,0.57,0.94
0100,ES CERAMICS TECHNOLOGY BHD,0.84,0.03,0.122,1.035,-28.84,-17.92,2.41,28.75,11.93,3.3,1.22,0.29,2.47,0.92,0.22,0.42
0101,TMC LIFE SCIENCES BERHAD,0.74,0.01,0.47,0.82,24.4,16.41,-11.43,54.62,0.0,0.04,0.05,0.2,0.03,0.04,0.15,0.59
0102,CONNECTCOUNTY HOLDINGS BERHAD,0.2,-0.0,0.075,0.39,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
0104,GENETEC TECHNOLOGY BERHAD,4.46,-0.14,1.12,6.55,0.0,0.0,0.0,2.78,4.39,-1.46,-1.46,-1.46,-1.1,-1.1,-1.1,2.91
0105,ASIA POLY HOLDINGS BERHAD,0.395,0.02,0.045,0.6,0.0,0.0,0.0,-1.75,19.04,0.24,0.24,0.24,0.18,0.18,0.18,0.23
0106,REXIT BERHAD,0.965,0.05,0.505,1.23,7.72,11.21,3.9,16.66,85.05,0.62,0.55,0.76,0.46,0.41,0.57,0.74
0107,EDUSPEC HOLDINGS BERHAD,0.02,-0.03,0.015,0.07,0.0,0.0,0.0,6.08,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.03
0108,N2N CONNECT BERHAD,0.73,0.05,0.515,0.995,6.6,12.06,0.0,33.5,47.1,0.52,0.41,0.74,0.39,0.31,0.55,0.67
0111,K-ONE TECHNOLOGY BERHAD,0.28,-0.01,0.18,0.705,0.0,-21.57,12.85,13.0,1.95,-0.1,-0.34,-0.05,-0.08,-0.26,-0.04,0.35
0112,MIKRO MSC BERHAD,0.255,0.01,0.155,0.275,-39.8,-23.51,-5.92,24.0,59.64,4.8,0.73,0.29,3.6,0.55,0.22,0.19
0113,MMS VENTURES BERHAD,0.92,0.01,0.51,1.44,-6.89,-5.77,0.0,20.85,26.29,0.27,0.24,0.13,0.2,0.18,0.1,0.82
0116,FOCUS DYNAMICS GROUP BERHAD,0.15,0.0,0.173,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
0117,SMRT HOLDINGS BERHAD,0.165,-0.02,0.045,0.21,0.0,0.0,0.0,3.52,4.7,-0.21,-0.21,-0.21,-0.16,-0.16,-0.16,0.1
0118,TRIVE PROPERTY GROUP BERHAD,0.085,-0.01,0.075,0.452,0.0,0.0,0.0,0.16,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.2
0119,APPASIA BERHAD,0.615,0.0,0.155,0.91,0.0,0.0,0.0,-9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
0120,VISDYNAMICS HOLDINGS BERHAD,1.43,0.04,0.39,1.74,-28.86,0.0,-0.21,25.66,13.54,4.52,0.45,0.46,3.39,0.34,0.34,0.84
0122,ADVANCE INFORMATION MARKETING BERHAD,0.275,-0.01,0.125,0.38,0.0,0.0,0.0,-20.62,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.21
0126,MICROLINK SOLUTIONS BERHAD,2.59,0.07,0.685,2.71,132.21,-9.29,11.25,69.18,16.14,0.06,1.46,0.48,0.04,1.1,0.36,1.35
0127,JHM CONSOLIDATION BERHAD,1.99,0.04,0.785,2.67,9.82,0.0,0.0,84.84,5.55,0.25,0.42,0.42,0.19,0.32,0.32,1.41
0128,FRONTKEN CORPORATION BERHAD,5.32,0.08,2.03,5.95,51.18,28.83,20.52,30.1,6.46,0.16,0.27,0.35,0.12,0.2,0.26,3.32
0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,0.15,-0.01,0.057,0.255,0.0,0.0,0.0,-3.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.12
0132,TECHNODEX BHD,0.19,-0.01,0.035,0.335,0.0,0.0,0.0,-3.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.13
0133,SANICHI TECHNOLOGY BERHAD,0.16,-0.04,0.155,1.25,0.0,0.0,0.0,-0.03,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.52
0136,GREENYIELD BERHAD,0.215,0.02,0.095,0.285,0.0,0.0,0.0,16.12,15.3,0.23,0.23,0.23,0.17,0.17,0.17,0.16
0138,MY E.G. SERVICES BERHAD,1.98,0.07,1.09,2.27,58.12,48.84,37.1,116.25,0.0,0.12,0.14,0.18,0.09,0.11,0.14,1.48
0140,MACPIE BERHAD,0.09,-0.01,0.032,0.85,0.0,0.0,0.0,-13.28,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.3
0143,KEY ASIC BERHAD,0.15,-0.02,0.035,0.175,0.0,0.0,0.0,-8.38,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.08
0145,TFP SOLUTIONS BERHAD,0.18,-0.01,0.039,0.265,0.0,0.0,0.0,-3.5,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.11
0146,JF TECHNOLOGY BERHAD,1.23,0.01,0.355,2.41,7.96,21.34,27.52,219.0,28.18,0.08,0.05,0.04,0.06,0.04,0.03,1.03
0148,SUNZEN BIOTECH BERHAD,0.215,-0.02,0.07,0.255,0.0,0.0,0.0,16.0,44.85,-0.29,-0.29,-0.29,-0.22,-0.22,-0.22,0.13
0149,FIBON BERHAD,0.44,0.02,0.245,0.5,-20.69,-10.02,-6.04,13.39,27.88,1.02,0.49,0.35,0.76,0.37,0.26,0.33
0150,FINTEC GLOBAL BERHAD,0.05,0.25,0.031,0.167,225.48,0.0,36.68,-3.25,0.0,0.11,2.5,0.65,0.08,1.88,0.49,0.08
0151,KELINGTON GROUP BERHAD,2.34,0.05,0.95,2.7,25.46,26.91,5.79,-3.05,63.16,0.29,0.28,0.6,0.22,0.21,0.45,1.53
0152,DGB ASIA BERHAD,0.065,-0.01,0.06,0.54,0.0,0.0,0.0,-8.28,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.22
0153,OVERSEA ENTERPRISE BERHAD,0.13,-0.01,0.04,0.31,0.0,0.0,0.0,-14.75,18.75,-0.12,-0.12,-0.12,-0.09,-0.09,-0.09,0.13
0154,EA HOLDINGS BERHAD,0.03,-0.01,0.01,0.05,0.0,0.0,0.0,4.0,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.02
0155,MALAYSIAN GENOMICS RESOURCE CENTRE BERHAD,1.26,-0.08,0.185,1.33,203.66,33.82,0.0,19.19,0.0,-0.04,-0.22,-0.8,-0.03,-0.16,-0.6,0.56
0156,MANAGEPAY SYSTEMS BERHAD,0.19,-0.05,0.07,0.32,0.0,0.0,0.0,-15.12,0.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.15
0157,FOCUS POINT HOLDINGS BERHAD,0.835,0.03,0.247,0.98,0.0,58.87,0.0,18.92,56.49,0.47,0.08,0.47,0.35,0.06,0.35,0.49
0158,SCC HOLDINGS BERHAD,0.415,0.01,0.33,0.515,-7.17,-3.8,0.0,21.95,46.5,0.32,0.22,0.15,0.24,0.16,0.11,0.39
0160,HIAP HUAT HOLDINGS BERHAD,0.12,-0.01,0.07,0.15,25.99,0.0,0.0,12.5,0.0,-0.03,-0.1,-0.1,-0.02,-0.08,-0.08,0.1
0161,SCH GROUP BERHAD,0.275,-0.04,0.18,0.54,0.0,0.0,0.0,10.44,81.99,-0.73,-0.73,-0.73,-0.55,-0.55,-0.55,0.3
0163,CAREPLUS GROUP BERHAD,2.08,0.22,0.305,5.759,0.0,0.0,0.0,-83.25,4.68,2.3,2.3,2.3,1.72,1.72,1.72,2.1
0166,INARI AMERTRON BERHAD,3.4,0.07,1.34,3.75,-13.79,-3.82,12.08,43.04,44.7,2.43,1.25,0.57,1.82,0.94,0.43,2.14
0167,MCLEAN TECHNOLOGIES BERHAD,0.46,0.01,0.115,0.715,0.0,0.0,0.0,-7.66,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.31
0168,BOILERMECH HOLDINGS BERHAD,1.37,0.04,0.43,1.56,0.3,-9.89,0.0,15.06,20.63,0.47,0.93,0.48,0.35,0.7,0.36,0.8
0169,SMTRACK BERHAD,0.09,-0.01,0.06,0.58,0.0,0.0,0.0,-9.35,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.23
0170,KANGER INTERNATIONAL BERHAD,0.06,-0.01,0.055,0.33,-11.61,-15.67,0.0,21.88,0.0,-0.21,-0.27,-0.1,-0.16,-0.2,-0.08,0.15
0171,PETERLABS HOLDINGS BERHAD,0.225,0.01,0.15,0.32,7.32,4.33,0.0,12.38,22.82,0.08,0.08,0.12,0.06,0.06,0.09,0.21
0174,iDIMENSION CONSOLIDATED BHD,0.07,-0.02,0.015,0.13,0.0,0.0,0.0,-2.46,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.05
0176,KRONOLOGI ASIA BERHAD,0.695,0.02,0.495,0.945,12.48,0.0,0.0,46.36,8.68,0.12,0.22,0.22,0.09,0.16,0.16,0.64
0177,PASUKHAS GROUP BERHAD,0.025,-0.02,0.025,0.19,0.0,0.0,0.0,6.0,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.08
0179,BIOALPHA HOLDINGS BERHAD,0.21,-0.03,0.1,0.395,-8.83,-5.86,0.0,23.25,3.09,-0.53,-0.46,-0.31,-0.4,-0.34,-0.23,0.2
0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.165,0.01,0.125,0.245,54.75,-7.49,0.0,6.5,0.0,0.02,0.2,0.1,0.02,0.15,0.08,0.16
0181,AEMULUS HOLDINGS BERHAD,0.88,-0.0,0.175,1.04,0.0,0.0,0.0,-1.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.46
0182,LKL INTERNATIONAL BERHAD,0.315,0.01,0.215,2.02,-1.61,-11.95,0.0,12.0,41.67,0.16,0.32,0.14,0.12,0.24,0.11,0.81
0183,SALUTICA BERHAD,0.58,-0.03,0.395,0.75,0.0,0.0,0.0,3.38,16.27,-0.35,-0.35,-0.35,-0.26,-0.26,-0.26,0.51
0185,HSS ENGINEERS BERHAD,0.595,0.02,0.385,0.695,-63.21,0.0,0.0,12.88,5.06,660.42,0.21,0.21,495.31,0.16,0.16,0.49
0186,PERAK TRANSIT BERHAD,0.79,0.06,0.505,0.981,20.27,23.36,0.0,3.34,11.91,0.28,0.25,0.67,0.21,0.19,0.5,0.66
0187,BCM ALLIANCE BERHAD,0.205,0.0,0.11,0.455,-17.72,-1.78,0.0,18.62,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0188,HLT GLOBAL BERHAD,1.07,0.02,0.19,3.33,-29.03,-24.44,0.0,51.88,0.0,1.85,1.15,0.2,1.39,0.86,0.15,1.23
0190,EVERSAFE RUBBER BERHAD,0.235,0.01,0.14,0.355,-53.99,-21.23,0.0,14.0,65.05,47.04,0.54,0.17,35.28,0.4,0.13,0.21
0191,CABNET HOLDINGS BERHAD,0.25,-0.03,0.135,0.36,-27.79,-9.95,0.0,13.0,10.73,-2.85,-0.6,-0.33,-2.14,-0.45,-0.25,0.21
0193,KEJURUTERAAN ASASTERA BERHAD,1.03,0.0,0.417,1.172,8.82,16.87,0.0,62.25,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.67
0196,QES GROUP BERHAD,0.605,0.01,0.125,0.665,-29.35,-12.58,0.0,5.75,9.95,0.65,0.27,0.11,0.49,0.2,0.08,0.3
0197,WEGMANS HOLDINGS BERHAD,0.325,0.02,0.14,0.395,-19.61,16.36,0.0,8.62,4.92,0.8,0.1,0.21,0.6,0.08,0.16,0.22
0199,TRI-MODE SYSTEM (M) BERHAD,0.5,0.03,0.25,0.65,-18.17,0.0,0.0,12.12,14.7,1.19,0.34,0.34,0.89,0.26,0.26,0.38
0200,REVENUE GROUP BERHAD,2.31,0.02,1.01,2.42,9.12,33.75,0.0,29.5,0.0,0.13,0.06,0.2,0.1,0.04,0.15,1.48
0201,NOVA WELLNESS GROUP BERHAD,0.845,0.05,0.508,1.302,-1.77,1.14,0.0,8.0,111.18,1.16,0.96,1.06,0.87,0.72,0.8,0.77
0202,RADIANT GLOBALTECH BERHAD,0.365,0.0,0.26,0.465,-15.97,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
0203,SECUREMETRIC BERHAD,0.15,-0.01,0.095,0.225,-30.8,0.0,0.0,10.12,0.0,-0.79,-0.1,-0.1,-0.59,-0.08,-0.08,0.14
0205,DPI HOLDINGS BERHAD,0.655,0.02,0.124,0.66,-13.38,0.0,0.0,8.75,8.02,0.59,0.22,0.22,0.44,0.16,0.16,0.3
0207,MESTRON HOLDINGS BERHAD,0.31,0.01,0.075,0.325,-14.35,0.0,0.0,6.0,0.0,0.24,0.1,0.1,0.18,0.08,0.08,0.16
0208,GREATECH TECHNOLOGY BERHAD,5.95,0.07,1.3,6.75,32.52,0.0,0.0,75.83,0.0,0.2,0.7,0.7,0.15,0.52,0.52,3.1
0209,I-STONE GROUP BERHAD,0.255,0.01,0.14,0.335,41.45,0.0,0.0,12.25,0.0,0.02,0.1,0.1,0.02,0.08,0.08,0.2
0210,KIM HIN JOO (MALAYSIA) BERHAD,0.265,0.01,0.17,0.29,-33.05,0.0,0.0,4.5,1.28,1.11,0.1,0.1,0.83,0.08,0.08,0.21
0212,SDS GROUP BERHAD,0.445,0.02,0.125,0.445,-8.53,0.0,0.0,6.25,0.0,0.34,0.2,0.2,0.26,0.15,0.15,0.23
0213,MTAG GROUP BERHAD,0.765,0.05,0.325,1.22,14.62,0.0,0.0,5.1,3.2,0.27,0.52,0.52,0.2,0.39,0.39,0.62
0215,SOLARVEST HOLDINGS BERHAD,1.53,0.02,0.56,2.207,55.7,0.0,0.0,9.12,0.0,0.04,0.2,0.2,0.03,0.15,0.15,1.1
0216,SPRING ART HOLDINGS BERHAD,0.335,0.02,0.16,0.49,34.24,0.0,0.0,13.0,0.0,0.06,0.2,0.2,0.04,0.15,0.15,0.27
0219,RESERVOIR LINK ENERGY BHD,0.82,0.04,0.3,0.855,134.89,0.0,0.0,4.8,0.0,0.03,0.4,0.4,0.02,0.3,0.3,0.48
0220,OCEAN VANTAGE HOLDINGS BERHAD,0.365,0.02,0.345,0.78,40.09,0.0,0.0,11.12,0.0,0.05,0.2,0.2,0.04,0.15,0.15,0.49
1015,AMMB HOLDINGS BERHAD,3.03,0.34,2.63,3.79,0.46,-6.9,2.55,8.68,30.66,4.32,6.73,3.91,3.24,5.05,2.93,3.01
1023,CIMB GROUP HOLDINGS BERHAD,4.29,0.12,2.9,4.75,-37.63,-18.56,-13.1,22.67,42.68,49.4,6.23,3.95,37.05,4.67,2.96,3.51
1058,MANULIFE HOLDINGS BERHAD,2.21,0.19,1.76,2.44,-17.45,-6.02,-7.85,16.72,53.94,9.73,4.2,4.78,7.3,3.15,3.58,1.98
1066,RHB BANK BERHAD,5.3,0.51,4.17,5.98,1.42,-2.69,-1.95,10.11,28.3,6.06,7.62,7.29,4.54,5.72,5.47,4.77
1082,HONG LEONG FINANCIAL GROUP BERHAD,16.74,1.72,12.34,18.7,7.47,1.53,7.37,10.38,23.27,14.57,19.52,14.64,10.93,14.64,10.98,14.44
1155,MALAYAN BANKING BERHAD,8.28,0.57,6.96,9.01,-7.11,-4.33,-0.65,13.34,59.06,13.9,11.69,9.4,10.42,8.77,7.05,7.64
1163,ALLIANZ MALAYSIA BERHAD,13.4,2.94,13.02,15.5,21.75,10.96,11.56,13.06,12.94,13.13,19.6,19.1,9.85,14.7,14.32,13.84
1171,MALAYSIA BUILDING SOCIETY BERHAD,0.645,0.04,0.485,0.77,30.82,-21.87,8.1,13.47,40.45,0.17,2.6,0.37,0.13,1.95,0.28,0.58
1201,SUMATEC RESOURCES BERHAD,0.005,-0.0,0.005,0.01,0.0,0.0,0.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
1287,PAN MALAYSIA HOLDINGS BERHAD,0.1,-0.0,0.08,0.375,0.0,0.0,0.0,-25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
1295,PUBLIC BANK BERHAD,4.2,0.25,2.9,4.97,-3.97,-0.87,6.34,77.4,45.24,4.56,3.82,2.62,3.42,2.86,1.96,3.58
1368,UEM EDGENTA BERHAD,1.7,0.02,1.47,2.73,31.19,-2.46,-0.39,15.22,66.59,0.1,0.42,0.34,0.08,0.32,0.26,1.89
1481,ADVANCE SYNERGY BERHAD,0.155,-0.04,0.105,0.3,168.87,0.0,8.74,-5.56,15.13,-0.03,-0.46,-0.3,-0.02,-0.34,-0.22,0.17
