code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2
0157,Consumer Products & Services,0.835,0.247,0.98,0.3105,26.0,0.03,3.59,0.01,1.59,10.37,16.57,0.76,0.92
0158,Consumer Products & Services,0.415,0.33,0.515,0.3162,37.0,0.01,2.41,0.0,0.0,3.57,12.7,0.01,0.01
0160,Industrial Products & Services,0.12,0.07,0.15,0.19,-21.0,-0.01,-8.33,0.0,0.0,-3.0,3.01,0.21,0.22
0161,Industrial Products & Services,0.275,0.18,0.54,0.1415,-7.0,-0.04,-14.55,0.0,0.0,-28.2,-9.75,0.57,0.22
0163,Health Care,2.08,0.305,5.759,0.4876,9.0,0.22,10.58,0.02,1.2,45.67,-5.79,0.04,0.19
0166,Technology,3.4,1.34,3.75,0.399,49.0,0.07,2.06,0.04,1.29,17.29,13.41,0.0,0.0
0167,Industrial Products & Services,0.46,0.115,0.715,0.15,37.0,0.01,2.17,0.0,0.0,8.27,-9.79,0.16,0.16
0168,Industrial Products & Services,1.37,0.43,1.56,0.43,32.0,0.04,2.92,0.02,1.28,9.93,11.16,0.04,0.02
0169,Technology,0.09,0.06,0.58,0.099,-14.0,-0.01,-11.11,0.0,0.0,-6.57,-5.72,0.0,0.0
0170,Consumer Products & Services,0.06,0.055,0.33,0.1058,-5.0,-0.01,-16.67,0.0,0.0,-11.53,5.08,0.21,0.32
0171,Consumer Products & Services,0.225,0.15,0.32,0.2469,16.0,0.01,4.44,0.01,4.44,5.67,8.49,0.02,0.02
0174,Technology,0.07,0.015,0.13,0.05,-4.0,-0.02,-28.57,0.0,0.0,-39.6,-18.72,0.22,0.22
0175,Industrial Products & Services,0.52,0.139,0.785,0.41,-2.0,-0.28,-53.85,0.0,0.0,-67.54,-4.42,0.36,0.22
0176,Technology,0.695,0.495,0.945,0.46,29.0,0.02,2.88,0.0,0.0,5.26,9.62,0.03,0.03
0177,Industrial Products & Services,0.025,0.025,0.19,0.07,-1.0,-0.02,-80.0,0.0,0.0,-33.71,-15.85,0.22,0.26
0179,Consumer Products & Services,0.21,0.1,0.395,0.1464,-6.0,-0.03,-14.29,0.0,0.0,-22.81,5.15,0.05,0.06
0180,Consumer Products & Services,0.165,0.125,0.245,0.18,25.0,0.01,6.06,0.0,0.0,3.67,3.39,0.18,0.19
0181,Technology,0.88,0.175,1.04,0.19,-4889.0,-0.0,-0.0,0.0,0.0,-0.11,-4.11,0.13,0.13
0182,Health Care,0.315,0.215,2.02,0.24,47.0,0.01,3.17,0.0,0.0,2.79,7.37,0.06,0.08
0183,Consumer Products & Services,0.58,0.395,0.75,0.3471,-17.0,-0.03,-5.17,0.02,3.1,-9.91,-5.41,0.01,0.01
0185,Industrial Products & Services,0.595,0.385,0.695,0.45,28.0,0.02,3.36,0.0,0.0,4.78,0.55,0.22,0.25
0186,Consumer Products & Services,0.79,0.505,0.981,0.2959,12.0,0.06,7.59,0.03,3.78,21.9,12.97,0.57,0.86
0187,Industrial Products & Services,0.205,0.11,0.455,0.14,49.0,0.0,0.0,0.0,0.49,3.0,10.56,0.08,0.09
0188,Industrial Products & Services,1.07,0.19,3.33,0.16,48.0,0.02,1.87,0.0,0.0,14.06,9.61,0.01,0.03
0190,Industrial Products & Services,0.235,0.14,0.355,0.26,17.0,0.01,4.26,0.01,4.26,5.42,2.66,0.11,0.14
0191,Technology,0.25,0.135,0.36,0.2434,-10.0,-0.03,-12.0,0.0,0.0,-10.35,5.1,0.11,0.11
0193,Industrial Products & Services,1.03,0.417,1.172,0.09,321.0,0.0,0.0,0.0,0.21,3.56,17.45,0.08,0.09
0196,Industrial Products & Services,0.605,0.125,0.665,0.14,58.0,0.01,1.65,0.0,0.0,7.43,3.74,0.04,0.05
0197,Consumer Products & Services,0.325,0.14,0.395,0.17,20.0,0.02,6.15,0.0,1.54,9.35,10.49,0.28,0.23
0199,Transportation & Logistics,0.5,0.25,0.65,0.46,15.0,0.03,6.0,0.01,2.0,7.17,3.59,0.24,0.28
0200,Technology,2.31,1.01,2.42,0.2,141.0,0.02,0.87,0.0,0.0,8.2,12.7,0.08,0.09
0201,Health Care,0.845,0.508,1.302,0.29,19.0,0.05,5.92,0.02,2.13,15.59,15.92,0.0,0.0
0202,Technology,0.365,0.26,0.465,0.1242,119.0,0.0,0.0,0.0,0.0,2.5,9.15,0.01,0.02
0203,Technology,0.15,0.095,0.225,0.0755,-17.0,-0.01,-6.67,0.0,0.0,-12.05,5.29,0.0,0.01
0205,Consumer Products & Services,0.655,0.124,0.66,0.16,30.0,0.02,3.05,0.01,1.3,13.56,8.39,0.0,0.0
0207,Industrial Products & Services,0.31,0.075,0.325,0.08,46.0,0.01,3.23,0.0,0.48,8.5,3.71,0.13,0.15
0208,Technology,5.95,1.3,6.75,0.4581,82.0,0.07,1.18,0.0,0.0,15.89,39.4,0.07,0.1
0209,Technology,0.255,0.14,0.335,0.06,41.0,0.01,3.92,0.0,0.98,10.33,13.43,0.01,0.02
0210,Consumer Products & Services,0.265,0.17,0.29,20.38,19.0,0.01,3.77,0.02,5.66,0.07,13.12,0.2,0.24
0211,Industrial Products & Services,0.52,0.15,0.55,0.57,20.0,0.03,5.77,0.0,0.0,4.67,0.21,0.0,0.0
0212,Consumer Products & Services,0.445,0.125,0.445,0.18,23.0,0.02,4.49,0.0,0.0,10.56,6.43,0.5,0.67
0213,Industrial Products & Services,0.765,0.325,1.22,0.28,15.0,0.05,6.54,0.03,3.92,18.0,21.6,0.0,0.0
0215,Industrial Products & Services,1.53,0.56,2.207,0.3,71.0,0.02,1.31,0.01,0.44,7.17,21.3,0.07,0.08
0216,Consumer Products & Services,0.335,0.16,0.49,0.18,21.0,0.02,5.97,0.0,0.0,8.67,16.13,0.08,0.09
0217,Industrial Products & Services,0.25,0.23,0.415,0.13,-30.0,-0.01,-4.0,0.0,0.0,-6.54,25.24,0.02,0.0
0218,Industrial Products & Services,0.315,0.22,0.715,0.21,30.0,0.01,3.17,0.0,0.95,5.05,21.77,0.11,0.26
0219,Energy,0.82,0.3,0.855,0.25,20.0,0.04,4.88,0.01,0.91,16.52,20.1,0.12,0.12
0220,Energy,0.365,0.345,0.78,0.12,21.0,0.02,5.48,0.0,0.0,14.83,15.73,0.03,0.03
0222,Health Care,1.57,0.61,1.87,0.18,75.0,0.02,1.27,0.0,0.0,11.61,25.06,0.57,0.47
0223,Industrial Products & Services,1.72,0.555,2.1,0.2187,58.0,0.03,1.74,0.0,0.0,13.49,29.18,0.03,0.02
0225,Industrial Products & Services,0.465,0.25,0.6,0.33,15.0,0.03,6.45,0.0,0.0,9.18,17.65,0.07,0.11
0227,Industrial Products & Services,0.48,0.34,0.695,0.1547,40.0,0.01,2.08,0.0,0.0,7.69,34.26,0.01,0.02
0228,Industrial Products & Services,0.62,0.505,0.92,0.25,15.0,0.04,6.45,0.0,0.0,16.44,10.39,0.27,0.18
0229,Consumer Products & Services,0.385,0.36,0.76,0.09,13.0,0.03,7.79,0.0,0.0,32.22,36.42,0.47,0.71
1015,Financial Services,3.03,2.63,3.79,6.5,9.0,0.34,11.22,0.13,4.39,5.17,7.39,0.3,0.34
1023,Financial Services,4.29,2.9,4.75,5.636,36.0,0.12,2.8,0.26,6.06,2.14,2.12,0.75,0.75
1058,Financial Services,2.21,1.76,2.44,4.38,12.0,0.19,8.6,0.07,3.17,4.28,3.15,0.0,0.0
1066,Financial Services,5.3,4.17,5.98,6.74,10.0,0.51,9.62,0.31,5.85,7.52,7.7,0.27,0.27
1082,Financial Services,16.74,12.34,18.7,19.21,10.0,1.72,10.27,0.38,2.27,8.98,9.29,0.19,0.2
1155,Financial Services,8.28,6.96,9.01,7.5112,15.0,0.57,6.88,0.64,7.73,7.56,7.81,0.73,0.73
1163,Financial Services,13.4,13.02,15.5,22.79,5.0,2.94,21.94,0.65,4.85,12.89,12.14,0.01,0.01
1171,Financial Services,0.645,0.485,0.77,1.2732,17.0,0.04,6.2,0.03,4.65,3.03,8.76,0.33,0.35
1198,Financial Services,0.85,0.585,1.09,2.02,6.0,0.15,17.65,0.0,0.0,7.47,-6.13,0.02,0.03
1201,Energy,0.005,0.005,0.01,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83,-0.51,0.0,0.0
1287,Consumer Products & Services,0.1,0.08,0.375,0.0334,-24.0,-0.0,-0.0,0.0,0.0,-12.28,-10.54,0.43,0.44
1295,Financial Services,4.2,2.9,4.97,2.4341,17.0,0.25,5.95,0.15,3.48,10.31,10.73,0.29,0.29
1368,Industrial Products & Services,1.7,1.47,2.73,1.8,105.0,0.02,1.18,0.14,8.24,0.9,11.83,0.27,0.24
1481,Consumer Products & Services,0.155,0.105,0.3,0.483,-4.0,-0.04,-25.81,0.0,2.26,-7.64,16.58,0.2,0.18
1562,Consumer Products & Services,2.07,1.88,2.416,0.59,20.0,0.1,4.83,0.06,3.14,17.34,18.19,1.25,1.38
1619,Consumer Products & Services,1.9,1.36,2.25,3.92,7.0,0.29,15.26,0.02,1.05,7.31,1.58,0.87,0.52
1643,Consumer Products & Services,0.455,0.21,0.655,3.21,4.0,0.12,26.37,0.0,0.0,3.6,-5.75,0.07,0.07
1818,Financial Services,8.5,5.631,10.885,1.11,18.0,0.47,5.53,0.51,6.0,42.05,45.47,0.01,0.01
2062,Transportation & Logistics,0.805,0.445,1.03,1.1,12.0,0.07,8.7,0.01,1.24,6.19,6.34,0.1,0.12
2097,Consumer Products & Services,0.13,0.05,0.23,0.49,-4.0,-0.03,-23.08,0.0,0.0,-7.06,-7.39,0.17,0.15
2127,Industrial Products & Services,2.76,1.013,7.159,1.01,6.0,0.49,17.75,0.06,2.36,48.8,11.28,0.06,0.09
2143,Financial Services,0.22,0.2,0.265,0.37,-5.0,-0.05,-22.73,0.0,0.0,-12.19,16.11,0.11,0.1
2186,Financial Services,1.6,1.16,1.7,3.5642,23.0,0.07,4.38,0.01,0.72,1.99,0.58,0.0,0.0
2194,Transportation & Logistics,1.03,0.62,1.26,3.12,8.0,0.12,11.65,0.05,4.85,3.95,3.98,1.15,1.15
2488,Financial Services,2.62,1.89,3.06,4.16,10.0,0.26,9.92,0.0,0.0,6.32,7.24,0.26,0.28
2658,Consumer Products & Services,15.9,13.5,17.26,8.33,17.0,0.93,5.85,0.49,3.1,11.15,12.46,0.13,0.0
2674,Industrial Products & Services,1.15,0.35,1.25,0.92,117.0,0.01,0.87,0.0,0.0,1.07,0.26,0.88,0.89
2739,Energy,0.13,0.06,0.23,0.03,-1.0,-0.1,-76.92,0.0,0.0,-327.67,-64.17,0.03,0.02
2755,Consumer Products & Services,1.04,0.55,1.09,0.7,15.0,0.07,6.73,0.0,0.0,10.23,12.26,0.0,0.0
2771,Industrial Products & Services,0.59,0.43,0.825,1.54,-2.0,-0.27,-45.76,0.0,0.0,-17.65,-23.43,0.8,0.81
2828,Consumer Products & Services,2.34,1.15,2.6,1.47,10.0,0.23,9.83,0.1,4.27,15.35,13.75,0.05,0.07
2836,Consumer Products & Services,23.1,18.22,29.732,0.57,44.0,0.53,2.29,0.4,1.73,93.05,102.53,0.02,0.02
2852,Industrial Products & Services,2.09,1.06,2.52,2.62,12.0,0.18,8.61,0.03,1.44,6.92,6.15,0.31,0.28
2925,Consumer Products & Services,2.42,1.31,2.48,2.34,-19.0,-0.13,-5.37,0.0,0.0,-5.51,-5.36,0.39,0.39
2984,Industrial Products & Services,1.3,1.11,1.6,2.71,75.0,0.02,1.54,0.0,0.0,0.64,1.0,0.01,0.01
3018,Consumer Products & Services,0.095,0.07,0.135,0.37,-3.0,-0.03,-31.58,0.0,0.0,-7.51,-5.61,0.09,0.38
3026,Consumer Products & Services,35.48,34.12,48.48,2.6,31.0,1.15,3.24,0.8,2.25,44.09,82.41,0.02,0.0
3034,Industrial Products & Services,8.27,6.92,9.6,3.01,27.0,0.3,3.63,0.25,3.02,10.01,16.19,0.5,0.42
3042,Energy,4.67,3.0,6.75,6.4504,-95.0,-0.05,-1.07,0.12,2.57,-0.76,10.25,0.02,0.02
3069,Utilities,7.17,4.55,8.1,4.08,11.0,0.65,9.07,0.12,1.74,15.94,10.64,0.29,0.02
3107,Industrial Products & Services,1.86,1.25,1.88,2.25,29.0,0.06,3.23,0.12,6.72,2.86,2.09,0.03,0.02
3182,Consumer Products & Services,4.88,2.901,5.53,8.56,-18.0,-0.26,-5.33,0.22,4.51,-3.09,-3.0,1.07,1.07
3247,Industrial Products & Services,0.44,0.305,0.6,1.68,-3.0,-0.16,-36.36,0.0,0.0,-9.63,0.99,0.09,0.07
3255,Consumer Products & Services,25.3,17.86,27.34,1.16,50.0,0.51,2.02,1.08,4.27,44.0,81.8,0.02,0.01
3298,Industrial Products & Services,1.1,0.755,2.26,1.28,12.0,0.09,8.18,0.08,6.82,7.17,6.82,0.0,0.0
3301,Consumer Products & Services,9.45,7.35,10.2,5.73,17.0,0.55,5.82,0.42,4.44,9.52,10.24,0.01,0.01
3379,Financial Services,0.85,0.55,1.02,2.83,5.0,0.16,18.82,0.02,2.35,5.77,0.85,0.02,0.02
3395,Industrial Products & Services,0.38,0.168,0.505,1.2147,-48.0,-0.01,-2.63,0.0,0.0,-0.66,-1.69,0.73,0.76
3441,Financial Services,0.135,0.055,0.27,0.0683,-4.0,-0.04,-29.63,0.0,0.0,-52.27,-24.74,6.66,4.84
3476,Industrial Products & Services,3.68,3.44,4.11,5.99,-20.0,-0.18,-4.89,0.0,0.0,-3.0,3.93,0.08,0.0
3514,Consumer Products & Services,0.13,0.095,0.185,0.2,10.0,0.01,7.69,0.0,2.31,6.8,7.88,0.02,0.02
3662,Consumer Products & Services,0.94,0.495,1.06,1.06,177.0,0.01,1.06,0.03,3.19,0.5,4.52,0.24,0.22
3689,Consumer Products & Services,30.0,29.46,33.38,7.75,26.0,1.14,3.8,0.6,2.0,14.73,15.72,0.0,0.0
3719,Consumer Products & Services,31.4,27.88,32.68,12.78,19.0,1.67,5.32,1.98,6.31,13.03,14.15,0.0,0.0
3778,Industrial Products & Services,0.49,0.17,0.62,0.96,9.0,0.05,10.2,0.02,4.55,5.7,-0.44,0.09,0.09
3794,Industrial Products & Services,2.92,1.77,3.19,2.68,-25.0,-0.12,-4.11,0.0,0.0,-4.43,-11.84,0.24,0.11
3816,Transportation & Logistics,6.82,5.96,8.55,7.23,-708.0,-0.01,-0.15,0.33,4.84,-0.13,-0.13,0.35,0.35
3859,Consumer Products & Services,2.19,1.95,2.426,1.66,148.0,0.01,0.46,0.16,7.23,0.89,9.71,0.31,0.27
3867,Technology,39.58,10.0,43.8,7.88,43.0,0.92,2.32,0.27,0.68,11.7,11.55,0.02,0.02
3883,Industrial Products & Services,2.78,1.14,3.83,3.73,9.0,0.3,10.79,0.04,1.44,7.91,3.78,0.1,0.11
