code,nYear,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,ROE,ROE2,D/E,D/E2,P/E mid,EPS,EPS GR min,EY level,DY level,neg Revenue count,neg EPS count,neg OCF count,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health,3G2H,PE Value,EPS GR Value
4634,10,903,2355,0.14,-0.21,107,103,-26.95,-9.06,0.36,0.12,4.8,-0.39,0.0,0,0,4,6,0,0.0,0.0,0.0,0.0,1.0,1.0,-1.87,-0.0
6874,10,796,289,0.02,0.03,29,13,13.83,5.34,0.19,0.22,23.5,0.1,50.06,5,0,6,7,1,0.0,0.0,0.0,0.0,1.0,1.0,2.35,5.01
5082,10,124,46,-0.06,-0.15,14,-11,7.53,-21.07,0.04,0.03,-6.82,0.05,0.0,2,0,7,10,4,0.0,0.0,0.0,0.0,1.0,1.0,-0.34,0.0
5087,10,414,596,0.0,-0.03,75,54,2.69,-2.7,0.09,0.1,-1.34,0.03,0.0,2,0,4,8,2,0.0,0.0,0.0,0.0,1.0,1.0,-0.04,0.0
5100,10,221,331,0.1,0.11,22,17,14.36,11.39,0.0,0.0,11.75,0.16,2.68,4,5,4,7,2,0.0,0.0,0.0,0.0,1.0,1.0,1.88,0.43
5220,9,167,163,0.11,0.01,29,28,6.12,1.0,0.02,0.02,16.5,0.06,0.0,4,0,7,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.99,0.0
5173,10,594,543,0.06,-0.12,109,82,-12.34,-14.77,0.07,0.08,23.6,-0.1,0.0,0,0,5,7,0,0.0,0.0,0.0,0.0,1.0,1.0,-2.36,-0.0
5172,10,1472,203,2.18,-0.03,119,2,-9.29,-24.86,0.38,1.08,-4.34,-0.01,0.0,0,0,8,10,6,0.0,0.0,0.0,0.0,1.0,1.0,0.04,-0.0
5186,10,4435,1567,0.31,-0.24,0,136,-20.23,-18.31,0.12,0.12,-1.12,-0.25,0.0,0,0,7,10,4,0.0,0.0,0.0,0.0,1.0,1.0,0.28,-0.0
5187,10,1790,157,1.31,0.03,447,43,-12.56,5.06,0.07,0.0,1.52,-0.05,0.0,0,0,9,10,2,0.0,0.0,0.0,0.0,1.0,1.0,-0.08,-0.0
5188,8,156,22,0.0,0.0,101,4,-8.11,0.13,0.0,0.0,-1.14,-0.01,0.0,0,0,3,8,5,0.0,0.0,0.0,0.0,1.0,1.0,0.01,-0.0
5192,10,83,107,0.09,-0.02,0,10,-1.01,-2.57,0.03,0.03,6.38,-0.01,0.0,0,0,4,7,5,0.0,0.0,0.0,0.0,1.0,1.0,-0.06,-0.0
5167,10,43,49,0.09,0.03,10,1,4.8,2.8,0.02,0.02,17.16,0.05,0.0,3,1,5,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.86,0.0
5163,10,69,73,0.15,0.04,0,-2,7.64,15.6,1.19,0.49,4.18,0.02,0.0,0,0,5,8,6,0.0,0.0,0.0,0.5,0.5,1.0,0.08,0.0
5204,9,59,154,0.03,-0.03,10,-17,0.22,-16.01,0.23,0.23,20.34,0.0,0.0,0,0,4,5,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5161,10,1671,1076,0.01,0.01,141,0,0.42,2.88,0.01,0.0,31.0,0.0,0.0,0,0,6,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5157,8,129,79,-0.04,-0.22,3,2,-53.47,-70.85,0.13,0.23,5.0,-0.12,0.0,0,0,3,7,2,0.0,0.0,0.0,0.0,1.0,1.0,-0.6,-0.0
5156,10,776,454,0.22,0.01,198,59,0.66,1.64,0.0,0.0,14.96,0.0,73.49,0,0,8,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5149,10,120,16,0.02,-0.42,17,-9,-87.97,-60.26,0.09,0.12,3.75,-0.44,0.0,0,0,6,6,5,0.0,0.0,0.0,0.0,1.0,1.0,-1.65,-0.0
5145,10,225,66,0.07,-0.07,130,14,-15.7,-10.51,0.1,0.11,-6.08,-0.09,0.0,0,0,8,10,3,0.0,0.0,0.0,0.0,1.0,1.0,0.55,-0.0
5140,10,366,747,0.02,0.01,0,70,1.35,2.2,0.51,0.58,61.38,0.03,0.0,1,0,3,7,1,0.5,0.0,0.5,0.0,0.0,1.0,1.84,0.0
5273,5,1199,1056,0.05,0.02,40,15,3.01,4.3,0.18,0.19,43.95,0.02,0.0,0,1,4,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.88,0.0
5139,10,270,1599,0.29,1.07,-87,-911,13.82,15.11,3.69,3.21,13.08,0.92,2.05,3,3,1,3,10,0.5,0.0,0.0,0.5,0.0,1.0,12.03,1.89
5132,10,399,868,0.06,0.08,0,85,2.13,9.73,0.06,0.06,10.66,0.02,2.25,2,5,5,4,5,0.0,0.0,0.0,0.0,1.0,1.0,0.21,0.04
5231,10,1787,1061,0.27,0.01,0,0,2.37,1.73,0.35,0.24,38.0,0.02,11.76,3,0,9,8,10,0.0,0.0,0.0,0.0,1.0,1.0,0.76,0.24
5131,10,358,170,0.21,0.1,74,63,8.69,7.79,0.0,0.0,14.09,0.11,0.0,3,5,7,5,0,0.0,0.0,0.0,0.0,1.0,1.0,1.55,0.0
5120,10,89,116,0.1,0.03,63,69,2.58,2.8,0.83,0.53,18.75,0.03,2.02,3,5,4,5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.56,0.06
5115,10,242,307,-0.02,-0.08,-69,-14,-47.41,-21.68,0.03,0.23,2.0,-0.08,0.0,0,0,7,8,4,0.0,0.0,0.0,0.0,1.0,1.0,-0.16,-0.0
5255,8,109,201,0.84,-0.42,30,85,7.33,-19.21,0.87,0.7,-0.14,0.01,0.0,3,0,6,8,0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0
5110,10,79,72,0.11,0.08,68,45,3.54,4.12,0.0,0.0,16.98,0.05,0.0,2,5,4,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0
5109,10,30,426,0.05,0.01,15,185,-2.23,0.36,0.8,0.8,-6.5,-0.03,0.0,0,5,4,7,0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,-0.0
5104,10,134,67,0.0,-0.01,7,-2,0.9,-7.23,0.02,0.02,-10.0,0.0,0.0,0,0,8,9,3,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0
5265,5,57,13,0.02,-0.01,9,-1,-7.83,-16.86,0.17,1.23,4.62,-0.01,0.0,0,0,3,5,2,0.0,0.0,0.0,0.0,1.0,1.0,-0.05,-0.0
5267,6,111,117,0.09,0.01,18,23,-2.88,0.59,0.58,0.51,46.38,-0.02,0.0,0,0,4,6,0,0.0,0.0,1.0,0.0,0.0,1.0,-0.93,-0.0
5271,6,130,105,0.12,0.04,9,4,6.23,5.23,0.0,0.0,17.94,0.06,0.0,0,1,5,5,0,0.0,0.0,0.0,0.0,1.0,1.0,1.08,0.0
5101,9,1062,968,0.08,-0.05,132,34,-9.79,-3.66,0.06,0.07,2.28,-0.12,0.0,0,0,4,9,1,0.0,0.0,0.0,0.0,1.0,1.0,-0.27,-0.0
6904,10,628,330,0.18,-0.13,109,47,-3.58,-4.59,0.42,0.43,-9.98,-0.1,0.0,0,0,6,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.0
5210,10,1241,2071,0.09,0.01,255,734,4.02,1.78,2.35,2.17,9.94,0.02,0.0,2,0,4,9,0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0
3816,10,12326,8422,0.41,-0.01,0,5588,-0.13,-0.13,0.35,0.35,-330.46,-0.01,0.0,0,5,6,5,6,0.0,0.0,0.0,0.0,1.0,1.0,3.3,-0.0
3018,10,328,125,-0.02,-0.02,0,23,-7.51,-5.61,0.09,0.38,3.25,-0.03,0.0,0,0,8,9,5,0.0,0.0,0.0,0.0,1.0,1.0,-0.1,-0.0
7053,8,94,96,-0.05,-0.08,5,3,-10.37,-8.41,0.3,0.33,38.75,-0.09,0.0,0,0,4,7,1,0.0,0.0,0.0,0.0,1.0,1.0,-3.49,-0.0
3794,10,2483,2122,0.49,-0.38,693,-185,-4.43,-11.84,0.24,0.11,4.74,-0.12,0.0,0,0,6,7,2,0.0,0.0,0.0,0.0,1.0,1.0,-0.57,-0.0
3778,10,755,597,0.03,0.0,33,59,5.7,-0.44,0.09,0.09,3.28,0.05,0.0,4,5,4,10,5,0.0,0.0,0.0,0.0,1.0,1.0,0.16,0.0
7073,10,78,2,0.11,0.03,0,-1,3.38,2.14,0.0,0.0,25.54,0.04,3.05,5,0,7,8,7,0.0,0.0,0.0,0.0,1.0,1.0,1.02,0.12
7076,10,351,452,0.12,0.07,93,72,7.5,4.85,0.17,0.19,18.48,0.11,0.0,3,5,5,6,1,0.0,0.0,0.0,0.0,1.0,1.0,2.03,0.0
7080,10,119,58,-0.01,-0.04,0,4,1.14,-5.72,0.04,0.03,-10.92,0.01,0.0,3,0,8,10,6,0.0,0.0,0.0,0.0,1.0,1.0,-0.11,0.0
7082,10,156,133,-0.01,-0.03,5,-41,-4.36,-8.8,0.18,0.23,-2.84,-0.02,0.0,0,5,5,7,3,0.0,0.0,0.0,0.0,1.0,1.0,0.06,-0.0
4456,10,88,290,0.01,0.02,0,0,0.19,6.5,0.04,0.05,13.78,0.0,2.3,0,0,4,8,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3379,10,236,203,0.15,0.02,50,126,5.77,0.85,0.02,0.02,18.55,0.16,0.0,5,3,5,6,6,0.0,0.0,0.0,0.0,1.0,1.0,2.97,0.0
7086,8,6,6,-0.03,0.0,-7,0,-1.29,-1.53,0.01,0.01,-6.66,-0.0,0.0,0,0,5,8,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0
3107,10,298,243,0.33,0.05,92,18,2.86,2.09,0.03,0.02,16.4,0.06,0.0,1,5,6,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.98,0.0
7094,9,64,47,-0.09,-0.06,5,2,-1.91,-5.99,0.0,0.01,-2.75,-0.02,0.0,0,0,4,7,4,0.0,0.0,0.0,0.0,1.0,1.0,0.06,-0.0
7096,9,148,29,-0.02,0.0,0,3,-1.0,-0.98,0.0,0.0,0.0,-0.0,0.0,0,0,8,9,4,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0
7048,10,745,835,0.12,0.02,67,63,-7.89,1.18,0.25,0.21,112.25,-0.14,0.0,0,5,4,7,1,0.0,0.0,0.0,0.0,1.0,1.0,-15.72,-0.0
2984,10,252,34,-0.08,0.03,-18,-5,0.64,1.0,0.01,0.01,37.34,0.02,0.0,0,0,6,8,5,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0
2925,10,678,1084,0.26,-0.13,7,126,-5.51,-5.36,0.39,0.39,-5.14,-0.13,0.0,0,0,6,8,7,0.0,0.0,0.0,0.0,1.0,1.0,0.67,-0.0
2739,10,1407,788,0.01,-0.16,15,36,-327.67,-64.17,0.03,0.02,1.19,-0.1,0.0,0,0,7,10,4,0.0,0.0,0.0,0.0,1.0,1.0,-0.12,-0.0
1287,9,10,6,0.0,0.0,2,0,-12.28,-10.54,0.43,0.44,-25.12,-0.0,0.0,0,0,6,9,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0
7139,9,192,10,-0.25,0.0,0,-5,-4.4,-9.03,0.0,0.01,-6.71,-0.0,0.0,0,0,7,9,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0
2186,10,4,7,-0.04,0.02,0,-1,1.99,0.58,0.0,0.0,39.62,0.07,0.0,2,0,4,7,10,0.0,0.0,0.0,0.0,1.0,1.0,2.77,0.0
7114,9,169,192,-0.01,0.01,7,-1,7.0,3.39,0.09,0.31,12.82,0.03,0.0,3,0,5,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.38,0.0
2097,10,32,18,0.03,-0.05,-5,0,-7.06,-7.39,0.17,0.15,-0.75,-0.03,0.0,0,0,7,6,8,0.0,0.0,0.0,0.0,1.0,1.0,0.02,-0.0
7121,9,15,14,-0.66,-0.01,0,-1,0.83,-1.67,0.01,0.01,-17.5,0.0,0.0,0,0,5,8,4,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0
7137,10,81,57,0.27,0.03,8,6,0.87,0.84,0.0,0.0,35.89,0.04,0.0,0,5,5,5,1,0.0,0.0,0.0,0.0,1.0,1.0,1.44,0.0
1368,10,889,2411,0.22,0.22,0,0,0.9,11.83,0.27,0.24,15.22,0.02,31.19,0,5,5,6,10,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.62
7132,8,116,126,0.02,0.02,5,4,-6.55,1.35,0.09,0.09,27.86,-0.08,0.0,0,0,4,7,0,0.0,0.0,0.0,0.0,1.0,1.0,-2.23,-0.0
3859,10,3616,2706,0.28,0.17,556,160,0.89,9.71,0.31,0.27,25.04,0.01,8.1,0,5,8,7,0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.08
7123,10,401,26,0.01,-0.02,38,-3,-28.4,-27.11,0.05,0.05,8.34,-0.01,0.0,0,0,7,7,2,0.0,0.0,0.0,0.0,1.0,1.0,-0.08,-0.0
7005,10,83,32,-0.05,-0.03,9,3,-4.31,-6.91,0.03,0.03,6.25,-0.02,0.0,0,0,6,10,0,0.0,0.0,0.0,0.0,1.0,1.0,-0.12,-0.0
7014,10,77,97,-0.41,-0.08,0,-8,-1.99,-6.25,0.0,0.01,-10.35,-0.02,0.0,0,0,5,10,9,0.0,0.0,0.0,0.0,1.0,1.0,0.21,-0.0
7025,6,32,25,0.01,0.05,3,1,-12.79,4.26,0.01,0.01,31.15,-0.12,41.79,0,3,3,4,0,0.0,0.0,0.0,0.0,1.0,1.0,-3.74,-5.01
7154,10,58,69,-0.06,-0.05,-6,6,-3.77,-8.68,0.13,0.14,50.25,-0.02,0.0,0,0,5,5,7,0.0,0.0,0.0,0.0,1.0,1.0,-1.01,-0.0
4197,10,41859,36934,0.61,0.12,3393,3012,7.78,5.52,0.1,0.1,17.57,0.18,0.01,3,5,4,7,0,0.0,0.0,0.0,0.0,1.0,1.0,3.16,0.0
4081,10,79,55,-0.01,-0.01,-3,-7,-1.26,-2.79,0.0,0.0,-2.88,-0.0,0.0,0,0,6,7,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0
4243,9,686,589,0.16,-0.23,78,17,-19.76,-10.65,0.19,0.11,6.29,-0.34,0.0,0,3,5,6,0,0.0,0.0,0.0,0.0,1.0,1.0,-2.14,-0.0
1058,10,696,1364,0.32,0.13,27,13,4.28,3.15,0.0,0.0,16.72,0.19,0.0,3,5,4,7,2,0.0,0.0,0.0,0.0,1.0,1.0,3.18,0.0
3905,10,794,850,0.54,-0.66,-44,135,-1.96,-6.92,0.27,0.24,20.57,-0.18,0.0,0,0,6,8,6,0.0,0.0,0.0,0.0,1.0,1.0,-3.7,-0.0
7036,10,22,88,-0.01,0.0,0,-27,-0.36,0.24,0.02,0.02,-39.75,-0.0,0.0,0,0,5,7,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0
7043,9,31,13,0.0,-0.06,-1,6,-9.62,-7.97,0.0,0.0,-4.5,-0.06,0.0,0,0,6,7,6,0.0,0.0,0.0,0.0,1.0,1.0,0.27,-0.0
7004,10,102,75,0.19,-0.13,16,2,-0.23,-7.24,0.17,0.14,3.9,-0.0,0.0,0,0,6,8,1,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0
1023,10,12122,16512,0.54,0.12,10367,44116,2.14,2.12,0.75,0.75,22.67,0.12,0.0,1,5,2,4,1,0.5,0.0,0.5,0.0,0.0,1.0,2.72,0.0
7016,10,515,711,0.09,0.05,8,3,-2.23,2.67,0.08,0.06,8.74,-0.04,0.7,0,0,5,8,2,0.0,0.0,0.0,0.0,1.0,1.0,-0.35,-0.03
7157,9,63,41,0.03,0.0,7,6,2.53,0.25,0.0,0.0,19.5,0.02,0.0,2,0,7,6,0,0.0,0.0,0.0,0.0,1.0,1.0,0.39,0.0
4405,10,3505,4172,0.35,0.07,-10,24,-5.65,1.49,0.2,0.19,0.19,-0.25,0.0,0,5,5,9,4,0.0,0.0,0.0,0.0,1.0,1.0,-0.05,-0.0
7017,9,123,40,0.0,-0.03,12,-5,-8.83,-19.22,0.09,0.2,-6.96,-0.02,0.0,0,0,5,9,4,0.0,0.0,0.0,0.0,1.0,1.0,0.14,-0.0
4359,8,39,18,-0.07,0.0,-3,0,0.89,0.38,0.31,0.29,1.5,0.0,0.0,0,0,5,7,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5673,10,653,81,0.08,-0.53,10,-8,-52.76,-69.52,1.0,0.16,13.0,-0.22,0.0,0,0,8,7,6,0.0,0.0,0.0,0.0,0.5,0.5,-2.86,-0.0
2674,9,297,373,0.05,0.0,28,35,1.07,0.26,0.88,0.89,-11.5,0.01,0.0,0,0,4,8,1,0.0,0.0,0.5,0.0,0.0,0.5,-0.12,0.0
7243,9,39,6,0.7,-0.1,-7,-2,-217.69,-30.81,1.74,0.0,-0.54,-0.08,0.0,0,0,8,9,9,0.0,0.0,0.0,0.0,0.5,0.5,0.04,-0.0
5184,10,162,304,0.09,0.15,3,-213,6.85,8.29,0.98,1.05,11.54,0.14,1.05,4,0,2,4,5,0.5,0.0,0.0,0.0,0.0,0.5,1.62,0.15
7250,10,99,552,0.06,-0.07,0,161,-6.75,-4.85,0.82,0.85,35.78,-0.1,0.0,0,0,4,6,1,0.0,0.0,0.5,0.0,0.0,0.5,-3.58,-0.0
5178,10,220,59,0.09,-0.03,0,4,-48.48,-44.53,0.52,0.52,-3.82,-0.03,0.0,0,0,9,10,3,0.0,0.0,0.5,0.0,0.0,0.5,0.11,-0.0
6149,10,1254,2912,0.28,0.04,0,0,-0.79,1.32,0.56,0.6,20.7,-0.03,0.0,0,5,2,7,10,0.5,0.0,0.0,0.0,0.0,0.5,-0.62,-0.0
5000,7,41,583,-0.18,-0.09,-3,12,-3.22,-11.08,0.81,0.59,22.5,-0.03,0.0,0,0,4,7,2,0.0,0.0,0.5,0.0,0.0,0.5,-0.68,-0.0
5269,5,71,86,0.08,-0.02,53,28,-2.26,-2.22,0.97,0.97,-6.6,-0.02,0.0,0,5,2,5,0,0.5,0.0,0.0,0.0,0.0,0.5,0.13,-0.0
1155,10,13420,24183,0.61,0.57,2655,2248,7.56,7.81,0.73,0.73,13.34,0.57,0.0,3,5,3,6,3,0.5,0.0,0.0,0.0,0.0,0.5,7.6,0.0
5657,10,2925,3039,0.25,-0.41,757,130,-21.01,-24.02,2.79,3.1,-4.61,-0.32,0.0,0,0,2,8,1,0.5,0.0,0.0,0.0,0.0,0.5,1.48,-0.0
7172,10,219,400,0.05,0.1,3,-37,3.96,6.22,0.55,0.49,46.9,0.11,11.44,0,0,6,6,1,0.0,0.0,0.0,0.0,0.5,0.5,5.16,1.26
3891,10,908,298,0.0,-0.07,0,22,-103.86,-68.46,4.14,3.64,5.88,-0.06,0.0,0,0,9,9,1,0.0,0.0,0.5,0.0,0.0,0.5,-0.35,-0.0
8397,10,288,597,0.07,0.0,-12,91,0.04,0.1,1.13,1.06,12.12,0.0,0.0,0,0,4,7,1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
5908,10,3868,6457,0.18,0.25,57,4,7.14,6.42,0.9,1.02,13.2,0.3,6.26,4,0,2,5,2,0.5,0.0,0.0,0.0,0.0,0.5,3.96,1.88
5078,10,29,54,-0.46,-0.07,0,0,3.22,-74.51,4.67,0.48,-4.55,0.0,0.0,0,0,6,10,10,0.0,0.0,0.0,0.0,0.5,0.5,-0.0,0.0
4219,10,4049,5160,0.02,-0.01,0,0,-1.65,-1.58,0.76,0.81,-6.12,-0.01,0.0,0,0,3,9,10,0.5,0.0,0.0,0.0,0.0,0.5,0.06,-0.0
5196,10,60,633,0.05,-0.06,0,0,-2.64,-5.61,1.13,1.26,16.34,-0.03,0.0,0,0,2,5,10,0.5,0.0,0.0,0.0,0.0,0.5,-0.49,-0.0
9776,10,331,182,0.02,0.0,9,-38,-20.69,-0.89,0.68,0.31,8.73,-0.07,0.0,0,0,7,8,4,0.0,0.0,0.0,0.0,0.5,0.5,-0.61,-0.0
5665,10,2022,1913,0.04,-0.93,0,76,-15.84,-61.2,0.56,0.04,3.58,-0.17,0.0,0,0,8,8,4,0.0,0.0,0.0,0.0,0.5,0.5,-0.61,-0.0
7164,10,1559,1633,0.12,0.02,55,58,3.57,2.84,0.64,0.63,3.79,0.02,0.0,4,0,5,8,3,0.0,0.0,0.5,0.0,0.0,0.5,0.08,0.0
5170,10,130,783,0.03,-0.27,9,14,-0.17,-42.48,0.57,0.53,4.46,-0.07,0.0,0,0,7,8,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,-0.0
0029,10,98,26,0.09,0.0,6,35,-13.14,-4.54,3.87,3.58,-4.84,-0.01,0.0,0,0,6,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.0
1619,10,6314,12477,0.12,0.06,3646,-763,7.31,1.58,0.87,0.52,13.38,0.29,0.0,5,1,6,9,3,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0
5166,10,316,98,0.26,-0.03,110,-1,-4.44,-17.79,1.22,0.95,-3.4,-0.01,0.0,0,0,8,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.0
5180,10,231,261,0.12,-0.04,175,113,-3.96,-3.35,0.52,0.52,4.69,-0.05,0.0,0,5,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.0
0118,9,32,4,0.07,-0.03,0,15,-29.5,-6.61,0.75,0.66,0.16,-0.01,0.0,0,0,7,9,6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
5218,9,2556,6449,0.14,-0.28,274,96,-45.1,-41.32,0.86,0.87,14.27,-0.26,0.0,0,0,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.71,-0.0
0039,10,6,131,-0.66,0.01,0,13,7.0,6.16,2.61,3.11,10.62,0.02,0.0,3,0,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
6742,10,14588,10637,0.15,0.01,2034,1122,1.25,0.55,1.72,1.71,38.92,0.02,0.0,1,0,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0
4677,10,18355,19178,0.1,-0.02,3567,3043,-1.62,-1.47,2.8,2.7,7.25,-0.02,0.0,0,0,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,-0.0
4715,10,8494,4529,0.25,-0.4,2116,-481,-14.44,-13.55,0.66,0.66,10.72,-0.38,0.0,0,5,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.07,-0.0
6998,8,355,83,-0.01,0.0,-30,-21,-5.9,-0.46,1.03,1.46,-12.38,-0.02,0.0,0,0,4,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.0
7020,9,429,201,-0.07,-0.02,53,-69,-10.46,-22.12,0.57,0.86,-5.66,-0.01,0.0,0,0,7,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.0
5843,10,407,867,0.08,0.05,-54,35,3.5,2.57,0.51,0.55,8.28,0.06,0.0,3,3,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
8133,10,650,166,0.28,-0.47,0,0,-78.31,-66.92,0.56,0.68,8.66,-0.2,0.0,0,0,7,9,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.73,-0.0
0075,10,52,12,0.01,-0.03,2,-1,-59.83,-43.73,6.03,1.22,-15.58,-0.04,0.0,0,0,6,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.62,-0.0
5077,10,404,258,0.24,-0.01,222,110,-7.58,-1.96,0.82,1.24,-25.94,-0.02,0.0,0,0,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.52,-0.0
3395,10,6756,6990,0.02,-0.02,0,0,-0.66,-1.69,0.73,0.76,0.17,-0.01,0.0,0,0,5,9,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
3182,10,19559,11564,0.77,-0.27,6903,1060,-3.09,-3.0,1.07,1.07,3.85,-0.26,0.0,0,5,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0
5264,10,5692,6276,0.11,0.06,2607,2054,5.26,4.62,1.59,1.59,16.0,0.06,0.0,3,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0
2771,10,6182,10322,0.35,-0.63,0,0,-17.65,-23.43,0.8,0.81,131.68,-0.27,0.0,0,0,4,7,10,0.0,0.0,0.0,0.0,0.0,0.0,-35.55,-0.0
5127,10,65,92,0.13,-0.01,55,54,-1.6,-0.97,0.82,0.82,-26.43,-0.02,0.0,0,5,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,-0.0
2194,10,9337,4355,0.1,0.12,3284,2185,3.95,3.98,1.15,1.15,18.4,0.12,0.85,4,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.1
7192,10,254,46,-0.13,-0.26,0,16,-103.56,-81.29,1.11,0.75,0.86,-0.09,0.0,0,0,8,8,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.0
5219,10,108,798,1.51,0.07,18,-151,7.44,10.32,1.15,1.35,42.77,0.07,0.0,3,0,4,6,8,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0
3441,10,295,97,0.0,-0.03,9,117,-52.27,-24.74,6.66,4.84,-4.22,-0.04,0.0,0,0,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.17,-0.0
