code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0078,Transportation & Logistics Services,0.19,0.105,0.26,0.0,-62.32,0.0,0.0,0.0,0.0,3.33
0079,Software,0.025,0.02,0.04,0.0,-62.97,0.0,0.0,0.0,0.0,1.81
0080,Transportation & Logistics Services,0.125,0.11,0.155,0.0,19.13,0.01,8.0,0.0,1.6,3.85
0081,Industrial Services,0.08,0.05,0.1,0.0,-9.62,-0.01,-12.5,0.0,0.0,7.22
0082,Telecommunications Service Providers,0.035,0.035,0.115,0.0,-1.77,-0.02,-57.14,0.0,0.0,39.6
0083,Technology Equipment,0.34,0.285,0.455,0.0,38.09,0.01,2.94,0.0,0.0,1.11
0084,"Industrial Materials, Components & Equipment",0.15,0.1,0.39,0.0,-7.19,-0.02,-13.33,0.0,0.0,5.37
0085,Technology Equipment,0.02,0.01,0.03,0.0,-2.68,-0.01,-50.0,0.0,0.0,7.98
0086,Software,0.14,0.115,0.235,0.0,-30.86,0.0,0.0,0.0,0.0,10.49
0089,Industrial Services,0.78,0.4,0.875,0.0,20.19,0.04,5.13,0.01,0.77,7.73
0090,Technology Equipment,0.545,0.495,0.77,0.0,8.6,0.06,11.01,0.03,5.5,30.19
0091,"Energy, Infrastructure, Equipment & Services",0.21,0.08,0.24,0.0,0.25,0.85,404.76,0.0,0.0,584.68
0092,Telecommunications Service Providers,0.045,0.035,0.08,0.0,-3.72,-0.01,-22.22,0.0,0.0,7.78
0093,Digital Services,0.22,0.125,0.38,0.0,-2.47,-0.09,-40.91,0.02,9.09,54.99
0094,Software,0.025,0.01,0.075,0.0,-109.17,0.0,0.0,0.0,0.0,0.19
0095,Food & Beverages,0.185,0.165,0.195,0.0,14.24,0.01,5.41,0.0,0.0,2.65
0096,Telecommunications Equipment,0.035,0.03,0.15,0.0,-0.92,-0.04,-114.29,0.0,0.0,1.97
0097,Semiconductors,7.9,6.45,8.67,0.0,40.63,0.19,2.41,0.05,0.68,20.19
0098,Agricultural Products,0.14,0.095,0.415,0.0,18.99,0.01,7.14,0.0,0.0,7.45
0099,Industrial Services,1.16,0.96,1.19,0.0,12.31,0.09,7.76,0.07,6.03,28.58
0100,"Industrial Materials, Components & Equipment",0.19,0.16,0.32,0.0,4.01,0.05,26.32,0.0,0.0,16.93
0101,Health Care Providers,0.565,0.475,0.67,0.0,23.35,0.02,3.54,0.0,0.48,5.04
0102,"Industrial Materials, Components & Equipment",0.085,0.07,0.125,0.0,-7.9,-0.01,-11.76,0.0,0.0,27.0
0103,Telecommunications Equipment,0.14,0.05,0.25,0.0,-6.57,-0.02,-14.29,0.0,0.0,6.13
0104,Technology Equipment,2.63,1.83,2.98,0.0,28.21,0.09,3.42,0.0,0.0,30.06
0105,Chemicals,0.095,0.09,0.18,0.0,-9.02,-0.01,-10.53,0.0,0.0,7.0
0106,Software,0.755,0.72,0.835,0.0,15.1,0.05,6.62,0.04,5.3,21.74
0107,Software,0.03,0.025,0.145,0.0,-40.65,0.0,0.0,0.0,0.0,4.38
0108,Software,0.435,0.395,0.555,0.0,13.77,0.03,6.9,0.02,4.6,6.2
0109,Construction,0.045,0.04,0.08,0.0,-25.08,0.0,0.0,0.0,0.0,5.81
0112,Technology Equipment,0.17,0.13,0.235,0.0,16.74,0.01,5.88,0.0,0.29,5.48
0113,Technology Equipment,0.565,0.555,0.915,0.0,12.94,0.04,7.08,0.02,3.54,12.14
0116,"Travel, Leisure & Hospitality",0.02,0.015,0.035,0.0,-1.39,-0.01,-50.0,0.0,0.0,58.61
0117,Digital Services,0.615,0.1,0.735,0.0,24.28,0.03,4.88,0.0,0.0,9.61
0118,Technology Equipment,0.07,0.04,0.09,0.0,2.52,0.03,42.86,0.0,0.0,25.27
0119,Software,0.125,0.06,0.14,0.0,233.21,0.0,0.0,0.0,0.0,0.02
0120,Semiconductors,0.645,0.485,1.12,0.0,17.19,0.04,6.2,0.03,4.65,10.42
0122,Industrial Services,0.19,0.165,0.525,0.0,-4.08,-0.05,-26.32,0.0,0.0,143.52
0123,Telecommunications Equipment,0.095,0.065,0.145,0.0,-92.77,0.0,0.0,0.0,0.0,1.0
0126,Digital Services,0.9,0.56,1.13,0.0,36.43,0.02,2.22,0.0,0.56,11.76
0127,Semiconductors,0.79,0.7,1.37,0.0,21.2,0.04,5.06,0.0,0.0,7.31
0128,Semiconductors,2.88,2.08,3.43,0.0,37.81,0.08,2.78,0.02,0.56,20.59
0129,Telecommunications Equipment,0.465,0.075,0.465,0.0,-20.36,-0.02,-4.3,0.0,0.0,57.0
0131,Digital Services,0.09,0.065,0.115,0.0,127.3,0.0,0.0,0.0,0.0,0.02
0132,Software,0.075,0.06,0.11,0.0,-6.69,-0.01,-13.33,0.0,0.0,37.33
0133,"Industrial Materials, Components & Equipment",0.02,0.015,0.035,0.0,-1.18,-0.02,-100.0,0.0,0.0,8.89
0136,Agricultural Products,0.215,0.18,0.305,0.0,3.57,0.06,27.91,0.0,1.4,17.31
0138,Digital Services,0.785,0.565,0.956,0.0,14.72,0.05,6.37,0.01,1.62,20.93
0140,Consumer Services,0.03,0.02,0.04,0.0,-5.83,-0.01,-33.33,0.0,0.0,10.2
0143,Semiconductors,0.055,0.025,0.08,0.0,-6.87,-0.01,-18.18,0.0,0.0,34.48
0145,Digital Services,0.06,0.04,0.095,0.0,-5.72,-0.01,-16.67,0.0,0.0,0.53
0146,Technology Equipment,0.73,0.595,0.97,0.0,48.31,0.02,2.74,0.01,1.37,10.53
0147,Media,0.4,0.25,0.5,0.0,-696.86,0.0,0.0,0.0,0.0,0.21
0148,Agricultural Products,0.2,0.18,0.26,0.0,39.64,0.0,0.0,0.0,0.0,2.94
0149,"Industrial Materials, Components & Equipment",0.405,0.3,0.5,0.0,6.47,0.06,14.81,0.01,2.1,10.61
0150,Other Financials,0.01,0.005,0.015,0.0,-0.67,-0.01,-100.0,0.0,0.0,39.31
0151,Industrial Engineering,1.34,1.06,1.65,0.0,13.66,0.1,7.46,0.02,1.87,24.16
0152,Software,0.015,0.01,0.025,0.0,-1.14,-0.01,-66.67,0.0,0.0,7.33
0153,"Travel, Leisure & Hospitality",0.125,0.075,0.145,0.0,-31.35,0.0,0.0,0.0,0.0,5.71
0154,Digital Services,0.01,0.005,0.015,0.0,33.56,0.0,0.0,0.0,0.0,1.5
0155,Health Care Equipment & Services,0.535,0.5,1.17,0.0,12.5,0.04,7.48,0.0,0.0,13.81
0156,Software,0.11,0.085,0.155,0.0,-9.69,-0.01,-9.09,0.0,0.0,11.4
0157,Personal Goods,0.755,0.479,1.064,0.0,9.73,0.08,10.6,0.02,2.83,25.19
0158,Consumer Services,0.345,0.31,0.4,0.0,18.91,0.02,5.8,0.01,2.9,5.41
0159,Media,0.13,0.125,0.235,0.0,11.48,0.01,7.69,0.0,0.0,0.31
0160,Industrial Services,0.14,0.095,0.175,0.0,6.85,0.02,14.29,0.0,0.0,9.71
0161,"Industrial Materials, Components & Equipment",0.435,0.31,0.83,0.0,125.0,0.0,0.0,0.01,2.3,2.75
0162,Construction,0.425,0.33,0.49,0.0,-200.85,0.0,0.0,0.0,0.0,1.5
0163,Health Care Equipment & Services,0.315,0.22,0.64,0.0,-1.49,-0.21,-66.67,0.0,0.0,32.82
0165,Telecommunications Service Providers,0.015,0.01,0.025,0.0,-4.19,0.0,0.0,0.0,0.0,7.59
0166,Semiconductors,2.21,2.15,2.96,0.0,21.91,0.1,4.52,0.1,4.52,14.62
0167,Industrial Services,0.14,0.135,0.27,0.0,-8.84,-0.02,-14.29,0.0,0.0,17.56
0168,"Industrial Materials, Components & Equipment",0.68,0.63,0.91,0.0,33.96,0.02,2.94,0.02,2.57,4.44
0169,Technology Equipment,0.035,0.025,0.09,0.0,-3.85,-0.01,-28.57,0.0,0.0,10.11
0170,Houshold Goods,0.04,0.03,0.06,0.0,-0.57,-0.07,-175.0,0.0,0.0,15.83
0171,Agricultural Products,0.19,0.17,0.22,0.0,14.52,0.01,5.26,0.01,3.16,4.85
0172,Telecommunications Service Providers,0.39,0.355,0.46,0.0,12.22,0.03,7.69,0.0,1.28,5.32
0173,Media,0.24,0.16,0.345,0.0,-26.93,-0.01,-4.17,0.0,0.0,988.89
0174,Software,0.155,0.155,0.383,0.0,8.94,0.02,12.9,0.0,0.0,5.58
0175,"Industrial Materials, Components & Equipment",0.33,0.295,0.58,0.0,11.37,0.03,9.09,0.0,0.0,12.61
0176,Digital Services,0.56,0.36,0.63,0.0,16.58,0.03,5.36,0.0,0.0,5.83
0177,Industrial Engineering,0.13,0.1,0.25,0.0,-2.16,-0.06,-46.15,0.0,0.0,60.2
0178,Telecommunications Equipment,0.205,0.185,0.54,0.0,92.97,0.0,0.0,0.0,0.0,1.84
0179,Food & Beverages,0.11,0.075,0.17,0.0,-3.28,-0.03,-27.27,0.0,0.0,27.53
0180,Consumer Services,0.235,0.12,0.295,0.0,7.57,0.03,12.77,0.0,0.0,12.4
0181,Technology Equipment,0.34,0.29,0.71,0.0,-37.37,-0.01,-2.94,0.0,0.0,3.37
0182,Health Care Equipment & Services,0.14,0.13,0.57,0.0,-2.6,-0.05,-35.71,0.0,0.0,41.38
0183,Personal Goods,0.86,0.22,1.73,0.0,-44.35,-0.02,-2.33,0.0,0.0,5.87
0185,Industrial Engineering,0.5,0.35,0.575,0.0,16.43,0.03,6.0,0.01,1.84,6.2
0186,"Travel, Leisure & Hospitality",1.11,0.67,1.4,0.0,13.58,0.08,7.21,0.03,2.75,9.49
0187,Industrial Services,0.015,0.01,0.035,0.0,-1.07,-0.01,-66.67,0.0,0.0,17.5
0188,"Industrial Materials, Components & Equipment",0.205,0.16,0.32,0.0,-2.82,-0.07,-34.15,0.0,0.0,45.44
0189,Plantation,0.09,0.08,0.115,0.0,39.08,0.0,0.0,0.0,2.44,2.09
0190,Auto Parts,0.19,0.18,0.25,0.0,-10.28,-0.02,-10.53,0.01,4.21,7.52
0191,Technology Equipment,0.205,0.19,0.26,0.0,-202.37,0.0,0.0,0.0,0.0,0.4
0192,Construction,0.235,0.205,0.27,0.0,13.26,0.02,8.51,0.01,3.19,6.23
0193,Industrial Engineering,0.325,0.285,0.485,0.0,203.13,0.0,0.0,0.0,0.0,2.0
0195,Telecommunications Service Providers,0.28,0.195,0.325,0.0,17.96,0.02,7.14,0.0,0.0,4.46
0196,"Industrial Materials, Components & Equipment",0.535,0.41,0.765,0.0,18.24,0.03,5.61,0.0,0.93,15.42
0197,Houshold Goods,0.18,0.17,0.26,0.0,5.0,0.04,22.22,0.0,2.78,16.36
0198,Construction,0.15,0.125,0.375,0.0,8.18,0.02,13.33,0.01,9.33,10.76
0199,Transportation & Logistics Services,0.41,0.35,0.52,0.0,6.6,0.06,14.63,0.01,2.56,11.11
0200,Digital Services,0.305,0.24,1.14,0.0,-12.8,-0.02,-6.56,0.0,0.0,7.68
0201,Pharmaceuticals,0.88,0.825,0.97,0.0,21.04,0.04,4.55,0.03,3.69,12.67
0202,Digital Services,0.365,0.325,0.44,0.0,25.75,0.01,2.74,0.0,1.37,9.59
0203,Software,0.105,0.07,0.14,0.0,-35.47,0.0,0.0,0.0,0.0,4.26
0205,Houshold Goods,0.19,0.18,0.32,0.0,72.63,0.0,0.0,0.0,2.11,2.36
0206,Construction,0.315,0.255,0.35,0.0,-70.22,0.0,0.0,0.0,0.0,0.78
0207,Metals,0.4,0.31,0.485,0.0,39.04,0.01,2.5,0.0,0.38,9.27
0208,Technology Equipment,4.14,3.13,5.38,0.0,39.65,0.1,2.42,0.0,0.0,21.16
0209,Technology Equipment,0.175,0.11,0.2,0.0,18.08,0.01,5.71,0.0,0.0,12.13
0210,Retailers,0.205,0.2,0.305,0.0,16.08,0.01,4.88,0.01,2.93,6.13
0211,Metals,0.39,0.36,0.565,0.0,42.11,0.01,2.56,0.02,5.13,1.24
0212,Food & Beverages,0.7,0.32,0.965,0.0,11.13,0.06,8.57,0.01,1.07,26.21
0213,Industrial Services,0.42,0.39,0.735,0.0,8.12,0.05,11.9,0.03,7.14,16.16
0215,Industrial Services,0.985,0.63,1.17,0.0,36.0,0.03,3.05,0.0,0.0,9.45
0216,Houshold Goods,0.17,0.155,0.255,0.0,32.58,0.01,5.88,0.0,0.0,2.74
0217,"Industrial Materials, Components & Equipment",0.19,0.18,0.235,0.0,24.6,0.01,5.26,0.0,0.0,5.92
0218,Industrial Services,0.205,0.18,0.25,0.0,12.4,0.02,9.76,0.0,0.98,6.35
0219,"Energy, Infrastructure, Equipment & Services",0.315,0.305,0.5,0.0,-34.68,-0.01,-3.17,0.0,0.0,3.25
0220,"Energy, Infrastructure, Equipment & Services",0.165,0.13,0.235,0.0,-65.19,0.0,0.0,0.0,0.0,1.67
0221,Construction,0.225,0.2,0.355,0.0,-26.08,-0.01,-4.44,0.0,0.0,4.1
0222,Health Care Providers,0.74,0.55,0.845,0.0,27.2,0.03,4.05,0.02,3.24,24.73
0223,Industrial Services,0.92,0.53,1.03,0.0,28.19,0.03,3.26,0.0,0.0,13.78
0225,"Industrial Materials, Components & Equipment",0.3,0.285,0.385,0.0,16.5,0.02,6.67,0.0,0.93,5.06
0226,Construction,0.17,0.13,0.25,0.0,-3.4,-0.05,-29.41,0.0,0.0,37.6
0227,Building Materials,0.915,0.45,1.11,0.0,27.01,0.03,3.28,0.0,0.55,15.33
0228,Packaging Materials,0.295,0.28,0.5,0.0,12.05,0.02,6.78,0.02,5.08,8.17
0229,Houshold Goods,0.17,0.165,0.22,0.0,10.12,0.02,11.76,0.0,2.94,18.67
0230,Property,1.18,0.53,1.48,0.0,28.03,0.04,3.39,0.01,1.1,6.79
0231,Industrial Services,0.18,0.15,0.46,0.0,-13.19,-0.01,-5.56,0.01,5.56,1046.15
0232,Industrial Services,0.915,0.38,1.1,0.0,26.68,0.03,3.28,0.01,1.42,6.54
0233,Industrial Services,0.39,0.375,0.58,0.0,25.05,0.02,5.13,0.0,0.0,7.8
0235,Construction,0.37,0.35,0.535,0.0,-16.44,-0.02,-5.41,0.0,0.0,12.5
0236,Software,0.355,0.275,0.52,0.0,16.61,0.02,5.63,0.0,0.0,8.92
0237,Construction,0.375,0.31,0.475,0.0,10.13,0.04,10.67,0.01,2.99,8.22
0238,"Industrial Materials, Components & Equipment",0.465,0.46,0.71,0.0,17.35,0.03,6.45,0.02,4.3,7.88
0239,Houshold Goods,0.69,0.495,0.93,0.0,38.19,0.02,2.9,0.0,0.72,13.92
0240,Industrial Engineering,0.81,0.51,1.16,0.0,23.63,0.03,3.7,0.0,0.0,16.33
0241,Construction,0.15,0.12,0.205,0.0,-3.85,-0.04,-26.67,0.0,0.0,35.45
0242,Other Financials,0.62,0.43,0.65,0.0,41.6,0.01,1.61,0.0,0.0,5.73
0243,Health Care Providers,0.435,0.335,0.58,0.0,26.63,0.02,4.6,0.0,0.85,13.63
0245,Construction,0.34,0.195,0.4,0.0,30.38,0.01,2.94,0.0,0.0,7.0
0246,Technology Equipment,0.93,0.45,1.15,0.0,21.33,0.04,4.3,0.01,1.51,13.63
0247,Building Materials,0.295,0.19,0.325,0.0,18.64,0.02,6.78,0.01,2.78,7.52
0248,"Industrial Materials, Components & Equipment",0.325,0.235,0.475,0.0,-112.5,0.0,0.0,0.0,0.92,2.09
0249,Digital Services,1.16,0.565,1.45,0.0,45.81,0.03,2.59,0.01,1.12,13.8
0250,Personal Goods,0.315,0.17,0.355,0.0,13.0,0.02,6.35,0.01,2.54,8.96
0251,Semiconductors,2.44,0.545,2.95,0.0,58.43,0.04,1.64,0.01,0.41,19.0
0252,Food & Beverages,0.275,0.255,0.445,0.0,29.78,0.01,3.64,0.0,0.0,4.38
0253,Digital Services,0.79,0.27,1.1,0.0,23.68,0.03,3.8,0.01,1.05,23.86
0255,Industrial Engineering,0.42,0.23,0.585,0.0,-15.21,-0.03,-7.14,0.0,0.0,13.14
0256,Health Care Equipment & Services,0.73,0.43,0.905,0.0,40.35,0.02,2.74,0.0,0.0,11.75
0257,Industrial Services,0.205,0.185,0.285,0.0,26.42,0.01,4.88,0.0,0.0,3.9
0258,Software,0.59,0.565,1.03,0.0,22.21,0.03,5.08,0.0,0.0,22.47
0259,Technology Equipment,0.25,0.205,0.32,0.0,9.22,0.03,12.0,0.0,2.0,19.36
0260,Food & Beverages,0.445,0.36,0.685,0.0,10.01,0.04,8.99,0.0,0.0,17.08
0261,Industrial Services,0.44,0.38,0.715,0.0,26.87,0.02,4.55,0.0,1.14,7.17
0262,Industrial Services,0.74,0.36,0.93,0.0,35.3,0.02,2.7,0.0,0.0,10.0
0263,Auto Parts,0.47,0.38,1.0,0.0,16.77,0.03,6.38,0.0,1.06,9.33
0265,Technology Equipment,1.43,0.51,1.75,0.0,19.84,0.07,4.9,0.0,0.0,41.41
0266,Metals,0.22,0.185,0.26,0.0,-8.38,-0.03,-13.64,0.01,4.09,16.78
0267,Technology Equipment,0.77,0.65,1.13,0.0,32.29,0.02,2.6,0.0,0.0,26.44
0268,Industrial Services,0.43,0.405,0.705,0.0,15.13,0.03,6.98,0.0,0.0,18.93
0269,Packaging Materials,0.33,0.32,0.83,0.0,27.26,0.01,3.03,0.0,0.0,5.76
0270,"Industrial Materials, Components & Equipment",1.24,0.805,1.5,0.0,24.61,0.05,4.03,0.01,0.81,36.05
0272,Semiconductors,1.09,0.94,1.7,0.0,50.97,0.02,1.83,0.0,0.0,13.38
0273,Construction,0.385,0.365,0.465,0.0,12.58,0.03,7.79,0.0,0.0,40.37
0275,Semiconductors,1.96,1.5,2.95,0.0,69.93,0.03,1.53,0.0,0.0,56.0
0276,Software,0.645,0.63,1.16,0.0,24.23,0.03,4.65,0.0,0.0,44.33
1015,Banking,3.54,3.38,4.25,0.0,6.91,0.51,14.41,0.06,1.69,9.64
1023,Banking,5.02,4.83,5.9,0.0,9.84,0.51,10.16,0.26,5.18,8.71
1058,Insurance,1.99,1.83,2.45,0.0,22.76,0.09,4.52,0.07,3.52,1.98
1066,Banking,5.5,5.42,6.08,0.0,8.71,0.63,11.45,0.4,7.27,9.34
1082,Banking,18.06,17.5,20.18,0.0,7.66,2.36,13.07,0.46,2.55,10.58
1147,Property,0.205,0.195,0.39,0.0,14.71,0.01,4.88,0.0,0.0,2.48
1155,Banking,8.78,8.26,9.1,0.0,12.85,0.68,7.74,0.58,6.61,9.58
1163,Insurance,14.0,12.56,14.76,0.0,5.27,2.66,19.0,0.85,6.07,11.18
1171,Other Financials,0.65,0.55,0.685,0.0,10.13,0.06,9.23,0.08,13.08,5.14
1198,Insurance,0.325,0.305,0.585,0.0,-0.61,-0.53,-163.08,0.0,0.0,35.88
1287,"Travel, Leisure & Hospitality",0.055,0.05,0.13,0.0,-27.05,0.0,0.0,0.0,0.0,6.33
1295,Banking,3.98,3.88,4.73,0.0,12.62,0.32,8.04,0.17,4.27,12.2
1368,Industrial Services,0.995,0.94,1.56,0.0,18.04,0.06,6.03,0.04,4.02,2.91
1481,"Travel, Leisure & Hospitality",0.13,0.051,0.32,0.0,-8.92,-0.01,-7.69,0.0,0.77,7.49
1503,Property,0.66,0.565,0.78,0.0,10.85,0.06,9.09,0.02,3.03,3.08
1538,Property,0.385,0.38,0.535,0.0,-20.66,-0.02,-5.19,0.0,0.0,1.23
1562,"Travel, Leisure & Hospitality",1.3,1.3,1.934,0.0,6.7,0.19,14.62,0.07,5.36,26.97
1589,Property,0.36,0.23,0.485,0.0,-10.3,-0.04,-11.11,0.0,0.0,4.32
1619,Automotive,1.35,1.11,1.83,0.0,13.9,0.1,7.41,0.02,1.48,2.55
1643,"Travel, Leisure & Hospitality",0.125,0.125,0.235,0.0,-1.94,-0.06,-48.0,0.0,0.0,2.38
1651,Property,0.32,0.28,0.4,0.0,22.04,0.01,3.12,0.01,3.13,1.43
1694,Property,0.89,0.43,1.12,0.0,35.08,0.03,3.37,0.0,0.0,3.48
1724,Property,0.805,0.645,0.925,0.0,8.33,0.1,12.42,0.18,22.36,4.1
1818,Other Financials,6.24,6.0,7.1,0.0,23.51,0.27,4.33,0.26,4.25,28.85
1899,Plantation,21.78,19.8,28.0,0.0,8.07,2.7,12.4,1.1,5.05,14.32
1902,Plantation,0.34,0.3,0.45,0.0,-5.21,-0.07,-20.59,0.03,8.82,5.4
1929,Plantation,8.09,7.9,10.0,0.0,9.0,0.9,11.12,0.42,5.19,9.86
1961,Plantation,4.0,3.59,4.41,0.0,13.72,0.29,7.25,0.14,3.5,16.11
1996,Plantation,0.63,0.495,0.675,0.0,13.33,0.05,7.94,0.01,1.59,13.48
2038,Plantation,3.45,3.32,4.0,0.0,8.75,0.39,11.3,0.17,4.93,4.75
2054,Plantation,0.17,0.16,0.28,0.0,-12.38,-0.01,-5.88,0.01,3.76,3.61
2062,Transportation & Logistics Services,1.3,0.96,1.45,0.0,2.69,0.48,36.92,0.05,3.85,27.91
2089,Plantation,15.86,13.8,16.98,0.0,11.94,1.33,8.39,1.4,8.83,18.01
2097,"Travel, Leisure & Hospitality",0.18,0.065,0.195,0.0,46.39,0.0,0.0,0.0,0.0,3.9
2127,"Industrial Materials, Components & Equipment",0.42,0.35,0.71,0.0,-5.79,-0.07,-16.67,0.0,0.0,4.71
2135,Plantation,0.355,0.35,0.5,0.0,-39.18,-0.01,-2.82,0.01,2.82,1.38
2143,Other Financials,0.19,0.16,0.24,0.0,-34.7,-0.01,-5.26,0.0,0.0,1.62
2186,Other Financials,1.33,1.2,1.48,0.0,-1.45,-0.92,-69.17,0.02,1.5,36.13
2224,Property,0.425,0.395,0.515,0.0,-130.85,0.0,0.0,0.0,0.0,0.0
2259,Property,0.015,0.015,0.025,0.0,-5.28,0.0,0.0,0.0,0.0,4.53
2283,Construction,0.03,0.02,0.085,0.0,-4.53,-0.01,-33.33,0.0,0.0,6.6
2291,Plantation,6.15,5.5,8.62,0.0,11.71,0.53,8.62,0.34,5.53,9.04
2305,Property,7.28,5.8,7.3,0.0,15.51,0.47,6.46,0.2,2.75,6.2
2429,Property,0.515,0.205,0.56,0.0,322.68,0.0,0.0,0.0,0.0,1.49
2445,Plantation,22.66,19.42,27.18,0.0,12.19,1.86,8.21,1.0,4.41,14.72
2453,Plantation,3.7,3.6,4.19,0.0,-36.1,-0.1,-2.7,0.03,0.73,0.95
2488,Banking,3.34,3.11,3.93,0.0,7.95,0.42,12.57,0.18,5.54,9.94
2542,Plantation,3.36,3.25,3.96,0.0,15.48,0.22,6.55,0.4,11.9,3.84
2569,Plantation,3.23,3.02,3.59,0.0,-13.2,-0.24,-7.43,0.07,2.17,2.65
