code,name,Price,EPS,52w low,52w high,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,P/E mid,DPayout avg,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,Price A5,Price A10,Price B
1818,BURSA MALAYSIA BERHAD,9.37,0.39,4.32,10.98,-1.41,-1.39,0.26,40.07,73.12,7.28,7.27,6.66,5.46,5.45,5.0,6.52
2062,HARBOUR-LINK GROUP BERHAD,0.86,0.07,0.42,1.01,-3.28,-12.94,3.04,48.28,23.03,1.05,2.0,0.73,0.79,1.5,0.55,0.61
2097,EASTLAND EQUITY BHD,0.13,-0.04,0.035,0.23,0.0,0.0,0.0,17.38,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.1
2127,COMFORT GLOVES BERHAD,3.14,0.27,0.605,7.28,8.84,42.46,6.59,32.18,5.1,1.83,0.65,2.04,1.37,0.49,1.53,2.81
2143,ECM LIBRA FINANCIAL GROUP BERHAD,0.25,-0.03,0.14,0.28,11.98,8.17,24.4,3.9,0.0,-0.17,-0.2,-0.11,-0.13,-0.15,-0.08,0.19
2186,KUCHAI DEVELOPMENT BERHAD,1.49,0.06,0.88,1.67,-60.83,-35.01,-27.87,28.12,0.47,1058.54,12.65,5.25,793.9,9.49,3.94,1.14
2194,MMC CORPORATION BERHAD,0.775,0.09,0.45,0.96,-22.58,-12.31,0.74,22.35,29.66,6.2,2.6,1.11,4.65,1.95,0.83,0.62
2488,ALLIANCE BANK MALAYSIA BERHAD,2.48,0.28,1.48,3.06,-6.48,-4.67,3.41,10.56,43.3,5.88,5.24,3.35,4.41,3.93,2.51,2.0
2658,AJINOMOTO (MALAYSIA) BERHAD,15.3,0.98,9.96,17.26,-31.65,15.02,9.59,14.57,41.39,192.34,6.95,8.66,144.26,5.21,6.5,12.37
2674,ALCOM GROUP BERHAD,0.58,-0.07,0.18,0.75,-37.13,0.0,0.0,9.25,0.0,-18.66,-0.7,-0.7,-14.0,-0.52,-0.52,0.37
2739,SINO HUA-AN INTERNATIONAL BERHAD,0.14,-0.16,0.035,0.23,0.0,0.0,0.0,4.5,0.0,-1.6,-1.6,-1.6,-1.2,-1.2,-1.2,0.1
2755,FCW HOLDINGS BERHAD,1.01,0.07,0.55,1.03,185.75,-18.66,20.94,39.25,34.91,0.05,3.55,0.38,0.04,2.66,0.29,0.71
2771,BOUSTEAD HOLDINGS BERHAD,0.71,-0.65,0.345,0.89,0.0,0.0,0.0,212.29,61.48,-10.5,-10.5,-10.5,-7.88,-7.88,-7.88,0.52
2828,C.I. HOLDINGS BERHAD,1.84,0.22,0.82,2.45,3.64,19.72,-3.61,-11.75,28.64,2.32,1.2,3.48,1.74,0.9,2.61,1.36
2836,CARLSBERG BREWERY MALAYSIA BERHAD,21.74,0.63,17.34,39.17,12.39,6.58,14.35,22.66,28.5,4.5,5.79,4.16,3.38,4.34,3.12,24.54
2852,CAHYA MATA SARAWAK BERHAD,1.9,0.08,0.83,2.3,-1.9,-6.94,13.62,25.81,29.66,1.16,1.54,0.55,0.87,1.16,0.41,1.32
2879,CHEMICAL COMPANY OF MALAYSIA BERHAD,3.09,0.02,0.59,3.11,0.0,0.0,0.0,13.81,73.11,0.35,0.35,0.35,0.26,0.26,0.26,1.42
2925,CYCLE & CARRIAGE BINTANG BERHAD,1.64,-0.34,1.15,2.09,0.0,0.0,0.0,21.29,17.63,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,1.46
2984,FACB INDUSTRIES INCORPORATED BERHAD,1.38,0.03,1.0,1.6,-36.17,-14.15,-14.63,37.34,31.64,8.02,1.01,1.07,6.02,0.76,0.8,1.2
3018,OLYMPIA INDUSTRIES BERHAD,0.085,-0.05,0.05,0.135,0.0,0.0,0.0,-1.75,0.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.08
3034,HAP SENG CONSOLIDATED BERHAD,8.18,0.43,6.7,9.9,3.31,6.37,24.7,15.04,60.16,5.78,4.98,2.48,4.34,3.74,1.86,7.76
3042,PETRON MALAYSIA REFINING & MARKETING BHD,4.4,-0.1,2.49,6.75,-9.33,0.0,1.98,-2.0,16.63,-2.08,-1.17,-1.04,-1.56,-0.88,-0.78,3.9
3069,MEGA FIRST CORPORATION BERHAD,7.16,0.63,3.1,7.83,1.01,5.58,3.94,10.01,18.32,7.06,5.6,6.06,5.3,4.2,4.54,4.66
3107,FIMA CORPORATION BERHAD,1.77,0.06,1.01,1.85,-32.08,-32.95,-15.09,17.57,60.0,13.88,15.79,2.62,10.41,11.84,1.96,1.29
3182,GENTING BERHAD,3.98,-0.13,2.91,5.535,-3.38,5.93,6.28,16.37,15.76,-1.85,-1.11,-1.1,-1.39,-0.83,-0.82,3.78
3247,GUH HOLDINGS BERHAD,0.505,-0.12,0.16,0.6,-35.67,-24.46,-18.94,-9.75,31.62,-35.43,-10.08,-5.88,-26.57,-7.56,-4.41,0.31
3255,HEINEKEN MALAYSIA BERHAD,23.14,0.63,17.3,31.74,8.78,5.75,8.23,22.0,27.48,5.21,5.99,5.34,3.91,4.49,4.0,22.07
3298,HEXZA CORPORATION BERHAD,1.18,0.08,0.59,2.26,-11.48,1.92,-0.26,8.28,71.87,2.84,1.22,1.41,2.13,0.92,1.06,1.14
3301,HONG LEONG INDUSTRIES BERHAD,8.05,0.48,6.04,9.98,17.35,-0.82,-0.37,18.19,47.27,3.25,7.41,7.21,2.44,5.56,5.41,7.34
3395,BERJAYA CORPORATION BERHAD,0.18,-0.02,0.163,0.274,0.0,0.0,0.0,13.58,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.2
3441,JOHAN HOLDINGS BERHAD,0.175,-0.02,0.03,0.27,0.0,0.0,0.0,-4.22,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.11
3476,KECK SENG (MALAYSIA) BERHAD,3.63,0.01,3.3,4.62,-7.85,-7.35,-1.29,42.02,37.54,0.27,0.3,0.16,0.2,0.22,0.12,3.74
3514,MARCO HOLDINGS BERHAD,0.12,0.01,0.08,0.185,-3.58,-3.65,7.72,10.5,40.2,0.2,0.2,0.1,0.15,0.15,0.08,0.11
3662,MALAYAN FLOUR MILLS BERHAD,0.9,-0.01,0.335,0.915,-37.99,-22.58,-14.87,21.32,93.0,-4.76,-0.78,-0.5,-3.57,-0.58,-0.38,0.53
3689,FRASER & NEAVE HOLDINGS BHD,31.9,1.14,24.12,34.4,8.27,7.89,-5.38,25.92,61.59,12.22,12.42,25.26,9.17,9.32,18.94,27.51
3719,PANASONIC MANUFACTURING MALAYSIA BERHAD,30.0,1.59,22.82,35.0,-2.62,3.31,6.08,16.96,53.61,28.36,20.5,17.91,21.27,15.38,13.43,26.84
3778,MELEWAR INDUSTRIAL GROUP BERHAD,0.44,0.02,0.09,0.62,0.0,0.0,0.0,11.93,15.2,0.23,0.23,0.23,0.17,0.17,0.17,0.26
3794,MALAYAN CEMENT BERHAD,2.04,-0.15,1.3,3.85,0.0,0.0,0.0,6.5,0.0,-1.5,-1.5,-1.5,-1.12,-1.12,-1.12,2.14
3816,MISC BERHAD,5.96,-0.08,5.96,8.55,-17.89,-8.32,-1.21,29.89,37.07,-3.73,-1.84,-1.17,-2.8,-1.38,-0.88,6.81
3859,MAGNUM BERHAD,2.11,0.08,1.683,2.564,8.1,-1.37,-6.0,17.54,111.64,1.14,1.83,2.47,0.86,1.37,1.85,1.97
3867,MALAYSIAN PACIFIC INDUSTRIES BERHAD,33.0,0.82,7.39,34.0,-4.96,7.08,4.06,6.46,41.64,15.52,8.13,9.38,11.64,6.1,7.04,16.17
3883,MUDA HOLDINGS BERHAD,3.33,0.2,0.835,3.6,27.87,12.59,0.73,14.68,31.25,0.86,1.45,2.51,0.64,1.09,1.88,1.75
3891,MALAYAN UNITED INDUSTRIES BERHAD,0.09,-0.07,0.05,0.205,0.0,0.0,0.0,7.12,0.0,-0.7,-0.7,-0.7,-0.52,-0.52,-0.52,0.1
3905,MULPHA INTERNATIONAL BERHAD,1.34,0.35,1.1,1.8,0.0,0.0,0.0,0.41,0.0,3.5,3.5,3.5,2.62,2.62,2.62,1.33
4006,ORIENTAL HOLDINGS BERHAD,5.24,0.15,4.422,6.387,8.06,1.27,0.83,17.91,25.84,1.26,1.76,1.8,0.94,1.32,1.35,5.07
4065,PPB GROUP BERHAD,18.5,0.9,15.0,19.74,3.29,4.69,-3.3,18.98,26.28,9.55,8.9,13.74,7.16,6.68,10.3,16.56
4081,PAN MALAYSIA CORPORATION BERHAD,0.12,-0.0,0.075,0.195,0.0,0.0,0.0,-2.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,0.11
4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,13.1,0.92,9.26,15.32,-21.73,-17.45,-7.41,17.79,89.31,84.95,57.98,27.32,63.71,43.48,20.49,11.26
4197,SIME DARBY BERHAD,2.2,0.13,1.459,2.55,-30.92,-20.32,0.01,17.57,84.96,29.9,10.18,2.4,22.42,7.64,1.8,1.82
4219,BERJAYA LAND BERHAD,0.175,-0.02,0.105,0.215,0.0,0.0,0.0,33.0,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.14
4235,LION INDUSTRIES CORPORATION BERHAD,0.64,-0.46,0.12,0.77,0.0,0.0,0.0,-8.2,1.16,-4.65,-4.65,-4.65,-3.49,-3.49,-3.49,0.33
4243,WTK HOLDINGS BERHAD,0.435,-0.51,0.2,0.575,0.0,0.0,0.0,4.78,21.19,-6.18,-6.18,-6.18,-4.64,-4.64,-4.64,0.32
4324,HENGYUAN REFINING COMPANY BERHAD,4.81,0.34,2.2,7.33,-52.5,0.0,-18.86,10.18,14.54,1265.6,3.89,14.63,949.2,2.92,10.97,3.89
4359,TURIYA BERHAD,0.27,0.0,0.06,0.395,0.0,-18.02,-33.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
4405,TAN CHONG MOTOR HOLDINGS BERHAD,1.13,-0.14,0.98,1.34,0.0,-16.23,-11.78,0.65,26.65,-1.77,-5.35,-3.78,-1.33,-4.01,-2.84,1.1
4456,DAGANG NEXCHANGE BERHAD,0.265,-0.01,0.07,0.315,-47.11,2.3,-5.28,7.5,18.99,-11.68,-0.1,-0.21,-8.76,-0.08,-0.16,0.15
4588,UMW HOLDINGS BERHAD,2.88,0.23,1.65,4.21,0.0,-6.96,1.24,-120.4,39.27,3.2,4.88,2.99,2.4,3.66,2.24,2.49
4634,POS MALAYSIA BERHAD,0.99,-0.32,0.52,1.49,0.0,0.0,0.0,12.78,0.0,-3.2,-3.2,-3.2,-2.4,-2.4,-2.4,0.84
4677,YTL CORPORATION BERHAD,0.645,-0.02,0.581,1.016,0.0,0.0,0.0,7.25,155.33,-0.51,-0.51,-0.51,-0.38,-0.38,-0.38,0.72
4707,NESTLE (MALAYSIA) BERHAD,137.0,2.35,120.0,147.4,1.84,4.08,6.7,39.2,84.78,39.32,35.11,30.94,29.49,26.33,23.2,129.04
4715,GENTING MALAYSIA BERHAD,2.46,-0.29,1.83,2.993,-21.42,3.29,0.63,18.56,24.71,-17.04,-3.04,-3.49,-12.78,-2.28,-2.62,2.21
4731,SCIENTEX BERHAD,3.99,0.26,3.91,11.496,11.22,16.67,18.38,52.42,28.92,1.96,1.58,1.49,1.47,1.18,1.12,6.41
4758,ANCOM BERHAD,1.12,-0.01,0.363,1.2,0.0,0.0,0.0,12.19,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.64
4847,KONSORTIUM TRANSNASIONAL BERHAD,0.16,-0.08,0.025,0.255,0.0,0.0,0.0,12.9,0.0,-0.8,-0.8,-0.8,-0.6,-0.6,-0.6,0.1
4898,TA ENTERPRISE BERHAD,0.65,-0.1,0.335,0.655,10.24,7.78,4.08,10.2,3.74,-0.63,-0.71,-0.83,-0.47,-0.53,-0.62,0.44
4944,NYLEX (MALAYSIA) BERHAD,0.645,-0.1,0.322,0.961,0.0,0.0,0.0,-8.0,51.16,-1.51,-1.51,-1.51,-1.13,-1.13,-1.13,0.53
4952,AMANAH HARTA TANAH PNB,1.0,0.03,0.58,1.0,91.29,8.35,-2.39,52.92,98.03,0.06,0.39,0.7,0.04,0.29,0.52,0.72
4995,VERSATILE CREATIVE BERHAD,0.735,-0.03,0.18,0.9,0.0,0.0,0.0,-11.0,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.42
5000,HUME INDUSTRIES BERHAD,0.96,-0.04,0.655,1.86,0.0,0.0,0.0,21.8,11.33,-0.45,-0.45,-0.45,-0.34,-0.34,-0.34,1.05
5001,MIECO CHIPBOARD BERHAD,0.845,-0.06,0.18,0.94,-73.0,-38.07,0.0,-0.5,2.04,-38855.49,-18.08,-0.61,-29141.62,-13.56,-0.46,0.43
5005,UNISEM (M) BERHAD,8.4,0.07,1.53,8.7,0.0,0.0,0.0,-89.84,33.39,0.93,0.93,0.93,0.7,0.7,0.7,3.9
5007,CHIN WELL HOLDINGS BERHAD,1.01,0.0,0.68,1.41,-63.59,-43.6,-16.74,53.95,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.92
5008,HARRISONS HOLDINGS (MALAYSIA) BERHAD,3.94,0.37,2.89,4.01,9.31,0.0,-1.24,-4.37,42.71,3.33,5.28,5.65,2.5,3.96,4.24,3.26
5009,WHITE HORSE BERHAD,0.65,-0.33,0.565,1.01,0.0,0.0,0.0,41.54,37.8,-4.55,-4.55,-4.55,-3.41,-3.41,-3.41,0.71
5010,TONG HERR RESOURCES BERHAD,2.27,0.19,1.23,2.45,-28.1,-11.72,6.86,-41.73,72.98,30.88,6.99,2.32,23.16,5.24,1.74,1.63
5011,MESINIAGA BERHAD,1.45,0.1,0.55,1.75,0.0,0.0,0.0,-51.0,48.98,1.49,1.49,1.49,1.12,1.12,1.12,0.95
5014,MALAYSIA AIRPORTS HOLDINGS BERHAD,5.16,-0.24,3.92,7.2,213.27,-11.14,-1.17,22.5,45.01,-0.16,-7.0,-3.72,-0.12,-5.25,-2.79,5.0
5015,APM AUTOMOTIVE HOLDINGS BERHAD,2.22,-0.03,1.5,2.66,-17.55,-22.68,-9.3,12.68,48.09,-1.52,-2.1,-0.8,-1.14,-1.58,-0.6,1.88
5016,WARISAN TC HOLDINGS BERHAD,1.25,-0.59,1.11,1.75,0.0,0.0,0.0,137.25,20.88,-7.13,-7.13,-7.13,-5.35,-5.35,-5.35,1.32
5021,AYS VENTURES BERHAD,0.26,-0.04,0.115,0.365,0.0,0.0,0.0,4.88,24.01,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.2
5022,PAOS HOLDINGS BERHAD,0.29,-0.01,0.2,0.4,0.0,0.0,0.0,17.0,118.43,-0.22,-0.22,-0.22,-0.16,-0.16,-0.16,0.27
5024,HUP SENG INDUSTRIES BERHAD,0.95,0.05,0.745,1.08,-5.65,1.7,11.94,72.25,71.52,1.2,0.79,0.49,0.9,0.59,0.37,0.86
5025,NWP HOLDINGS BERHAD,0.225,-0.01,0.03,0.31,0.0,0.0,0.0,-18.6,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.12
5028,HEITECH PADU BERHAD,1.47,0.14,0.45,1.85,1.21,0.0,-2.97,29.72,48.93,1.95,2.09,2.47,1.46,1.57,1.85,0.91
5032,BINTULU PORT HOLDINGS BERHAD,4.04,0.24,3.27,4.98,-4.79,-2.03,-1.35,19.85,67.31,5.33,4.52,4.33,4.0,3.39,3.25,3.83
5035,KNUSFORD BERHAD,0.685,0.11,0.49,0.92,0.0,-9.75,9.33,28.4,13.46,1.25,2.29,0.79,0.94,1.72,0.59,0.63
5036,EDARAN BERHAD,0.47,-0.03,0.115,0.6,0.0,0.0,0.0,-14.54,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.28
5037,COMPUGATES HOLDINGS BERHAD,0.02,-0.0,0.01,0.05,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
5041,PBA HOLDINGS BHD,0.85,0.03,0.725,1.1,-25.87,0.32,5.44,7.5,29.04,2.59,0.38,0.29,1.94,0.29,0.22,0.85
5048,YI-LAI BERHAD,0.91,-0.02,0.395,1.09,0.0,0.0,0.0,-5.88,39.44,-0.28,-0.28,-0.28,-0.21,-0.21,-0.21,0.62
5056,ENGTEX GROUP BERHAD,0.565,0.0,0.42,0.835,0.0,0.0,0.0,17.31,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.56
5060,KINSTEEL BHD,0.005,-0.03,0.005,0.005,0.0,0.0,0.0,20.5,14.36,-0.34,-0.34,-0.34,-0.26,-0.26,-0.26,0.0
5065,ORNAPAPER BERHAD,1.79,0.17,0.7,2.17,19.24,6.49,11.27,8.16,10.26,0.81,1.34,1.09,0.61,1.01,0.82,1.19
5066,NTPM HOLDINGS BERHAD,0.66,0.03,0.295,0.87,-49.85,-31.82,-20.11,29.0,61.41,99.38,5.99,1.98,74.54,4.49,1.48,0.48
5068,LUSTER INDUSTRIES BHD.,0.19,0.0,0.05,0.295,0.0,72.63,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
5071,COASTAL CONTRACTS BHD,0.68,-0.25,0.53,1.38,0.0,0.0,0.0,13.76,10.47,-2.76,-2.76,-2.76,-2.07,-2.07,-2.07,0.81
5072,HIAP TECK VENTURE BERHAD,0.365,0.01,0.09,0.545,0.0,0.0,-30.76,4.75,34.94,0.13,0.13,1.18,0.1,0.1,0.88,0.24
5077,MALAYSIAN BULK CARRIERS BERHAD,0.455,0.04,0.18,0.675,0.0,0.0,0.0,33.0,23.4,0.49,0.49,0.49,0.37,0.37,0.37,0.34
5078,MARINE & GENERAL BERHAD,0.115,0.02,0.04,0.23,0.0,0.0,0.0,-10.62,0.0,0.2,0.2,0.2,0.15,0.15,0.15,0.1
5079,GETS GLOBAL BERHAD,2.22,-0.08,0.035,4.05,0.0,0.0,0.0,-0.62,0.0,-0.8,-0.8,-0.8,-0.6,-0.6,-0.6,1.36
5080,POH KONG HOLDINGS BERHAD,0.82,0.08,0.3,1.8,-6.16,11.01,-2.82,10.18,27.2,1.49,0.59,1.2,1.12,0.44,0.9,0.8
5081,ESTHETICS INTERNATIONAL GROUP BERHAD,0.425,0.01,0.37,0.54,-27.41,-21.96,0.0,29.22,53.62,1.23,0.6,0.15,0.92,0.45,0.11,0.43
5082,CYMAO HOLDINGS BERHAD,2.24,-0.14,0.14,3.45,0.0,0.0,0.0,-6.62,0.0,-1.4,-1.4,-1.4,-1.05,-1.05,-1.05,1.23
5087,MYCRON STEEL BERHAD,0.505,-0.02,0.14,0.825,0.0,0.0,0.0,-1.31,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.37
5088,APEX EQUITY HOLDINGS BERHAD,0.92,0.07,0.615,1.25,-16.92,-26.9,-8.61,19.08,68.51,3.77,9.64,1.94,2.83,7.23,1.46,0.82
5094,CSC STEEL HOLDINGS BERHAD,1.19,0.06,0.54,1.47,-20.33,0.0,-9.09,0.09,48.58,3.88,0.89,1.58,2.91,0.67,1.18,0.85
5095,HEVEABOARD BERHAD,0.63,0.02,0.23,0.835,-44.71,-14.16,-7.65,31.96,44.95,22.47,0.78,0.44,16.85,0.58,0.33,0.43
5098,MALAYSIA STEEL WORKS (KL) BHD,0.525,-0.05,0.17,0.775,0.0,0.0,0.0,0.62,8.5,-0.54,-0.54,-0.54,-0.4,-0.4,-0.4,0.37
5099,AIRASIA GROUP BERHAD,0.695,-0.91,0.5,1.45,0.0,0.0,0.0,35.89,9.8,-9.99,-9.99,-9.99,-7.49,-7.49,-7.49,0.81
5100,BP PLASTICS HOLDING BHD,1.39,0.16,0.61,1.76,5.88,15.28,2.68,10.8,63.25,1.94,1.3,2.26,1.46,0.98,1.69,0.99
5101,EVERGREEN FIBREBOARD BERHAD,0.375,-0.04,0.09,0.53,0.0,0.0,0.0,6.0,17.17,-0.47,-0.47,-0.47,-0.35,-0.35,-0.35,0.24
5102,GUAN CHONG BERHAD,2.48,0.21,1.5,3.79,67.54,0.0,30.3,8.25,19.66,0.37,2.51,0.77,0.28,1.88,0.58,2.26
5104,CNI HOLDINGS BERHAD,0.095,-0.0,0.03,0.13,0.0,0.0,0.0,-7.25,31.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06
5105,CAN-ONE BERHAD,2.84,3.3,1.588,3.167,102.26,54.79,33.65,5.56,10.05,3.55,6.54,10.2,2.66,4.9,7.65,2.11
5106,AXIS REAL ESTATE INVESTMENT TRUST,1.97,0.1,1.66,2.25,14.41,7.04,3.83,21.06,64.49,0.84,1.14,1.35,0.63,0.86,1.01,1.85
5107,IQ GROUP HOLDINGS BERHAD,1.02,-0.14,0.21,1.39,0.0,0.0,0.0,-7.5,24.6,-1.74,-1.74,-1.74,-1.3,-1.3,-1.3,0.6
5109,YTL HOSPITALITY REIT,0.825,-0.01,0.69,1.38,0.0,-39.95,-14.36,-6.5,85.42,-0.19,-6.56,-0.42,-0.14,-4.92,-0.32,0.92
5110,UOA REAL ESTATE INVESTMENT TRUST,1.09,0.05,1.05,1.29,-26.35,-16.58,-14.06,14.68,50.19,5.75,2.21,1.87,4.31,1.66,1.4,1.13
5111,TOWER REAL ESTATE INVESTMENT TRUST,0.57,0.02,0.49,0.8,-23.41,-19.81,-17.02,14.95,9.02,1.3,0.91,0.71,0.98,0.68,0.53,0.59
5115,ALAM MARITIM RESOURCES BERHAD,0.08,-0.07,0.03,0.165,0.0,0.0,0.0,-5.75,0.22,-0.7,-0.7,-0.7,-0.52,-0.52,-0.52,0.07
5116,AL-AQAR HEALTHCARE REIT,1.32,0.09,1.19,1.45,5.92,0.23,-0.7,12.56,58.96,1.06,1.4,1.51,0.8,1.05,1.13,1.28
5120,AMFIRST REAL ESTATE INVESTMENT TRUST,0.4,0.03,0.32,0.5,2.02,-9.25,-11.27,18.75,73.89,0.46,0.92,1.02,0.34,0.69,0.76,0.38
5121,HEKTAR REAL ESTATE INVESTMENT TRUST,0.57,-0.01,0.49,0.985,-38.25,-27.41,-13.84,78.54,69.34,-3.72,-1.23,-0.35,-2.79,-0.92,-0.26,0.65
5123,QUILL CAPITA TRUST,0.925,0.07,0.5,0.96,-33.69,-23.42,-10.23,18.44,39.23,17.04,5.48,1.88,12.78,4.11,1.41,0.65
5125,PANTECH GROUP HOLDINGS BERHAD,0.43,0.03,0.248,0.52,8.4,-2.91,-6.3,10.96,37.82,0.27,0.5,0.61,0.2,0.38,0.46,0.34
5127,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,0.64,0.05,0.5,0.77,-4.34,-19.84,-1.44,14.68,60.29,1.04,3.38,0.89,0.78,2.54,0.67,0.59
5130,ATRIUM REAL ESTATE INVESTMENT TRUST,1.28,0.1,0.805,1.32,-15.74,-28.32,-10.58,31.72,62.93,4.71,15.36,3.18,3.53,11.52,2.39,0.97
5131,ZHULIAN CORPORATION BERHAD,1.76,0.1,0.95,1.85,6.01,1.01,-7.61,14.1,57.74,1.16,1.5,2.52,0.87,1.12,1.89,1.25
5132,DELEUM BERHAD,0.55,0.02,0.34,0.915,7.98,-11.05,2.25,23.11,45.07,0.19,0.61,0.23,0.14,0.46,0.17,0.53
5133,PETRA ENERGY BERHAD,0.855,0.09,0.385,1.37,0.0,12.3,10.67,25.56,6.2,0.96,0.53,0.57,0.72,0.4,0.43,0.71
5134,SOUTHERN ACIDS (M) BERHAD,3.8,0.32,2.7,3.9,-13.03,3.06,11.54,16.76,22.57,9.13,3.34,2.26,6.85,2.5,1.69,3.1
5136,COMPLETE LOGISTIC SERVICES BERHAD,0.67,0.35,0.39,0.85,68.29,120.76,0.0,41.04,46.98,0.75,0.43,5.14,0.56,0.32,3.85,0.54
5139,AEON CREDIT SERVICE (M) BERHAD,10.82,0.82,7.7,14.38,-2.61,2.05,15.64,24.34,36.18,12.96,10.01,5.47,9.72,7.51,4.1,9.9
5140,TASCO BERHAD,4.11,0.12,0.65,4.28,-33.79,-21.93,-5.85,17.16,23.77,25.94,7.25,2.08,19.46,5.44,1.56,1.85
5141,DAYANG ENTERPRISE HOLDINGS BERHAD,1.04,0.12,0.71,3.01,56.47,2.09,14.9,14.76,17.02,0.25,1.25,0.71,0.19,0.94,0.53,1.47
5142,WAH SEONG CORPORATION BERHAD,0.7,-0.47,0.38,1.413,0.0,-27.99,-14.86,46.36,44.46,-6.79,-62.41,-18.24,-5.09,-46.81,-13.68,0.72
5143,LUXCHEM CORPORATION BERHAD,0.765,0.05,0.33,1.47,-5.81,8.68,5.5,27.5,41.92,0.98,0.46,0.54,0.74,0.34,0.4,0.71
5145,SEALINK INTERNATIONAL BERHAD,0.155,-0.09,0.125,0.7,0.0,0.0,0.0,-0.38,11.52,-1.0,-1.0,-1.0,-0.75,-0.75,-0.75,0.31
5147,SAMCHEM HOLDINGS BERHAD,1.24,0.11,0.35,1.48,16.38,31.83,5.82,46.94,48.4,0.77,0.48,1.2,0.58,0.36,0.9,0.72
5149,TAS OFFSHORE BERHAD,0.205,-0.44,0.14,0.41,0.0,0.0,0.0,7.88,14.76,-5.05,-5.05,-5.05,-3.79,-3.79,-3.79,0.23
5151,HEXTAR GLOBAL BERHAD,0.875,0.05,0.475,1.0,0.0,-30.95,-28.29,7.48,0.0,0.5,6.09,4.73,0.38,4.57,3.55,0.65
5152,MUAR BAN LEE GROUP BERHAD,0.56,0.06,0.46,0.8,13.44,34.41,0.0,24.06,53.76,0.5,0.25,0.92,0.38,0.19,0.69,0.57
5156,XIDELANG HOLDINGS LTD,0.06,0.01,0.05,0.175,73.49,-34.18,0.0,14.76,0.0,0.01,1.31,0.1,0.01,0.98,0.08,0.09
5157,SAUDEE GROUP BERHAD,0.405,-0.19,0.08,0.67,0.0,0.0,0.0,5.0,0.0,-1.9,-1.9,-1.9,-1.42,-1.42,-1.42,0.27
5159,YOONG ONN CORPORATION BERHAD,0.875,0.1,0.43,0.97,-13.69,-5.59,-1.8,7.32,27.72,3.18,1.78,1.42,2.39,1.34,1.06,0.61
5160,HOMERITZ CORPORATION BERHAD,0.66,0.06,0.308,0.965,-9.36,-0.41,1.04,11.48,47.23,1.52,0.92,0.82,1.14,0.69,0.62,0.52
5161,JCY INTERNATIONAL BERHAD,0.415,0.01,0.13,0.87,-15.66,-34.69,-17.77,24.75,92.17,0.55,2.83,0.57,0.41,2.12,0.43,0.37
5162,VSTECS BERHAD,2.3,0.19,0.7,2.76,-0.4,0.12,-0.57,6.8,29.84,2.53,2.44,2.54,1.9,1.83,1.9,1.38
5163,SEREMBAN ENGINEERING BERHAD,0.655,0.05,0.35,0.73,-11.99,-9.56,0.0,4.18,0.0,1.08,0.9,0.5,0.81,0.68,0.38,0.48
5165,HOCK HENG STONE INDUSTRIES BHD,0.49,-0.06,0.34,0.63,0.0,0.0,0.0,18.5,12.21,-0.67,-0.67,-0.67,-0.5,-0.5,-0.5,0.44
5166,MINDA GLOBAL BERHAD,0.05,-0.03,0.015,0.09,0.0,0.0,0.0,2.45,2.7,-0.31,-0.31,-0.31,-0.23,-0.23,-0.23,0.04
5168,HARTALEGA HOLDINGS BERHAD,12.86,0.55,5.67,21.16,14.34,13.89,10.05,78.46,50.01,4.25,4.32,5.07,3.19,3.24,3.8,10.78
5170,SARAWAK CABLE BERHAD,0.395,-0.28,0.1,0.625,0.0,0.0,0.0,24.11,53.24,-4.29,-4.29,-4.29,-3.22,-3.22,-3.22,0.27
5172,K-STAR SPORTS LIMITED,0.105,-0.01,0.035,0.98,0.0,0.0,0.0,-1.08,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.35
