code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0162,Construction,0.53,0.25,0.82,0.07,-845.0,-0.0,-0.0,0.0,0.0,-0.86
0163,Health Care,2.46,0.15,5.83,0.3459,17.0,0.15,6.1,0.0,0.2,42.56
0165,Telecommunications & Media,0.085,0.01,0.395,0.0852,-6.0,-0.01,-11.76,0.0,0.0,-16.31
0166,Technology,3.4,0.9,3.51,0.3844,63.0,0.05,1.47,0.04,1.29,14.02
0167,Industrial Products & Services,0.37,0.055,0.445,0.14,83.0,0.0,0.0,0.0,0.0,3.14
0168,Industrial Products & Services,0.995,0.3,1.13,0.42,25.0,0.04,4.02,0.02,1.76,9.31
0169,Technology,0.16,0.04,0.58,0.104,-18.0,-0.01,-6.25,0.0,0.0,-8.37
0170,Consumer Products & Services,0.125,0.06,0.33,0.1078,-46.0,-0.0,-0.0,0.0,0.0,-2.5
0171,Consumer Products & Services,0.22,0.12,0.32,0.2429,14.0,0.02,9.09,0.01,4.55,6.26
0172,Telecommunications & Media,0.44,0.326,0.618,0.56,17.0,0.03,6.82,0.0,0.0,4.54
0173,Telecommunications & Media,0.215,0.04,0.35,0.04,-26.0,-0.01,-4.65,0.0,0.0,-20.75
0174,Technology,0.08,0.015,0.13,0.05,-8.0,-0.01,-12.5,0.0,0.0,-20.8
0175,Industrial Products & Services,0.475,0.13,0.58,0.088,-1.0,-0.44,-92.63,0.0,0.0,-502.5
0176,Technology,0.77,0.315,0.92,0.46,-196.0,-0.0,-0.0,0.0,0.0,-0.85
0177,Industrial Products & Services,0.065,0.01,0.19,0.09,-7.0,-0.01,-15.38,0.0,0.0,-10.11
0178,Telecommunications & Media,0.13,0.08,0.235,0.1284,-9.0,-0.02,-15.38,0.0,0.0,-11.76
0179,Consumer Products & Services,0.26,0.065,0.395,0.1573,-14.0,-0.02,-7.69,0.0,0.0,-11.51
0180,Consumer Products & Services,0.15,0.11,0.245,0.18,24.0,0.01,6.67,0.0,0.0,3.5
0181,Technology,0.7,0.075,0.84,0.18,-117.0,-0.01,-1.43,0.0,0.0,-3.33
0182,Health Care,0.82,0.085,2.02,0.14,101.0,0.01,1.22,0.0,0.0,5.79
0183,Consumer Products & Services,0.6,0.255,1.03,0.3572,-25.0,-0.02,-3.33,0.02,3.0,-6.8
0185,Industrial Products & Services,0.49,0.25,0.855,0.45,23.0,0.02,4.08,0.0,0.0,4.67
0186,Consumer Products & Services,0.81,0.372,0.981,0.3114,13.0,0.06,7.41,0.03,3.69,20.13
0187,Industrial Products & Services,0.265,0.06,0.455,0.13,41.0,0.01,3.77,0.0,0.38,5.0
0188,Industrial Products & Services,1.22,0.1,3.33,0.14,99.0,0.01,0.82,0.0,0.0,8.86
0189,Plantations,0.08,0.05,0.11,0.1,55.0,0.0,0.0,0.0,1.88,1.5
0190,Industrial Products & Services,0.255,0.1,0.355,0.275,13.0,0.02,7.84,0.01,3.92,6.87
0191,Technology,0.23,0.11,0.36,0.2633,-68.0,-0.0,-0.0,0.0,0.0,-1.29
0192,Construction,0.285,0.15,0.4,0.263,16.0,0.02,7.02,0.01,3.51,6.84
0193,Industrial Products & Services,0.99,0.523,1.22,0.08,142.0,0.01,1.01,0.0,0.4,8.75
0195,Telecommunications & Media,0.375,0.195,0.6,0.3,35.0,0.01,2.67,0.0,0.0,3.53
0196,Industrial Products & Services,0.405,0.08,0.435,0.13,40.0,0.01,2.47,0.0,0.0,7.69
0197,Consumer Products & Services,0.32,0.1,0.395,0.16,32.0,0.01,3.12,0.0,1.56,6.25
0198,Construction,0.915,0.33,1.08,0.2,23.0,0.04,4.37,0.02,2.19,20.1
0199,Transportation & Logistics,0.51,0.17,0.64,0.46,17.0,0.03,5.88,0.01,1.27,6.57
0200,Technology,1.29,0.67,1.52,0.19,77.0,0.02,1.55,0.0,0.0,8.89
0201,Health Care,0.9,0.34,1.32,0.29,21.0,0.04,4.44,0.01,1.59,15.03
0202,Technology,0.35,0.18,0.44,0.1206,112.0,0.0,0.0,0.0,0.0,2.57
0203,Technology,0.14,0.035,0.235,0.0782,-56.0,-0.0,-0.0,0.0,0.0,-3.2
0205,Consumer Products & Services,0.28,0.084,0.342,0.16,16.0,0.02,7.14,0.01,2.32,11.0
0206,Construction,0.28,0.185,0.33,0.59,19.0,0.01,3.57,0.01,3.57,2.49
0207,Industrial Products & Services,0.21,0.05,0.245,0.08,39.0,0.01,4.76,0.0,0.71,6.63
0208,Technology,5.62,0.67,6.02,0.4072,91.0,0.06,1.07,0.0,0.0,15.18
0209,Technology,0.22,0.095,0.325,0.06,50.0,0.0,0.0,0.0,1.14,7.33
0210,Consumer Products & Services,0.23,0.115,0.28,0.2015,12.0,0.02,8.7,0.02,6.52,9.48
0211,Industrial Products & Services,0.345,0.095,0.48,0.55,176.0,0.0,0.0,0.0,0.0,0.36
0212,Consumer Products & Services,0.245,0.095,0.335,0.17,20.0,0.01,4.08,0.0,0.0,7.35
0213,Industrial Products & Services,0.72,0.2,1.22,0.28,14.0,0.05,6.94,0.03,4.17,18.07
0215,Industrial Products & Services,2.73,0.51,2.93,0.22,92.0,0.03,1.1,0.01,0.37,13.55
0216,Consumer Products & Services,0.39,0.115,0.415,0.17,26.0,0.01,2.56,0.0,0.0,8.65
0217,Industrial Products & Services,0.245,0.155,0.435,0.13,-54.0,-0.0,-0.0,0.0,0.0,-3.46
0218,Industrial Products & Services,0.315,0.135,0.715,0.21,29.0,0.01,3.17,0.0,0.95,5.1
0219,Energy,0.44,0.3,0.79,0.2,22.0,0.02,4.55,0.01,1.7,9.9
0220,Energy,0.405,0.395,0.78,0.12,26.0,0.02,4.94,0.0,0.0,13.08
0221,Construction,0.515,0.32,0.605,0.19,12.0,0.04,7.77,0.01,1.94,21.79
0222,Health Care,1.01,0.61,1.19,0.17,57.0,0.02,1.98,0.0,0.0,10.35
0223,Industrial Products & Services,1.85,0.555,2.1,0.1055,95.0,0.02,1.08,0.0,0.0,18.39
0225,Industrial Products & Services,0.495,0.25,0.58,0.33,13.0,0.04,8.08,0.0,0.0,11.12
0226,Construction,0.285,0.22,0.38,0.246,82.0,0.0,0.0,0.0,0.0,1.42
0227,Industrial Products & Services,0.54,0.34,0.67,0.1547,45.0,0.01,1.85,0.0,0.0,7.69
0228,Industrial Products & Services,0.715,0.51,0.92,0.25,17.0,0.04,5.59,0.0,0.0,16.44
1007,Property,0.415,0.26,0.495,1.39,-25.0,-0.02,-4.82,0.03,7.23,-1.2
1015,Financial Services,3.08,2.8,3.96,6.42,8.0,0.41,13.31,0.13,4.32,6.37
1023,Financial Services,3.84,2.9,5.15,5.5499,21.0,0.18,4.69,0.26,6.77,3.32
1058,Financial Services,2.02,1.65,2.46,4.25,14.0,0.14,6.93,0.07,3.47,3.3
1066,Financial Services,5.1,4.17,5.98,6.81,9.0,0.55,10.78,0.31,6.08,8.11
1082,Financial Services,16.36,9.75,18.7,19.01,10.0,1.7,10.39,0.38,2.32,8.96
1147,Property,0.38,0.135,0.78,0.56,-5.0,-0.08,-21.05,0.0,0.0,-13.91
1155,Financial Services,7.81,6.96,9.01,7.4092,12.0,0.65,8.32,0.64,8.19,8.74
1163,Financial Services,13.52,11.4,15.8,23.3,5.0,2.88,21.3,0.65,4.81,12.36
1171,Financial Services,0.595,0.46,0.815,1.2695,8.0,0.08,13.45,0.03,5.04,5.98
1198,Financial Services,0.735,0.53,0.85,1.85,-18.0,-0.04,-5.44,0.0,0.0,-2.22
1201,Energy,0.005,0.005,0.01,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83
1287,Consumer Products & Services,0.1,0.045,0.375,0.0326,-22.0,-0.0,-0.0,0.0,0.0,-14.11
1295,Financial Services,4.19,2.516,4.97,11.8701,16.0,0.26,6.21,0.15,3.48,2.23
1368,Industrial Products & Services,1.57,1.55,2.73,1.75,21.0,0.08,5.1,0.14,8.92,4.31
1481,Consumer Products & Services,0.15,0.07,0.3,0.48,3.0,0.06,40.0,0.0,2.33,12.46
1503,Property,0.6,0.37,0.83,1.8264,-13.0,-0.05,-8.33,0.0,0.0,-2.52
1538,Property,0.51,0.25,0.74,1.58,7.0,0.07,13.73,0.02,3.92,4.34
1562,Consumer Products & Services,2.03,1.88,2.634,0.57,20.0,0.1,4.93,0.08,3.9,17.54
1589,Property,0.45,0.275,0.805,0.96,133.0,0.0,0.0,0.0,0.0,0.35
1619,Consumer Products & Services,1.77,0.98,2.37,3.39,-21.0,-0.08,-4.52,0.02,1.13,-2.43
1643,Consumer Products & Services,0.34,0.2,0.46,3.29,-2.0,-0.19,-55.88,0.0,0.0,-5.7
1651,Property,0.385,0.28,0.73,1.031,-9.0,-0.04,-10.39,0.01,2.6,-4.34
1694,Property,0.535,0.2,0.625,0.6731,60.0,0.01,1.87,0.0,0.0,1.32
1724,Property,0.805,0.63,1.042,2.31,1.0,0.85,105.59,0.0,0.0,36.79
1818,Financial Services,9.37,4.32,10.98,0.98,24.0,0.39,4.16,0.21,2.22,40.16
1899,Plantation,17.88,11.0,18.04,14.77,17.0,1.04,5.82,0.55,3.08,7.07
1902,Plantation,0.55,0.14,0.63,1.38,-6.0,-0.09,-16.36,0.0,0.0,-6.45
1929,Plantation,6.85,4.779,7.169,7.7,14.0,0.48,7.01,0.11,1.61,6.25
1961,Plantation,4.22,3.41,4.64,1.47,36.0,0.12,2.84,0.08,1.9,7.9
1996,Plantation,0.605,0.29,0.62,0.275,31.0,0.02,3.31,0.01,1.65,7.09
2038,Plantation,3.02,2.104,3.39,7.65,72.0,0.04,1.32,0.06,1.99,0.55
2054,Plantation,0.285,0.11,0.38,0.43,-12.0,-0.02,-7.02,0.0,0.0,-5.49
2062,Transportation & Logistics,0.86,0.42,1.01,1.07,13.0,0.07,8.14,0.01,1.16,6.31
2089,Plantation,14.26,11.083,15.268,6.37,16.0,0.87,6.1,0.67,4.68,13.59
2097,Consumer Products & Services,0.13,0.035,0.23,0.5,-3.0,-0.04,-30.77,0.0,0.0,-8.34
2127,Industrial Products & Services,3.14,0.605,7.28,0.77,11.0,0.27,8.6,0.02,0.48,35.58
2135,Plantation,0.665,0.53,0.72,1.04,-68.0,-0.01,-1.5,0.02,3.76,-0.94
2143,Financial Services,0.25,0.14,0.28,0.39,-7.0,-0.03,-12.0,0.0,0.0,-8.82
2186,Financial Services,1.49,0.88,1.67,3.4019,26.0,0.06,4.03,0.01,0.77,1.72
2194,Transportation & Logistics,0.775,0.45,0.96,3.08,9.0,0.09,11.61,0.02,1.94,2.82
2216,Plantation,1.74,1.01,2.21,1.46,62.0,0.03,1.72,0.02,1.15,1.92
2224,Property,0.51,0.325,0.58,1.9531,-11.0,-0.05,-9.8,0.0,0.0,-2.4
2259,Property,0.03,0.01,0.04,0.0802,-3.0,-0.01,-33.33,0.0,0.0,-13.22
2283,Construction,0.09,0.03,0.16,0.06,15.0,0.01,11.11,0.0,0.0,10.0
2291,Plantation,9.71,7.99,10.78,5.31,37.0,0.26,2.68,0.13,1.34,4.97
2305,Property,5.6,4.55,6.21,7.0,34.0,0.16,2.86,0.04,0.8,2.34
2429,Property,0.045,0.02,0.075,0.1241,-4.0,-0.01,-22.22,0.0,0.0,-9.35
2445,Plantation,23.24,17.4,25.22,10.04,33.0,0.71,3.06,0.5,2.15,7.12
2453,Plantation,3.44,2.62,3.65,10.0054,20.0,0.17,4.94,0.01,0.29,1.73
2488,Financial Services,2.48,1.48,3.06,4.14,9.0,0.28,11.29,0.0,0.0,6.87
2542,Plantation,2.95,2.194,3.208,4.21,24.0,0.12,4.07,0.11,3.73,2.92
2569,Plantation,3.0,2.35,3.15,8.3746,22.0,0.13,4.33,0.02,0.67,1.6
2593,Plantation,5.05,4.0,5.3,6.26,-23.0,-0.22,-4.36,0.08,1.58,-3.58
2607,Plantation,0.5,0.44,0.605,1.61,-12.0,-0.04,-8.0,0.01,2.12,-2.59
2658,Consumer Products & Services,15.3,9.96,17.26,8.13,16.0,0.98,6.41,0.49,3.22,12.06
2674,Industrial Products & Services,0.58,0.18,0.75,0.84,-8.0,-0.07,-12.07,0.0,0.0,-8.18
2682,Property,0.26,0.16,0.4,0.9591,-10.0,-0.03,-11.54,0.0,0.0,-2.69
2739,Energy,0.14,0.035,0.23,0.1,-1.0,-0.16,-114.29,0.0,0.0,-165.0
2755,Consumer Products & Services,1.01,0.55,1.03,0.68,15.0,0.07,6.93,0.0,0.0,10.16
2771,Industrial Products & Services,0.71,0.345,0.89,1.74,-1.0,-0.65,-91.55,0.0,0.0,-37.55
2828,Consumer Products & Services,1.84,0.82,2.45,1.5,8.0,0.22,11.96,0.1,5.43,14.89
2836,Consumer Products & Services,21.74,17.34,39.17,0.46,34.0,0.63,2.9,1.0,4.6,137.39
2852,Industrial Products & Services,1.9,0.83,2.3,2.51,24.0,0.08,4.21,0.03,1.58,3.19
2879,Industrial Products & Services,3.09,0.59,3.11,1.9,175.0,0.02,0.65,0.05,1.62,0.93
2925,Consumer Products & Services,1.64,1.15,2.09,2.35,-5.0,-0.34,-20.73,0.0,0.0,-14.42
2984,Industrial Products & Services,1.38,1.0,1.6,2.71,48.0,0.03,2.17,0.0,0.0,1.05
3018,Consumer Products & Services,0.085,0.05,0.135,0.37,-2.0,-0.05,-58.82,0.0,0.0,-12.78
3026,Consumer Products & Services,34.8,34.0,48.48,2.69,28.0,1.25,3.59,0.8,2.3,46.39
3034,Industrial Products & Services,8.18,6.7,9.9,3.01,19.0,0.43,5.26,0.25,3.06,14.42
3042,Energy,4.4,2.49,6.75,6.2897,-45.0,-0.1,-2.27,0.12,2.73,-1.55
3069,Utilities,7.16,3.1,7.83,3.98,11.0,0.63,8.8,0.06,0.84,15.83
3107,Industrial Products & Services,1.77,1.01,1.85,2.28,31.0,0.06,3.39,0.12,7.06,2.46
3158,Property,2.74,2.42,3.38,2.36,63.0,0.04,1.46,0.02,0.91,1.84
3174,Property,0.105,0.05,0.14,0.37,10.0,0.01,9.52,0.0,0.0,2.7
3182,Consumer Products & Services,3.98,2.91,5.535,8.63,-30.0,-0.13,-3.27,0.22,5.53,-1.56
3204,Construction,0.75,0.43,1.0,0.9635,14.0,0.05,6.67,0.02,3.33,5.51
3239,Property,0.3,0.245,0.46,0.78,-6.0,-0.05,-16.67,0.0,0.0,-6.83
3247,Industrial Products & Services,0.505,0.16,0.6,1.73,-4.0,-0.12,-23.76,0.0,0.0,-6.71
3255,Consumer Products & Services,23.14,17.3,31.74,0.98,37.0,0.63,2.72,1.08,4.67,64.58
3298,Industrial Products & Services,1.18,0.59,2.26,1.32,14.0,0.08,6.78,0.08,6.36,6.3
3301,Consumer Products & Services,8.05,6.04,9.98,5.54,17.0,0.48,5.96,0.42,5.22,8.63
3336,Construction,1.5,1.15,2.33,2.67,25.0,0.06,4.0,0.03,2.0,2.28
3379,Financial Services,0.995,0.35,1.02,2.73,11.0,0.09,9.05,0.02,2.01,3.29
3395,Industrial Products & Services,0.18,0.163,0.274,1.2483,-7.0,-0.02,-11.11,0.0,0.0,-1.93
3417,Property,0.405,0.3,0.61,1.23,-3.0,-0.13,-32.1,0.01,2.47,-10.28
