code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2
0091,Energy,0.005,0.005,0.015,-0.0978,0.0,-0.02,-400.0,0.0,0.0,22.29,0.0,0.0,0.0
0093,Technology,0.1,0.045,0.13,0.1228,-32.0,-0.0,-0.0,0.0,0.0,-2.52,-2.34,0.17,0.17
0094,Technology,0.05,0.015,0.065,0.0787,-8.0,-0.01,-20.0,0.0,0.0,-7.62,-50.51,0.0,0.0
0095,Consumer Products & Services,0.245,0.155,0.28,0.82,-1.0,-0.17,-69.39,0.0,0.0,-20.22,-5.09,0.0,0.0
0097,Technology,8.59,6.09,9.57,1.069,52.0,0.16,1.86,0.04,0.5,15.31,17.78,0.08,0.09
0098,Consumer Products & Services,0.4,0.225,0.73,0.2484,41.0,0.01,2.5,0.0,0.0,3.95,1.9,0.04,0.02
0099,Industrial Products & Services,0.97,0.48,1.3,0.29,15.0,0.06,6.19,0.06,5.67,21.76,19.72,0.02,0.0
0100,Industrial Products & Services,0.495,0.13,0.735,0.26,28.0,0.02,4.04,0.01,1.21,6.69,1.58,0.01,0.01
0101,Health Care,0.53,0.365,0.745,0.45,31.0,0.02,3.77,0.0,0.38,3.78,2.78,0.01,0.0
0102,Industrial Products & Services,0.3,0.045,0.39,0.07,-15.0,-0.02,-6.67,0.0,0.0,-28.14,-25.85,0.2,0.02
0104,Technology,1.58,1.03,1.72,1.97,17.0,0.09,5.7,0.05,3.16,4.7,7.76,0.1,0.13
0105,Industrial Products & Services,0.13,0.03,0.16,0.17,-12.0,-0.01,-7.69,0.0,0.0,-6.41,-3.49,0.0,0.0
0106,Technology,0.555,0.355,0.7,0.19,12.0,0.05,9.01,0.03,5.41,24.32,21.5,0.0,0.0
0107,Technology,0.02,0.01,0.075,0.083,40.0,0.0,0.0,0.0,0.0,0.6,-10.23,0.18,0.1
0108,Technology,0.8,0.34299999999999997,0.905,0.47,35.0,0.02,2.5,0.02,2.5,4.94,6.21,0.05,0.06
0111,Technology,0.48,0.09,0.595,0.161,56.0,0.01,2.08,0.0,0.0,5.28,5.95,0.0,0.0
0112,Technology,0.2,0.13,0.24,0.1641,25.0,0.01,5.0,0.01,5.0,4.81,7.11,0.09,0.15
0113,Technology,0.64,0.325,0.935,0.3,21.0,0.03,4.69,0.02,3.13,10.3,12.73,0.0,0.0
0116,Consumer Products & Services,0.735,0.125,0.79,0.0194,-904.0,-0.0,-0.0,0.0,0.0,-4.12,-8.73,0.0,0.0
0117,Technology,0.1,0.015,0.125,0.2843,-1.0,-0.09,-90.0,0.0,0.0,-33.17,1.89,2.2,0.18
0118,Technology,0.01,0.005,0.02,0.03,-6.0,-0.0,-0.0,0.0,0.0,-6.0,-8.0,0.0,0.0
0119,Technology,0.31,0.075,0.295,0.0777,-410.0,-0.0,-0.0,0.0,0.0,-1.03,1.73,0.0,0.0
0120,Technology,0.465,0.21,0.775,0.25,21.0,0.02,4.3,0.01,2.15,8.96,11.93,0.0,0.0
0122,Industrial Products & Services,0.2,0.17,0.295,0.0735,-13.0,-0.02,-10.0,0.0,0.0,-21.22,-18.65,0.09,0.08
0126,Technology,0.75,0.305,0.98,0.16,15.0,0.05,6.67,0.0,0.0,30.56,3.57,0.02,0.15
0127,Technology,1.24,0.5,1.78,0.36,23.0,0.05,4.03,0.02,1.61,15.17,23.27,0.17,0.14
0128,Technology,2.52,0.985,3.06,0.37,38.0,0.07,2.78,0.02,0.99,18.16,19.71,0.03,0.03
0131,Technology,0.08,0.043,0.114,7.28,13.0,0.01,12.5,0.0,5.0,0.08,-5.18,0.0,0.0
0132,Technology,0.06,0.02,0.09,0.05,-5.0,-0.01,-16.67,0.0,0.0,-24.0,-5.2,0.29,0.01
0133,Industrial Products & Services,0.075,0.035,0.125,0.22,-4.0,-0.02,-26.67,0.0,0.0,-8.14,-7.08,0.0,0.0
0136,Consumer Products & Services,0.11,0.07,0.165,0.162,11.0,0.01,9.09,0.0,1.82,6.23,-0.72,0.29,0.29
0138,Technology,1.5,0.765,1.7,0.1981,22.0,0.07,4.67,0.02,1.27,34.43,42.26,0.18,0.21
0140,Consumer Products & Services,0.145,0.03,0.21,0.13,-6.0,-0.02,-13.79,0.0,0.0,-17.31,-5.69,0.0,0.0
0141,Technology,0.035,0.035,0.035,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0143,Technology,0.105,0.02,0.135,0.0286,-16.0,-0.01,-9.52,0.0,0.0,-23.43,-7.26,0.0,0.0
0145,Technology,0.095,0.04,0.14,0.0342,-6.0,-0.02,-21.05,0.0,0.0,-49.42,-17.27,0.02,0.0
0146,Technology,1.82,0.7,1.95,0.1655,90.0,0.02,1.1,0.0,0.27,12.27,10.12,0.02,0.02
0148,Consumer Products & Services,0.115,0.03,0.2,0.17,-3.0,-0.04,-34.78,0.0,0.0,-21.06,-6.72,0.15,0.04
0149,Industrial Products & Services,0.28,0.2,0.44,0.5,9.0,0.03,10.71,0.01,2.57,5.94,5.87,0.0,0.0
0150,Financial Services,0.055,0.02,0.095,0.4364,0.0,0.17,309.09,0.0,0.0,37.9,-33.64,0.0,0.0
0151,Industrial Products & Services,0.985,0.59,1.43,0.5111,13.0,0.07,7.11,0.02,2.03,14.58,17.99,0.19,0.17
0152,Technology,0.02,0.015,0.195,0.05,-1.0,-0.02,-100.0,0.0,0.0,-31.4,-23.05,0.0,0.0
0153,Consumer Products & Services,0.175,0.09,0.17,0.22,-15.0,-0.01,-5.71,0.0,0.0,-5.27,-8.0,0.04,0.03
0154,Technology,0.015,0.005,0.02,0.03,-2.0,-0.01,-66.67,0.0,0.0,-29.0,-29.85,0.01,0.01
0155,Health Care,0.36,0.10400000000000001,0.6,12.42,2.0,0.2,55.56,0.22,61.11,1.65,-21.51,0.0,0.39
0156,Technology,0.085,0.04,0.13,0.12,-12.0,-0.01,-11.76,0.0,0.0,-5.92,-6.55,0.0,0.0
0157,Consumer Products & Services,0.415,0.29,0.77,0.313,10.0,0.04,9.64,0.02,6.02,13.87,16.57,0.92,0.92
0158,Consumer Products & Services,0.4,0.3,0.55,0.3078,11.0,0.04,10.0,0.03,8.5,12.28,12.7,0.01,0.01
0160,Industrial Products & Services,0.115,0.04,0.155,0.2,60.0,0.0,0.0,0.0,0.0,0.95,3.01,0.21,0.22
0161,Industrial Products & Services,0.08,0.035,0.135,0.1495,17.0,0.0,0.0,0.0,0.0,3.14,6.94,0.57,0.58
0163,Health Care,1.33,0.13,1.89,0.184,-142.0,-0.01,-0.75,0.0,0.38,-5.11,-5.79,0.19,0.19
0166,Technology,1.68,0.9,2.09,0.3678,34.0,0.05,2.98,0.05,3.1,13.27,17.58,0.01,0.01
0167,Industrial Products & Services,0.185,0.055,0.385,0.13,-15.0,-0.01,-5.41,0.0,0.0,-9.54,-9.79,0.16,0.16
0168,Industrial Products & Services,0.515,0.3,0.79,0.41,10.0,0.05,9.71,0.02,3.88,13.0,13.47,0.02,0.02
0169,Technology,0.095,0.04,0.28,0.1,-10.0,-0.01,-10.53,0.0,0.0,-9.9,-14.64,0.0,0.0
0170,Consumer Products & Services,0.085,0.04,0.125,0.152,16.0,0.01,11.76,0.0,0.0,3.55,-1.38,0.36,0.29
0171,Consumer Products & Services,0.2,0.12,0.245,0.2443,10.0,0.02,10.0,0.0,0.0,8.15,8.49,0.02,0.02
0174,Technology,0.035,0.015,0.045,0.06,-1.0,-0.05,-142.86,0.0,0.0,-78.67,-70.91,0.22,0.26
0175,Industrial Products & Services,0.385,0.13,1.95,0.162,-1.0,-0.64,-166.23,0.0,0.0,-396.54,-4.42,0.23,0.22
0176,Technology,0.56,0.315,0.96,0.45,80.0,0.01,1.79,0.02,3.57,1.56,9.62,0.02,0.03
0177,Industrial Products & Services,0.035,0.01,0.07,0.08,-3.0,-0.01,-28.57,0.0,0.0,-16.63,-15.85,0.26,0.26
0179,Consumer Products & Services,0.125,0.065,0.225,0.1931,13.0,0.01,8.0,0.0,0.0,4.92,5.15,0.06,0.06
0180,Consumer Products & Services,0.195,0.11,0.245,0.23,14.0,0.01,5.13,0.0,0.0,5.91,15.87,0.19,0.24
0181,Technology,0.28,0.075,0.325,0.13,-16.0,-0.02,-7.14,0.0,0.0,-13.23,-4.22,0.16,0.06
0182,Health Care,0.53,0.085,0.855,0.13,-143.0,-0.0,-0.0,0.0,0.0,-2.85,-4.35,0.1,0.1
0183,Consumer Products & Services,0.505,0.255,1.03,0.3725,-29.0,-0.02,-3.96,0.02,4.75,-4.64,-0.34,0.01,0.0
0185,Industrial Products & Services,0.575,0.25,1.19,0.44,94.0,0.01,1.74,0.0,0.0,1.39,0.55,0.21,0.25
0186,Consumer Products & Services,0.175,0.125,0.27,0.23600000000000002,6.0,0.03,17.14,0.01,5.71,11.91,12.97,0.82,0.86
0187,Industrial Products & Services,0.24,0.06,0.365,0.12,20.0,0.01,4.17,0.0,0.83,10.17,19.7,0.1,0.11
0188,Industrial Products & Services,0.675,0.1,1.01,0.1,74.0,0.01,1.48,0.0,0.0,9.2,9.61,0.03,0.03
0190,Industrial Products & Services,0.15,0.1,0.24,0.256,21.0,0.01,6.67,0.0,0.0,2.77,1.32,0.13,0.02
0191,Technology,0.175,0.11,0.255,0.2685,13.0,0.01,5.71,0.0,2.69,5.03,5.1,0.11,0.11
0193,Industrial Products & Services,0.79,0.08,1.047,0.21,69.0,0.01,1.27,0.01,1.27,5.43,17.45,0.09,0.09
0196,Industrial Products & Services,0.215,0.08,0.25,0.12,41.0,0.01,4.65,0.0,1.86,4.33,3.74,0.04,0.05
0197,Consumer Products & Services,0.185,0.1,0.37,0.16,12.0,0.02,10.81,0.0,2.7,9.94,23.11,0.21,0.24
0199,Transportation & Logistics,0.365,0.17,0.4,0.45,14.0,0.03,8.22,0.0,1.37,5.71,3.59,0.28,0.28
0200,Technology,1.19,0.67,1.53,0.22,52.0,0.02,1.68,0.0,0.0,10.36,21.66,0.09,0.11
0201,Health Care,0.695,0.34,0.83,0.26,16.0,0.04,5.76,0.01,1.58,16.65,20.93,0.0,0.0
0202,Technology,0.33,0.18,0.42,0.1214,35.0,0.01,3.03,0.0,0.3,7.83,5.19,0.01,0.03
0203,Technology,0.12,0.035,0.396,0.159,29.0,0.0,0.0,0.0,0.0,2.64,2.2,0.02,0.05
0205,Consumer Products & Services,0.17,0.085,0.21,0.15,11.0,0.02,11.76,0.0,2.35,10.6,9.51,0.0,0.0
0207,Industrial Products & Services,0.11,0.05,0.21,0.08,48.0,0.0,0.0,0.0,1.82,2.88,20.87,0.17,0.25
0208,Technology,3.98,0.89,3.88,0.342,41.0,0.1,2.51,0.0,0.0,28.13,39.4,0.09,0.1
0209,Technology,0.19,0.095,0.275,0.06,33.0,0.01,5.26,0.0,0.79,9.67,30.71,0.02,0.19
0210,Consumer Products & Services,0.21,0.115,0.435,0.1999,8.0,0.02,9.52,0.02,7.14,12.41,17.13,0.26,0.0
0211,Industrial Products & Services,0.17,0.095,0.58,0.54,-25.0,-0.01,-5.88,0.0,0.0,-1.26,0.21,0.0,0.0
0212,Consumer Products & Services,0.195,0.095,0.27,0.16,21.0,0.01,5.13,0.0,0.0,5.81,16.59,0.0,0.65
0213,Industrial Products & Services,0.49,0.2,0.7,0.29,10.0,0.05,10.2,0.03,6.12,17.72,37.42,0.02,0.06
0215,Industrial Products & Services,1.58,0.51,1.63,0.2,40.0,0.04,2.53,0.0,0.0,19.55,25.63,0.0,0.1
0216,Consumer Products & Services,0.185,0.115,0.275,0.16,10.0,0.02,10.81,0.0,2.7,12.0,16.13,0.1,0.09
0217,Industrial Products & Services,0.31,0.155,0.435,0.14,33.0,0.01,3.23,0.0,0.0,6.64,25.24,0.01,0.0
0218,Industrial Products & Services,0.58,0.135,0.715,0.18,25.0,0.02,3.45,0.0,0.0,12.89,21.77,0.17,0.26
1015,Financial Services,3.15,2.82,4.42,6.08,6.0,0.52,16.51,0.2,6.35,8.47,8.8,0.35,0.44
1023,Financial Services,3.75,3.09,5.45,5.5121,10.0,0.39,10.4,0.26,6.93,7.09,8.44,0.83,0.87
1058,Financial Services,2.19,1.65,2.85,4.13,16.0,0.14,6.39,0.07,3.2,3.41,3.15,0.0,0.0
1066,Financial Services,4.88,4.23,5.98,6.5,8.0,0.6,12.3,0.31,6.35,9.3,10.1,0.31,0.29
1082,Financial Services,14.5,9.75,18.96,17.8,9.0,1.57,10.83,0.42,2.9,8.82,10.4,0.21,0.27
1155,Financial Services,7.77,7.0,8.98,6.9374,10.0,0.75,9.65,0.64,8.24,10.82,10.45,0.91,0.79
1163,Financial Services,14.46,11.4,16.87,21.14,5.0,2.67,18.46,0.65,4.5,12.65,12.1,0.02,0.01
1171,Financial Services,0.695,0.46,0.985,1.3144,7.0,0.11,15.83,0.05,7.19,8.13,8.76,0.35,0.35
1198,Financial Services,0.7,0.53,0.99,1.79,-6.0,-0.11,-15.71,0.06,8.57,-6.38,-6.13,0.03,0.03
1201,Energy,0.005,0.005,0.045,0.12,-5.0,-0.0,-0.0,0.0,0.0,-0.83,-0.51,0.0,0.0
1287,Consumer Products & Services,0.18,0.045,0.21,0.034,-52.0,-0.0,-0.0,0.0,0.0,-10.0,-2.87,0.41,0.4
1295,Financial Services,16.96,12.58,23.4,11.1451,12.0,1.4,8.25,0.73,4.3,12.55,13.03,0.32,0.31
1368,Industrial Products & Services,2.07,1.88,3.52,1.83,11.0,0.19,9.18,0.14,6.76,10.53,11.83,0.26,0.24
1481,Consumer Products & Services,0.145,0.07,0.24,0.51,2.0,0.08,55.17,0.0,1.72,15.94,16.58,0.18,0.18
1562,Consumer Products & Services,2.3,1.94,2.82,0.59,23.0,0.1,4.35,0.16,6.96,17.08,30.63,1.2,0.73
1619,Consumer Products & Services,1.72,0.98,3.0,3.62,7.0,0.25,14.53,0.03,1.74,6.96,1.58,0.48,0.46
1643,Consumer Products & Services,0.26,0.2,0.63,3.34,-1.0,-0.19,-73.08,0.0,0.0,-5.75,-5.75,0.07,0.07
1818,Financial Services,7.9,4.32,8.55,0.9,31.0,0.25,3.16,0.21,2.63,28.0,22.72,0.01,0.01
2062,Transportation & Logistics,0.54,0.42,0.685,1.03,9.0,0.06,11.11,0.01,1.85,5.76,6.46,0.1,0.1
2097,Consumer Products & Services,0.065,0.035,0.115,0.58,-2.0,-0.04,-61.54,0.0,0.0,-6.9,-3.98,0.16,0.16
2127,Industrial Products & Services,2.73,0.605,4.22,0.56,39.0,0.07,2.56,0.02,0.55,12.59,11.28,0.08,0.09
2143,Financial Services,0.26,0.14,0.295,0.41,4.0,0.06,23.08,0.0,0.0,14.17,16.11,0.1,0.1
2186,Financial Services,1.28,0.88,2.15,3.6628,26.0,0.05,3.91,0.01,1.09,1.33,0.43,0.0,0.0
2194,Transportation & Logistics,0.765,0.45,1.25,3.08,9.0,0.09,11.76,0.04,5.88,2.77,2.7,0.98,1.01
2488,Financial Services,2.3,1.48,3.82,3.82,8.0,0.28,12.17,0.17,7.26,7.41,9.61,0.3,0.29
2658,Consumer Products & Services,14.64,9.96,17.88,7.91,16.0,0.92,6.28,0.47,3.21,11.61,12.54,0.0,0.0
2674,Industrial Products & Services,0.405,0.18,0.6,0.89,-41.0,-0.01,-2.47,0.0,0.0,-1.1,0.26,0.89,0.89
2682,Industrial Products & Services,0.23,0.16,0.33,0.9742,-17.0,-0.01,-4.35,0.0,0.0,-1.42,-2.02,0.04,0.03
2739,Energy,0.09,0.035,0.195,0.16,-1.0,-0.16,-177.78,0.0,0.0,-100.81,-64.17,0.02,0.02
2755,Consumer Products & Services,0.56,0.55,0.7,0.63,11.0,0.05,8.93,0.1,17.86,7.92,2.22,0.0,0.0
2771,Industrial Products & Services,0.635,0.345,1.26,1.85,-1.0,-0.63,-99.21,0.0,0.0,-34.1,-6.85,0.59,0.41
2828,Consumer Products & Services,1.2,0.82,1.55,1.36,8.0,0.16,13.33,0.08,6.67,11.48,9.03,0.06,0.08
2836,Consumer Products & Services,23.4,17.38,39.26,0.58,26.0,0.9,3.85,1.0,4.27,155.86,183.26,0.03,0.04
2852,Industrial Products & Services,1.59,0.83,3.14,2.46,11.0,0.15,9.43,0.03,1.89,6.07,6.15,0.28,0.28
2879,Industrial Products & Services,1.25,0.59,2.14,191.0,19.0,0.07,5.6,0.09,7.2,0.03,4.81,0.49,0.48
2925,Consumer Products & Services,1.37,1.15,2.14,2.38,-3.0,-0.44,-32.12,0.0,0.0,-18.58,-14.46,0.36,0.48
2984,Industrial Products & Services,1.29,1.0,1.44,2.69,127.0,0.01,0.78,0.01,0.78,0.38,0.55,0.01,0.0
3018,Consumer Products & Services,0.095,0.05,0.125,0.41,-4.0,-0.02,-21.05,0.0,0.0,-5.41,2.95,0.37,0.37
3026,Consumer Products & Services,43.42,34.0,64.5,2.26,27.0,1.61,3.71,1.0,2.3,71.18,123.6,0.0,0.0
3034,Industrial Products & Services,8.55,6.7,10.26,3.0,18.0,0.47,5.5,0.35,4.09,15.6,16.19,0.43,0.42
3042,Energy,4.25,2.49,6.36,6.3047,32.0,0.13,3.06,0.12,2.82,2.11,10.25,0.02,0.02
3069,Utilities,6.16,3.1,7.18,3.83,17.0,0.37,6.01,0.06,0.97,9.74,10.64,0.02,0.02
3107,Industrial Products & Services,1.4,1.01,1.96,2.32,17.0,0.08,5.71,0.12,8.93,3.64,10.25,0.03,0.03
3182,Consumer Products & Services,4.5,2.91,6.9239999999999995,9.1,13.0,0.34,7.56,0.22,4.89,3.69,5.73,1.05,0.85
3247,Industrial Products & Services,0.35,0.16,0.52,1.83,19.0,0.02,5.71,0.0,0.0,0.99,0.99,0.07,0.07
3255,Consumer Products & Services,21.5,17.3,31.74,1.49,20.0,1.05,4.88,1.08,5.02,70.45,81.8,0.01,0.01
3298,Industrial Products & Services,1.07,0.59,1.49,1.08,26.0,0.04,3.74,0.05,4.67,3.76,3.62,0.0,0.0
3301,Consumer Products & Services,8.0,6.04,11.6,5.67,9.0,0.85,10.62,0.42,5.25,15.0,21.19,0.01,0.0
3379,Financial Services,0.635,0.35,0.92,2.62,28.0,0.02,3.15,0.02,3.15,0.85,4.83,0.02,0.04
3395,Industrial Products & Services,0.195,0.17,0.275,1.2959,9.0,0.02,10.26,0.0,0.0,1.68,-5.16,0.6,0.55
3441,Financial Services,0.07,0.03,0.1,0.1053,-2.0,-0.03,-42.86,0.0,0.0,-27.07,-70.38,4.68,3.29
3476,Industrial Products & Services,3.66,3.3,4.9,6.25,15.0,0.24,6.56,0.1,2.73,3.92,1.58,0.09,0.09
3514,Consumer Products & Services,0.1,0.08,0.125,0.19,7.0,0.01,10.0,0.0,3.0,7.74,7.41,0.01,0.0
3662,Consumer Products & Services,0.515,0.335,0.755,1.04,79.0,0.01,1.94,0.03,5.83,0.63,4.52,0.22,0.22
3689,Consumer Products & Services,32.5,24.12,36.0,7.15,29.0,1.13,3.48,0.6,1.85,15.77,16.95,0.04,0.04
3719,Consumer Products & Services,29.5,22.82,41.2,13.09,16.0,1.8,6.1,2.26,7.66,13.73,12.31,0.0,0.0
3778,Industrial Products & Services,0.215,0.09,0.385,0.89,2.0,0.11,51.16,0.0,0.0,12.91,10.73,0.09,0.07
3794,Industrial Products & Services,2.6,1.3,3.93,2.77,-13.0,-0.19,-7.31,0.0,0.0,-7.03,-11.84,0.11,0.11
3816,Transportation & Logistics,8.14,6.52,9.373,7.71,-151.0,-0.05,-0.61,0.33,4.05,-0.7,4.07,0.24,0.22
3859,Consumer Products & Services,2.36,1.7,2.9,1.75,14.0,0.16,6.78,0.16,6.78,9.31,9.71,0.27,0.27
3867,Technology,10.98,7.39,12.96,7.15,17.0,0.64,5.83,0.27,2.46,8.93,10.45,0.02,0.0
3883,Industrial Products & Services,1.43,0.835,1.82,3.47,11.0,0.13,9.09,0.04,3.15,3.72,7.8,0.13,0.13
3891,Consumer Products & Services,0.16,0.05,0.245,0.1199,-4.0,-0.04,-25.0,0.0,0.0,-36.53,-22.61,0.81,0.75
3905,Consumer Products & Services,1.5,1.1,2.28,8.4,-2.0,-0.91,-60.67,0.0,0.0,-10.87,-6.92,0.23,0.24
4006,Consumer Products & Services,5.6,4.5,6.67,10.7469,10.0,0.57,10.18,0.4,7.14,5.26,8.08,0.0,0.01
4065,Consumer Products & Services,17.34,15.0,19.96,15.5,23.0,0.77,4.44,0.31,1.79,4.95,5.43,0.01,0.01
