code,nYear,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,ROE,ROE2,D/E,D/E2,P/E mid,EPS,EPS GR min,EY level,DY level,neg Revenue count,neg EPS count,neg OCF count,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health,3G2H,PE Value,EPS GR Value
7153,10,842,2141,0.05,0.16,73,193,15.84,16.18,0.14,0.17,55.28,17.58,7.93,0,0,2,3,0,0.5,0.0,1.0,1.0,1.0,3.5,971.82,139.41
1818,10,331,480,0.14,0.23,154,187,28.0,22.72,0.01,0.01,40.07,25.2,0.26,2,5,2,4,0,0.5,0.0,1.0,1.0,1.0,3.5,1009.76,6.55
5105,10,406,1227,0.2,0.24,87,96,41.54,5.74,1.31,0.34,7.44,374.69,7.87,5,1,3,6,0,0.5,0.0,1.0,1.0,0.5,3.0,2787.69,2948.81
0166,10,123,1153,0.01,0.06,0,270,13.9,17.58,0.02,0.01,37.88,4.99,5.78,2,5,3,4,0,0.5,0.0,1.0,0.5,1.0,3.0,189.02,28.84
5197,9,120,203,0.14,0.27,18,23,-4.06,16.04,0.0,0.0,10.96,-6.53,13.32,0,0,2,5,0,0.5,0.0,1.0,0.5,1.0,3.0,-71.57,-86.98
5250,9,1314,2217,0.02,0.04,0,0,49.05,61.69,6.06,0.48,37.5,4.38,0.7,2,2,1,3,0,0.5,0.0,1.0,1.0,0.5,3.0,164.25,3.07
5235SS,10,926,1423,0.55,0.44,621,1041,6.1,15.58,0.45,0.45,9.57,44.51,0.0,3,5,2,6,0,0.5,0.0,1.0,0.5,1.0,3.0,425.96,0.0
5275,5,218,517,0.03,0.04,8,83,7.47,10.12,0.21,0.2,30.25,3.36,7.19,2,1,1,1,0,0.5,0.5,1.0,0.0,1.0,3.0,101.64,24.16
5216,10,28,220,0.01,0.03,0,67,20.99,13.77,0.22,0.3,101.0,4.42,1.58,2,3,5,6,0,0.0,0.0,1.0,1.0,1.0,3.0,446.42,6.98
7022,10,217,327,0.03,0.1,43,116,15.18,24.07,0.0,0.01,90.9,6.68,5.23,2,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,607.21,34.94
7160,10,84,490,-0.06,0.17,16,139,17.7,20.95,0.01,0.01,16.69,16.9,44.56,2,0,2,4,2,0.5,0.0,0.5,1.0,1.0,3.0,282.06,753.06
6963,10,800,3978,0.02,0.09,49,224,9.49,10.92,0.04,0.05,45.42,8.64,5.87,3,5,2,2,0,0.5,0.5,1.0,0.0,1.0,3.0,392.43,50.72
9598,10,106,316,0.13,0.16,13,27,15.43,8.12,0.07,0.06,22.1,30.55,8.18,4,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,675.16,249.9
7252,10,181,490,0.05,0.1,3,65,18.86,11.54,0.19,0.2,52.04,19.61,5.35,5,5,4,7,0,0.0,0.0,1.0,1.0,1.0,3.0,1020.5,104.91
7155,10,196,1654,0.01,0.08,20,152,14.53,16.91,0.0,0.0,11.96,7.12,3.41,3,5,3,3,0,0.5,0.0,1.0,0.5,1.0,3.0,85.16,24.28
0197,5,39,95,0.01,0.03,5,14,9.94,23.11,0.21,0.24,4.5,1.59,0.0,3,4,1,3,0,0.5,0.0,1.0,0.5,1.0,3.0,7.16,0.0
6645,10,311,516,0.17,0.45,221,372,24.23,26.94,0.53,0.83,17.4,50.16,8.04,4,5,3,2,0,0.5,0.5,1.0,1.0,0.0,3.0,872.78,403.29
3034,10,2464,6247,0.05,0.46,1161,-448,15.83,17.91,0.48,0.4,28.18,46.71,5.41,3,5,2,1,0,0.5,0.5,0.0,1.0,1.0,3.0,1316.29,252.7
0099,10,123,161,0.02,0.06,11,22,20.83,19.72,0.01,0.0,16.75,6.04,8.65,3,5,4,3,0,0.0,0.0,1.0,1.0,1.0,3.0,101.17,52.25
7090,10,283,653,0.06,12.43,33,40,12.39,16.07,0.05,0.06,43.42,11.15,77.77,2,0,1,3,0,0.5,0.0,1.0,0.5,1.0,3.0,484.13,867.14
3689,10,3638,4076,1.94,1.12,511,578,15.77,16.95,0.04,0.04,21.86,112.74,2.12,2,2,4,5,0,0.0,0.0,1.0,1.0,1.0,3.0,2464.5,239.01
0151,10,64,350,0.05,0.07,4,8,15.44,19.19,0.13,0.01,2.75,7.7,54.95,3,2,3,6,3,0.5,0.0,0.5,1.0,1.0,3.0,21.18,423.12
8621,10,583,1222,0.35,0.81,381,52,18.84,15.62,0.03,0.02,26.28,81.11,2.57,3,5,1,1,0,0.5,0.5,0.0,1.0,1.0,3.0,2131.57,208.45
5209,10,1807,6886,0.23,0.15,369,119,19.61,18.39,0.15,0.18,15.0,15.68,2.9,3,5,0,6,0,1.0,0.0,0.0,1.0,1.0,3.0,235.2,45.47
2852,10,943,1741,0.07,0.15,92,246,6.07,6.15,0.28,0.28,25.81,14.92,13.62,4,5,1,2,0,0.5,0.5,1.0,0.0,1.0,3.0,385.09,203.21
6139,10,214,2773,0.05,0.44,0,-113,29.82,33.07,0.0,0.0,38.46,44.13,20.67,3,5,3,2,0,0.5,0.5,0.0,1.0,1.0,3.0,1697.24,912.17
5007,10,404,681,0.05,0.2,-3,38,5.95,10.28,0.0,0.0,13.95,11.67,8.31,4,5,2,2,0,0.5,0.5,1.0,0.0,1.0,3.0,162.8,96.98
5279,5,756,3283,0.02,0.13,51,83,18.54,22.55,0.92,0.53,17.18,14.65,31.75,3,5,2,2,0,0.5,0.5,1.0,1.0,0.0,3.0,251.69,465.14
5819,10,2057,4571,0.63,1.3,-1942,-1321,9.64,10.79,0.11,0.13,14.78,122.74,2.43,3,5,3,1,0,0.5,0.5,1.0,0.0,1.0,3.0,1814.1,298.26
0192,5,246,383,0.02,0.04,12,7,16.37,19.37,0.07,0.08,6.08,4.19,13.69,5,5,2,2,0,0.5,0.5,0.0,1.0,1.0,3.0,25.48,57.36
1295,10,5958,11101,0.81,1.42,-5615,875,12.64,13.03,0.31,0.31,15.91,141.97,1.75,3,5,1,1,0,0.5,0.5,1.0,0.0,1.0,3.0,2258.74,248.45
6602,10,91,425,0.53,0.1,28,45,9.75,8.32,0.42,0.51,12.26,11.5,4.99,5,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,140.99,57.39
7088,10,356,701,0.05,0.22,13,71,12.02,14.99,0.0,0.0,13.23,19.22,2.42,5,0,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,254.28,46.51
3662,10,1555,2682,0.23,0.03,15,139,0.63,4.52,0.22,0.22,21.32,0.65,0.0,0,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,13.86,0.0
7084,10,1476,3619,0.07,0.13,172,292,11.63,11.63,0.3,0.3,38.82,14.77,3.84,0,0,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,573.37,56.72
7189,10,137,287,0.11,0.31,24,-80,19.71,23.72,0.2,0.35,-45.12,34.69,8.82,5,5,3,6,4,0.5,0.0,0.0,1.0,1.0,2.5,-1565.21,305.97
4065,10,2005,4528,1.14,0.76,473,475,5.38,5.13,0.01,0.01,20.18,81.02,0.75,2,2,1,6,0,0.5,0.0,1.0,0.0,1.0,2.5,1634.98,60.76
7103,10,108,348,0.06,0.12,18,34,7.52,6.33,0.0,0.01,21.53,14.88,3.52,3,2,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,320.37,52.38
5159,10,128,256,0.11,0.14,4,44,6.9,10.4,0.05,0.04,7.32,9.93,1.49,5,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,72.69,14.8
6114,10,256,1122,0.08,0.14,51,251,4.98,5.22,0.16,0.19,11.8,14.15,1.83,4,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,166.97,25.89
3743,10,20,534,0.01,0.16,0,27,12.48,14.47,0.17,0.17,41.58,13.98,41.05,5,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,581.29,573.88
5022,10,144,323,0.01,0.0,-3,2,-1.1,0.76,0.0,0.0,53.58,-0.57,0.0,0,5,3,7,0,0.5,0.0,1.0,0.0,1.0,2.5,-30.54,-0.0
7035,10,329,639,0.02,0.04,20,32,12.11,10.21,0.02,0.02,54.95,5.33,16.88,4,3,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,292.88,89.97
6351,10,719,966,0.48,0.31,94,62,23.05,23.3,0.03,0.03,20.49,31.12,0.0,3,5,3,5,0,0.5,0.0,0.0,1.0,1.0,2.5,637.65,0.0
5126,10,533,3604,0.22,0.11,168,378,4.08,2.95,0.38,0.35,21.2,15.73,0.0,3,3,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,333.48,0.0
5584,10,703,1122,0.11,0.2,18,59,3.66,6.04,0.04,0.03,10.07,12.35,0.67,3,2,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,124.36,8.27
5517,10,367,551,0.08,0.16,138,151,6.0,6.64,0.0,0.0,30.13,14.39,3.66,1,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,433.57,52.67
5278,7,84,119,0.07,0.05,0,7,7.49,8.17,0.23,0.23,7.04,4.42,0.0,3,2,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,31.12,0.0
5080,10,561,1001,0.08,0.06,29,35,6.12,4.71,0.1,0.08,10.18,8.45,13.71,5,3,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,86.02,115.85
5148,10,403,2044,0.03,0.05,0,0,3.06,4.19,0.37,0.34,46.54,4.93,10.35,4,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,229.44,51.03
5247,10,157,378,0.02,0.0,17,32,-0.19,0.52,0.05,0.02,41.0,-0.09,0.0,0,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,-3.69,-0.0
5038,10,186,710,0.13,0.22,110,341,7.92,8.3,0.03,0.05,8.62,23.83,5.51,5,0,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,205.41,131.3
7107,10,126,287,0.1,0.06,13,17,6.15,7.59,0.06,0.08,29.7,4.98,0.0,3,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,147.91,0.0
4251,10,6,375,0.0,0.05,-39,16,2.26,6.22,0.22,0.0,36.95,2.31,3.53,4,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,85.35,8.15
5108,10,2861615,3525600,126.16,404.28,247736,464456,0.85,12.52,0.3,0.2,0.02,2.69,1.07,0,0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,0.05,2.88
9326,10,347,533,0.05,0.05,14,26,5.15,4.14,0.12,0.0,17.32,6.28,4.62,5,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,108.77,29.01
1163,10,2173,5572,0.5,1.42,-106,568,13.4,12.1,0.01,0.01,14.74,278.41,8.37,5,5,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,4103.76,2330.29
5134,10,453,604,0.09,0.16,19,66,3.87,3.62,0.02,0.0,16.76,17.39,7.11,3,2,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,291.46,123.64
5095,10,363,419,0.07,0.03,17,65,3.22,3.32,0.03,0.03,31.96,2.48,0.0,3,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,79.26,0.0
5141,10,197,939,0.06,0.16,50,310,16.37,15.37,0.08,0.02,22.32,22.26,0.0,5,0,4,5,1,0.0,0.0,0.5,1.0,1.0,2.5,496.84,0.0
5065,10,156,350,0.06,0.13,16,34,7.44,5.89,0.04,0.04,8.82,17.55,3.29,5,4,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,154.79,57.74
5199,6,2,988,-0.02,0.14,-6,496,11.46,20.6,0.01,0.0,-33.43,9.28,0.0,5,0,1,4,1,0.5,0.0,0.5,0.5,1.0,2.5,-310.23,0.0
5257,6,246,441,0.13,0.12,5,35,18.42,19.05,0.18,0.24,7.75,13.68,99.94,5,5,4,6,2,0.0,0.0,0.5,1.0,1.0,2.5,106.02,1367.18
3883,10,703,1544,0.12,0.25,65,99,3.72,7.8,0.13,0.13,17.53,12.9,4.74,4,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,226.14,61.15
1066,10,3538,7104,0.62,0.61,285,6205,9.63,10.1,0.29,0.29,16.45,61.91,1.72,4,5,3,3,0,0.5,0.0,1.0,0.0,1.0,2.5,1018.42,106.49
0054,10,76,152,0.01,0.01,0,9,6.68,4.47,0.07,0.08,13.25,1.47,0.25,3,4,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,19.48,0.37
5147,10,294,1095,0.05,0.08,20,-26,15.35,15.47,0.05,0.06,75.66,8.75,5.82,4,0,2,5,0,0.5,0.0,0.0,1.0,1.0,2.5,662.02,50.92
7148,10,131,576,0.07,0.08,40,67,10.49,10.94,0.27,0.27,31.54,8.08,0.44,2,5,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,254.84,3.56
7113,10,2079,4801,0.1,0.14,213,526,9.61,14.84,0.34,0.54,63.78,14.89,7.1,0,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,949.68,105.72
7106,10,804,1538,0.12,0.09,226,235,8.94,11.53,0.06,0.05,34.35,7.69,0.17,0,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,264.15,1.31
7081,10,1296,2385,0.23,0.16,0,0,-44.28,8.19,0.01,0.0,28.78,-57.12,0.0,0,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,-1643.91,-0.0
5225,10,3946,11517,0.06,0.07,35,1864,2.46,2.6,0.39,0.39,41.86,6.28,0.0,0,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,262.88,0.0
9296,10,200,263,0.29,0.28,-60,9,15.44,17.33,1.79,1.76,14.46,28.41,1.54,5,5,3,4,0,0.5,0.0,1.0,1.0,0.0,2.5,410.81,43.75
5237,9,297,550,0.07,0.02,9,20,2.49,0.91,0.01,0.0,26.25,4.74,0.0,3,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,124.43,0.0
2488,10,1065,1622,0.2,0.34,-1907,134,7.41,9.61,0.3,0.29,13.07,28.29,0.49,4,5,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,369.75,13.86
5143,10,400,765,0.03,0.04,11,62,12.35,12.71,0.0,0.0,27.5,4.2,5.5,3,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,115.5,23.1
5181,10,55,79,0.07,0.03,13,8,77.49,3.96,0.0,0.08,25.6,42.62,9.49,5,5,2,7,0,0.5,0.0,0.0,1.0,1.0,2.5,1091.07,404.46
7126,10,138,309,0.1,0.06,0,-13,621.76,3.54,0.2,0.26,6.19,-155.44,0.0,0,0,3,8,0,0.5,0.0,0.0,1.0,1.0,2.5,-962.17,-0.0
7169,10,310,730,0.09,0.16,1,30,5.65,9.75,0.05,0.01,11.23,9.55,2.21,4,5,2,6,0,0.5,0.0,1.0,0.0,1.0,2.5,107.25,21.11
8907,10,591,1013,0.04,0.04,3,81,2.5,4.39,0.02,0.03,22.93,3.33,3.83,3,0,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,76.36,12.75
7134,7,214,352,0.0,0.08,12,24,2.12,4.93,0.05,0.05,28.05,3.77,18.55,3,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,105.75,69.93
8273,10,132,197,0.05,0.1,20,25,9.56,8.91,0.07,0.07,9.94,12.53,10.23,5,0,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,124.55,128.18
8125,10,217,389,0.02,0.08,0,0,11.23,13.3,0.04,0.1,55.5,7.97,0.97,2,1,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,442.34,7.73
7167,10,107,501,0.03,0.12,22,42,14.23,11.99,0.0,0.01,25.22,15.65,7.11,4,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,394.69,111.27
7180,8,153,237,-0.02,0.04,-3,-9,16.74,14.2,0.16,0.21,61.75,7.03,96.8,3,0,3,5,5,0.5,0.0,0.0,1.0,1.0,2.5,434.1,680.5
7233,10,128,249,0.04,0.18,13,29,22.75,22.95,0.05,0.06,-4.0,20.7,11.62,2,0,4,7,1,0.0,0.0,0.5,1.0,1.0,2.5,-82.8,240.53
7216,10,88,200,0.06,0.06,17,18,3.63,7.24,0.03,0.04,32.89,3.27,4.83,0,2,1,5,0,0.5,0.0,1.0,0.0,1.0,2.5,107.55,15.79
7162,10,335,584,0.07,0.09,-46,47,6.32,6.37,0.05,0.0,11.03,9.1,10.32,5,2,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,100.37,93.91
5232,7,437,598,0.1,0.08,9,17,1.6,7.62,0.18,0.14,5.99,1.81,12.21,3,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,10.84,22.1
7091,10,120,273,0.1,0.13,15,19,7.75,7.98,0.06,0.06,13.96,13.83,2.38,4,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,193.07,32.92
8605,9,40,204,0.0,0.03,0,9,7.47,10.93,0.03,0.05,24.62,7.36,1.86,5,0,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,181.2,13.69
8966,10,137,364,0.03,0.03,6,24,2.58,2.67,0.31,0.3,12.65,3.38,12.93,3,0,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,42.76,43.7
9288,10,360,461,0.17,0.09,50,69,5.07,4.41,0.27,0.09,11.68,9.79,0.0,5,5,3,4,0,0.5,0.0,1.0,0.0,1.0,2.5,114.35,0.0
8524,10,172,360,0.02,0.04,50,643,7.94,7.29,0.4,0.43,37.48,4.0,4.44,2,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,149.92,17.76
5289,5,64,81,0.04,0.04,4,6,6.75,6.57,0.0,0.0,9.81,3.85,0.0,3,0,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,37.77,0.0
5276,5,68,81,0.04,0.04,12,18,11.17,11.57,0.01,0.01,14.9,4.69,0.0,4,5,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,69.88,0.0
9792,10,177,252,0.02,0.03,29,53,49.14,45.92,1.17,0.28,45.08,3.71,4.62,3,5,4,4,0,0.0,0.0,1.0,1.0,0.5,2.5,167.25,17.14
3301,10,1486,2728,0.56,1.04,568,503,17.35,21.19,0.01,0.0,18.19,95.07,9.14,4,5,2,3,0,0.5,0.0,0.0,1.0,1.0,2.5,1729.32,868.94
4898,10,568,2078,0.06,0.04,309,1246,5.78,3.11,0.27,0.28,9.88,8.56,0.0,5,3,3,7,0,0.5,0.0,1.0,0.0,1.0,2.5,84.57,0.0
7204,9,171,504,0.0,0.02,-1,51,9.75,31.5,0.29,0.29,14.25,3.1,2.0,2,1,2,5,2,0.5,0.0,0.5,0.5,1.0,2.5,44.18,6.2
6399,10,3242,5479,0.12,0.09,521,1895,76.6,74.73,3.91,5.29,18.25,12.57,0.91,4,5,3,4,0,0.5,0.0,1.0,1.0,0.0,2.5,229.4,11.44
5227,8,115,552,0.04,0.09,151,392,7.95,8.37,0.32,0.32,23.24,8.48,3.83,3,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,197.08,32.48
5176,10,331,580,0.13,0.13,0,0,9.18,8.45,0.0,0.0,7.54,13.68,5.67,3,5,3,7,0,0.5,0.0,1.0,0.0,1.0,2.5,103.15,77.57
6238,10,375,610,0.1,0.1,53,106,6.36,7.12,0.06,0.07,13.14,9.47,2.81,3,3,3,6,0,0.5,0.0,1.0,0.0,1.0,2.5,124.44,26.61
5246,10,943,1742,0.09,0.17,481,960,24.16,23.75,0.53,0.52,13.74,17.71,2.9,3,5,3,3,0,0.5,0.0,1.0,1.0,0.0,2.5,243.34,51.36
5398,10,2455,4565,0.16,0.28,416,485,8.46,9.03,0.37,0.37,17.66,28.24,4.24,3,5,3,5,0,0.5,0.0,1.0,0.0,1.0,2.5,498.72,119.74
5014,10,1637,4852,0.3,0.4,-306,2029,5.76,7.38,0.42,0.54,136.5,32.37,4.4,3,5,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,4418.5,142.43
2658,10,285,448,0.39,0.93,32,65,11.61,12.54,0.0,0.0,14.57,91.83,11.52,3,5,2,4,0,0.5,0.0,1.0,0.0,1.0,2.5,1337.96,1057.88
0065,10,12,23,0.03,0.01,2,13,6.63,14.2,0.0,0.0,86.84,1.06,0.0,0,2,2,7,0,0.5,0.0,1.0,0.0,1.0,2.5,92.05,0.0
5031,10,321,1114,0.21,0.53,0,0,11.01,11.88,0.05,0.05,16.75,52.1,11.86,3,4,1,3,0,0.5,0.0,1.0,0.0,1.0,2.5,872.68,617.91
5106,10,89,222,0.15,0.17,72,141,10.02,11.18,0.24,0.24,20.29,14.51,3.83,3,5,1,4,0,0.5,0.0,1.0,0.0,1.0,2.5,294.41,55.57
7210,10,266,545,0.08,0.05,15,34,4.4,4.71,0.22,0.2,14.08,4.58,0.0,3,5,1,6,0,0.5,0.0,1.0,0.0,1.0,2.5,64.49,0.0
0128,10,137,327,0.01,0.05,23,63,18.16,17.23,0.03,0.03,27.65,6.72,8.06,1,1,4,6,1,0.0,0.0,0.5,1.0,1.0,2.5,185.81,54.16
1562,10,3696,5661,0.31,0.17,0,0,19.78,30.63,1.2,0.73,12.96,11.67,0.0,3,5,3,8,0,0.5,0.0,1.0,1.0,0.0,2.5,151.24,0.0
9334,10,226,307,0.27,0.14,44,88,2.64,1.75,0.03,0.04,31.22,22.21,0.0,1,1,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,693.4,0.0
0049,10,55,85,0.01,0.02,6,10,7.22,7.35,0.0,0.0,14.38,2.9,29.24,2,1,2,5,0,0.5,0.0,1.0,0.0,1.0,2.5,41.7,84.8
6033,10,3525,5458,0.72,0.97,0,3357,14.61,14.76,0.29,0.29,21.76,97.8,0.99,3,5,2,3,0,0.5,0.0,1.0,0.0,1.0,2.5,2128.13,96.82
5271,5,130,131,0.13,0.09,9,12,9.42,10.22,0.0,0.0,10.06,8.6,0.0,4,5,4,4,0,0.0,0.0,1.0,0.0,1.0,2.0,86.52,0.0
5060,10,1991,121,0.02,-0.01,15,4,22.14,0.0,0.0,0.0,20.82,-15.94,0.0,0,0,8,9,2,0.0,0.0,0.0,1.0,1.0,2.0,-331.87,-0.0
5029,10,352,379,0.12,0.14,64,72,6.92,5.34,0.01,0.0,41.54,13.49,2.19,3,1,6,5,0,0.0,0.0,1.0,0.0,1.0,2.0,560.37,29.54
3816,10,13775,8963,0.17,0.32,0,5579,-0.7,4.07,0.24,0.22,29.89,-5.4,0.0,0,5,6,4,0,0.0,0.0,1.0,0.0,1.0,2.0,-161.41,-0.0
5132,10,399,868,0.06,0.08,0,85,9.48,9.73,0.06,0.06,23.11,8.25,2.25,4,5,5,4,0,0.0,0.0,1.0,0.0,1.0,2.0,190.66,18.56
5087,10,465,694,0.14,-0.04,-39,8,-3.17,-3.04,0.08,0.05,-0.36,-3.8,0.0,0,0,3,8,3,0.5,0.0,0.5,0.0,1.0,2.0,1.37,-0.0
